week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
17,2016,400874608,2017-01-01T18:00Z,Baltimore Ravens,BAL,10,Cincinnati Bengals,CIN,27,Cincinnati Bengals,17,Final,22,14,7,1,8,16,1,3,70,335,4.8,11,263,33,51,4.9,2,3,16,72,16,4.5,1-4,4,41,2,0,0,29:18,25,13,10,2,1,8,0,0,67,371,5.5,11,218,18,28,7.5,0,1,8,153,38,4.0,3-5,2,20,0,0,0,30:42,54944,Paycor Stadium,Cincinnati,OH
17,2016,400874632,2017-01-01T18:00Z,Houston Texans,HOU,17,Tennessee Titans,TEN,24,Tennessee Titans,7,Final,20,13,6,1,3,15,4,6,74,289,3.9,11,243,26,48,4.7,0,4,35,46,22,2.1,2-3,6,35,1,1,0,29:08,16,9,6,1,9,15,0,0,59,236,4.0,10,133,16,26,4.4,1,4,17,103,29,3.6,2-3,7,50,1,0,2,30:52,65205,Nissan Stadium,Nashville,TN
17,2016,400874639,2017-01-01T18:00Z,Jacksonville Jaguars,JAX,20,Indianapolis Colts,IND,24,Indianapolis Colts,4,Final,23,15,7,1,4,14,0,0,71,470,6.6,13,288,25,39,7.0,0,2,13,182,30,6.1,1-2,8,54,2,2,0,29:36,24,18,4,2,2,10,1,1,67,384,5.7,13,290,24,41,6.4,1,4,31,94,22,4.3,3-4,4,35,2,1,0,30:24,65160,Lucas Oil Stadium,Indianapolis,IN
17,2016,400874642,2017-01-01T18:00Z,New England Patriots,NE,35,Miami Dolphins,MIA,14,New England Patriots,21,Final,22,12,8,2,7,12,0,0,63,396,6.3,10,276,25,34,8.1,0,0,0,120,29,4.1,3-4,7,64,0,0,0,31:22,16,13,3,0,7,12,0,0,57,280,4.9,10,205,24,34,6.0,1,0,0,75,23,3.3,1-2,9,73,2,1,0,28:38,66163,Hard Rock Stadium,Miami Gardens,FL
17,2016,400874643,2017-01-01T18:00Z,Chicago Bears,CHI,10,Minnesota Vikings,MIN,38,Minnesota Vikings,28,Final,19,9,10,0,2,9,1,2,59,323,5.5,10,140,13,20,6.4,2,2,9,183,37,4.9,1-4,6,49,5,3,0,29:48,21,15,5,1,6,12,0,1,62,374,6.0,10,250,25,34,7.4,1,0,0,124,28,4.4,3-4,2,15,1,0,2,30:12,66808,U.S. Bank Stadium,Minneapolis,MN
17,2016,400874645,2017-01-01T18:00Z,Buffalo Bills,BUF,10,New York Jets,NYJ,30,New York Jets,20,Final,14,7,7,0,6,16,0,1,62,230,3.7,12,162,15,31,4.8,1,3,20,68,28,2.4,1-2,0,0,3,2,0,28:33,18,11,7,0,4,13,0,2,61,329,5.4,14,202,20,30,6.5,0,1,8,127,30,4.2,2-7,2,15,0,0,0,31:27,78160,MetLife Stadium,East Rutherford,NJ
17,2016,400874647,2017-01-01T18:00Z,Dallas Cowboys,DAL,13,Philadelphia Eagles,PHI,27,Philadelphia Eagles,14,Final,15,9,4,2,5,12,0,0,53,195,3.7,12,126,16,29,3.9,2,3,25,69,21,3.3,1-2,5,35,2,0,0,24:18,24,14,8,2,6,14,0,1,75,346,4.6,11,232,27,43,5.2,0,2,13,114,30,3.8,2-4,4,61,0,0,0,35:42,69596,Lincoln Financial Field,Philadelphia,PA
17,2016,400874690,2017-01-01T18:00Z,Cleveland Browns,CLE,24,Pittsburgh Steelers,PIT,27,Pittsburgh Steelers,3,Final,27,13,12,2,8,15,0,0,77,437,5.7,13,206,29,40,4.7,1,4,26,231,33,7.0,3-6,5,37,4,3,0,38:54,21,15,5,1,3,14,2,2,69,312,4.5,14,243,24,37,5.9,1,4,34,69,28,2.5,3-3,9,43,1,0,0,33:09,55921,Acrisure Stadium,Pittsburgh,PA
17,2016,400874635,2017-01-01T18:00Z,Carolina Panthers,CAR,16,Tampa Bay Buccaneers,TB,17,Tampa Bay Buccaneers,1,Final,18,12,6,0,4,15,2,2,67,335,5.0,13,207,18,32,5.9,3,3,30,128,32,4.0,2-4,4,45,3,0,0,32:24,18,11,7,0,4,12,0,0,63,300,4.8,12,188,20,35,4.9,1,3,14,112,25,4.5,1-3,5,30,2,1,2,27:36,62037,Raymond James Stadium,Tampa,FL
17,2016,400874606,2017-01-01T21:25Z,New Orleans Saints,NO,32,Atlanta Falcons,ATL,38,Atlanta Falcons,6,Final,26,16,8,2,7,16,3,3,75,473,6.3,12,341,29,50,6.6,1,2,9,132,23,5.7,4-6,6,70,1,0,0,30:15,25,19,4,2,6,11,0,0,59,465,7.9,11,323,27,36,8.7,0,1,8,142,22,6.5,4-5,9,63,0,0,0,29:45,70835,Georgia Dome,Atlanta,GA
