season,team,conference,offense,defense
2025,Air Force,Mountain West,"{'plays': 473, 'drives': 75, 'ppa': 0.3822656683950445, 'totalPPA': 180.81166115085605, 'successRate': 0.5116279069767442, 'explosiveness': 1.268880169445266, 'powerSuccess': 0.7608695652173914, 'stuffRate': 0.12044817927170869, 'lineYards': 3.369467787114846, 'lineYardsTotal': 1203, 'secondLevelYards': 1.1764705882352942, 'secondLevelYardsTotal': 420, 'openFieldYards': 1.3781512605042017, 'openFieldYardsTotal': 492, 'totalOpportunies': 45, 'pointsPerOpportunity': 5.222222222222222, 'fieldPosition': {'averageStart': 73.1, 'averagePredictedPoints': 1.125}, 'havoc': {'total': 0.091, 'frontSeven': 0.068, 'db': 0.023}, 'standardDowns': {'rate': 0.7484143763213531, 'ppa': 0.320499575984146, 'successRate': 0.556497175141243, 'explosiveness': 1.0723718882779003}, 'passingDowns': {'rate': 0.25158562367864695, 'ppa': 0.5660068172476332, 'successRate': 0.37815126050420167, 'explosiveness': 2.1291497558890673}, 'rushingPlays': {'rate': 0.7547568710359408, 'ppa': 0.3103253739450934, 'totalPPA': 110.78615849839834, 'successRate': 0.5182072829131653, 'explosiveness': 0.9890811056825939}, 'passingPlays': {'rate': 0.2452431289640592, 'ppa': 0.6036681263142907, 'totalPPA': 70.02550265245772, 'successRate': 0.49137931034482757, 'explosiveness': 2.1769999377977984}}","{'plays': 426, 'drives': 74, 'ppa': 0.46214249725808276, 'totalPPA': 196.87270383194326, 'successRate': 0.49295774647887325, 'explosiveness': 1.5127533546634209, 'powerSuccess': 0.6153846153846154, 'stuffRate': 0.16826923076923078, 'lineYards': 3.1668269230769233, 'lineYardsTotal': 659, 'secondLevelYards': 1.2788461538461537, 'secondLevelYardsTotal': 266, 'openFieldYards': 2.0336538461538463, 'openFieldYardsTotal': 0, 'totalOpportunies': 39, 'pointsPerOpportunity': 4.897435897435898, 'fieldPosition': {'averageStart': 71.6, 'averagePredictedPoints': -1.28}, 'havoc': {'total': 0.113, 'frontSeven': 0.073, 'db': 0.04}, 'standardDowns': {'rate': 0.7230046948356808, 'ppa': 0.29553003018381757, 'successRate': 0.5064935064935064, 'explosiveness': 1.2370195301414368}, 'passingDowns': {'rate': 0.27699530516431925, 'ppa': 0.8970292757231141, 'totalPPA': 133.93782513439098, 'successRate': 0.4576271186440678, 'explosiveness': 2.309317736615819}, 'rushingPlays': {'rate': 0.48826291079812206, 'ppa': 0.3025715321997706, 'totalPPA': 62.93487869755229, 'successRate': 0.42788461538461536, 'explosiveness': 1.3542126626588902}, 'passingPlays': {'rate': 0.5117370892018779, 'ppa': 0.6143936932770228, 'totalPPA': 133.93782513439098, 'successRate': 0.555045871559633, 'explosiveness': 1.6293659297741914}}"
2025,Akron,Mid-American,"{'plays': 532, 'drives': 99, 'ppa': 0.04810847635964298, 'totalPPA': 25.593709423330065, 'successRate': 0.39473684210526316, 'explosiveness': 1.125793540028518, 'powerSuccess': 0.6857142857142857, 'stuffRate': 0.199203187250996, 'lineYards': 2.807569721115538, 'lineYardsTotal': 705, 'secondLevelYards': 1.111553784860558, 'secondLevelYardsTotal': 279, 'openFieldYards': 0.8565737051792829, 'openFieldYardsTotal': 215, 'totalOpportunies': 39, 'pointsPerOpportunity': 3.3076923076923075, 'fieldPosition': {'averageStart': 71.2, 'averagePredictedPoints': 1.323}, 'havoc': {'total': 0.175, 'frontSeven': 0.096, 'db': 0.079}, 'standardDowns': {'rate': 0.6691729323308271, 'ppa': 0.02466212377765809, 'successRate': 0.4606741573033708, 'explosiveness': 0.937917705257137}, 'passingDowns': {'rate': 0.3308270676691729, 'ppa': 0.09553405317320332, 'successRate': 0.26136363636363635, 'explosiveness': 1.7956117335612678}, 'rushingPlays': {'rate': 0.4718045112781955, 'ppa': -0.007156486817476282, 'totalPPA': -1.7962781911865469, 'successRate': 0.43824701195219123, 'explosiveness': 0.7442463153203567}, 'passingPlays': {'rate': 0.5244360902255639, 'ppa': 0.120560367412916, 'totalPPA': 33.63634250820356, 'successRate': 0.35842293906810035, 'explosiveness': 1.5454954872074955}}","{'plays': 545, 'drives': 98, 'ppa': 0.2304296422825152, 'totalPPA': 125.58415504397078, 'successRate': 0.42385321100917434, 'explosiveness': 1.3864377326764816, 'powerSuccess': 0.5952380952380952, 'stuffRate': 0.2027491408934708, 'lineYards': 3.086941580756014, 'lineYardsTotal': 898, 'secondLevelYards': 1.1615120274914088, 'secondLevelYardsTotal': 338, 'openFieldYards': 1.8041237113402062, 'openFieldYardsTotal': 0, 'totalOpportunies': 53, 'pointsPerOpportunity': 3.943396226415094, 'fieldPosition': {'averageStart': 69.6, 'averagePredictedPoints': -1.448}, 'havoc': {'total': 0.158, 'frontSeven': 0.099, 'db': 0.059}, 'standardDowns': {'rate': 0.7302752293577982, 'ppa': 0.1405985465949736, 'successRate': 0.457286432160804, 'explosiveness': 1.1728070645939082}, 'passingDowns': {'rate': 0.26972477064220185, 'ppa': 0.47364580611681156, 'totalPPA': 66.61411630198324, 'successRate': 0.3333333333333333, 'explosiveness': 2.1799230712688975}, 'rushingPlays': {'rate': 0.5339449541284403, 'ppa': 0.20264618124394346, 'totalPPA': 58.970038741987544, 'successRate': 0.436426116838488, 'explosiveness': 1.186973864196571}, 'passingPlays': {'rate': 0.46605504587155966, 'ppa': 0.26226030040150883, 'totalPPA': 66.61411630198324, 'successRate': 0.4094488188976378, 'explosiveness': 1.6300138028394493}}"
2025,Alabama,SEC,"{'plays': 475, 'drives': 69, 'ppa': 0.327342428656629, 'totalPPA': 155.48765361189876, 'successRate': 0.4652631578947368, 'explosiveness': 1.335862223481177, 'powerSuccess': 0.6551724137931034, 'stuffRate': 0.16740088105726872, 'lineYards': 3.037885462555066, 'lineYardsTotal': 690, 'secondLevelYards': 0.9118942731277533, 'secondLevelYardsTotal': 207, 'openFieldYards': 0.6784140969162996, 'openFieldYardsTotal': 154, 'totalOpportunies': 46, 'pointsPerOpportunity': 4.543478260869565, 'fieldPosition': {'averageStart': 69.2, 'averagePredictedPoints': 1.463}, 'havoc': {'total': 0.112, 'frontSeven': 0.072, 'db': 0.04}, 'standardDowns': {'rate': 0.7136842105263158, 'ppa': 0.22989324517118423, 'successRate': 0.5073746312684366, 'explosiveness': 1.0686494186814242}, 'passingDowns': {'rate': 0.2863157894736842, 'ppa': 0.5702488492563774, 'successRate': 0.3602941176470588, 'explosiveness': 2.2738337015537793}, 'rushingPlays': {'rate': 0.47789473684210526, 'ppa': 0.05556243816030007, 'totalPPA': 12.612673462388116, 'successRate': 0.4052863436123348, 'explosiveness': 0.8161406289956639}, 'passingPlays': {'rate': 0.5221052631578947, 'ppa': 0.5761087909254462, 'totalPPA': 142.87498014951066, 'successRate': 0.5201612903225806, 'explosiveness': 1.7065163838894502}}","{'plays': 406, 'drives': 72, 'ppa': 0.12429658623453503, 'totalPPA': 50.46441401122122, 'successRate': 0.41133004926108374, 'explosiveness': 1.275050577761139, 'powerSuccess': 0.7352941176470589, 'stuffRate': 0.16589861751152074, 'lineYards': 2.9811059907834103, 'lineYardsTotal': 647, 'secondLevelYards': 1.1105990783410138, 'secondLevelYardsTotal': 241, 'openFieldYards': 1.7695852534562213, 'openFieldYardsTotal': 0, 'totalOpportunies': 24, 'pointsPerOpportunity': 4.208333333333333, 'fieldPosition': {'averageStart': 73.8, 'averagePredictedPoints': -1.109}, 'havoc': {'total': 0.17, 'frontSeven': 0.111, 'db': 0.059}, 'standardDowns': {'rate': 0.6773399014778325, 'ppa': 0.061585126414617365, 'successRate': 0.4618181818181818, 'explosiveness': 1.059568678674396}, 'passingDowns': {'rate': 0.3226600985221675, 'ppa': 0.25594278051298813, 'totalPPA': 15.951959635287507, 'successRate': 0.3053435114503817, 'explosiveness': 1.959205607361547}, 'rushingPlays': {'rate': 0.5344827586206896, 'ppa': 0.16994477738535307, 'totalPPA': 36.878016692621614, 'successRate': 0.423963133640553, 'explosiveness': 1.1448953984112755}, 'passingPlays': {'rate': 0.458128078817734, 'ppa': 0.08576322384563176, 'totalPPA': 15.951959635287507, 'successRate': 0.4032258064516129, 'explosiveness': 1.4347075977636379}}"
2025,App State,Sun Belt,"{'plays': 512, 'drives': 83, 'ppa': 0.11827263934818268, 'totalPPA': 60.55559134626953, 'successRate': 0.421875, 'explosiveness': 1.1600095067901786, 'powerSuccess': 0.7878787878787878, 'stuffRate': 0.15283842794759825, 'lineYards': 3.075109170305677, 'lineYardsTotal': 704, 'secondLevelYards': 1.1048034934497817, 'secondLevelYardsTotal': 253, 'openFieldYards': 1.0786026200873362, 'openFieldYardsTotal': 247, 'totalOpportunies': 45, 'pointsPerOpportunity': 3.8444444444444446, 'fieldPosition': {'averageStart': 71.4, 'averagePredictedPoints': 1.296}, 'havoc': {'total': 0.166, 'frontSeven': 0.084, 'db': 0.082}, 'standardDowns': {'rate': 0.666015625, 'ppa': 0.02914172732632131, 'successRate': 0.4750733137829912, 'explosiveness': 0.9056903047374042}, 'passingDowns': {'rate': 0.333984375, 'ppa': 0.2960132299882688, 'successRate': 0.3157894736842105, 'explosiveness': 1.9229671129485015}, 'rushingPlays': {'rate': 0.447265625, 'ppa': 0.1011422804639824, 'totalPPA': 23.16158222625197, 'successRate': 0.4497816593886463, 'explosiveness': 0.7662760763142564}, 'passingPlays': {'rate': 0.55078125, 'ppa': 0.13892319123617353, 'totalPPA': 39.17633992860094, 'successRate': 0.40070921985815605, 'explosiveness': 1.5188992708523021}}","{'plays': 477, 'drives': 82, 'ppa': 0.14807081214775697, 'totalPPA': 70.62977739448007, 'successRate': 0.4192872117400419, 'explosiveness': 1.271478336254158, 'powerSuccess': 0.6896551724137931, 'stuffRate': 0.2087378640776699, 'lineYards': 2.599514563106796, 'lineYardsTotal': 536, 'secondLevelYards': 0.9466019417475728, 'secondLevelYardsTotal': 195, 'openFieldYards': 0.8689320388349514, 'openFieldYardsTotal': 0, 'totalOpportunies': 40, 'pointsPerOpportunity': 4.225, 'fieldPosition': {'averageStart': 69.6, 'averagePredictedPoints': -1.407}, 'havoc': {'total': 0.195, 'frontSeven': 0.126, 'db': 0.069}, 'standardDowns': {'rate': 0.6561844863731656, 'ppa': 0.0035483656836095352, 'successRate': 0.46325878594249204, 'explosiveness': 0.9399982212597822}, 'passingDowns': {'rate': 0.3438155136268344, 'ppa': 0.42389718863116027, 'totalPPA': 69.53798090337496, 'successRate': 0.3353658536585366, 'explosiveness': 2.1453804576029665}, 'rushingPlays': {'rate': 0.43186582809224316, 'ppa': 0.017136375141096075, 'totalPPA': 3.5300932790657913, 'successRate': 0.4223300970873786, 'explosiveness': 0.882987942898746}, 'passingPlays': {'rate': 0.5660377358490566, 'ppa': 0.25754807741990726, 'totalPPA': 69.53798090337496, 'successRate': 0.4185185185185185, 'explosiveness': 1.5705815594569972}}"
2025,Arizona,Big 12,"{'plays': 474, 'drives': 83, 'ppa': 0.17024403350937173, 'totalPPA': 80.6956718834422, 'successRate': 0.43037974683544306, 'explosiveness': 1.2538674998775146, 'powerSuccess': 0.7142857142857143, 'stuffRate': 0.19815668202764977, 'lineYards': 3.2110599078341013, 'lineYardsTotal': 697, 'secondLevelYards': 1.3133640552995391, 'secondLevelYardsTotal': 285, 'openFieldYards': 1.4285714285714286, 'openFieldYardsTotal': 310, 'totalOpportunies': 42, 'pointsPerOpportunity': 3.4047619047619047, 'fieldPosition': {'averageStart': 66.4, 'averagePredictedPoints': 1.653}, 'havoc': {'total': 0.154, 'frontSeven': 0.089, 'db': 0.065}, 'standardDowns': {'rate': 0.7067510548523207, 'ppa': 0.08624457581856648, 'successRate': 0.5014925373134328, 'explosiveness': 1.0256275138272162}, 'passingDowns': {'rate': 0.29324894514767935, 'ppa': 0.37268876967066494, 'successRate': 0.2589928057553957, 'explosiveness': 2.318987434778907}, 'rushingPlays': {'rate': 0.4578059071729958, 'ppa': 0.1678261685116041, 'totalPPA': 36.41827856701809, 'successRate': 0.42857142857142855, 'explosiveness': 1.0582006819974228}, 'passingPlays': {'rate': 0.5421940928270043, 'ppa': 0.1722855771067086, 'totalPPA': 44.27739331642411, 'successRate': 0.43190661478599224, 'explosiveness': 1.4178045635067809}}","{'plays': 456, 'drives': 79, 'ppa': 0.07585554822703776, 'totalPPA': 34.59012999152922, 'successRate': 0.3684210526315789, 'explosiveness': 1.1985658419728205, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.1940928270042194, 'lineYards': 2.8687763713080168, 'lineYardsTotal': 680, 'secondLevelYards': 0.9873417721518988, 'secondLevelYardsTotal': 234, 'openFieldYards': 0.7257383966244726, 'openFieldYardsTotal': 0, 'totalOpportunies': 30, 'pointsPerOpportunity': 3.3666666666666667, 'fieldPosition': {'averageStart': 72.5, 'averagePredictedPoints': -1.191}, 'havoc': {'total': 0.217, 'frontSeven': 0.123, 'db': 0.094}, 'standardDowns': {'rate': 0.6798245614035088, 'ppa': 0.05099398739869464, 'successRate': 0.4290322580645161, 'explosiveness': 0.9986559144846363}, 'passingDowns': {'rate': 0.3201754385964912, 'ppa': 0.12864379382146496, 'totalPPA': 13.128270127422809, 'successRate': 0.23972602739726026, 'explosiveness': 1.9582235664279206}, 'rushingPlays': {'rate': 0.5197368421052632, 'ppa': 0.09164027968009164, 'totalPPA': 21.718746284181716, 'successRate': 0.42616033755274263, 'explosiveness': 0.9231304132924179}, 'passingPlays': {'rate': 0.4780701754385965, 'ppa': 0.06022142260285693, 'totalPPA': 13.128270127422809, 'successRate': 0.3073394495412844, 'explosiveness': 1.613774473267159}}"
2025,Arizona State,Big 12,"{'plays': 527, 'drives': 81, 'ppa': 0.169542053992555, 'totalPPA': 89.34866245407649, 'successRate': 0.41366223908918404, 'explosiveness': 1.2176484082976387, 'powerSuccess': 0.6756756756756757, 'stuffRate': 0.18181818181818182, 'lineYards': 3.090530303030303, 'lineYardsTotal': 816, 'secondLevelYards': 1.2992424242424243, 'secondLevelYardsTotal': 343, 'openFieldYards': 1.5492424242424243, 'openFieldYardsTotal': 409, 'totalOpportunies': 44, 'pointsPerOpportunity': 3.5681818181818183, 'fieldPosition': {'averageStart': 69.9, 'averagePredictedPoints': 1.418}, 'havoc': {'total': 0.165, 'frontSeven': 0.099, 'db': 0.066}, 'standardDowns': {'rate': 0.6793168880455408, 'ppa': 0.11531484133566833, 'successRate': 0.4720670391061452, 'explosiveness': 1.0272183853431947}, 'passingDowns': {'rate': 0.3206831119544592, 'ppa': 0.284413900922528, 'successRate': 0.28994082840236685, 'explosiveness': 1.8744376711405173}, 'rushingPlays': {'rate': 0.5009487666034156, 'ppa': 0.2078972171721858, 'totalPPA': 54.88486533345704, 'successRate': 0.4583333333333333, 'explosiveness': 1.0449070601634596}, 'passingPlays': {'rate': 0.4971537001897533, 'ppa': 0.13619054878948716, 'totalPPA': 35.68192378284564, 'successRate': 0.3702290076335878, 'explosiveness': 1.433129883805223}}","{'plays': 451, 'drives': 79, 'ppa': 0.16026318014269175, 'totalPPA': 72.27869424435397, 'successRate': 0.42350332594235035, 'explosiveness': 1.274150183822818, 'powerSuccess': 0.7105263157894737, 'stuffRate': 0.195, 'lineYards': 2.8635, 'lineYardsTotal': 573, 'secondLevelYards': 1.06, 'secondLevelYardsTotal': 212, 'openFieldYards': 1, 'openFieldYardsTotal': 0, 'totalOpportunies': 36, 'pointsPerOpportunity': 4.194444444444445, 'fieldPosition': {'averageStart': 68.4, 'averagePredictedPoints': -1.528}, 'havoc': {'total': 0.211, 'frontSeven': 0.12, 'db': 0.091}, 'standardDowns': {'rate': 0.6696230598669624, 'ppa': 0.05300130107002829, 'successRate': 0.4768211920529801, 'explosiveness': 1.0019181018865184}, 'passingDowns': {'rate': 0.3303769401330377, 'ppa': 0.37766645182017067, 'totalPPA': 41.11133172512421, 'successRate': 0.31543624161073824, 'explosiveness': 2.1082229454999912}, 'rushingPlays': {'rate': 0.4434589800443459, 'ppa': 0.17036031542828228, 'totalPPA': 34.07206308565645, 'successRate': 0.455, 'explosiveness': 1.1033465122985087}, 'passingPlays': {'rate': 0.5543237250554324, 'ppa': 0.16444532690049685, 'totalPPA': 41.11133172512421, 'successRate': 0.4, 'explosiveness': 1.4295815249099393}}"
2025,Arkansas,SEC,"{'plays': 471, 'drives': 79, 'ppa': 0.39157541818783714, 'totalPPA': 184.4320219664713, 'successRate': 0.5138004246284501, 'explosiveness': 1.3688499456947625, 'powerSuccess': 0.8, 'stuffRate': 0.19827586206896552, 'lineYards': 3.3607758620689654, 'lineYardsTotal': 780, 'secondLevelYards': 1.6120689655172413, 'secondLevelYardsTotal': 374, 'openFieldYards': 2.9741379310344827, 'openFieldYardsTotal': 690, 'totalOpportunies': 50, 'pointsPerOpportunity': 4.62, 'fieldPosition': {'averageStart': 73.3, 'averagePredictedPoints': 1.147}, 'havoc': {'total': 0.151, 'frontSeven': 0.087, 'db': 0.064}, 'standardDowns': {'rate': 0.7006369426751592, 'ppa': 0.2926684254682598, 'successRate': 0.5606060606060606, 'explosiveness': 1.0887692401656743}, 'passingDowns': {'rate': 0.29936305732484075, 'ppa': 0.6230598692336566, 'successRate': 0.40425531914893614, 'explosiveness': 2.2778838145172413}, 'rushingPlays': {'rate': 0.49256900212314225, 'ppa': 0.33979656382912315, 'totalPPA': 78.83280280835658, 'successRate': 0.5258620689655172, 'explosiveness': 1.1377394049211}, 'passingPlays': {'rate': 0.505307855626327, 'ppa': 0.4558988223720228, 'totalPPA': 108.50391972454142, 'successRate': 0.5042016806722689, 'explosiveness': 1.6038123288146524}}","{'plays': 475, 'drives': 79, 'ppa': 0.3065985160991027, 'totalPPA': 145.6342951470738, 'successRate': 0.48, 'explosiveness': 1.292891951077871, 'powerSuccess': 0.7027027027027027, 'stuffRate': 0.2134387351778656, 'lineYards': 2.9683794466403164, 'lineYardsTotal': 751, 'secondLevelYards': 1.2727272727272727, 'secondLevelYardsTotal': 322, 'openFieldYards': 1.5098814229249011, 'openFieldYardsTotal': 0, 'totalOpportunies': 44, 'pointsPerOpportunity': 4.931818181818182, 'fieldPosition': {'averageStart': 73.2, 'averagePredictedPoints': -1.134}, 'havoc': {'total': 0.145, 'frontSeven': 0.084, 'db': 0.061}, 'standardDowns': {'rate': 0.7052631578947368, 'ppa': 0.2090708639795688, 'successRate': 0.5134328358208955, 'explosiveness': 1.0872331266412165}, 'passingDowns': {'rate': 0.29473684210526313, 'ppa': 0.539968255099416, 'totalPPA': 88.18416628632532, 'successRate': 0.4, 'explosiveness': 1.9245583404190243}, 'rushingPlays': {'rate': 0.5326315789473685, 'ppa': 0.22707560814525088, 'totalPPA': 57.45012886074847, 'successRate': 0.4980237154150198, 'explosiveness': 1.041225571140495}, 'passingPlays': {'rate': 0.4673684210526316, 'ppa': 0.39722597426272666, 'totalPPA': 88.18416628632532, 'successRate': 0.4594594594594595, 'explosiveness': 1.6037739498240415}}"
2025,Arkansas State,Sun Belt,"{'plays': 522, 'drives': 79, 'ppa': 0.09141119022531445, 'totalPPA': 47.71664129761414, 'successRate': 0.4061302681992337, 'explosiveness': 1.198304231070207, 'powerSuccess': 0.6857142857142857, 'stuffRate': 0.20444444444444446, 'lineYards': 2.6706666666666665, 'lineYardsTotal': 601, 'secondLevelYards': 0.96, 'secondLevelYardsTotal': 216, 'openFieldYards': 0.8222222222222222, 'openFieldYardsTotal': 185, 'totalOpportunies': 40, 'pointsPerOpportunity': 3.475, 'fieldPosition': {'averageStart': 71.4, 'averagePredictedPoints': 1.305}, 'havoc': {'total': 0.188, 'frontSeven': 0.113, 'db': 0.075}, 'standardDowns': {'rate': 0.6915708812260536, 'ppa': 0.013754148895592904, 'successRate': 0.4626038781163435, 'explosiveness': 0.9513238180358604}, 'passingDowns': {'rate': 0.30842911877394635, 'ppa': 0.2655366058776714, 'successRate': 0.2795031055900621, 'explosiveness': 2.1148759861087814}, 'rushingPlays': {'rate': 0.43103448275862066, 'ppa': -0.013317406747603086, 'totalPPA': -2.9964165182106943, 'successRate': 0.40444444444444444, 'explosiveness': 0.8896427368893279}, 'passingPlays': {'rate': 0.5689655172413793, 'ppa': 0.17075103641691863, 'totalPPA': 50.71305781582483, 'successRate': 0.4074074074074074, 'explosiveness': 1.430438082065744}}","{'plays': 467, 'drives': 80, 'ppa': 0.2533433848480152, 'totalPPA': 118.31136072402312, 'successRate': 0.4732334047109208, 'explosiveness': 1.2656008766104623, 'powerSuccess': 0.7916666666666666, 'stuffRate': 0.20463320463320464, 'lineYards': 2.62007722007722, 'lineYardsTotal': 679, 'secondLevelYards': 1.1853281853281854, 'secondLevelYardsTotal': 307, 'openFieldYards': 1.833976833976834, 'openFieldYardsTotal': 0, 'totalOpportunies': 39, 'pointsPerOpportunity': 4.461538461538462, 'fieldPosition': {'averageStart': 73.8, 'averagePredictedPoints': -1.15}, 'havoc': {'total': 0.118, 'frontSeven': 0.075, 'db': 0.043}, 'standardDowns': {'rate': 0.7044967880085653, 'ppa': 0.19054660832591128, 'successRate': 0.5319148936170213, 'explosiveness': 1.0380447918753004}, 'passingDowns': {'rate': 0.2955032119914347, 'ppa': 0.40305454046955297, 'totalPPA': 77.40702967935107, 'successRate': 0.3333333333333333, 'explosiveness': 2.1313033728855344}, 'rushingPlays': {'rate': 0.5546038543897216, 'ppa': 0.16914684019729243, 'totalPPA': 43.80903161109874, 'successRate': 0.4594594594594595, 'explosiveness': 1.0706040710182263}, 'passingPlays': {'rate': 0.44325481798715205, 'ppa': 0.37394700328188923, 'totalPPA': 77.40702967935107, 'successRate': 0.4927536231884058, 'explosiveness': 1.493097149801404}}"
2025,Army,American Athletic,"{'plays': 504, 'drives': 72, 'ppa': 0.16353227056223604, 'totalPPA': 82.42026436336697, 'successRate': 0.4305555555555556, 'explosiveness': 1.0972309678862855, 'powerSuccess': 0.8095238095238095, 'stuffRate': 0.1345707656612529, 'lineYards': 2.9928074245939675, 'lineYardsTotal': 1290, 'secondLevelYards': 0.8004640371229699, 'secondLevelYardsTotal': 345, 'openFieldYards': 0.777262180974478, 'openFieldYardsTotal': 335, 'totalOpportunies': 39, 'pointsPerOpportunity': 3.6923076923076925, 'fieldPosition': {'averageStart': 67.9, 'averagePredictedPoints': 1.522}, 'havoc': {'total': 0.097, 'frontSeven': 0.083, 'db': 0.014}, 'standardDowns': {'rate': 0.7162698412698413, 'ppa': 0.1539199537815989, 'successRate': 0.48476454293628807, 'explosiveness': 0.9845030834174355}, 'passingDowns': {'rate': 0.2837301587301587, 'ppa': 0.18779832900845994, 'successRate': 0.2937062937062937, 'explosiveness': 1.5669304865064944}, 'rushingPlays': {'rate': 0.8551587301587301, 'ppa': 0.1312517205581308, 'totalPPA': 56.569491560554376, 'successRate': 0.4431554524361949, 'explosiveness': 0.9055879504781341}, 'passingPlays': {'rate': 0.14484126984126985, 'ppa': 0.3541201753809944, 'totalPPA': 25.85077280281259, 'successRate': 0.3561643835616438, 'explosiveness': 2.5050700573077056}}","{'plays': 422, 'drives': 68, 'ppa': 0.1943612404150095, 'totalPPA': 82.020443455134, 'successRate': 0.45260663507109006, 'explosiveness': 1.1329846914320685, 'powerSuccess': 0.6206896551724138, 'stuffRate': 0.1792452830188679, 'lineYards': 3.0245283018867926, 'lineYardsTotal': 641, 'secondLevelYards': 0.9858490566037735, 'secondLevelYardsTotal': 209, 'openFieldYards': 0.8632075471698113, 'openFieldYardsTotal': 0, 'totalOpportunies': 37, 'pointsPerOpportunity': 4, 'fieldPosition': {'averageStart': 69.5, 'averagePredictedPoints': -1.417}, 'havoc': {'total': 0.14, 'frontSeven': 0.081, 'db': 0.059}, 'standardDowns': {'rate': 0.7085308056872038, 'ppa': 0.146707026548715, 'successRate': 0.5117056856187291, 'explosiveness': 0.8969814877488896}, 'passingDowns': {'rate': 0.2914691943127962, 'ppa': 0.3102035976997416, 'totalPPA': 66.34731041825115, 'successRate': 0.3089430894308943, 'explosiveness': 2.083208116788025}, 'rushingPlays': {'rate': 0.5023696682464455, 'ppa': 0.07392987281548515, 'totalPPA': 15.67313303688285, 'successRate': 0.42924528301886794, 'explosiveness': 0.8577991304948397}, 'passingPlays': {'rate': 0.4976303317535545, 'ppa': 0.3159395734202436, 'totalPPA': 66.34731041825115, 'successRate': 0.47619047619047616, 'explosiveness': 1.3834035518849466}}"
2025,Auburn,SEC,"{'plays': 465, 'drives': 78, 'ppa': 0.16400961599589464, 'totalPPA': 76.26447143809101, 'successRate': 0.43010752688172044, 'explosiveness': 1.1064862162689846, 'powerSuccess': 0.85, 'stuffRate': 0.16736401673640167, 'lineYards': 2.9355648535564853, 'lineYardsTotal': 702, 'secondLevelYards': 1.1464435146443515, 'secondLevelYardsTotal': 274, 'openFieldYards': 1.4267782426778244, 'openFieldYardsTotal': 341, 'totalOpportunies': 32, 'pointsPerOpportunity': 4.5, 'fieldPosition': {'averageStart': 74.5, 'averagePredictedPoints': 1.083}, 'havoc': {'total': 0.159, 'frontSeven': 0.111, 'db': 0.048}, 'standardDowns': {'rate': 0.7010752688172043, 'ppa': 0.17671149516558862, 'successRate': 0.5122699386503068, 'explosiveness': 0.9520824360250221}, 'passingDowns': {'rate': 0.2989247311827957, 'ppa': 0.1342195972238066, 'successRate': 0.23741007194244604, 'explosiveness': 1.8878629223520675}, 'rushingPlays': {'rate': 0.513978494623656, 'ppa': 0.243291036400179, 'totalPPA': 58.14655769964278, 'successRate': 0.4811715481171548, 'explosiveness': 1.0172025836966674}, 'passingPlays': {'rate': 0.4838709677419355, 'ppa': 0.08760683136180601, 'totalPPA': 19.711537056406353, 'successRate': 0.37777777777777777, 'explosiveness': 1.227281719160943}}","{'plays': 475, 'drives': 80, 'ppa': 0.0612788939458752, 'totalPPA': 29.107474624290717, 'successRate': 0.35578947368421054, 'explosiveness': 1.3083236519912727, 'powerSuccess': 0.7083333333333334, 'stuffRate': 0.3157894736842105, 'lineYards': 1.7710526315789474, 'lineYardsTotal': 404, 'secondLevelYards': 0.6447368421052632, 'secondLevelYardsTotal': 147, 'openFieldYards': 0.618421052631579, 'openFieldYardsTotal': 0, 'totalOpportunies': 38, 'pointsPerOpportunity': 3.263157894736842, 'fieldPosition': {'averageStart': 70.7, 'averagePredictedPoints': -1.306}, 'havoc': {'total': 0.172, 'frontSeven': 0.129, 'db': 0.043}, 'standardDowns': {'rate': 0.6421052631578947, 'ppa': -0.014704502006707119, 'successRate': 0.40327868852459015, 'explosiveness': 1.0419881436309628}, 'passingDowns': {'rate': 0.35789473684210527, 'ppa': 0.19760204550786112, 'totalPPA': 62.446987455781944, 'successRate': 0.27058823529411763, 'explosiveness': 2.0204816417373186}, 'rushingPlays': {'rate': 0.48, 'ppa': -0.14622593347145274, 'totalPPA': -33.33951283149122, 'successRate': 0.2807017543859649, 'explosiveness': 0.9501419926127729}, 'passingPlays': {'rate': 0.52, 'ppa': 0.2528218115618702, 'totalPPA': 62.446987455781944, 'successRate': 0.4251012145748988, 'explosiveness': 1.5266439015172155}}"
