season,team,conference,offense,defense
2025,Coastal Carolina,Sun Belt,"{'plays': 795, 'drives': 158, 'ppa': 0.06798703947497117, 'totalPPA': 54.04969638260208, 'successRate': 0.3672955974842767, 'explosiveness': 1.2635252987248844, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.21445221445221446, 'lineYards': 2.651282051282051, 'lineYardsTotal': 1137, 'secondLevelYards': 1.0606060606060606, 'secondLevelYardsTotal': 455, 'openFieldYards': 1.3706293706293706, 'openFieldYardsTotal': 588, 'totalOpportunies': 61, 'pointsPerOpportunity': 3.819672131147541, 'fieldPosition': {'averageStart': 69.5, 'averagePredictedPoints': 1.44}, 'havoc': {'total': 0.181, 'frontSeven': 0.114, 'db': 0.067}, 'standardDowns': {'rate': 0.6515723270440251, 'ppa': 0.023028721835066077, 'successRate': 0.416988416988417, 'explosiveness': 1.0275120829421334}, 'passingDowns': {'rate': 0.3484276729559748, 'ppa': 0.1520607165055518, 'successRate': 0.2743682310469314, 'explosiveness': 1.9342997014758612}, 'rushingPlays': {'rate': 0.539622641509434, 'ppa': 0.06506517306460946, 'totalPPA': 27.91295924471746, 'successRate': 0.41025641025641024, 'explosiveness': 0.9941197756565134}, 'passingPlays': {'rate': 0.4440251572327044, 'ppa': 0.0965714533338643, 'totalPPA': 34.089723026854095, 'successRate': 0.32011331444759206, 'explosiveness': 1.6753635854242188}}","{'plays': 884, 'drives': 153, 'ppa': 0.214483338824902, 'totalPPA': 189.60327152121337, 'successRate': 0.45248868778280543, 'explosiveness': 1.2630572646265672, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.17167381974248927, 'lineYards': 3.1236051502145923, 'lineYardsTotal': 1456, 'secondLevelYards': 1.2703862660944205, 'secondLevelYardsTotal': 592, 'openFieldYards': 1.7296137339055795, 'openFieldYardsTotal': 0, 'totalOpportunies': 89, 'pointsPerOpportunity': 3.6292134831460676, 'fieldPosition': {'averageStart': 69.3, 'averagePredictedPoints': -1.46}, 'havoc': {'total': 0.147, 'frontSeven': 0.095, 'db': 0.052}, 'standardDowns': {'rate': 0.7036199095022625, 'ppa': 0.13879480217038406, 'successRate': 0.5032154340836013, 'explosiveness': 1.0297818874720732}, 'passingDowns': {'rate': 0.29638009049773756, 'ppa': 0.3941713914932614, 'totalPPA': 118.24182735693135, 'successRate': 0.3320610687022901, 'explosiveness': 2.1023123571479077}, 'rushingPlays': {'rate': 0.5271493212669683, 'ppa': 0.2108025112154096, 'totalPPA': 98.23397022638088, 'successRate': 0.47639484978540775, 'explosiveness': 1.0456380546821986}, 'passingPlays': {'rate': 0.45588235294117646, 'ppa': 0.29340403810652943, 'totalPPA': 118.24182735693135, 'successRate': 0.43424317617866004, 'explosiveness': 1.5184887569239645}}"
2025,Colorado,Big 12,"{'plays': 796, 'drives': 145, 'ppa': 0.08393895856260469, 'totalPPA': 66.81541101583333, 'successRate': 0.3492462311557789, 'explosiveness': 1.377200998144305, 'powerSuccess': 0.6428571428571429, 'stuffRate': 0.22506393861892582, 'lineYards': 2.679539641943734, 'lineYardsTotal': 1048, 'secondLevelYards': 1.040920716112532, 'secondLevelYardsTotal': 407, 'openFieldYards': 1.1687979539641944, 'openFieldYardsTotal': 457, 'totalOpportunies': 62, 'pointsPerOpportunity': 3.4838709677419355, 'fieldPosition': {'averageStart': 71.3, 'averagePredictedPoints': 1.302}, 'havoc': {'total': 0.197, 'frontSeven': 0.137, 'db': 0.06}, 'standardDowns': {'rate': 0.6206030150753769, 'ppa': -0.04712106556888662, 'successRate': 0.3805668016194332, 'explosiveness': 1.0323217680531453}, 'passingDowns': {'rate': 0.3793969849246231, 'ppa': 0.298321911943256, 'successRate': 0.2980132450331126, 'explosiveness': 2.097615389890283}, 'rushingPlays': {'rate': 0.49120603015075376, 'ppa': 0.037906385412706814, 'totalPPA': 14.821396696368366, 'successRate': 0.35805626598465473, 'explosiveness': 1.0293483238248946}, 'passingPlays': {'rate': 0.49246231155778897, 'ppa': 0.1554315649765535, 'totalPPA': 60.929173470808976, 'successRate': 0.34438775510204084, 'explosiveness': 1.7188302432632407}}","{'plays': 834, 'drives': 147, 'ppa': 0.18991923958982254, 'totalPPA': 158.39264581791198, 'successRate': 0.42326139088729015, 'explosiveness': 1.3335212412285267, 'powerSuccess': 0.6875, 'stuffRate': 0.19438877755511022, 'lineYards': 2.984168336673347, 'lineYardsTotal': 1489, 'secondLevelYards': 1.186372745490982, 'secondLevelYardsTotal': 592, 'openFieldYards': 1.8076152304609219, 'openFieldYardsTotal': 0, 'totalOpportunies': 76, 'pointsPerOpportunity': 4.0131578947368425, 'fieldPosition': {'averageStart': 70.4, 'averagePredictedPoints': -1.364}, 'havoc': {'total': 0.151, 'frontSeven': 0.093, 'db': 0.058}, 'standardDowns': {'rate': 0.6918465227817746, 'ppa': 0.15680964746608692, 'successRate': 0.4852686308492201, 'explosiveness': 1.1074865997668313}, 'passingDowns': {'rate': 0.30815347721822545, 'ppa': 0.26425478299603056, 'totalPPA': 106.8550029181044, 'successRate': 0.2840466926070039, 'explosiveness': 2.200503427656947}, 'rushingPlays': {'rate': 0.5983213429256595, 'ppa': 0.1311971427529793, 'totalPPA': 65.46737423373666, 'successRate': 0.4408817635270541, 'explosiveness': 1.0669818150286134}, 'passingPlays': {'rate': 0.38848920863309355, 'ppa': 0.32979939172254447, 'totalPPA': 106.8550029181044, 'successRate': 0.4074074074074074, 'explosiveness': 1.7831857104946793}}"
2025,Colorado State,Pac-12,"{'plays': 761, 'drives': 133, 'ppa': 0.12235478439222522, 'totalPPA': 93.11199092248339, 'successRate': 0.39816031537450725, 'explosiveness': 1.2108394722778117, 'powerSuccess': 0.5681818181818182, 'stuffRate': 0.19519519519519518, 'lineYards': 2.964864864864865, 'lineYardsTotal': 987, 'secondLevelYards': 1.087087087087087, 'secondLevelYardsTotal': 362, 'openFieldYards': 0.8198198198198198, 'openFieldYardsTotal': 273, 'totalOpportunies': 54, 'pointsPerOpportunity': 3.5185185185185186, 'fieldPosition': {'averageStart': 74, 'averagePredictedPoints': 1.097}, 'havoc': {'total': 0.188, 'frontSeven': 0.117, 'db': 0.071}, 'standardDowns': {'rate': 0.6452036793692509, 'ppa': 0.0599503113692875, 'successRate': 0.4623217922606925, 'explosiveness': 0.9741130048771943}, 'passingDowns': {'rate': 0.354796320630749, 'ppa': 0.23583847422282675, 'successRate': 0.2814814814814815, 'explosiveness': 1.9179040525401825}, 'rushingPlays': {'rate': 0.4375821287779238, 'ppa': 0.07869810026941688, 'totalPPA': 26.206467389715826, 'successRate': 0.43543543543543545, 'explosiveness': 0.8855080803006218}, 'passingPlays': {'rate': 0.5466491458607096, 'ppa': 0.19966876638122072, 'totalPPA': 83.06220681458782, 'successRate': 0.37259615384615385, 'explosiveness': 1.522506482717295}}","{'plays': 828, 'drives': 142, 'ppa': 0.23706264459780627, 'totalPPA': 196.2878697269836, 'successRate': 0.4492753623188406, 'explosiveness': 1.2873401960206898, 'powerSuccess': 0.75, 'stuffRate': 0.1589958158995816, 'lineYards': 3.2669456066945606, 'lineYardsTotal': 1562, 'secondLevelYards': 1.0753138075313808, 'secondLevelYardsTotal': 514, 'openFieldYards': 1.4686192468619248, 'openFieldYardsTotal': 0, 'totalOpportunies': 76, 'pointsPerOpportunity': 4.026315789473684, 'fieldPosition': {'averageStart': 69.8, 'averagePredictedPoints': -1.44}, 'havoc': {'total': 0.132, 'frontSeven': 0.07, 'db': 0.062}, 'standardDowns': {'rate': 0.7222222222222222, 'ppa': 0.1967118758349703, 'successRate': 0.4899665551839465, 'explosiveness': 1.1124040868661713}, 'passingDowns': {'rate': 0.2777777777777778, 'ppa': 0.3419746433811797, 'totalPPA': 126.2181395534212, 'successRate': 0.34347826086956523, 'explosiveness': 1.9361538666823859}, 'rushingPlays': {'rate': 0.5772946859903382, 'ppa': 0.16988401739546857, 'totalPPA': 81.20456031503399, 'successRate': 0.4560669456066946, 'explosiveness': 0.962736191323756}, 'passingPlays': {'rate': 0.4057971014492754, 'ppa': 0.3756492248613726, 'totalPPA': 126.2181395534212, 'successRate': 0.4494047619047619, 'explosiveness': 1.738454697387947}}"
2025,Delaware,Conference USA,"{'plays': 896, 'drives': 143, 'ppa': 0.19822048206216739, 'totalPPA': 177.60555192770198, 'successRate': 0.43638392857142855, 'explosiveness': 1.2683328497111845, 'powerSuccess': 0.7333333333333333, 'stuffRate': 0.20113314447592068, 'lineYards': 2.8589235127478756, 'lineYardsTotal': 1009, 'secondLevelYards': 0.9858356940509915, 'secondLevelYardsTotal': 348, 'openFieldYards': 1.274787535410765, 'openFieldYardsTotal': 450, 'totalOpportunies': 81, 'pointsPerOpportunity': 3.617283950617284, 'fieldPosition': {'averageStart': 71.3, 'averagePredictedPoints': 1.322}, 'havoc': {'total': 0.152, 'frontSeven': 0.093, 'db': 0.059}, 'standardDowns': {'rate': 0.6796875, 'ppa': 0.15290976418331997, 'successRate': 0.5008210180623974, 'explosiveness': 1.051766006984978}, 'passingDowns': {'rate': 0.3203125, 'ppa': 0.2943676151221607, 'successRate': 0.29965156794425085, 'explosiveness': 2.036389675658777}, 'rushingPlays': {'rate': 0.3939732142857143, 'ppa': 0.08268352782244566, 'totalPPA': 29.18728532132332, 'successRate': 0.42776203966005666, 'explosiveness': 0.9720741908304403}, 'passingPlays': {'rate': 0.5870535714285714, 'ppa': 0.27046879371117627, 'totalPPA': 142.26658549207872, 'successRate': 0.44106463878326996, 'explosiveness': 1.4285737868499713}}","{'plays': 798, 'drives': 141, 'ppa': 0.22287146381930154, 'totalPPA': 177.85142812780262, 'successRate': 0.41604010025062654, 'explosiveness': 1.4502700359951575, 'powerSuccess': 0.6888888888888889, 'stuffRate': 0.21614583333333334, 'lineYards': 2.8567708333333335, 'lineYardsTotal': 1097, 'secondLevelYards': 1.0442708333333333, 'secondLevelYardsTotal': 401, 'openFieldYards': 1.9739583333333333, 'openFieldYardsTotal': 0, 'totalOpportunies': 74, 'pointsPerOpportunity': 4.1891891891891895, 'fieldPosition': {'averageStart': 69.4, 'averagePredictedPoints': -1.414}, 'havoc': {'total': 0.158, 'frontSeven': 0.107, 'db': 0.052}, 'standardDowns': {'rate': 0.6791979949874687, 'ppa': 0.13754418942839255, 'successRate': 0.45571955719557194, 'explosiveness': 1.182365559299096}, 'passingDowns': {'rate': 0.3208020050125313, 'ppa': 0.4035253025688041, 'totalPPA': 117.30496116077155, 'successRate': 0.33203125, 'explosiveness': 2.228768927100183}, 'rushingPlays': {'rate': 0.48120300751879697, 'ppa': 0.1901524045577534, 'totalPPA': 73.0185233501773, 'successRate': 0.3854166666666667, 'explosiveness': 1.2892951821736047}, 'passingPlays': {'rate': 0.5050125313283208, 'ppa': 0.29107930809124455, 'totalPPA': 117.30496116077155, 'successRate': 0.45161290322580644, 'explosiveness': 1.5807322301042193}}"
2025,Duke,ACC,"{'plays': 877, 'drives': 141, 'ppa': 0.24976705754460496, 'totalPPA': 219.04570946661855, 'successRate': 0.45381984036488027, 'explosiveness': 1.3395076136422583, 'powerSuccess': 0.7068965517241379, 'stuffRate': 0.2169576059850374, 'lineYards': 2.8069825436408977, 'lineYardsTotal': 1126, 'secondLevelYards': 1.087281795511222, 'secondLevelYardsTotal': 436, 'openFieldYards': 1.546134663341646, 'openFieldYardsTotal': 620, 'totalOpportunies': 86, 'pointsPerOpportunity': 4.27906976744186, 'fieldPosition': {'averageStart': 69, 'averagePredictedPoints': 1.453}, 'havoc': {'total': 0.153, 'frontSeven': 0.1, 'db': 0.052}, 'standardDowns': {'rate': 0.6944127708095781, 'ppa': 0.177583396914325, 'successRate': 0.5024630541871922, 'explosiveness': 1.1059595560762325}, 'passingDowns': {'rate': 0.3055872291904219, 'ppa': 0.4137963460663978, 'successRate': 0.34328358208955223, 'explosiveness': 2.116308761633605}, 'rushingPlays': {'rate': 0.4572405929304447, 'ppa': 0.08102444779904826, 'totalPPA': 32.490803567418354, 'successRate': 0.44389027431421446, 'explosiveness': 0.9705915811123086}, 'passingPlays': {'rate': 0.5347776510832383, 'ppa': 0.40594254810271246, 'totalPPA': 190.38705506017214, 'successRate': 0.464818763326226, 'explosiveness': 1.6215189663918923}}","{'plays': 879, 'drives': 145, 'ppa': 0.23768488159892062, 'totalPPA': 208.92501092545123, 'successRate': 0.43572241183162685, 'explosiveness': 1.3397577130647067, 'powerSuccess': 0.7666666666666667, 'stuffRate': 0.2364066193853428, 'lineYards': 2.678486997635934, 'lineYardsTotal': 1133, 'secondLevelYards': 1.0567375886524824, 'secondLevelYardsTotal': 447, 'openFieldYards': 1.3995271867612293, 'openFieldYardsTotal': 0, 'totalOpportunies': 76, 'pointsPerOpportunity': 4.447368421052632, 'fieldPosition': {'averageStart': 72.5, 'averagePredictedPoints': -1.212}, 'havoc': {'total': 0.177, 'frontSeven': 0.118, 'db': 0.059}, 'standardDowns': {'rate': 0.6780432309442548, 'ppa': 0.1379127912570135, 'successRate': 0.48322147651006714, 'explosiveness': 1.0989168706055414}, 'passingDowns': {'rate': 0.32195676905574516, 'ppa': 0.447805608962089, 'totalPPA': 172.6411314606037, 'successRate': 0.33568904593639576, 'explosiveness': 2.0698857407303866}, 'rushingPlays': {'rate': 0.4812286689419795, 'ppa': 0.11158526214847973, 'totalPPA': 47.20056588880693, 'successRate': 0.425531914893617, 'explosiveness': 1.020038020164668}, 'passingPlays': {'rate': 0.5005688282138794, 'ppa': 0.3923662078650084, 'totalPPA': 172.6411314606037, 'successRate': 0.45681818181818185, 'explosiveness': 1.6255056116933166}}"
2025,East Carolina,American Athletic,"{'plays': 947, 'drives': 152, 'ppa': 0.22045984238209124, 'totalPPA': 208.7754707358404, 'successRate': 0.4720168954593453, 'explosiveness': 1.146501865494265, 'powerSuccess': 0.7402597402597403, 'stuffRate': 0.1306930693069307, 'lineYards': 3.150693069306931, 'lineYardsTotal': 1591, 'secondLevelYards': 0.8930693069306931, 'secondLevelYardsTotal': 451, 'openFieldYards': 0.7643564356435644, 'openFieldYardsTotal': 386, 'totalOpportunies': 82, 'pointsPerOpportunity': 4.060975609756097, 'fieldPosition': {'averageStart': 70.4, 'averagePredictedPoints': 1.406}, 'havoc': {'total': 0.121, 'frontSeven': 0.072, 'db': 0.05}, 'standardDowns': {'rate': 0.7360084477296727, 'ppa': 0.14258772426664146, 'successRate': 0.5136298421807748, 'explosiveness': 0.9669185194185687}, 'passingDowns': {'rate': 0.26399155227032733, 'ppa': 0.43756730768796515, 'successRate': 0.356, 'explosiveness': 1.8688708306077397}, 'rushingPlays': {'rate': 0.5332629355860612, 'ppa': 0.14466759098547957, 'totalPPA': 73.05713344766718, 'successRate': 0.47128712871287126, 'explosiveness': 0.8359356095750642}, 'passingPlays': {'rate': 0.45617740232312565, 'ppa': 0.3412075260812799, 'totalPPA': 147.40165126711292, 'successRate': 0.4791666666666667, 'explosiveness': 1.507922615210735}}","{'plays': 812, 'drives': 145, 'ppa': 0.049771170328052325, 'totalPPA': 40.41419030637849, 'successRate': 0.3682266009852217, 'explosiveness': 1.2767743256799757, 'powerSuccess': 0.5416666666666666, 'stuffRate': 0.2972972972972973, 'lineYards': 2.345135135135135, 'lineYardsTotal': 868, 'secondLevelYards': 1, 'secondLevelYardsTotal': 370, 'openFieldYards': 1.1513513513513514, 'openFieldYardsTotal': 0, 'totalOpportunies': 60, 'pointsPerOpportunity': 3.1333333333333333, 'fieldPosition': {'averageStart': 70.4, 'averagePredictedPoints': -1.36}, 'havoc': {'total': 0.191, 'frontSeven': 0.135, 'db': 0.055}, 'standardDowns': {'rate': 0.6305418719211823, 'ppa': -0.008605207752486249, 'successRate': 0.4375, 'explosiveness': 1.0643203080905788}, 'passingDowns': {'rate': 0.3694581280788177, 'ppa': 0.14940018891883816, 'totalPPA': 61.622956567424424, 'successRate': 0.25, 'explosiveness': 1.9113036582136411}, 'rushingPlays': {'rate': 0.45566502463054187, 'ppa': -0.02179545060261806, 'totalPPA': -8.064316722968682, 'successRate': 0.35945945945945945, 'explosiveness': 1.0478538530196906}, 'passingPlays': {'rate': 0.5295566502463054, 'ppa': 0.14330920131959168, 'totalPPA': 61.622956567424424, 'successRate': 0.37906976744186044, 'explosiveness': 1.4766186563027695}}"
2025,Eastern Michigan,Mid-American,"{'plays': 820, 'drives': 135, 'ppa': 0.19933353087688185, 'totalPPA': 163.45349531904313, 'successRate': 0.4268292682926829, 'explosiveness': 1.2337662670856517, 'powerSuccess': 0.640625, 'stuffRate': 0.17994858611825193, 'lineYards': 3.056555269922879, 'lineYardsTotal': 1189, 'secondLevelYards': 1.1465295629820051, 'secondLevelYardsTotal': 446, 'openFieldYards': 0.9897172236503856, 'openFieldYardsTotal': 385, 'totalOpportunies': 66, 'pointsPerOpportunity': 3.9545454545454546, 'fieldPosition': {'averageStart': 75.5, 'averagePredictedPoints': 1.015}, 'havoc': {'total': 0.129, 'frontSeven': 0.068, 'db': 0.061}, 'standardDowns': {'rate': 0.6939024390243902, 'ppa': 0.11762843610963887, 'successRate': 0.4727592267135325, 'explosiveness': 1.0070860530331989}, 'passingDowns': {'rate': 0.30609756097560975, 'ppa': 0.38455344690302234, 'successRate': 0.32270916334661354, 'explosiveness': 1.9865684594326871}, 'rushingPlays': {'rate': 0.474390243902439, 'ppa': 0.13211448548325105, 'totalPPA': 51.39253485298465, 'successRate': 0.4498714652956298, 'explosiveness': 0.9496587362369224}, 'passingPlays': {'rate': 0.5134146341463415, 'ppa': 0.2929690796208386, 'totalPPA': 123.33998252037306, 'successRate': 0.41330166270783847, 'explosiveness': 1.5219779435865977}}","{'plays': 836, 'drives': 140, 'ppa': 0.2501840988227435, 'totalPPA': 209.15390661581358, 'successRate': 0.44019138755980863, 'explosiveness': 1.2943076074991982, 'powerSuccess': 0.7236842105263158, 'stuffRate': 0.16962524654832348, 'lineYards': 3.170611439842209, 'lineYardsTotal': 1608, 'secondLevelYards': 1.155818540433925, 'secondLevelYardsTotal': 586, 'openFieldYards': 1.6666666666666667, 'openFieldYardsTotal': 0, 'totalOpportunies': 78, 'pointsPerOpportunity': 3.8846153846153846, 'fieldPosition': {'averageStart': 69.5, 'averagePredictedPoints': -1.409}, 'havoc': {'total': 0.106, 'frontSeven': 0.066, 'db': 0.04}, 'standardDowns': {'rate': 0.6925837320574163, 'ppa': 0.20959962472961974, 'successRate': 0.4853195164075993, 'explosiveness': 1.1715719052494626}, 'passingDowns': {'rate': 0.30741626794258375, 'ppa': 0.34161760271347763, 'totalPPA': 110.15022432190271, 'successRate': 0.33852140077821014, 'explosiveness': 1.690729818213861}, 'rushingPlays': {'rate': 0.6064593301435407, 'ppa': 0.20696765942527506, 'totalPPA': 104.93260332861445, 'successRate': 0.4457593688362919, 'explosiveness': 1.0728119023431144}, 'passingPlays': {'rate': 0.3791866028708134, 'ppa': 0.34747704833407794, 'totalPPA': 110.15022432190271, 'successRate': 0.4416403785488959, 'explosiveness': 1.5974845316190889}}"
2025,Florida,SEC,"{'plays': 749, 'drives': 131, 'ppa': 0.1384801718290703, 'totalPPA': 103.72164869997364, 'successRate': 0.42857142857142855, 'explosiveness': 1.1021389204701, 'powerSuccess': 0.7631578947368421, 'stuffRate': 0.14835164835164835, 'lineYards': 3.2744505494505494, 'lineYardsTotal': 1192, 'secondLevelYards': 1.0741758241758241, 'secondLevelYardsTotal': 391, 'openFieldYards': 0.8351648351648352, 'openFieldYardsTotal': 304, 'totalOpportunies': 59, 'pointsPerOpportunity': 4, 'fieldPosition': {'averageStart': 72.3, 'averagePredictedPoints': 1.228}, 'havoc': {'total': 0.152, 'frontSeven': 0.095, 'db': 0.057}, 'standardDowns': {'rate': 0.7129506008010681, 'ppa': 0.10851800983326636, 'successRate': 0.49063670411985016, 'explosiveness': 0.9261536111145445}, 'passingDowns': {'rate': 0.2870493991989319, 'ppa': 0.21289782069306706, 'successRate': 0.2744186046511628, 'explosiveness': 1.8836330060829052}, 'rushingPlays': {'rate': 0.48598130841121495, 'ppa': 0.1322201232253065, 'totalPPA': 48.12812485401157, 'successRate': 0.4835164835164835, 'explosiveness': 0.7623523057254854}, 'passingPlays': {'rate': 0.5060080106809078, 'ppa': 0.1759969520044545, 'totalPPA': 66.70284480968826, 'successRate': 0.38258575197889183, 'explosiveness': 1.5145695700911492}}","{'plays': 792, 'drives': 135, 'ppa': 0.1715527508333777, 'totalPPA': 135.86977866003514, 'successRate': 0.4292929292929293, 'explosiveness': 1.24785095228146, 'powerSuccess': 0.8059701492537313, 'stuffRate': 0.1740139211136891, 'lineYards': 2.7749419953596286, 'lineYardsTotal': 1196, 'secondLevelYards': 0.8352668213457076, 'secondLevelYardsTotal': 360, 'openFieldYards': 1.134570765661253, 'openFieldYardsTotal': 0, 'totalOpportunies': 76, 'pointsPerOpportunity': 3.460526315789474, 'fieldPosition': {'averageStart': 69.8, 'averagePredictedPoints': -1.383}, 'havoc': {'total': 0.145, 'frontSeven': 0.091, 'db': 0.054}, 'standardDowns': {'rate': 0.6868686868686869, 'ppa': 0.12125160622672422, 'successRate': 0.5, 'explosiveness': 0.992507610839177}, 'passingDowns': {'rate': 0.31313131313131315, 'ppa': 0.28189074545442405, 'totalPPA': 98.45200242875738, 'successRate': 0.27419354838709675, 'explosiveness': 2.2692243180505915}, 'rushingPlays': {'rate': 0.5441919191919192, 'ppa': 0.08509234121039172, 'totalPPA': 36.67479906167883, 'successRate': 0.42691415313225056, 'explosiveness': 0.9275425346506958}, 'passingPlays': {'rate': 0.4356060606060606, 'ppa': 0.28536812298190545, 'totalPPA': 98.45200242875738, 'successRate': 0.43768115942028984, 'explosiveness': 1.5878170619400658}}"
2025,Florida Atlantic,American Athletic,"{'plays': 916, 'drives': 144, 'ppa': 0.15956511784403885, 'totalPPA': 146.16164794513958, 'successRate': 0.4028384279475983, 'explosiveness': 1.3988681825818627, 'powerSuccess': 0.7704918032786885, 'stuffRate': 0.17737003058103976, 'lineYards': 2.805810397553517, 'lineYardsTotal': 918, 'secondLevelYards': 1.0275229357798166, 'secondLevelYardsTotal': 336, 'openFieldYards': 0.7981651376146789, 'openFieldYardsTotal': 261, 'totalOpportunies': 81, 'pointsPerOpportunity': 3.493827160493827, 'fieldPosition': {'averageStart': 69.5, 'averagePredictedPoints': 1.422}, 'havoc': {'total': 0.178, 'frontSeven': 0.1, 'db': 0.078}, 'standardDowns': {'rate': 0.6506550218340611, 'ppa': 0.07087012165030156, 'successRate': 0.46308724832214765, 'explosiveness': 1.1366254179151165}, 'passingDowns': {'rate': 0.34934497816593885, 'ppa': 0.3247595482548745, 'successRate': 0.290625, 'explosiveness': 2.1771370325605934}, 'rushingPlays': {'rate': 0.3569868995633188, 'ppa': 0.04521244651577936, 'totalPPA': 14.78447001065985, 'successRate': 0.41284403669724773, 'explosiveness': 1.0054189294200855}, 'passingPlays': {'rate': 0.6255458515283843, 'ppa': 0.28054527414342556, 'totalPPA': 160.75244208418283, 'successRate': 0.4048865619546248, 'explosiveness': 1.630806520829366}}","{'plays': 853, 'drives': 143, 'ppa': 0.22410489488488325, 'totalPPA': 191.1614753368054, 'successRate': 0.4372801875732708, 'explosiveness': 1.2913274634832959, 'powerSuccess': 0.8266666666666667, 'stuffRate': 0.1623931623931624, 'lineYards': 2.983974358974359, 'lineYardsTotal': 1397, 'secondLevelYards': 1.141025641025641, 'secondLevelYardsTotal': 534, 'openFieldYards': 1.7072649572649572, 'openFieldYardsTotal': 0, 'totalOpportunies': 78, 'pointsPerOpportunity': 4.576923076923077, 'fieldPosition': {'averageStart': 68.1, 'averagePredictedPoints': -1.561}, 'havoc': {'total': 0.139, 'frontSeven': 0.09, 'db': 0.048}, 'standardDowns': {'rate': 0.7022274325908558, 'ppa': 0.1607506383679031, 'successRate': 0.5008347245409015, 'explosiveness': 1.0978062733525382}, 'passingDowns': {'rate': 0.2977725674091442, 'ppa': 0.3735111927339821, 'totalPPA': 97.00005127231479, 'successRate': 0.2874015748031496, 'explosiveness': 2.086620025664492}, 'rushingPlays': {'rate': 0.5486518171160609, 'ppa': 0.21711673979483762, 'totalPPA': 101.61063422398401, 'successRate': 0.46794871794871795, 'explosiveness': 1.0812099125402972}, 'passingPlays': {'rate': 0.4384525205158265, 'ppa': 0.25935842586180424, 'totalPPA': 97.00005127231479, 'successRate': 0.4037433155080214, 'explosiveness': 1.5761184124077576}}"
2025,Florida International,Conference USA,"{'plays': 839, 'drives': 153, 'ppa': 0.1867114321836017, 'totalPPA': 156.6508916020418, 'successRate': 0.4171632896305125, 'explosiveness': 1.3147783714533452, 'powerSuccess': 0.7407407407407407, 'stuffRate': 0.22685185185185186, 'lineYards': 2.785648148148148, 'lineYardsTotal': 1203, 'secondLevelYards': 1.090277777777778, 'secondLevelYardsTotal': 471, 'openFieldYards': 1.8217592592592593, 'openFieldYardsTotal': 787, 'totalOpportunies': 78, 'pointsPerOpportunity': 4.205128205128205, 'fieldPosition': {'averageStart': 69.7, 'averagePredictedPoints': 1.417}, 'havoc': {'total': 0.159, 'frontSeven': 0.091, 'db': 0.068}, 'standardDowns': {'rate': 0.6781883194278904, 'ppa': 0.15020408479419436, 'successRate': 0.4868189806678383, 'explosiveness': 1.1328206634265103}, 'passingDowns': {'rate': 0.3218116805721097, 'ppa': 0.26364728649683417, 'successRate': 0.27037037037037037, 'explosiveness': 2.0052206334181846}, 'rushingPlays': {'rate': 0.5148986889153755, 'ppa': 0.1637867127603389, 'totalPPA': 70.7558599124664, 'successRate': 0.39814814814814814, 'explosiveness': 1.1971192910531137}, 'passingPlays': {'rate': 0.4696066746126341, 'ppa': 0.2510430749607407, 'totalPPA': 98.91097153453183, 'successRate': 0.44416243654822335, 'explosiveness': 1.3956314165014816}}","{'plays': 844, 'drives': 157, 'ppa': 0.14176160983176236, 'totalPPA': 119.64679869800743, 'successRate': 0.41350710900473936, 'explosiveness': 1.2662726539429463, 'powerSuccess': 0.7222222222222222, 'stuffRate': 0.16363636363636364, 'lineYards': 3.170909090909091, 'lineYardsTotal': 1221, 'secondLevelYards': 1.277922077922078, 'secondLevelYardsTotal': 492, 'openFieldYards': 1.3714285714285714, 'openFieldYardsTotal': 0, 'totalOpportunies': 75, 'pointsPerOpportunity': 3.36, 'fieldPosition': {'averageStart': 70.1, 'averagePredictedPoints': -1.414}, 'havoc': {'total': 0.169, 'frontSeven': 0.095, 'db': 0.074}, 'standardDowns': {'rate': 0.6872037914691943, 'ppa': 0.07262059438051822, 'successRate': 0.47586206896551725, 'explosiveness': 1.0214717554494093}, 'passingDowns': {'rate': 0.3127962085308057, 'ppa': 0.2936623255958593, 'totalPPA': 85.80000219731, 'successRate': 0.2765151515151515, 'explosiveness': 2.191821256466457}, 'rushingPlays': {'rate': 0.4561611374407583, 'ppa': 0.12018979077927072, 'totalPPA': 46.27306945001923, 'successRate': 0.45454545454545453, 'explosiveness': 0.9539044278248251}, 'passingPlays': {'rate': 0.5248815165876777, 'ppa': 0.19367946319934534, 'totalPPA': 85.80000219731, 'successRate': 0.3837471783295711, 'explosiveness': 1.5844133435540009}}"
