season,team,conference,offense,defense
2025,Air Force,Mountain West,"{'plays': 262, 'drives': 43, 'ppa': 0.39814176411845037, 'totalPPA': 104.313142199034, 'successRate': 0.5152671755725191, 'explosiveness': 1.2804549869286914, 'powerSuccess': 0.75, 'stuffRate': 0.11917098445595854, 'lineYards': 3.305181347150259, 'lineYardsTotal': 638, 'secondLevelYards': 1.0569948186528497, 'secondLevelYardsTotal': 204, 'openFieldYards': 1.238341968911917, 'openFieldYardsTotal': 239, 'totalOpportunies': 24, 'pointsPerOpportunity': 5.791666666666667, 'fieldPosition': {'averageStart': 74.3, 'averagePredictedPoints': 1.026}, 'havoc': {'total': 0.099, 'frontSeven': 0.069, 'db': 0.031}, 'standardDowns': {'rate': 0.7519083969465649, 'ppa': 0.3239108625850913, 'successRate': 0.5583756345177665, 'explosiveness': 1.0564490162107023}, 'passingDowns': {'rate': 0.2480916030534351, 'ppa': 0.6231184964580156, 'successRate': 0.38461538461538464, 'explosiveness': 2.2660812580878433}, 'rushingPlays': {'rate': 0.7366412213740458, 'ppa': 0.3065079762181226, 'totalPPA': 59.15603941009766, 'successRate': 0.5233160621761658, 'explosiveness': 0.9672617774961733}, 'passingPlays': {'rate': 0.2633587786259542, 'ppa': 0.6544507650570485, 'totalPPA': 45.15710278893634, 'successRate': 0.4927536231884058, 'explosiveness': 2.2108230502429365}}","{'plays': 250, 'drives': 43, 'ppa': 0.4411476886794054, 'totalPPA': 110.28692216985135, 'successRate': 0.472, 'explosiveness': 1.5671116300699006, 'powerSuccess': 0.5, 'stuffRate': 0.19834710743801653, 'lineYards': 2.946280991735537, 'lineYardsTotal': 357, 'secondLevelYards': 1.1900826446280992, 'secondLevelYardsTotal': 144, 'openFieldYards': 1.8512396694214877, 'openFieldYardsTotal': 0, 'totalOpportunies': 22, 'pointsPerOpportunity': 5.454545454545454, 'fieldPosition': {'averageStart': 70.5, 'averagePredictedPoints': -1.383}, 'havoc': {'total': 0.116, 'frontSeven': 0.076, 'db': 0.04}, 'standardDowns': {'rate': 0.684, 'ppa': 0.2570351025454787, 'successRate': 0.47953216374269003, 'explosiveness': 1.2516438274535768}, 'passingDowns': {'rate': 0.316, 'ppa': 0.8396698687920822, 'totalPPA': 80.76778151090072, 'successRate': 0.45569620253164556, 'explosiveness': 2.2856771804737495}, 'rushingPlays': {'rate': 0.484, 'ppa': 0.24395984015661676, 'totalPPA': 29.51914065895063, 'successRate': 0.38016528925619836, 'explosiveness': 1.4123630851921483}, 'passingPlays': {'rate': 0.516, 'ppa': 0.626106833417835, 'totalPPA': 80.76778151090072, 'successRate': 0.5581395348837209, 'explosiveness': 1.6659787559640202}}"
2025,Akron,Mid-American,"{'plays': 328, 'drives': 64, 'ppa': -0.021307344070457715, 'totalPPA': -6.988808855110131, 'successRate': 0.375, 'explosiveness': 1.0490075218014538, 'powerSuccess': 0.6956521739130435, 'stuffRate': 0.1901840490797546, 'lineYards': 2.684049079754601, 'lineYardsTotal': 438, 'secondLevelYards': 1.1717791411042946, 'secondLevelYardsTotal': 191, 'openFieldYards': 0.7730061349693251, 'openFieldYardsTotal': 126, 'totalOpportunies': 23, 'pointsPerOpportunity': 2.9130434782608696, 'fieldPosition': {'averageStart': 70.6, 'averagePredictedPoints': 1.369}, 'havoc': {'total': 0.18, 'frontSeven': 0.104, 'db': 0.076}, 'standardDowns': {'rate': 0.6676829268292683, 'ppa': 0.0076492106693422796, 'successRate': 0.4611872146118721, 'explosiveness': 0.9455842125577083}, 'passingDowns': {'rate': 0.3323170731707317, 'ppa': -0.07948611001556045, 'successRate': 0.2018348623853211, 'explosiveness': 1.5238145324204677}, 'rushingPlays': {'rate': 0.4969512195121951, 'ppa': -0.03984500623182866, 'totalPPA': -6.494736015788072, 'successRate': 0.44171779141104295, 'explosiveness': 0.7173669378375592}, 'passingPlays': {'rate': 0.4969512195121951, 'ppa': 0.03529007395315884, 'totalPPA': 5.752282054364891, 'successRate': 0.3128834355828221, 'explosiveness': 1.5172059932798934}}","{'plays': 349, 'drives': 64, 'ppa': 0.2557435319265595, 'totalPPA': 89.25449264236927, 'successRate': 0.4584527220630373, 'explosiveness': 1.3100625808979, 'powerSuccess': 0.6071428571428571, 'stuffRate': 0.1781609195402299, 'lineYards': 3.168965517241379, 'lineYardsTotal': 551, 'secondLevelYards': 1.160919540229885, 'secondLevelYardsTotal': 202, 'openFieldYards': 1.5229885057471264, 'openFieldYardsTotal': 0, 'totalOpportunies': 35, 'pointsPerOpportunity': 4.142857142857143, 'fieldPosition': {'averageStart': 71, 'averagePredictedPoints': -1.35}, 'havoc': {'total': 0.155, 'frontSeven': 0.089, 'db': 0.066}, 'standardDowns': {'rate': 0.7650429799426934, 'ppa': 0.18289526064852352, 'successRate': 0.49812734082397003, 'explosiveness': 1.1140128934794058}, 'passingDowns': {'rate': 0.2349570200573066, 'ppa': 0.49294461035626214, 'totalPPA': 60.477925881637574, 'successRate': 0.32926829268292684, 'explosiveness': 2.275788818922335}, 'rushingPlays': {'rate': 0.498567335243553, 'ppa': 0.16538256759041206, 'totalPPA': 28.776566760731697, 'successRate': 0.4540229885057471, 'explosiveness': 1.0872976467078028}, 'passingPlays': {'rate': 0.501432664756447, 'ppa': 0.34558814789507186, 'totalPPA': 60.477925881637574, 'successRate': 0.46285714285714286, 'explosiveness': 1.527327146342563}}"
2025,Alabama,SEC,"{'plays': 270, 'drives': 40, 'ppa': 0.3867386016302262, 'totalPPA': 104.41942244016109, 'successRate': 0.4666666666666667, 'explosiveness': 1.4183637629182582, 'powerSuccess': 0.6923076923076923, 'stuffRate': 0.1322314049586777, 'lineYards': 3.205785123966942, 'lineYardsTotal': 388, 'secondLevelYards': 0.8512396694214877, 'secondLevelYardsTotal': 103, 'openFieldYards': 0.7107438016528925, 'openFieldYardsTotal': 86, 'totalOpportunies': 25, 'pointsPerOpportunity': 4.96, 'fieldPosition': {'averageStart': 66.6, 'averagePredictedPoints': 1.637}, 'havoc': {'total': 0.093, 'frontSeven': 0.056, 'db': 0.037}, 'standardDowns': {'rate': 0.6888888888888889, 'ppa': 0.2619520794421133, 'successRate': 0.510752688172043, 'explosiveness': 1.0675774294640865}, 'passingDowns': {'rate': 0.3111111111111111, 'ppa': 0.663051615046762, 'successRate': 0.36904761904761907, 'explosiveness': 2.4933541396326557}, 'rushingPlays': {'rate': 0.44814814814814813, 'ppa': 0.08534341020770828, 'totalPPA': 10.326552635132701, 'successRate': 0.38016528925619836, 'explosiveness': 0.8970862130418041}, 'passingPlays': {'rate': 0.5518518518518518, 'ppa': 0.6314957705035462, 'totalPPA': 94.09286980502837, 'successRate': 0.5369127516778524, 'explosiveness': 1.7180983540972194}}","{'plays': 218, 'drives': 41, 'ppa': 0.12528430947919686, 'totalPPA': 27.311979466464916, 'successRate': 0.38073394495412843, 'explosiveness': 1.331382376497246, 'powerSuccess': 0.7222222222222222, 'stuffRate': 0.1888111888111888, 'lineYards': 2.8398601398601397, 'lineYardsTotal': 406, 'secondLevelYards': 1.020979020979021, 'secondLevelYardsTotal': 146, 'openFieldYards': 1.2727272727272727, 'openFieldYardsTotal': 0, 'totalOpportunies': 11, 'pointsPerOpportunity': 4.7272727272727275, 'fieldPosition': {'averageStart': 74.4, 'averagePredictedPoints': -1.081}, 'havoc': {'total': 0.188, 'frontSeven': 0.138, 'db': 0.05}, 'standardDowns': {'rate': 0.6651376146788991, 'ppa': 0.046052720556146745, 'successRate': 0.42758620689655175, 'explosiveness': 1.0890558086301287}, 'passingDowns': {'rate': 0.3348623853211009, 'ppa': 0.2826621230934745, 'totalPPA': 13.524814577778203, 'successRate': 0.2876712328767123, 'explosiveness': 2.0468227197239726}, 'rushingPlays': {'rate': 0.6559633027522935, 'ppa': 0.10127120971925958, 'totalPPA': 14.48178298985412, 'successRate': 0.38461538461538464, 'explosiveness': 1.1115858397823841}, 'passingPlays': {'rate': 0.3348623853211009, 'ppa': 0.18527143257230413, 'totalPPA': 13.524814577778203, 'successRate': 0.3835616438356164, 'explosiveness': 1.763125573615724}}"
2025,App State,Sun Belt,"{'plays': 298, 'drives': 49, 'ppa': 0.04067873983858516, 'totalPPA': 12.122264471898378, 'successRate': 0.43288590604026844, 'explosiveness': 1.0460944739350235, 'powerSuccess': 0.7727272727272727, 'stuffRate': 0.1015625, 'lineYards': 3.409375, 'lineYardsTotal': 436, 'secondLevelYards': 1.2265625, 'secondLevelYardsTotal': 157, 'openFieldYards': 1.2890625, 'openFieldYardsTotal': 165, 'totalOpportunies': 22, 'pointsPerOpportunity': 3.409090909090909, 'fieldPosition': {'averageStart': 73.1, 'averagePredictedPoints': 1.166}, 'havoc': {'total': 0.171, 'frontSeven': 0.07, 'db': 0.101}, 'standardDowns': {'rate': 0.6812080536912751, 'ppa': -0.02256043118103466, 'successRate': 0.4975369458128079, 'explosiveness': 0.8571181265704407}, 'passingDowns': {'rate': 0.3187919463087248, 'ppa': 0.17581086317524644, 'successRate': 0.29473684210526313, 'explosiveness': 1.7277591555001262}, 'rushingPlays': {'rate': 0.42953020134228187, 'ppa': 0.13450786871697223, 'totalPPA': 17.217007195772446, 'successRate': 0.5234375, 'explosiveness': 0.6253938046459269}, 'passingPlays': {'rate': 0.5704697986577181, 'ppa': -0.029969074846318045, 'totalPPA': -5.094742723874068, 'successRate': 0.36470588235294116, 'explosiveness': 1.5007226165538863}}","{'plays': 258, 'drives': 47, 'ppa': 0.12954547864108537, 'totalPPA': 33.42273348940003, 'successRate': 0.3798449612403101, 'explosiveness': 1.3530756265787711, 'powerSuccess': 0.7333333333333333, 'stuffRate': 0.23140495867768596, 'lineYards': 2.1801652892561982, 'lineYardsTotal': 264, 'secondLevelYards': 0.71900826446281, 'secondLevelYardsTotal': 87, 'openFieldYards': 0.512396694214876, 'openFieldYardsTotal': 0, 'totalOpportunies': 21, 'pointsPerOpportunity': 3.9047619047619047, 'fieldPosition': {'averageStart': 69.6, 'averagePredictedPoints': -1.418}, 'havoc': {'total': 0.24, 'frontSeven': 0.163, 'db': 0.078}, 'standardDowns': {'rate': 0.627906976744186, 'ppa': -0.03079373187116178, 'successRate': 0.42592592592592593, 'explosiveness': 0.9826836704832036}, 'passingDowns': {'rate': 0.37209302325581395, 'ppa': 0.40011789638050244, 'totalPPA': 45.54065950193167, 'successRate': 0.3020833333333333, 'explosiveness': 2.23435303935788}, 'rushingPlays': {'rate': 0.4689922480620155, 'ppa': -0.07999693574025583, 'totalPPA': -9.679629224570956, 'successRate': 0.35537190082644626, 'explosiveness': 0.8319607144234112}, 'passingPlays': {'rate': 0.5271317829457365, 'ppa': 0.3348577904553799, 'totalPPA': 45.54065950193167, 'successRate': 0.40441176470588236, 'explosiveness': 1.7604927397184162}}"
2025,Arizona,Big 12,"{'plays': 258, 'drives': 46, 'ppa': 0.18803420573018917, 'totalPPA': 48.51282507838881, 'successRate': 0.4263565891472868, 'explosiveness': 1.1892665025449407, 'powerSuccess': 0.7333333333333333, 'stuffRate': 0.1732283464566929, 'lineYards': 3.525196850393701, 'lineYardsTotal': 448, 'secondLevelYards': 1.4566929133858268, 'secondLevelYardsTotal': 185, 'openFieldYards': 1.8346456692913387, 'openFieldYardsTotal': 233, 'totalOpportunies': 24, 'pointsPerOpportunity': 2.6666666666666665, 'fieldPosition': {'averageStart': 66.3, 'averagePredictedPoints': 1.645}, 'havoc': {'total': 0.128, 'frontSeven': 0.07, 'db': 0.058}, 'standardDowns': {'rate': 0.7093023255813954, 'ppa': 0.1440751729863712, 'successRate': 0.5027322404371585, 'explosiveness': 1.0086609922215437}, 'passingDowns': {'rate': 0.29069767441860467, 'ppa': 0.29529424562510503, 'successRate': 0.24, 'explosiveness': 2.112361333086748}, 'rushingPlays': {'rate': 0.49224806201550386, 'ppa': 0.30630440301035433, 'totalPPA': 38.900659182314996, 'successRate': 0.4330708661417323, 'explosiveness': 1.192106221315849}, 'passingPlays': {'rate': 0.5077519379844961, 'ppa': 0.07337531218376954, 'totalPPA': 9.61216589607381, 'successRate': 0.4198473282442748, 'explosiveness': 1.1864267837740323}}","{'plays': 247, 'drives': 45, 'ppa': 0.008436535131475398, 'totalPPA': 2.0838241774744235, 'successRate': 0.3441295546558704, 'explosiveness': 1.2444831727826002, 'powerSuccess': 0.5882352941176471, 'stuffRate': 0.26548672566371684, 'lineYards': 2.1849557522123892, 'lineYardsTotal': 247, 'secondLevelYards': 0.8672566371681416, 'secondLevelYardsTotal': 98, 'openFieldYards': 0.8849557522123894, 'openFieldYardsTotal': 0, 'totalOpportunies': 18, 'pointsPerOpportunity': 3, 'fieldPosition': {'averageStart': 70, 'averagePredictedPoints': -1.325}, 'havoc': {'total': 0.247, 'frontSeven': 0.142, 'db': 0.105}, 'standardDowns': {'rate': 0.6558704453441295, 'ppa': -0.05860127939901439, 'successRate': 0.3888888888888889, 'explosiveness': 0.9933307227425324}, 'passingDowns': {'rate': 0.3441295546558704, 'ppa': 0.13620272282487947, 'totalPPA': 0.7422815942675572, 'successRate': 0.25882352941176473, 'explosiveness': 1.963692461533704}, 'rushingPlays': {'rate': 0.4574898785425101, 'ppa': 0.014145389409576752, 'totalPPA': 1.5984290032821729, 'successRate': 0.3893805309734513, 'explosiveness': 1.009165283864386}, 'passingPlays': {'rate': 0.5384615384615384, 'ppa': 0.005581064618553062, 'totalPPA': 0.7422815942675572, 'successRate': 0.3082706766917293, 'explosiveness': 1.4970194438167814}}"
2025,Arizona State,Big 12,"{'plays': 360, 'drives': 60, 'ppa': 0.22353810824985504, 'totalPPA': 80.47371896994781, 'successRate': 0.4305555555555556, 'explosiveness': 1.2422582419842159, 'powerSuccess': 0.625, 'stuffRate': 0.18652849740932642, 'lineYards': 3.334715025906736, 'lineYardsTotal': 644, 'secondLevelYards': 1.4145077720207253, 'secondLevelYardsTotal': 273, 'openFieldYards': 1.844559585492228, 'openFieldYardsTotal': 356, 'totalOpportunies': 34, 'pointsPerOpportunity': 3.5588235294117645, 'fieldPosition': {'averageStart': 69.2, 'averagePredictedPoints': 1.502}, 'havoc': {'total': 0.153, 'frontSeven': 0.089, 'db': 0.064}, 'standardDowns': {'rate': 0.6916666666666667, 'ppa': 0.20649711611194396, 'successRate': 0.4939759036144578, 'explosiveness': 1.0788726606817969}, 'passingDowns': {'rate': 0.30833333333333335, 'ppa': 0.2617651987213852, 'successRate': 0.2882882882882883, 'explosiveness': 1.8702715701153894}, 'rushingPlays': {'rate': 0.5361111111111111, 'ppa': 0.22116107942170526, 'totalPPA': 42.684088328389116, 'successRate': 0.46632124352331605, 'explosiveness': 1.055115547742488}, 'passingPlays': {'rate': 0.46111111111111114, 'ppa': 0.23498648978183664, 'totalPPA': 39.007757303784885, 'successRate': 0.39156626506024095, 'explosiveness': 1.5013788955496854}}","{'plays': 331, 'drives': 58, 'ppa': 0.12310333745281217, 'totalPPA': 40.74720469688083, 'successRate': 0.4199395770392749, 'explosiveness': 1.254555301977956, 'powerSuccess': 0.68, 'stuffRate': 0.23308270676691728, 'lineYards': 2.4413533834586465, 'lineYardsTotal': 325, 'secondLevelYards': 0.8646616541353384, 'secondLevelYardsTotal': 115, 'openFieldYards': 0.7669172932330827, 'openFieldYardsTotal': 0, 'totalOpportunies': 24, 'pointsPerOpportunity': 3.6666666666666665, 'fieldPosition': {'averageStart': 69.1, 'averagePredictedPoints': -1.477}, 'havoc': {'total': 0.236, 'frontSeven': 0.145, 'db': 0.091}, 'standardDowns': {'rate': 0.6586102719033232, 'ppa': -0.010328924313885702, 'successRate': 0.481651376146789, 'explosiveness': 0.961643442586018}, 'passingDowns': {'rate': 0.3413897280966767, 'ppa': 0.38052132917971604, 'totalPPA': 31.446814261168637, 'successRate': 0.3008849557522124, 'explosiveness': 2.159136044217765}, 'rushingPlays': {'rate': 0.40181268882175225, 'ppa': 0.09176760151984126, 'totalPPA': 12.205091002138888, 'successRate': 0.44360902255639095, 'explosiveness': 1.0133512389208905}, 'passingPlays': {'rate': 0.595166163141994, 'ppa': 0.15962849878765806, 'totalPPA': 31.446814261168637, 'successRate': 0.40609137055837563, 'explosiveness': 1.432443298482542}}"
2025,Arkansas,SEC,"{'plays': 333, 'drives': 57, 'ppa': 0.3764442724733503, 'totalPPA': 125.35594273362567, 'successRate': 0.5255255255255256, 'explosiveness': 1.3356557289889173, 'powerSuccess': 0.7916666666666666, 'stuffRate': 0.17791411042944785, 'lineYards': 3.4662576687116564, 'lineYardsTotal': 565, 'secondLevelYards': 1.5460122699386503, 'secondLevelYardsTotal': 252, 'openFieldYards': 2.460122699386503, 'openFieldYardsTotal': 401, 'totalOpportunies': 35, 'pointsPerOpportunity': 4.542857142857143, 'fieldPosition': {'averageStart': 72.5, 'averagePredictedPoints': 1.222}, 'havoc': {'total': 0.138, 'frontSeven': 0.06, 'db': 0.078}, 'standardDowns': {'rate': 0.7027027027027027, 'ppa': 0.36080526595882845, 'successRate': 0.5897435897435898, 'explosiveness': 1.1082387543910566}, 'passingDowns': {'rate': 0.2972972972972973, 'ppa': 0.4134091969622203, 'successRate': 0.37373737373737376, 'explosiveness': 2.1838595801917493}, 'rushingPlays': {'rate': 0.4894894894894895, 'ppa': 0.3311735138088375, 'totalPPA': 53.98128275084051, 'successRate': 0.5398773006134969, 'explosiveness': 1.079707363535292}, 'passingPlays': {'rate': 0.5075075075075075, 'ppa': 0.43952284348646065, 'totalPPA': 74.27936054921184, 'successRate': 0.514792899408284, 'explosiveness': 1.5945460296776417}}","{'plays': 343, 'drives': 57, 'ppa': 0.2529928590418995, 'totalPPA': 86.77655065137154, 'successRate': 0.4577259475218659, 'explosiveness': 1.3130636086457734, 'powerSuccess': 0.6785714285714286, 'stuffRate': 0.23595505617977527, 'lineYards': 2.7803370786516854, 'lineYardsTotal': 495, 'secondLevelYards': 1.2303370786516854, 'secondLevelYardsTotal': 219, 'openFieldYards': 1.3426966292134832, 'openFieldYardsTotal': 0, 'totalOpportunies': 29, 'pointsPerOpportunity': 4.758620689655173, 'fieldPosition': {'averageStart': 75.2, 'averagePredictedPoints': -1.001}, 'havoc': {'total': 0.172, 'frontSeven': 0.105, 'db': 0.067}, 'standardDowns': {'rate': 0.6938775510204082, 'ppa': 0.1084614946692903, 'successRate': 0.4789915966386555, 'explosiveness': 1.0735563565236206}, 'passingDowns': {'rate': 0.30612244897959184, 'ppa': 0.5805972849531471, 'totalPPA': 56.96993329136821, 'successRate': 0.4095238095238095, 'explosiveness': 1.948036323574272}, 'rushingPlays': {'rate': 0.5189504373177842, 'ppa': 0.1674529065168726, 'totalPPA': 29.806617360003326, 'successRate': 0.48314606741573035, 'explosiveness': 0.9962796016140749}, 'passingPlays': {'rate': 0.48104956268221577, 'ppa': 0.34527232297798915, 'totalPPA': 56.96993329136821, 'successRate': 0.4303030303030303, 'explosiveness': 1.6967738143461406}}"
2025,Arkansas State,Sun Belt,"{'plays': 373, 'drives': 55, 'ppa': 0.06523404233303853, 'totalPPA': 24.33229779022337, 'successRate': 0.38873994638069703, 'explosiveness': 1.2534968929302224, 'powerSuccess': 0.6428571428571429, 'stuffRate': 0.21951219512195122, 'lineYards': 2.496341463414634, 'lineYardsTotal': 409, 'secondLevelYards': 0.8475609756097561, 'secondLevelYardsTotal': 139, 'openFieldYards': 0.5975609756097561, 'openFieldYardsTotal': 98, 'totalOpportunies': 28, 'pointsPerOpportunity': 3.2857142857142856, 'fieldPosition': {'averageStart': 71.2, 'averagePredictedPoints': 1.32}, 'havoc': {'total': 0.19, 'frontSeven': 0.115, 'db': 0.075}, 'standardDowns': {'rate': 0.6916890080428955, 'ppa': -0.03582152811401707, 'successRate': 0.43023255813953487, 'explosiveness': 0.9737860053421552}, 'passingDowns': {'rate': 0.30831099195710454, 'ppa': 0.29195001777078067, 'successRate': 0.2956521739130435, 'explosiveness': 2.1666706729971477}, 'rushingPlays': {'rate': 0.43967828418230565, 'ppa': -0.0888617487127628, 'totalPPA': -14.573326788893098, 'successRate': 0.3902439024390244, 'explosiveness': 0.8429966046414916}, 'passingPlays': {'rate': 0.5603217158176944, 'ppa': 0.1861513137756769, 'totalPPA': 38.90562457911647, 'successRate': 0.3875598086124402, 'explosiveness': 1.5778427997262565}}","{'plays': 334, 'drives': 58, 'ppa': 0.30970567136994875, 'totalPPA': 103.44169423756288, 'successRate': 0.5089820359281437, 'explosiveness': 1.3227518212134675, 'powerSuccess': 0.7647058823529411, 'stuffRate': 0.1864406779661017, 'lineYards': 2.8875706214689267, 'lineYardsTotal': 511, 'secondLevelYards': 1.1864406779661016, 'secondLevelYardsTotal': 210, 'openFieldYards': 1.8813559322033897, 'openFieldYardsTotal': 0, 'totalOpportunies': 31, 'pointsPerOpportunity': 4.258064516129032, 'fieldPosition': {'averageStart': 73.3, 'averagePredictedPoints': -1.187}, 'havoc': {'total': 0.132, 'frontSeven': 0.078, 'db': 0.054}, 'standardDowns': {'rate': 0.7245508982035929, 'ppa': 0.26090558044282863, 'successRate': 0.5537190082644629, 'explosiveness': 1.125943206700556}, 'passingDowns': {'rate': 0.2754491017964072, 'ppa': 0.4380711279391125, 'totalPPA': 68.22511489410265, 'successRate': 0.391304347826087, 'explosiveness': 2.0553172196781944}, 'rushingPlays': {'rate': 0.5299401197604791, 'ppa': 0.21537446276772276, 'totalPPA': 38.12127990988693, 'successRate': 0.4858757062146893, 'explosiveness': 1.1238133709741036}, 'passingPlays': {'rate': 0.46706586826347307, 'ppa': 0.43734048009040155, 'totalPPA': 68.22511489410265, 'successRate': 0.5384615384615384, 'explosiveness': 1.5264269012204352}}"
2025,Army,American Athletic,"{'plays': 298, 'drives': 43, 'ppa': 0.1370997971509257, 'totalPPA': 40.855739550975855, 'successRate': 0.40604026845637586, 'explosiveness': 1.1758750123818056, 'powerSuccess': 0.7666666666666667, 'stuffRate': 0.145748987854251, 'lineYards': 2.8364372469635626, 'lineYardsTotal': 701, 'secondLevelYards': 0.8259109311740891, 'secondLevelYardsTotal': 204, 'openFieldYards': 1.0607287449392713, 'openFieldYardsTotal': 262, 'totalOpportunies': 19, 'pointsPerOpportunity': 3.789473684210526, 'fieldPosition': {'averageStart': 70.5, 'averagePredictedPoints': 1.346}, 'havoc': {'total': 0.121, 'frontSeven': 0.101, 'db': 0.02}, 'standardDowns': {'rate': 0.6812080536912751, 'ppa': 0.10626500373006932, 'successRate': 0.4630541871921182, 'explosiveness': 1.006369402630791}, 'passingDowns': {'rate': 0.3187919463087248, 'ppa': 0.202988882039703, 'successRate': 0.28421052631578947, 'explosiveness': 1.76600565373719}, 'rushingPlays': {'rate': 0.8288590604026845, 'ppa': 0.09169332396277322, 'totalPPA': 22.648251018804984, 'successRate': 0.4251012145748988, 'explosiveness': 0.9247849878409773}, 'passingPlays': {'rate': 0.17114093959731544, 'ppa': 0.357009579062174, 'totalPPA': 18.207488532170874, 'successRate': 0.3137254901960784, 'explosiveness': 2.823653298430991}}","{'plays': 249, 'drives': 42, 'ppa': 0.21820710364720414, 'totalPPA': 54.33356880815383, 'successRate': 0.4578313253012048, 'explosiveness': 1.1364204555149928, 'powerSuccess': 0.6428571428571429, 'stuffRate': 0.17985611510791366, 'lineYards': 3.115107913669065, 'lineYardsTotal': 433, 'secondLevelYards': 1, 'secondLevelYardsTotal': 139, 'openFieldYards': 0.8201438848920863, 'openFieldYardsTotal': 0, 'totalOpportunies': 24, 'pointsPerOpportunity': 4.291666666666667, 'fieldPosition': {'averageStart': 66.6, 'averagePredictedPoints': -1.635}, 'havoc': {'total': 0.157, 'frontSeven': 0.092, 'db': 0.064}, 'standardDowns': {'rate': 0.7269076305220884, 'ppa': 0.16747515676453703, 'successRate': 0.5138121546961326, 'explosiveness': 0.918947528255267}, 'passingDowns': {'rate': 0.27309236947791166, 'ppa': 0.35324360932018567, 'totalPPA': 38.98690426189497, 'successRate': 0.3088235294117647, 'explosiveness': 2.0995148476652075}, 'rushingPlays': {'rate': 0.5582329317269076, 'ppa': 0.11040765860617886, 'totalPPA': 15.346664546258863, 'successRate': 0.4244604316546763, 'explosiveness': 0.9298691545616414}, 'passingPlays': {'rate': 0.44176706827309237, 'ppa': 0.35442640238086337, 'totalPPA': 38.98690426189497, 'successRate': 0.5, 'explosiveness': 1.3579936692649517}}"
2025,Auburn,SEC,"{'plays': 328, 'drives': 55, 'ppa': 0.20703413259910405, 'totalPPA': 67.90719549250613, 'successRate': 0.4451219512195122, 'explosiveness': 1.12292810079989, 'powerSuccess': 0.9230769230769231, 'stuffRate': 0.16568047337278108, 'lineYards': 3.044378698224852, 'lineYardsTotal': 515, 'secondLevelYards': 1.195266272189349, 'secondLevelYardsTotal': 202, 'openFieldYards': 1.467455621301775, 'openFieldYardsTotal': 248, 'totalOpportunies': 23, 'pointsPerOpportunity': 5.086956521739131, 'fieldPosition': {'averageStart': 73.3, 'averagePredictedPoints': 1.183}, 'havoc': {'total': 0.155, 'frontSeven': 0.113, 'db': 0.043}, 'standardDowns': {'rate': 0.7073170731707317, 'ppa': 0.2616286966167079, 'successRate': 0.5431034482758621, 'explosiveness': 1.0128561459740453}, 'passingDowns': {'rate': 0.2926829268292683, 'ppa': 0.0750972695565614, 'successRate': 0.20833333333333334, 'explosiveness': 1.8163814162027112}, 'rushingPlays': {'rate': 0.5152439024390244, 'ppa': 0.2647058655306035, 'totalPPA': 44.73529127467199, 'successRate': 0.47928994082840237, 'explosiveness': 1.0426404629417596}, 'passingPlays': {'rate': 0.4817073170731707, 'ppa': 0.15674384516324222, 'totalPPA': 24.76552753579227, 'successRate': 0.41139240506329117, 'explosiveness': 1.2229788495154061}}","{'plays': 323, 'drives': 57, 'ppa': 0.07679648867148615, 'totalPPA': 24.80526584089003, 'successRate': 0.35294117647058826, 'explosiveness': 1.3243404404628891, 'powerSuccess': 0.75, 'stuffRate': 0.31446540880503143, 'lineYards': 1.7006289308176101, 'lineYardsTotal': 270, 'secondLevelYards': 0.6918238993710691, 'secondLevelYardsTotal': 110, 'openFieldYards': 0.6918238993710691, 'openFieldYardsTotal': 0, 'totalOpportunies': 28, 'pointsPerOpportunity': 3.107142857142857, 'fieldPosition': {'averageStart': 71, 'averagePredictedPoints': -1.263}, 'havoc': {'total': 0.17, 'frontSeven': 0.136, 'db': 0.034}, 'standardDowns': {'rate': 0.6408668730650154, 'ppa': -0.008771121921339137, 'successRate': 0.42028985507246375, 'explosiveness': 1.0140586008337513}, 'passingDowns': {'rate': 0.3591331269349845, 'ppa': 0.229490414470752, 'totalPPA': 50.891973533158485, 'successRate': 0.23275862068965517, 'explosiveness': 2.3241374792678893}, 'rushingPlays': {'rate': 0.49226006191950467, 'ppa': -0.1640673439765312, 'totalPPA': -26.086707692268458, 'successRate': 0.2830188679245283, 'explosiveness': 0.8717811030829509}, 'passingPlays': {'rate': 0.5077399380804953, 'ppa': 0.3103169117875518, 'totalPPA': 50.891973533158485, 'successRate': 0.42073170731707316, 'explosiveness': 1.6194878344063273}}"
