season,team,conference,offense,defense
2025,Air Force,Mountain West,"{'plays': 473, 'drives': 75, 'ppa': 0.3822656683950445, 'totalPPA': 180.81166115085605, 'successRate': 0.5116279069767442, 'explosiveness': 1.268880169445266, 'powerSuccess': 0.7608695652173914, 'stuffRate': 0.12044817927170869, 'lineYards': 3.369467787114846, 'lineYardsTotal': 1203, 'secondLevelYards': 1.1764705882352942, 'secondLevelYardsTotal': 420, 'openFieldYards': 1.3781512605042017, 'openFieldYardsTotal': 492, 'totalOpportunies': 45, 'pointsPerOpportunity': 5.222222222222222, 'fieldPosition': {'averageStart': 73.1, 'averagePredictedPoints': 1.125}, 'havoc': {'total': 0.091, 'frontSeven': 0.068, 'db': 0.023}, 'standardDowns': {'rate': 0.7484143763213531, 'ppa': 0.320499575984146, 'successRate': 0.556497175141243, 'explosiveness': 1.0723718882779003}, 'passingDowns': {'rate': 0.25158562367864695, 'ppa': 0.5660068172476332, 'successRate': 0.37815126050420167, 'explosiveness': 2.1291497558890673}, 'rushingPlays': {'rate': 0.7547568710359408, 'ppa': 0.3103253739450934, 'totalPPA': 110.78615849839834, 'successRate': 0.5182072829131653, 'explosiveness': 0.9890811056825939}, 'passingPlays': {'rate': 0.2452431289640592, 'ppa': 0.6036681263142907, 'totalPPA': 70.02550265245772, 'successRate': 0.49137931034482757, 'explosiveness': 2.1769999377977984}}","{'plays': 426, 'drives': 74, 'ppa': 0.46214249725808276, 'totalPPA': 196.87270383194326, 'successRate': 0.49295774647887325, 'explosiveness': 1.5127533546634209, 'powerSuccess': 0.6153846153846154, 'stuffRate': 0.16826923076923078, 'lineYards': 3.1668269230769233, 'lineYardsTotal': 659, 'secondLevelYards': 1.2788461538461537, 'secondLevelYardsTotal': 266, 'openFieldYards': 2.0336538461538463, 'openFieldYardsTotal': 0, 'totalOpportunies': 39, 'pointsPerOpportunity': 4.897435897435898, 'fieldPosition': {'averageStart': 71.6, 'averagePredictedPoints': -1.28}, 'havoc': {'total': 0.113, 'frontSeven': 0.073, 'db': 0.04}, 'standardDowns': {'rate': 0.7230046948356808, 'ppa': 0.29553003018381757, 'successRate': 0.5064935064935064, 'explosiveness': 1.2370195301414368}, 'passingDowns': {'rate': 0.27699530516431925, 'ppa': 0.8970292757231141, 'totalPPA': 133.93782513439098, 'successRate': 0.4576271186440678, 'explosiveness': 2.309317736615819}, 'rushingPlays': {'rate': 0.48826291079812206, 'ppa': 0.3025715321997706, 'totalPPA': 62.93487869755229, 'successRate': 0.42788461538461536, 'explosiveness': 1.3542126626588902}, 'passingPlays': {'rate': 0.5117370892018779, 'ppa': 0.6143936932770228, 'totalPPA': 133.93782513439098, 'successRate': 0.555045871559633, 'explosiveness': 1.6293659297741914}}"
2025,Akron,Mid-American,"{'plays': 609, 'drives': 116, 'ppa': 0.047532646675196126, 'totalPPA': 28.94738182519444, 'successRate': 0.38587848932676516, 'explosiveness': 1.1894977524475479, 'powerSuccess': 0.6857142857142857, 'stuffRate': 0.2013888888888889, 'lineYards': 2.7378472222222223, 'lineYardsTotal': 789, 'secondLevelYards': 1.0694444444444444, 'secondLevelYardsTotal': 308, 'openFieldYards': 0.875, 'openFieldYardsTotal': 252, 'totalOpportunies': 51, 'pointsPerOpportunity': 3, 'fieldPosition': {'averageStart': 70.8, 'averagePredictedPoints': 1.352}, 'havoc': {'total': 0.18, 'frontSeven': 0.101, 'db': 0.079}, 'standardDowns': {'rate': 0.6683087027914614, 'ppa': 0.005110197557553408, 'successRate': 0.4398034398034398, 'explosiveness': 0.9804515792620828}, 'passingDowns': {'rate': 0.33169129720853857, 'ppa': 0.13300758128351586, 'successRate': 0.27722772277227725, 'explosiveness': 1.8576989131653736}, 'rushingPlays': {'rate': 0.4729064039408867, 'ppa': -0.03187959756523016, 'totalPPA': -9.181324098786286, 'successRate': 0.40625, 'explosiveness': 0.7709833118570094}, 'passingPlays': {'rate': 0.5139573070607554, 'ppa': 0.1525245418565559, 'totalPPA': 47.740181601101995, 'successRate': 0.3706070287539936, 'explosiveness': 1.5675754053356878}}","{'plays': 615, 'drives': 114, 'ppa': 0.18557272507958952, 'totalPPA': 114.12722592394756, 'successRate': 0.4211382113821138, 'explosiveness': 1.31818141157403, 'powerSuccess': 0.574468085106383, 'stuffRate': 0.209375, 'lineYards': 3.07875, 'lineYardsTotal': 985, 'secondLevelYards': 1.16875, 'secondLevelYardsTotal': 374, 'openFieldYards': 1.6875, 'openFieldYardsTotal': 0, 'totalOpportunies': 59, 'pointsPerOpportunity': 3.76271186440678, 'fieldPosition': {'averageStart': 69.3, 'averagePredictedPoints': -1.464}, 'havoc': {'total': 0.171, 'frontSeven': 0.106, 'db': 0.065}, 'standardDowns': {'rate': 0.7268292682926829, 'ppa': 0.09737512090741383, 'successRate': 0.4608501118568233, 'explosiveness': 1.1077564309014463}, 'passingDowns': {'rate': 0.2731707317073171, 'ppa': 0.4202413504662713, 'totalPPA': 66.05823474945049, 'successRate': 0.31547619047619047, 'explosiveness': 2.136059638339166}, 'rushingPlays': {'rate': 0.5203252032520326, 'ppa': 0.1614054989534526, 'totalPPA': 51.64975966510483, 'successRate': 0.440625, 'explosiveness': 1.0890408324883463}, 'passingPlays': {'rate': 0.47479674796747967, 'ppa': 0.22622683133373456, 'totalPPA': 66.05823474945049, 'successRate': 0.4041095890410959, 'explosiveness': 1.591984984888279}}"
2025,Alabama,SEC,"{'plays': 541, 'drives': 80, 'ppa': 0.311658594631288, 'totalPPA': 168.6072996955268, 'successRate': 0.4602587800369686, 'explosiveness': 1.3367809643798891, 'powerSuccess': 0.625, 'stuffRate': 0.1814516129032258, 'lineYards': 2.940725806451613, 'lineYardsTotal': 729, 'secondLevelYards': 0.9112903225806451, 'secondLevelYardsTotal': 226, 'openFieldYards': 0.6854838709677419, 'openFieldYardsTotal': 170, 'totalOpportunies': 50, 'pointsPerOpportunity': 4.6, 'fieldPosition': {'averageStart': 69.3, 'averagePredictedPoints': 1.449}, 'havoc': {'total': 0.129, 'frontSeven': 0.078, 'db': 0.052}, 'standardDowns': {'rate': 0.7153419593345656, 'ppa': 0.20072012859833294, 'successRate': 0.49870801033591733, 'explosiveness': 1.0649372836418833}, 'passingDowns': {'rate': 0.2846580406654344, 'ppa': 0.5904455190128048, 'successRate': 0.36363636363636365, 'explosiveness': 2.2736707926376596}, 'rushingPlays': {'rate': 0.4584103512014787, 'ppa': 0.05547400322826528, 'totalPPA': 13.75755280060979, 'successRate': 0.4032258064516129, 'explosiveness': 0.8396369046214348}, 'passingPlays': {'rate': 0.5415896487985212, 'ppa': 0.5284974296754846, 'totalPPA': 154.849746894917, 'successRate': 0.5085324232081911, 'explosiveness': 1.6704346957614022}}","{'plays': 476, 'drives': 85, 'ppa': 0.11165202901052271, 'totalPPA': 53.146365809008806, 'successRate': 0.40756302521008403, 'explosiveness': 1.263903647465503, 'powerSuccess': 0.7142857142857143, 'stuffRate': 0.16600790513833993, 'lineYards': 2.926877470355731, 'lineYardsTotal': 741, 'secondLevelYards': 1.1027667984189724, 'secondLevelYardsTotal': 279, 'openFieldYards': 1.565217391304348, 'openFieldYardsTotal': 0, 'totalOpportunies': 30, 'pointsPerOpportunity': 4.133333333333333, 'fieldPosition': {'averageStart': 73.5, 'averagePredictedPoints': -1.133}, 'havoc': {'total': 0.174, 'frontSeven': 0.111, 'db': 0.063}, 'standardDowns': {'rate': 0.6785714285714286, 'ppa': 0.04451786029621413, 'successRate': 0.4551083591331269, 'explosiveness': 1.071356641549986}, 'passingDowns': {'rate': 0.32142857142857145, 'ppa': 0.2533797185185075, 'totalPPA': 17.505149192698465, 'successRate': 0.30718954248366015, 'explosiveness': 1.8661251340523326}, 'rushingPlays': {'rate': 0.5315126050420168, 'ppa': 0.1502244226600721, 'totalPPA': 38.006778932998245, 'successRate': 0.4189723320158103, 'explosiveness': 1.1260972849683049}, 'passingPlays': {'rate': 0.46218487394957986, 'ppa': 0.0795688599668112, 'totalPPA': 17.505149192698465, 'successRate': 0.4, 'explosiveness': 1.4298976750189463}}"
2025,App State,Sun Belt,"{'plays': 586, 'drives': 94, 'ppa': 0.10754453652298825, 'totalPPA': 63.02109840247111, 'successRate': 0.4112627986348123, 'explosiveness': 1.1982272604931758, 'powerSuccess': 0.7647058823529411, 'stuffRate': 0.15040650406504066, 'lineYards': 3.1146341463414635, 'lineYardsTotal': 766, 'secondLevelYards': 1.0934959349593496, 'secondLevelYardsTotal': 269, 'openFieldYards': 1.0203252032520325, 'openFieldYardsTotal': 251, 'totalOpportunies': 51, 'pointsPerOpportunity': 3.803921568627451, 'fieldPosition': {'averageStart': 71.9, 'averagePredictedPoints': 1.265}, 'havoc': {'total': 0.167, 'frontSeven': 0.077, 'db': 0.089}, 'standardDowns': {'rate': 0.6621160409556314, 'ppa': 0.011828169407789605, 'successRate': 0.4587628865979381, 'explosiveness': 0.9452629061389666}, 'passingDowns': {'rate': 0.3378839590443686, 'ppa': 0.29510994278913505, 'successRate': 0.3181818181818182, 'explosiveness': 1.912951944224116}, 'rushingPlays': {'rate': 0.4197952218430034, 'ppa': 0.10251751806510642, 'totalPPA': 25.21930944401618, 'successRate': 0.44715447154471544, 'explosiveness': 0.761047112684635}, 'passingPlays': {'rate': 0.5733788395904437, 'ppa': 0.1400684641374411, 'totalPPA': 47.06300395018021, 'successRate': 0.3898809523809524, 'explosiveness': 1.5653250945308819}}","{'plays': 562, 'drives': 94, 'ppa': 0.13212639831609688, 'totalPPA': 74.25503585364645, 'successRate': 0.4181494661921708, 'explosiveness': 1.2618834688361449, 'powerSuccess': 0.7058823529411765, 'stuffRate': 0.20318725099601595, 'lineYards': 2.6107569721115538, 'lineYardsTotal': 655, 'secondLevelYards': 0.9402390438247012, 'secondLevelYardsTotal': 236, 'openFieldYards': 0.749003984063745, 'openFieldYardsTotal': 0, 'totalOpportunies': 47, 'pointsPerOpportunity': 3.9574468085106385, 'fieldPosition': {'averageStart': 69.5, 'averagePredictedPoints': -1.426}, 'havoc': {'total': 0.19, 'frontSeven': 0.12, 'db': 0.07}, 'standardDowns': {'rate': 0.6494661921708185, 'ppa': 0.0004684144133282635, 'successRate': 0.4684931506849315, 'explosiveness': 0.9254188467738608}, 'passingDowns': {'rate': 0.3505338078291815, 'ppa': 0.37606124158772397, 'totalPPA': 84.9039612690513, 'successRate': 0.3248730964467005, 'explosiveness': 2.1608748809088105}, 'rushingPlays': {'rate': 0.44661921708185054, 'ppa': -0.014259738944850414, 'totalPPA': -3.579194475157454, 'successRate': 0.41832669322709165, 'explosiveness': 0.8111802653941216}, 'passingPlays': {'rate': 0.5462633451957295, 'ppa': 0.27656013442687716, 'totalPPA': 84.9039612690513, 'successRate': 0.4201954397394137, 'explosiveness': 1.6362252047533792}}"
2025,Arizona,Big 12,"{'plays': 474, 'drives': 83, 'ppa': 0.17024403350937173, 'totalPPA': 80.6956718834422, 'successRate': 0.43037974683544306, 'explosiveness': 1.2538674998775146, 'powerSuccess': 0.7142857142857143, 'stuffRate': 0.19815668202764977, 'lineYards': 3.2110599078341013, 'lineYardsTotal': 697, 'secondLevelYards': 1.3133640552995391, 'secondLevelYardsTotal': 285, 'openFieldYards': 1.4285714285714286, 'openFieldYardsTotal': 310, 'totalOpportunies': 42, 'pointsPerOpportunity': 3.4047619047619047, 'fieldPosition': {'averageStart': 66.4, 'averagePredictedPoints': 1.653}, 'havoc': {'total': 0.154, 'frontSeven': 0.089, 'db': 0.065}, 'standardDowns': {'rate': 0.7067510548523207, 'ppa': 0.08624457581856648, 'successRate': 0.5014925373134328, 'explosiveness': 1.0256275138272162}, 'passingDowns': {'rate': 0.29324894514767935, 'ppa': 0.37268876967066494, 'successRate': 0.2589928057553957, 'explosiveness': 2.318987434778907}, 'rushingPlays': {'rate': 0.4578059071729958, 'ppa': 0.1678261685116041, 'totalPPA': 36.41827856701809, 'successRate': 0.42857142857142855, 'explosiveness': 1.0582006819974228}, 'passingPlays': {'rate': 0.5421940928270043, 'ppa': 0.1722855771067086, 'totalPPA': 44.27739331642411, 'successRate': 0.43190661478599224, 'explosiveness': 1.4178045635067809}}","{'plays': 456, 'drives': 79, 'ppa': 0.07585554822703776, 'totalPPA': 34.59012999152922, 'successRate': 0.3684210526315789, 'explosiveness': 1.1985658419728205, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.1940928270042194, 'lineYards': 2.8687763713080168, 'lineYardsTotal': 680, 'secondLevelYards': 0.9873417721518988, 'secondLevelYardsTotal': 234, 'openFieldYards': 0.7257383966244726, 'openFieldYardsTotal': 0, 'totalOpportunies': 30, 'pointsPerOpportunity': 3.3666666666666667, 'fieldPosition': {'averageStart': 72.5, 'averagePredictedPoints': -1.191}, 'havoc': {'total': 0.217, 'frontSeven': 0.123, 'db': 0.094}, 'standardDowns': {'rate': 0.6798245614035088, 'ppa': 0.05099398739869464, 'successRate': 0.4290322580645161, 'explosiveness': 0.9986559144846363}, 'passingDowns': {'rate': 0.3201754385964912, 'ppa': 0.12864379382146496, 'totalPPA': 13.128270127422809, 'successRate': 0.23972602739726026, 'explosiveness': 1.9582235664279206}, 'rushingPlays': {'rate': 0.5197368421052632, 'ppa': 0.09164027968009164, 'totalPPA': 21.718746284181716, 'successRate': 0.42616033755274263, 'explosiveness': 0.9231304132924179}, 'passingPlays': {'rate': 0.4780701754385965, 'ppa': 0.06022142260285693, 'totalPPA': 13.128270127422809, 'successRate': 0.3073394495412844, 'explosiveness': 1.613774473267159}}"
2025,Arizona State,Big 12,"{'plays': 596, 'drives': 92, 'ppa': 0.17498465621433898, 'totalPPA': 104.29085510374604, 'successRate': 0.40939597315436244, 'explosiveness': 1.2362464050045106, 'powerSuccess': 0.675, 'stuffRate': 0.17793594306049823, 'lineYards': 3.1590747330960856, 'lineYardsTotal': 888, 'secondLevelYards': 1.3202846975088969, 'secondLevelYardsTotal': 371, 'openFieldYards': 1.5444839857651247, 'openFieldYardsTotal': 434, 'totalOpportunies': 49, 'pointsPerOpportunity': 3.5510204081632653, 'fieldPosition': {'averageStart': 71.4, 'averagePredictedPoints': 1.318}, 'havoc': {'total': 0.177, 'frontSeven': 0.101, 'db': 0.076}, 'standardDowns': {'rate': 0.6761744966442953, 'ppa': 0.10231838948796304, 'successRate': 0.4640198511166253, 'explosiveness': 1.0167984521176614}, 'passingDowns': {'rate': 0.3238255033557047, 'ppa': 0.32671784528547637, 'successRate': 0.29533678756476683, 'explosiveness': 1.9561896890368045}, 'rushingPlays': {'rate': 0.4714765100671141, 'ppa': 0.20614822581274908, 'totalPPA': 57.92765145338249, 'successRate': 0.45907473309608543, 'explosiveness': 1.01262737349704}, 'passingPlays': {'rate': 0.5218120805369127, 'ppa': 0.16081286803068284, 'totalPPA': 50.012801957542365, 'successRate': 0.36977491961414793, 'explosiveness': 1.4870886229563687}}","{'plays': 524, 'drives': 91, 'ppa': 0.15346630632319172, 'totalPPA': 80.41634451335247, 'successRate': 0.42366412213740456, 'explosiveness': 1.2533740904793418, 'powerSuccess': 0.7391304347826086, 'stuffRate': 0.2056451612903226, 'lineYards': 2.780241935483871, 'lineYardsTotal': 690, 'secondLevelYards': 0.9838709677419355, 'secondLevelYardsTotal': 244, 'openFieldYards': 1, 'openFieldYardsTotal': 0, 'totalOpportunies': 44, 'pointsPerOpportunity': 3.9772727272727275, 'fieldPosition': {'averageStart': 67.9, 'averagePredictedPoints': -1.559}, 'havoc': {'total': 0.2, 'frontSeven': 0.119, 'db': 0.081}, 'standardDowns': {'rate': 0.6698473282442748, 'ppa': 0.07145519717090894, 'successRate': 0.48148148148148145, 'explosiveness': 1.006194014486615}, 'passingDowns': {'rate': 0.3301526717557252, 'ppa': 0.3198587878980545, 'totalPPA': 52.52162618528979, 'successRate': 0.3063583815028902, 'explosiveness': 2.0415520686448287}, 'rushingPlays': {'rate': 0.4732824427480916, 'ppa': 0.10691908654822747, 'totalPPA': 26.515933463960412, 'successRate': 0.43548387096774194, 'explosiveness': 1.0488212542824933}, 'passingPlays': {'rate': 0.5229007633587787, 'ppa': 0.19168476709959778, 'totalPPA': 52.52162618528979, 'successRate': 0.4124087591240876, 'explosiveness': 1.4220607716227935}}"
2025,Arkansas,SEC,"{'plays': 516, 'drives': 89, 'ppa': 0.3685286213483695, 'totalPPA': 190.16076861575866, 'successRate': 0.5116279069767442, 'explosiveness': 1.3538317893361311, 'powerSuccess': 0.7714285714285715, 'stuffRate': 0.1968503937007874, 'lineYards': 3.3307086614173227, 'lineYardsTotal': 846, 'secondLevelYards': 1.5551181102362206, 'secondLevelYardsTotal': 395, 'openFieldYards': 2.7716535433070866, 'openFieldYardsTotal': 704, 'totalOpportunies': 56, 'pointsPerOpportunity': 4.428571428571429, 'fieldPosition': {'averageStart': 73.2, 'averagePredictedPoints': 1.147}, 'havoc': {'total': 0.16, 'frontSeven': 0.091, 'db': 0.068}, 'standardDowns': {'rate': 0.7073643410852714, 'ppa': 0.2584175302246471, 'successRate': 0.5561643835616439, 'explosiveness': 1.0618599529916453}, 'passingDowns': {'rate': 0.2926356589147287, 'ppa': 0.6346911926076985, 'successRate': 0.40397350993377484, 'explosiveness': 2.3254757693022072}, 'rushingPlays': {'rate': 0.49224806201550386, 'ppa': 0.2936730405186366, 'totalPPA': 74.59295229173368, 'successRate': 0.5236220472440944, 'explosiveness': 1.070016025570164}, 'passingPlays': {'rate': 0.5058139534883721, 'ppa': 0.45391768923544695, 'totalPPA': 118.47251689045166, 'successRate': 0.5019157088122606, 'explosiveness': 1.6419806181977616}}","{'plays': 549, 'drives': 90, 'ppa': 0.2688588954151368, 'totalPPA': 147.6035335829101, 'successRate': 0.4790528233151184, 'explosiveness': 1.2216419341591465, 'powerSuccess': 0.7045454545454546, 'stuffRate': 0.2, 'lineYards': 3.0536666666666665, 'lineYardsTotal': 916, 'secondLevelYards': 1.2833333333333332, 'secondLevelYardsTotal': 385, 'openFieldYards': 1.3866666666666667, 'openFieldYardsTotal': 0, 'totalOpportunies': 53, 'pointsPerOpportunity': 4.433962264150943, 'fieldPosition': {'averageStart': 71.9, 'averagePredictedPoints': -1.249}, 'havoc': {'total': 0.142, 'frontSeven': 0.082, 'db': 0.06}, 'standardDowns': {'rate': 0.7140255009107468, 'ppa': 0.20138748376438698, 'successRate': 0.5178571428571429, 'explosiveness': 1.037605033975307}, 'passingDowns': {'rate': 0.2859744990892532, 'ppa': 0.4373225474348434, 'totalPPA': 93.3185484507377, 'successRate': 0.3821656050955414, 'explosiveness': 1.8443001131144703}, 'rushingPlays': {'rate': 0.546448087431694, 'ppa': 0.2087237033724413, 'totalPPA': 62.61711101173239, 'successRate': 0.49666666666666665, 'explosiveness': 0.9821943658513091}, 'passingPlays': {'rate': 0.4444444444444444, 'ppa': 0.3824530674210561, 'totalPPA': 93.3185484507377, 'successRate': 0.46311475409836067, 'explosiveness': 1.5394404134765232}}"
2025,Arkansas State,Sun Belt,"{'plays': 609, 'drives': 90, 'ppa': 0.1118610774645505, 'totalPPA': 68.12339617591125, 'successRate': 0.42036124794745483, 'explosiveness': 1.1737630646562651, 'powerSuccess': 0.6904761904761905, 'stuffRate': 0.1918819188191882, 'lineYards': 2.6763837638376384, 'lineYardsTotal': 725, 'secondLevelYards': 1.018450184501845, 'secondLevelYardsTotal': 276, 'openFieldYards': 1.040590405904059, 'openFieldYardsTotal': 282, 'totalOpportunies': 48, 'pointsPerOpportunity': 3.6041666666666665, 'fieldPosition': {'averageStart': 71.7, 'averagePredictedPoints': 1.291}, 'havoc': {'total': 0.182, 'frontSeven': 0.111, 'db': 0.071}, 'standardDowns': {'rate': 0.6995073891625616, 'ppa': 0.03211000408124578, 'successRate': 0.4694835680751174, 'explosiveness': 0.9476385605713445}, 'passingDowns': {'rate': 0.30049261083743845, 'ppa': 0.29751111714371886, 'successRate': 0.30601092896174864, 'explosiveness': 1.981350579245267}, 'rushingPlays': {'rate': 0.44499178981937604, 'ppa': 0.039889665452482896, 'totalPPA': 10.810099337622866, 'successRate': 0.42435424354243545, 'explosiveness': 0.908090204911374}, 'passingPlays': {'rate': 0.5517241379310345, 'ppa': 0.1723402600898491, 'totalPPA': 57.9063273901893, 'successRate': 0.4166666666666667, 'explosiveness': 1.3982302666309885}}","{'plays': 536, 'drives': 92, 'ppa': 0.22825501210753715, 'totalPPA': 122.34468648963991, 'successRate': 0.4608208955223881, 'explosiveness': 1.2682042620143348, 'powerSuccess': 0.7142857142857143, 'stuffRate': 0.19932432432432431, 'lineYards': 2.685472972972973, 'lineYardsTotal': 795, 'secondLevelYards': 1.1385135135135136, 'secondLevelYardsTotal': 337, 'openFieldYards': 1.6385135135135136, 'openFieldYardsTotal': 0, 'totalOpportunies': 46, 'pointsPerOpportunity': 4.304347826086956, 'fieldPosition': {'averageStart': 73.5, 'averagePredictedPoints': -1.186}, 'havoc': {'total': 0.116, 'frontSeven': 0.079, 'db': 0.038}, 'standardDowns': {'rate': 0.7089552238805971, 'ppa': 0.1481337901225702, 'successRate': 0.5131578947368421, 'explosiveness': 1.0292354315910728}, 'passingDowns': {'rate': 0.291044776119403, 'ppa': 0.42342209130168745, 'totalPPA': 83.95251642678707, 'successRate': 0.3333333333333333, 'explosiveness': 2.164337376101567}, 'rushingPlays': {'rate': 0.5522388059701493, 'ppa': 0.16063451137766083, 'totalPPA': 47.54781536778761, 'successRate': 0.44256756756756754, 'explosiveness': 1.0593320245727311}, 'passingPlays': {'rate': 0.44029850746268656, 'ppa': 0.35573100180841977, 'totalPPA': 83.95251642678707, 'successRate': 0.4872881355932203, 'explosiveness': 1.488378604285702}}"
2025,Army,American Athletic,"{'plays': 504, 'drives': 72, 'ppa': 0.16353227056223604, 'totalPPA': 82.42026436336697, 'successRate': 0.4305555555555556, 'explosiveness': 1.0972309678862855, 'powerSuccess': 0.8095238095238095, 'stuffRate': 0.1345707656612529, 'lineYards': 2.9928074245939675, 'lineYardsTotal': 1290, 'secondLevelYards': 0.8004640371229699, 'secondLevelYardsTotal': 345, 'openFieldYards': 0.777262180974478, 'openFieldYardsTotal': 335, 'totalOpportunies': 39, 'pointsPerOpportunity': 3.6923076923076925, 'fieldPosition': {'averageStart': 67.9, 'averagePredictedPoints': 1.522}, 'havoc': {'total': 0.097, 'frontSeven': 0.083, 'db': 0.014}, 'standardDowns': {'rate': 0.7162698412698413, 'ppa': 0.1539199537815989, 'successRate': 0.48476454293628807, 'explosiveness': 0.9845030834174355}, 'passingDowns': {'rate': 0.2837301587301587, 'ppa': 0.18779832900845994, 'successRate': 0.2937062937062937, 'explosiveness': 1.5669304865064944}, 'rushingPlays': {'rate': 0.8551587301587301, 'ppa': 0.1312517205581308, 'totalPPA': 56.569491560554376, 'successRate': 0.4431554524361949, 'explosiveness': 0.9055879504781341}, 'passingPlays': {'rate': 0.14484126984126985, 'ppa': 0.3541201753809944, 'totalPPA': 25.85077280281259, 'successRate': 0.3561643835616438, 'explosiveness': 2.5050700573077056}}","{'plays': 422, 'drives': 68, 'ppa': 0.1943612404150095, 'totalPPA': 82.020443455134, 'successRate': 0.45260663507109006, 'explosiveness': 1.1329846914320685, 'powerSuccess': 0.6206896551724138, 'stuffRate': 0.1792452830188679, 'lineYards': 3.0245283018867926, 'lineYardsTotal': 641, 'secondLevelYards': 0.9858490566037735, 'secondLevelYardsTotal': 209, 'openFieldYards': 0.8632075471698113, 'openFieldYardsTotal': 0, 'totalOpportunies': 37, 'pointsPerOpportunity': 4, 'fieldPosition': {'averageStart': 69.5, 'averagePredictedPoints': -1.417}, 'havoc': {'total': 0.14, 'frontSeven': 0.081, 'db': 0.059}, 'standardDowns': {'rate': 0.7085308056872038, 'ppa': 0.146707026548715, 'successRate': 0.5117056856187291, 'explosiveness': 0.8969814877488896}, 'passingDowns': {'rate': 0.2914691943127962, 'ppa': 0.3102035976997416, 'totalPPA': 66.34731041825115, 'successRate': 0.3089430894308943, 'explosiveness': 2.083208116788025}, 'rushingPlays': {'rate': 0.5023696682464455, 'ppa': 0.07392987281548515, 'totalPPA': 15.67313303688285, 'successRate': 0.42924528301886794, 'explosiveness': 0.8577991304948397}, 'passingPlays': {'rate': 0.4976303317535545, 'ppa': 0.3159395734202436, 'totalPPA': 66.34731041825115, 'successRate': 0.47619047619047616, 'explosiveness': 1.3834035518849466}}"
2025,Auburn,SEC,"{'plays': 539, 'drives': 89, 'ppa': 0.14514602945070001, 'totalPPA': 78.23370987392731, 'successRate': 0.4359925788497217, 'explosiveness': 1.0545093918804165, 'powerSuccess': 0.8297872340425532, 'stuffRate': 0.16083916083916083, 'lineYards': 3.0304195804195806, 'lineYardsTotal': 867, 'secondLevelYards': 1.1783216783216783, 'secondLevelYardsTotal': 337, 'openFieldYards': 1.3111888111888113, 'openFieldYardsTotal': 375, 'totalOpportunies': 41, 'pointsPerOpportunity': 3.951219512195122, 'fieldPosition': {'averageStart': 72.9, 'averagePredictedPoints': 1.21}, 'havoc': {'total': 0.154, 'frontSeven': 0.105, 'db': 0.049}, 'standardDowns': {'rate': 0.7105751391465677, 'ppa': 0.17366345072184342, 'successRate': 0.5169712793733682, 'explosiveness': 0.9223610653074584}, 'passingDowns': {'rate': 0.2894248608534323, 'ppa': 0.07513210415039287, 'successRate': 0.23717948717948717, 'explosiveness': 1.7616815178654346}, 'rushingPlays': {'rate': 0.5306122448979592, 'ppa': 0.22137601346372973, 'totalPPA': 63.313539850626704, 'successRate': 0.4825174825174825, 'explosiveness': 0.9574698237192715}, 'passingPlays': {'rate': 0.4582560296846011, 'ppa': 0.10059076607618916, 'totalPPA': 24.845919220818725, 'successRate': 0.38866396761133604, 'explosiveness': 1.194695520515365}}","{'plays': 520, 'drives': 90, 'ppa': 0.06699273321841935, 'totalPPA': 34.83622127357806, 'successRate': 0.36730769230769234, 'explosiveness': 1.2945371869797444, 'powerSuccess': 0.6896551724137931, 'stuffRate': 0.304, 'lineYards': 1.8804, 'lineYardsTotal': 470, 'secondLevelYards': 0.672, 'secondLevelYardsTotal': 168, 'openFieldYards': 0.62, 'openFieldYardsTotal': 0, 'totalOpportunies': 44, 'pointsPerOpportunity': 3.2045454545454546, 'fieldPosition': {'averageStart': 71, 'averagePredictedPoints': -1.288}, 'havoc': {'total': 0.179, 'frontSeven': 0.13, 'db': 0.049}, 'standardDowns': {'rate': 0.6538461538461539, 'ppa': -0.0198325146605153, 'successRate': 0.4147058823529412, 'explosiveness': 1.0092184588174655}, 'passingDowns': {'rate': 0.34615384615384615, 'ppa': 0.23099597921196258, 'totalPPA': 72.41558462169218, 'successRate': 0.2777777777777778, 'explosiveness': 2.0991360003973707}, 'rushingPlays': {'rate': 0.4807692307692308, 'ppa': -0.15031745339245645, 'totalPPA': -37.579363348114114, 'successRate': 0.3, 'explosiveness': 0.8575601537023346}, 'passingPlays': {'rate': 0.5192307692307693, 'ppa': 0.26820586896923027, 'totalPPA': 72.41558462169218, 'successRate': 0.42962962962962964, 'explosiveness': 1.5770654412539318}}"
