season,team,conference,offense,defense
2025,Air Force,Mountain West,"{'plays': 749, 'drives': 109, 'ppa': 0.2710737482096118, 'totalPPA': 203.0342374089992, 'successRate': 0.4699599465954606, 'explosiveness': 1.20893756682231, 'powerSuccess': 0.8028169014084507, 'stuffRate': 0.12369337979094076, 'lineYards': 3.224564459930314, 'lineYardsTotal': 1851, 'secondLevelYards': 1.0574912891986064, 'secondLevelYardsTotal': 607, 'openFieldYards': 0.9895470383275261, 'openFieldYardsTotal': 568, 'totalOpportunies': 67, 'pointsPerOpportunity': 4.417910447761194, 'fieldPosition': {'averageStart': 72, 'averagePredictedPoints': 1.222}, 'havoc': {'total': 0.096, 'frontSeven': 0.069, 'db': 0.027}, 'standardDowns': {'rate': 0.7476635514018691, 'ppa': 0.24373202205534886, 'successRate': 0.525, 'explosiveness': 1.03386412610672}, 'passingDowns': {'rate': 0.2523364485981308, 'ppa': 0.3520862701481685, 'successRate': 0.30687830687830686, 'explosiveness': 2.096378800794437}, 'rushingPlays': {'rate': 0.7663551401869159, 'ppa': 0.2200607042209335, 'totalPPA': 126.31484422281582, 'successRate': 0.47560975609756095, 'explosiveness': 0.9598076904844235}, 'passingPlays': {'rate': 0.22296395193591456, 'ppa': 0.48098580833867954, 'totalPPA': 80.32462999255948, 'successRate': 0.46107784431137727, 'explosiveness': 2.0602353792167722}}","{'plays': 657, 'drives': 110, 'ppa': 0.3954692813883653, 'totalPPA': 259.823317872156, 'successRate': 0.4946727549467275, 'explosiveness': 1.3680427213102737, 'powerSuccess': 0.75, 'stuffRate': 0.142433234421365, 'lineYards': 3.27566765578635, 'lineYardsTotal': 1104, 'secondLevelYards': 1.2195845697329377, 'secondLevelYardsTotal': 411, 'openFieldYards': 1.5905044510385757, 'openFieldYardsTotal': 0, 'totalOpportunies': 65, 'pointsPerOpportunity': 4.2153846153846155, 'fieldPosition': {'averageStart': 71.1, 'averagePredictedPoints': -1.321}, 'havoc': {'total': 0.107, 'frontSeven': 0.062, 'db': 0.044}, 'standardDowns': {'rate': 0.726027397260274, 'ppa': 0.2625879004299255, 'successRate': 0.5241090146750524, 'explosiveness': 1.1001789023730197}, 'passingDowns': {'rate': 0.273972602739726, 'ppa': 0.7476049409282307, 'totalPPA': 158.65233430356403, 'successRate': 0.4166666666666667, 'explosiveness': 2.2609221177677865}, 'rushingPlays': {'rate': 0.512937595129376, 'ppa': 0.2899561182445759, 'totalPPA': 97.71521184842207, 'successRate': 0.456973293768546, 'explosiveness': 1.1902051526581303}, 'passingPlays': {'rate': 0.471841704718417, 'ppa': 0.5117817235598839, 'totalPPA': 158.65233430356403, 'successRate': 0.5387096774193548, 'explosiveness': 1.4862122659349082}}"
2025,Akron,Mid-American,"{'plays': 848, 'drives': 155, 'ppa': 0.07016411537606243, 'totalPPA': 59.49916983890095, 'successRate': 0.39504716981132076, 'explosiveness': 1.180533368002093, 'powerSuccess': 0.7, 'stuffRate': 0.2, 'lineYards': 2.83875, 'lineYardsTotal': 1136, 'secondLevelYards': 1.115, 'secondLevelYardsTotal': 446, 'openFieldYards': 0.8575, 'openFieldYardsTotal': 343, 'totalOpportunies': 75, 'pointsPerOpportunity': 3.2533333333333334, 'fieldPosition': {'averageStart': 70.6, 'averagePredictedPoints': 1.37}, 'havoc': {'total': 0.179, 'frontSeven': 0.102, 'db': 0.077}, 'standardDowns': {'rate': 0.6627358490566038, 'ppa': 0.02725666585309287, 'successRate': 0.4555160142348754, 'explosiveness': 0.9517066101753686}, 'passingDowns': {'rate': 0.33726415094339623, 'ppa': 0.15447875394917046, 'successRate': 0.2762237762237762, 'explosiveness': 1.9220479250102132}, 'rushingPlays': {'rate': 0.4716981132075472, 'ppa': 0.01188382092887322, 'totalPPA': 4.753528371549288, 'successRate': 0.4225, 'explosiveness': 0.7808170234058902}, 'passingPlays': {'rate': 0.5047169811320755, 'ppa': 0.1683024163776489, 'totalPPA': 72.03343420963373, 'successRate': 0.37850467289719625, 'explosiveness': 1.571895582607505}}","{'plays': 791, 'drives': 152, 'ppa': 0.14564764166308092, 'totalPPA': 115.20728455549701, 'successRate': 0.40328697850821743, 'explosiveness': 1.3124423153582485, 'powerSuccess': 0.5967741935483871, 'stuffRate': 0.2097560975609756, 'lineYards': 2.90609756097561, 'lineYardsTotal': 1192, 'secondLevelYards': 1.075609756097561, 'secondLevelYardsTotal': 441, 'openFieldYards': 1.4804878048780488, 'openFieldYardsTotal': 0, 'totalOpportunies': 73, 'pointsPerOpportunity': 3.684931506849315, 'fieldPosition': {'averageStart': 68.3, 'averagePredictedPoints': -1.542}, 'havoc': {'total': 0.173, 'frontSeven': 0.11, 'db': 0.063}, 'standardDowns': {'rate': 0.7130214917825537, 'ppa': 0.0944516165488795, 'successRate': 0.4592198581560284, 'explosiveness': 1.0977685169058167}, 'passingDowns': {'rate': 0.28697850821744625, 'ppa': 0.2728483384225946, 'totalPPA': 85.38475713846981, 'successRate': 0.2643171806167401, 'explosiveness': 2.2391175453445795}, 'rushingPlays': {'rate': 0.5183312262958281, 'ppa': 0.09770964095920569, 'totalPPA': 40.06095279327433, 'successRate': 0.4268292682926829, 'explosiveness': 1.013908915386198}, 'passingPlays': {'rate': 0.47281921618204803, 'ppa': 0.22830148967505295, 'totalPPA': 85.38475713846981, 'successRate': 0.3850267379679144, 'explosiveness': 1.6752433222687269}}"
2025,Alabama,SEC,"{'plays': 763, 'drives': 114, 'ppa': 0.2781354783156455, 'totalPPA': 212.21736995483752, 'successRate': 0.4692005242463958, 'explosiveness': 1.2798331101715437, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.1694915254237288, 'lineYards': 2.9372881355932203, 'lineYardsTotal': 1040, 'secondLevelYards': 0.903954802259887, 'secondLevelYardsTotal': 320, 'openFieldYards': 0.652542372881356, 'openFieldYardsTotal': 231, 'totalOpportunies': 74, 'pointsPerOpportunity': 4.324324324324325, 'fieldPosition': {'averageStart': 68.4, 'averagePredictedPoints': 1.508}, 'havoc': {'total': 0.123, 'frontSeven': 0.075, 'db': 0.048}, 'standardDowns': {'rate': 0.7182175622542595, 'ppa': 0.17236774918474224, 'successRate': 0.5072992700729927, 'explosiveness': 1.0356650114103894}, 'passingDowns': {'rate': 0.2817824377457405, 'ppa': 0.5477202018679013, 'successRate': 0.37209302325581395, 'explosiveness': 2.1283172533665544}, 'rushingPlays': {'rate': 0.4639580602883355, 'ppa': 0.09599916330582478, 'totalPPA': 33.98370381026197, 'successRate': 0.4322033898305085, 'explosiveness': 0.8657261300644779}, 'passingPlays': {'rate': 0.526867627785059, 'ppa': 0.4642598427474859, 'totalPPA': 186.63245678448934, 'successRate': 0.5099502487562189, 'explosiveness': 1.5888983197148658}}","{'plays': 632, 'drives': 119, 'ppa': 0.04349936265048201, 'totalPPA': 27.491597195104628, 'successRate': 0.36550632911392406, 'explosiveness': 1.2555245612108548, 'powerSuccess': 0.7021276595744681, 'stuffRate': 0.2042042042042042, 'lineYards': 2.5864864864864865, 'lineYardsTotal': 861, 'secondLevelYards': 0.96996996996997, 'secondLevelYardsTotal': 323, 'openFieldYards': 1.3813813813813813, 'openFieldYardsTotal': 0, 'totalOpportunies': 45, 'pointsPerOpportunity': 3.311111111111111, 'fieldPosition': {'averageStart': 72.4, 'averagePredictedPoints': -1.214}, 'havoc': {'total': 0.185, 'frontSeven': 0.123, 'db': 0.062}, 'standardDowns': {'rate': 0.6455696202531646, 'ppa': -0.009906273587728455, 'successRate': 0.41911764705882354, 'explosiveness': 1.0420606061469675}, 'passingDowns': {'rate': 0.35443037974683544, 'ppa': 0.14077391437007963, 'totalPPA': 16.221203771084404, 'successRate': 0.26785714285714285, 'explosiveness': 1.863896833142934}, 'rushingPlays': {'rate': 0.5268987341772152, 'ppa': 0.07691491721215478, 'totalPPA': 25.61266743164754, 'successRate': 0.3633633633633634, 'explosiveness': 1.121029536464264}, 'passingPlays': {'rate': 0.45569620253164556, 'ppa': 0.05632362420515418, 'totalPPA': 16.221203771084404, 'successRate': 0.3784722222222222, 'explosiveness': 1.4158213369275021}}"
2025,App State,Sun Belt,"{'plays': 788, 'drives': 131, 'ppa': 0.1003453307728123, 'totalPPA': 79.07212064897608, 'successRate': 0.399746192893401, 'explosiveness': 1.2203995063916362, 'powerSuccess': 0.7045454545454546, 'stuffRate': 0.17133956386292834, 'lineYards': 2.905607476635514, 'lineYardsTotal': 933, 'secondLevelYards': 1.0373831775700935, 'secondLevelYardsTotal': 333, 'openFieldYards': 0.9470404984423676, 'openFieldYardsTotal': 304, 'totalOpportunies': 67, 'pointsPerOpportunity': 3.8059701492537314, 'fieldPosition': {'averageStart': 72.2, 'averagePredictedPoints': 1.226}, 'havoc': {'total': 0.174, 'frontSeven': 0.081, 'db': 0.093}, 'standardDowns': {'rate': 0.6560913705583756, 'ppa': 0.0023374583542253784, 'successRate': 0.44874274661508706, 'explosiveness': 0.9733950646278593}, 'passingDowns': {'rate': 0.34390862944162437, 'ppa': 0.28731975896620504, 'successRate': 0.3062730627306273, 'explosiveness': 1.9108215604783374}, 'rushingPlays': {'rate': 0.4073604060913706, 'ppa': 0.06340984814983101, 'totalPPA': 20.354561256095753, 'successRate': 0.42990654205607476, 'explosiveness': 0.7653431978169652}, 'passingPlays': {'rate': 0.5786802030456852, 'ppa': 0.16985068452161103, 'totalPPA': 77.45191214185463, 'successRate': 0.3815789473684211, 'explosiveness': 1.5870961821952296}}","{'plays': 801, 'drives': 132, 'ppa': 0.17794988666464762, 'totalPPA': 142.53785921838275, 'successRate': 0.4431960049937578, 'explosiveness': 1.215900266504577, 'powerSuccess': 0.7169811320754716, 'stuffRate': 0.18617021276595744, 'lineYards': 2.858510638297872, 'lineYardsTotal': 1075, 'secondLevelYards': 1.050531914893617, 'secondLevelYardsTotal': 395, 'openFieldYards': 1.0611702127659575, 'openFieldYardsTotal': 0, 'totalOpportunies': 70, 'pointsPerOpportunity': 4.1, 'fieldPosition': {'averageStart': 68.9, 'averagePredictedPoints': -1.48}, 'havoc': {'total': 0.17, 'frontSeven': 0.102, 'db': 0.069}, 'standardDowns': {'rate': 0.6704119850187266, 'ppa': 0.07893563452952417, 'successRate': 0.49906890130353815, 'explosiveness': 0.921299916569269}, 'passingDowns': {'rate': 0.3295880149812734, 'ppa': 0.37935387680313737, 'totalPPA': 120.10748980439777, 'successRate': 0.32954545454545453, 'explosiveness': 2.123404792742078}, 'rushingPlays': {'rate': 0.46941323345817726, 'ppa': 0.08192771622831231, 'totalPPA': 30.80482130184543, 'successRate': 0.4441489361702128, 'explosiveness': 0.8808042287519919}, 'passingPlays': {'rate': 0.5156054931335831, 'ppa': 0.2908171665966048, 'totalPPA': 120.10748980439777, 'successRate': 0.45036319612590797, 'explosiveness': 1.5073699026342018}}"
2025,Arizona,Big 12,"{'plays': 733, 'drives': 131, 'ppa': 0.19526118420445615, 'totalPPA': 143.12644802186634, 'successRate': 0.4242837653478854, 'explosiveness': 1.3053331950027884, 'powerSuccess': 0.7674418604651163, 'stuffRate': 0.17897727272727273, 'lineYards': 3.2321022727272726, 'lineYardsTotal': 1138, 'secondLevelYards': 1.2926136363636365, 'secondLevelYardsTotal': 455, 'openFieldYards': 1.5596590909090908, 'openFieldYardsTotal': 549, 'totalOpportunies': 72, 'pointsPerOpportunity': 3.75, 'fieldPosition': {'averageStart': 66, 'averagePredictedPoints': 1.657}, 'havoc': {'total': 0.15, 'frontSeven': 0.093, 'db': 0.057}, 'standardDowns': {'rate': 0.7012278308321964, 'ppa': 0.12060494601348946, 'successRate': 0.48638132295719844, 'explosiveness': 1.0789786840317577}, 'passingDowns': {'rate': 0.2987721691678035, 'ppa': 0.3704817615111085, 'successRate': 0.2785388127853881, 'explosiveness': 2.233015617015209}, 'rushingPlays': {'rate': 0.48021828103683495, 'ppa': 0.1816284345004766, 'totalPPA': 63.93320894416776, 'successRate': 0.4318181818181818, 'explosiveness': 1.0821576408500844}, 'passingPlays': {'rate': 0.514324693042292, 'ppa': 0.2109147382895832, 'totalPPA': 79.51485633517288, 'successRate': 0.41909814323607425, 'explosiveness': 1.5243722195287315}}","{'plays': 749, 'drives': 131, 'ppa': 0.07296842235649954, 'totalPPA': 54.65334834501816, 'successRate': 0.3751668891855808, 'explosiveness': 1.197993968533759, 'powerSuccess': 0.7169811320754716, 'stuffRate': 0.18604651162790697, 'lineYards': 2.9232558139534883, 'lineYardsTotal': 1131, 'secondLevelYards': 1.0051679586563307, 'secondLevelYardsTotal': 389, 'openFieldYards': 0.8191214470284238, 'openFieldYardsTotal': 0, 'totalOpportunies': 50, 'pointsPerOpportunity': 3.44, 'fieldPosition': {'averageStart': 72.4, 'averagePredictedPoints': -1.183}, 'havoc': {'total': 0.205, 'frontSeven': 0.117, 'db': 0.088}, 'standardDowns': {'rate': 0.664886515353805, 'ppa': 0.020574913558942618, 'successRate': 0.44176706827309237, 'explosiveness': 0.9579442902238349}, 'passingDowns': {'rate': 0.33511348464619495, 'ppa': 0.17692048363611448, 'totalPPA': 26.018013897025757, 'successRate': 0.24302788844621515, 'explosiveness': 2.063746906700699}, 'rushingPlays': {'rate': 0.5166889185580774, 'ppa': 0.12498237083724587, 'totalPPA': 48.36817751401415, 'successRate': 0.4470284237726098, 'explosiveness': 0.9061489239799332}, 'passingPlays': {'rate': 0.45927903871829107, 'ppa': 0.07563376132856324, 'totalPPA': 26.018013897025757, 'successRate': 0.3081395348837209, 'explosiveness': 1.6635965125683732}}"
2025,Arizona State,Big 12,"{'plays': 811, 'drives': 135, 'ppa': 0.1560927039144401, 'totalPPA': 126.59118287461092, 'successRate': 0.4007398273736128, 'explosiveness': 1.2646072448423287, 'powerSuccess': 0.673469387755102, 'stuffRate': 0.18581907090464547, 'lineYards': 3.0750611246943764, 'lineYardsTotal': 1258, 'secondLevelYards': 1.2885085574572126, 'secondLevelYardsTotal': 527, 'openFieldYards': 1.7677261613691932, 'openFieldYardsTotal': 723, 'totalOpportunies': 72, 'pointsPerOpportunity': 3.361111111111111, 'fieldPosition': {'averageStart': 72, 'averagePredictedPoints': 1.281}, 'havoc': {'total': 0.171, 'frontSeven': 0.101, 'db': 0.069}, 'standardDowns': {'rate': 0.6707768187422934, 'ppa': 0.09400262457167345, 'successRate': 0.4632352941176471, 'explosiveness': 1.0544896848736873}, 'passingDowns': {'rate': 0.32922318125770655, 'ppa': 0.2825983337364066, 'successRate': 0.27340823970037453, 'explosiveness': 1.9899445751450355}, 'rushingPlays': {'rate': 0.5043156596794082, 'ppa': 0.1619638229239078, 'totalPPA': 66.24320357587828, 'successRate': 0.4449877750611247, 'explosiveness': 0.9758115777675227}, 'passingPlays': {'rate': 0.4796547472256473, 'ppa': 0.20539911192715948, 'totalPPA': 79.90025453966504, 'successRate': 0.3676092544987147, 'explosiveness': 1.6321653665738998}}","{'plays': 737, 'drives': 134, 'ppa': 0.10311501576878689, 'totalPPA': 75.99576662159593, 'successRate': 0.3948439620081411, 'explosiveness': 1.2507574153045127, 'powerSuccess': 0.6885245901639344, 'stuffRate': 0.20234604105571846, 'lineYards': 2.83841642228739, 'lineYardsTotal': 968, 'secondLevelYards': 0.9354838709677419, 'secondLevelYardsTotal': 319, 'openFieldYards': 1.0117302052785924, 'openFieldYardsTotal': 0, 'totalOpportunies': 66, 'pointsPerOpportunity': 3.4696969696969697, 'fieldPosition': {'averageStart': 68.3, 'averagePredictedPoints': -1.526}, 'havoc': {'total': 0.196, 'frontSeven': 0.114, 'db': 0.082}, 'standardDowns': {'rate': 0.6757123473541384, 'ppa': 0.045809823592403445, 'successRate': 0.4538152610441767, 'explosiveness': 1.0008458726511504}, 'passingDowns': {'rate': 0.3242876526458616, 'ppa': 0.22252081369279925, 'totalPPA': 57.30315919868629, 'successRate': 0.2719665271966527, 'explosiveness': 2.1196806251454334}, 'rushingPlays': {'rate': 0.4626865671641791, 'ppa': 0.06046917016988742, 'totalPPA': 20.61998702793161, 'successRate': 0.41935483870967744, 'explosiveness': 0.952999331178644}, 'passingPlays': {'rate': 0.5264586160108549, 'ppa': 0.1476885546357894, 'totalPPA': 57.30315919868629, 'successRate': 0.37371134020618557, 'explosiveness': 1.5337564209645853}}"
2025,Arkansas,SEC,"{'plays': 733, 'drives': 122, 'ppa': 0.32498118411537624, 'totalPPA': 238.21120795657077, 'successRate': 0.4924965893587995, 'explosiveness': 1.3382566253944215, 'powerSuccess': 0.6545454545454545, 'stuffRate': 0.19722222222222222, 'lineYards': 3.3966666666666665, 'lineYardsTotal': 1223, 'secondLevelYards': 1.5472222222222223, 'secondLevelYardsTotal': 557, 'openFieldYards': 2.5083333333333333, 'openFieldYardsTotal': 903, 'totalOpportunies': 75, 'pointsPerOpportunity': 4.44, 'fieldPosition': {'averageStart': 73, 'averagePredictedPoints': 1.173}, 'havoc': {'total': 0.163, 'frontSeven': 0.092, 'db': 0.071}, 'standardDowns': {'rate': 0.7025920873124147, 'ppa': 0.22716066584764813, 'successRate': 0.5398058252427185, 'explosiveness': 1.0512385252032712}, 'passingDowns': {'rate': 0.29740791268758526, 'ppa': 0.5560709405735412, 'successRate': 0.38073394495412843, 'explosiveness': 2.29959435856478}, 'rushingPlays': {'rate': 0.49113233287858116, 'ppa': 0.2890260604605192, 'totalPPA': 104.0493817657869, 'successRate': 0.5222222222222223, 'explosiveness': 1.085626440908513}, 'passingPlays': {'rate': 0.49931787175989084, 'ppa': 0.39391704847328696, 'totalPPA': 144.17363974122304, 'successRate': 0.4672131147540984, 'explosiveness': 1.633109093296129}}","{'plays': 753, 'drives': 124, 'ppa': 0.256776235626555, 'totalPPA': 193.35250542679591, 'successRate': 0.4594953519256308, 'explosiveness': 1.3074212946870047, 'powerSuccess': 0.660377358490566, 'stuffRate': 0.20603015075376885, 'lineYards': 2.9276381909547737, 'lineYardsTotal': 1165, 'secondLevelYards': 1.2110552763819096, 'secondLevelYardsTotal': 482, 'openFieldYards': 1.2663316582914572, 'openFieldYardsTotal': 0, 'totalOpportunies': 74, 'pointsPerOpportunity': 4.324324324324325, 'fieldPosition': {'averageStart': 71.2, 'averagePredictedPoints': -1.298}, 'havoc': {'total': 0.16, 'frontSeven': 0.09, 'db': 0.069}, 'standardDowns': {'rate': 0.6786188579017264, 'ppa': 0.1471856975915004, 'successRate': 0.5009784735812133, 'explosiveness': 1.0232838604483292}, 'passingDowns': {'rate': 0.32138114209827356, 'ppa': 0.488184355196443, 'totalPPA': 154.76132301891005, 'successRate': 0.371900826446281, 'explosiveness': 2.115634440965904}, 'rushingPlays': {'rate': 0.5285524568393094, 'ppa': 0.15347680105351705, 'totalPPA': 61.08376681929978, 'successRate': 0.4748743718592965, 'explosiveness': 0.9639664487798314}, 'passingPlays': {'rate': 0.45683930942895085, 'ppa': 0.4498875669154362, 'totalPPA': 154.76132301891005, 'successRate': 0.45348837209302323, 'explosiveness': 1.7255769723920007}}"
2025,Arkansas State,Sun Belt,"{'plays': 842, 'drives': 129, 'ppa': 0.07966954538887268, 'totalPPA': 67.08175721743079, 'successRate': 0.4251781472684085, 'explosiveness': 1.1278814659072236, 'powerSuccess': 0.6785714285714286, 'stuffRate': 0.20698924731182797, 'lineYards': 2.6088709677419355, 'lineYardsTotal': 971, 'secondLevelYards': 0.9139784946236559, 'secondLevelYardsTotal': 340, 'openFieldYards': 0.8306451612903226, 'openFieldYardsTotal': 309, 'totalOpportunies': 75, 'pointsPerOpportunity': 3.106666666666667, 'fieldPosition': {'averageStart': 70.4, 'averagePredictedPoints': 1.383}, 'havoc': {'total': 0.179, 'frontSeven': 0.104, 'db': 0.075}, 'standardDowns': {'rate': 0.7054631828978623, 'ppa': -0.008063712117418674, 'successRate': 0.47474747474747475, 'explosiveness': 0.8857987271265549}, 'passingDowns': {'rate': 0.29453681710213775, 'ppa': 0.28980484764184467, 'successRate': 0.3064516129032258, 'explosiveness': 2.026135838751284}, 'rushingPlays': {'rate': 0.4418052256532066, 'ppa': -0.01591142124186852, 'totalPPA': -5.919048701975089, 'successRate': 0.40053763440860213, 'explosiveness': 0.8211737503216248}, 'passingPlays': {'rate': 0.5451306413301663, 'ppa': 0.20272537357959666, 'totalPPA': 93.05094647303487, 'successRate': 0.4466230936819172, 'explosiveness': 1.355991456189854}}","{'plays': 758, 'drives': 133, 'ppa': 0.18942052068510673, 'totalPPA': 143.5807546793109, 'successRate': 0.44063324538258575, 'explosiveness': 1.2698020006001969, 'powerSuccess': 0.6956521739130435, 'stuffRate': 0.19851116625310175, 'lineYards': 2.7694789081885856, 'lineYardsTotal': 1116, 'secondLevelYards': 1.1439205955334988, 'secondLevelYardsTotal': 461, 'openFieldYards': 1.4962779156327544, 'openFieldYardsTotal': 0, 'totalOpportunies': 65, 'pointsPerOpportunity': 4.030769230769231, 'fieldPosition': {'averageStart': 72.2, 'averagePredictedPoints': -1.263}, 'havoc': {'total': 0.147, 'frontSeven': 0.098, 'db': 0.049}, 'standardDowns': {'rate': 0.7005277044854882, 'ppa': 0.10046115449562207, 'successRate': 0.4934086629001883, 'explosiveness': 1.0294454531812176}, 'passingDowns': {'rate': 0.2994722955145119, 'ppa': 0.39751489710191884, 'totalPPA': 96.55414879464202, 'successRate': 0.31718061674008813, 'explosiveness': 2.1444327703748165}, 'rushingPlays': {'rate': 0.5316622691292876, 'ppa': 0.1366101361960165, 'totalPPA': 55.05388488699465, 'successRate': 0.44168734491315137, 'explosiveness': 1.0377071318436515}, 'passingPlays': {'rate': 0.45382585751978893, 'ppa': 0.28068066510070355, 'totalPPA': 96.55414879464202, 'successRate': 0.4418604651162791, 'explosiveness': 1.516023033955038}}"
2025,Army,American Athletic,"{'plays': 694, 'drives': 98, 'ppa': 0.16726901849669873, 'totalPPA': 116.08469883670892, 'successRate': 0.41786743515850144, 'explosiveness': 1.117701069372139, 'powerSuccess': 0.8192771084337349, 'stuffRate': 0.12478920741989882, 'lineYards': 3.0281618887015176, 'lineYardsTotal': 1796, 'secondLevelYards': 0.7537942664418212, 'secondLevelYardsTotal': 447, 'openFieldYards': 0.6913996627318718, 'openFieldYardsTotal': 410, 'totalOpportunies': 56, 'pointsPerOpportunity': 3.482142857142857, 'fieldPosition': {'averageStart': 69.6, 'averagePredictedPoints': 1.412}, 'havoc': {'total': 0.081, 'frontSeven': 0.069, 'db': 0.012}, 'standardDowns': {'rate': 0.7247838616714697, 'ppa': 0.1442161450972695, 'successRate': 0.4671968190854871, 'explosiveness': 0.9863780831989016}, 'passingDowns': {'rate': 0.27521613832853026, 'ppa': 0.22797894163760407, 'successRate': 0.2879581151832461, 'explosiveness': 1.6788083739305175}, 'rushingPlays': {'rate': 0.8544668587896254, 'ppa': 0.13366365688192464, 'totalPPA': 79.2625485309813, 'successRate': 0.42833052276559863, 'explosiveness': 0.9279400566593856}, 'passingPlays': {'rate': 0.13544668587896252, 'ppa': 0.3917565956523649, 'totalPPA': 36.8251199913223, 'successRate': 0.35106382978723405, 'explosiveness': 2.513570790482944}}","{'plays': 612, 'drives': 93, 'ppa': 0.19901174655288187, 'totalPPA': 121.7951888903637, 'successRate': 0.45751633986928103, 'explosiveness': 1.1079789831649727, 'powerSuccess': 0.717948717948718, 'stuffRate': 0.16510903426791276, 'lineYards': 3.1570093457943926, 'lineYardsTotal': 1013, 'secondLevelYards': 1.0623052959501558, 'secondLevelYardsTotal': 341, 'openFieldYards': 0.8442367601246106, 'openFieldYardsTotal': 0, 'totalOpportunies': 54, 'pointsPerOpportunity': 3.7962962962962963, 'fieldPosition': {'averageStart': 70.1, 'averagePredictedPoints': -1.398}, 'havoc': {'total': 0.126, 'frontSeven': 0.077, 'db': 0.049}, 'standardDowns': {'rate': 0.7140522875816994, 'ppa': 0.1821202850858542, 'successRate': 0.5217391304347826, 'explosiveness': 0.9272643319210778}, 'passingDowns': {'rate': 0.28594771241830064, 'ppa': 0.24119213890197386, 'totalPPA': 103.61016692637168, 'successRate': 0.29714285714285715, 'explosiveness': 1.9003432232343582}, 'rushingPlays': {'rate': 0.5245098039215687, 'ppa': 0.07240112620242335, 'totalPPA': 23.240761510977897, 'successRate': 0.4454828660436137, 'explosiveness': 0.8083891763820655}, 'passingPlays': {'rate': 0.46405228758169936, 'ppa': 0.36482453143088617, 'totalPPA': 103.61016692637168, 'successRate': 0.4788732394366197, 'explosiveness': 1.4266898573784608}}"
2025,Auburn,SEC,"{'plays': 750, 'drives': 122, 'ppa': 0.18554993884476553, 'totalPPA': 139.16245413357413, 'successRate': 0.44, 'explosiveness': 1.1564713766125028, 'powerSuccess': 0.8070175438596491, 'stuffRate': 0.17015706806282724, 'lineYards': 3.0850785340314135, 'lineYardsTotal': 1179, 'secondLevelYards': 1.2827225130890052, 'secondLevelYardsTotal': 490, 'openFieldYards': 1.6465968586387436, 'openFieldYardsTotal': 629, 'totalOpportunies': 55, 'pointsPerOpportunity': 4.163636363636364, 'fieldPosition': {'averageStart': 73.1, 'averagePredictedPoints': 1.198}, 'havoc': {'total': 0.166, 'frontSeven': 0.115, 'db': 0.051}, 'standardDowns': {'rate': 0.6866666666666666, 'ppa': 0.1876356975470933, 'successRate': 0.5145631067961165, 'explosiveness': 0.9781117880434789}, 'passingDowns': {'rate': 0.31333333333333335, 'ppa': 0.18097902083753656, 'successRate': 0.2765957446808511, 'explosiveness': 1.8836296992400614}, 'rushingPlays': {'rate': 0.5093333333333333, 'ppa': 0.25394953433780615, 'totalPPA': 97.00872211704196, 'successRate': 0.468586387434555, 'explosiveness': 1.0695919597883234}, 'passingPlays': {'rate': 0.476, 'ppa': 0.14185452153353414, 'totalPPA': 50.64206418747169, 'successRate': 0.4173669467787115, 'explosiveness': 1.248784363285167}}","{'plays': 735, 'drives': 125, 'ppa': 0.06527470347328061, 'totalPPA': 47.97690705286125, 'successRate': 0.3768707482993197, 'explosiveness': 1.316853833822582, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.28651685393258425, 'lineYards': 2.103370786516854, 'lineYardsTotal': 749, 'secondLevelYards': 0.7443820224719101, 'secondLevelYardsTotal': 265, 'openFieldYards': 0.6151685393258427, 'openFieldYardsTotal': 0, 'totalOpportunies': 60, 'pointsPerOpportunity': 3.316666666666667, 'fieldPosition': {'averageStart': 71.7, 'averagePredictedPoints': -1.234}, 'havoc': {'total': 0.172, 'frontSeven': 0.118, 'db': 0.054}, 'standardDowns': {'rate': 0.6625850340136055, 'ppa': -0.04939357193105647, 'successRate': 0.4127310061601643, 'explosiveness': 1.0503157450514244}, 'passingDowns': {'rate': 0.33741496598639453, 'ppa': 0.2904499055777651, 'totalPPA': 110.97425759678391, 'successRate': 0.3064516129032258, 'explosiveness': 2.0217769370199847}, 'rushingPlays': {'rate': 0.48435374149659866, 'ppa': -0.1346956537919169, 'totalPPA': -47.95165274992242, 'successRate': 0.31179775280898875, 'explosiveness': 0.8983671334049471}, 'passingPlays': {'rate': 0.5034013605442177, 'ppa': 0.29993042593725383, 'totalPPA': 110.97425759678391, 'successRate': 0.44324324324324327, 'explosiveness': 1.604918974282837}}"
