season,team,conference,off_plays,off_drives,off_ppa,off_totalPPA,off_successRate,off_explosiveness,off_powerSuccess,off_stuffRate,off_lineYards,off_lineYardsTotal,off_secondLevelYards,off_secondLevelYardsTotal,off_openFieldYards,off_openFieldYardsTotal,off_totalOpportunies,off_pointsPerOpportunity,off_fieldPosition,off_havoc,off_standardDowns,off_passingDowns,off_rushingPlays,off_passingPlays,def_plays,def_drives,def_ppa,def_totalPPA,def_successRate,def_explosiveness,def_powerSuccess,def_stuffRate,def_lineYards,def_lineYardsTotal,def_secondLevelYards,def_secondLevelYardsTotal,def_openFieldYards,def_openFieldYardsTotal,def_totalOpportunies,def_pointsPerOpportunity,def_fieldPosition,def_havoc,def_standardDowns,def_passingDowns,def_rushingPlays,def_passingPlays
2025,Duke,ACC,119,20,0.35634810614663415,42.40542463144946,0.5042016806722689,1.3292519134585374,1.0,0.1956521739130435,3.2195652173913043,148,1.173913043478261,54,2.0869565217391304,96,16,3.625,"{'averageStart': 73.5, 'averagePredictedPoints': 1.133}","{'total': 0.126, 'frontSeven': 0.101, 'db': 0.025}","{'rate': 0.7142857142857143, 'ppa': 0.3127405296092036, 'successRate': 0.5176470588235295, 'explosiveness': 1.17376053697206}","{'rate': 0.2857142857142857, 'ppa': 0.4653670474902105, 'successRate': 0.47058823529411764, 'explosiveness': 1.7568531987963498}","{'rate': 0.3865546218487395, 'ppa': 0.12610178081965198, 'totalPPA': 5.800681917703991, 'successRate': 0.4782608695652174, 'explosiveness': 0.8469732248505886}","{'rate': 0.6134453781512605, 'ppa': 0.5014348316951435, 'totalPPA': 36.60474271374547, 'successRate': 0.5205479452054794, 'explosiveness': 1.6084658910736656}",134,23,0.2531871342685624,33.92707599198736,0.3805970149253731,1.5048047101072959,0.6363636363636364,0.2948717948717949,2.244871794871795,175,0.8461538461538461,66,1.3076923076923077,0,10,6.2,"{'averageStart': 69.7, 'averagePredictedPoints': -1.319}","{'total': 0.194, 'frontSeven': 0.157, 'db': 0.037}","{'rate': 0.6567164179104478, 'ppa': 0.15118833158728318, 'successRate': 0.4318181818181818, 'explosiveness': 1.2492417331322776}","{'rate': 0.34328358208955223, 'ppa': 0.44831527852840086, 'totalPPA': 26.18514284800027, 'successRate': 0.2826086956521739, 'explosiveness': 2.251834950495811}","{'rate': 0.582089552238806, 'ppa': 0.09925555312803958, 'totalPPA': 7.741933143987087, 'successRate': 0.358974358974359, 'explosiveness': 1.1921417459722559}","{'rate': 0.417910447761194, 'ppa': 0.4675918365714334, 'totalPPA': 26.18514284800027, 'successRate': 0.4107142857142857, 'explosiveness': 1.8854378838369101}"
2025,East Carolina,American Athletic,154,24,0.2958386247493338,45.55914821139741,0.44805194805194803,1.3092108728446112,0.6923076923076923,0.15384615384615385,2.4092307692307693,157,0.5230769230769231,34,0.27692307692307694,18,14,4.214285714285714,"{'averageStart': 66.3, 'averagePredictedPoints': 1.645}","{'total': 0.104, 'frontSeven': 0.065, 'db': 0.039}","{'rate': 0.7077922077922078, 'ppa': 0.07154833588628533, 'successRate': 0.47706422018348627, 'explosiveness': 0.896257715435312}","{'rate': 0.2922077922077922, 'ppa': 0.8391195466620512, 'successRate': 0.37777777777777777, 'explosiveness': 2.572361707273056}","{'rate': 0.42207792207792205, 'ppa': 0.0890197209483667, 'totalPPA': 5.786281861643836, 'successRate': 0.4, 'explosiveness': 0.9009424889453035}","{'rate': 0.577922077922078, 'ppa': 0.4468861387612761, 'totalPPA': 39.77286634975357, 'successRate': 0.48314606741573035, 'explosiveness': 1.5560708259000067}",130,24,0.009454228964880216,1.229049765434428,0.3230769230769231,1.2715971349283428,0.7,0.43333333333333335,1.005,60,0.7833333333333333,47,0.15,0,6,3.3333333333333335,"{'averageStart': 75.6, 'averagePredictedPoints': -1.004}","{'total': 0.223, 'frontSeven': 0.169, 'db': 0.054}","{'rate': 0.6076923076923076, 'ppa': -0.03160487187842045, 'successRate': 0.3924050632911392, 'explosiveness': 1.1033373979900234}","{'rate': 0.3923076923076923, 'ppa': 0.07305558125156163, 'totalPPA': 12.176928964455591, 'successRate': 0.21568627450980393, 'explosiveness': 1.7457836662999702}","{'rate': 0.46153846153846156, 'ppa': -0.1824646533170194, 'totalPPA': -10.947879199021164, 'successRate': 0.2833333333333333, 'explosiveness': 1.0408223247197252}","{'rate': 0.5384615384615384, 'ppa': 0.17395612806365132, 'totalPPA': 12.176928964455591, 'successRate': 0.35714285714285715, 'explosiveness': 1.428524005870203}"
2025,Eastern Michigan,Mid-American,147,23,0.252825579490607,37.16536018511923,0.40816326530612246,1.2953835455968994,0.6,0.17647058823529413,2.6823529411764704,182,0.9117647058823529,62,1.352941176470588,92,12,4.25,"{'averageStart': 74.5, 'averagePredictedPoints': 1.049}","{'total': 0.116, 'frontSeven': 0.082, 'db': 0.034}","{'rate': 0.6870748299319728, 'ppa': 0.24196191403337444, 'successRate': 0.4752475247524752, 'explosiveness': 1.145154239377685}","{'rate': 0.3129251700680272, 'ppa': 0.27667841016844374, 'successRate': 0.2608695652173913, 'explosiveness': 1.8963007704737573}","{'rate': 0.46258503401360546, 'ppa': 0.14262466746723246, 'totalPPA': 9.698477387771806, 'successRate': 0.36764705882352944, 'explosiveness': 1.183633717535245}","{'rate': 0.5374149659863946, 'ppa': 0.3476820607259168, 'totalPPA': 27.466882797347424, 'successRate': 0.4430379746835443, 'explosiveness': 1.3752048513552242}",174,26,0.46434193340875146,80.79549641312275,0.5057471264367817,1.4330801266557551,0.7333333333333333,0.21904761904761905,3.239047619047619,340,1.4,147,2.4285714285714284,0,13,5.076923076923077,"{'averageStart': 71.2, 'averagePredictedPoints': -1.261}","{'total': 0.109, 'frontSeven': 0.063, 'db': 0.046}","{'rate': 0.6896551724137931, 'ppa': 0.36262332739298714, 'successRate': 0.5166666666666667, 'explosiveness': 1.348642860404777}","{'rate': 0.3103448275862069, 'ppa': 0.6903832801104499, 'totalPPA': 39.954633260462856, 'successRate': 0.48148148148148145, 'explosiveness': 1.634430530792703}","{'rate': 0.603448275862069, 'ppa': 0.33192359054556786, 'totalPPA': 34.851977007284624, 'successRate': 0.49523809523809526, 'explosiveness': 1.184822678824776}","{'rate': 0.3850574712643678, 'ppa': 0.5963378098576545, 'totalPPA': 39.954633260462856, 'successRate': 0.5223880597014925, 'explosiveness': 1.6678965464715}"
2025,Florida,SEC,138,22,0.24319969228011165,33.56155753465541,0.4927536231884058,1.1364496211052582,0.75,0.208955223880597,3.3656716417910446,226,1.3582089552238805,91,1.3880597014925373,93,15,4.266666666666667,"{'averageStart': 65.9, 'averagePredictedPoints': 1.66}","{'total': 0.152, 'frontSeven': 0.13, 'db': 0.022}","{'rate': 0.7536231884057971, 'ppa': 0.16937317467251642, 'successRate': 0.5288461538461539, 'explosiveness': 0.9693425716302813}","{'rate': 0.2463768115942029, 'ppa': 0.469021981432756, 'successRate': 0.38235294117647056, 'explosiveness': 1.8434409842686215}","{'rate': 0.4855072463768116, 'ppa': 0.20028173839241256, 'totalPPA': 13.418876472291643, 'successRate': 0.5671641791044776, 'explosiveness': 0.8145200535227353}","{'rate': 0.5, 'ppa': 0.35409636216571067, 'totalPPA': 24.432648989434036, 'successRate': 0.43478260869565216, 'explosiveness': 1.5442270733764536}",107,25,-0.09255767074185457,-9.90367076937844,0.2803738317757009,1.125556537657968,0.8,0.2033898305084746,2.0830508474576273,123,0.4915254237288136,29,0.864406779661017,0,6,2.6666666666666665,"{'averageStart': 76.8, 'averagePredictedPoints': -0.862}","{'total': 0.187, 'frontSeven': 0.112, 'db': 0.075}","{'rate': 0.5981308411214953, 'ppa': -0.25147547337651605, 'successRate': 0.375, 'explosiveness': 0.7886944359527882}","{'rate': 0.40186915887850466, 'ppa': 0.14397115178415323, 'totalPPA': 4.033701152611344, 'successRate': 0.13953488372093023, 'explosiveness': 2.473004944478687}","{'rate': 0.5514018691588785, 'ppa': -0.23622664274558955, 'totalPPA': -13.937371921989783, 'successRate': 0.22033898305084745, 'explosiveness': 0.8815458951231427}","{'rate': 0.4485981308411215, 'ppa': 0.084035440679403, 'totalPPA': 4.033701152611344, 'successRate': 0.3541666666666667, 'explosiveness': 1.3121529113610695}"
2025,Florida Atlantic,American Athletic,169,29,0.061955371313327665,10.470457751952376,0.38461538461538464,1.3687895543024524,0.9,0.16129032258064516,2.9741935483870967,184,1.0483870967741935,65,1.064516129032258,66,14,3.9285714285714284,"{'averageStart': 70.4, 'averagePredictedPoints': 1.377}","{'total': 0.189, 'frontSeven': 0.083, 'db': 0.107}","{'rate': 0.6390532544378699, 'ppa': 0.04410826216596006, 'successRate': 0.4722222222222222, 'explosiveness': 1.0905867809199394}","{'rate': 0.3609467455621302, 'ppa': 0.09355353177096211, 'successRate': 0.22950819672131148, 'explosiveness': 2.3822425144816064}","{'rate': 0.3668639053254438, 'ppa': 0.09052522457716958, 'totalPPA': 5.6125639237845135, 'successRate': 0.46774193548387094, 'explosiveness': 0.9742903071484069}","{'rate': 0.6153846153846154, 'ppa': 0.13543745000064875, 'totalPPA': 14.085494800067469, 'successRate': 0.34615384615384615, 'explosiveness': 1.6865806145098778}",142,28,0.058720943254251125,8.33837394210366,0.31690140845070425,1.4173236487434182,0.4,0.20689655172413793,2.1655172413793102,126,0.9137931034482759,53,1.1896551724137931,0,12,3.0833333333333335,"{'averageStart': 72.3, 'averagePredictedPoints': -1.323}","{'total': 0.158, 'frontSeven': 0.081, 'db': 0.077}","{'rate': 0.6126760563380281, 'ppa': -0.10351644726459859, 'successRate': 0.3448275862068966, 'explosiveness': 1.1475788355941552}","{'rate': 0.3873239436619718, 'ppa': 0.3153509973477043, 'totalPPA': 13.184631366604291, 'successRate': 0.2727272727272727, 'explosiveness': 1.9568132750419442}","{'rate': 0.4084507042253521, 'ppa': -0.08355616249139018, 'totalPPA': -4.846257424500631, 'successRate': 0.27586206896551724, 'explosiveness': 1.012789593122564}","{'rate': 0.5915492957746479, 'ppa': 0.15695989722147966, 'totalPPA': 13.184631366604291, 'successRate': 0.34523809523809523, 'explosiveness': 1.6405148518445791}"
2025,Florida International,Conference USA,143,23,0.19826027456699682,28.351219263080544,0.46153846153846156,1.1846914724061324,0.6923076923076923,0.1780821917808219,3.1904109589041094,233,1.3561643835616437,99,1.2328767123287672,90,10,4.2,"{'averageStart': 72.1, 'averagePredictedPoints': 1.214}","{'total': 0.175, 'frontSeven': 0.119, 'db': 0.056}","{'rate': 0.6923076923076923, 'ppa': 0.07629761322857118, 'successRate': 0.5252525252525253, 'explosiveness': 0.9548269369824346}","{'rate': 0.3076923076923077, 'ppa': 0.4726762625784545, 'successRate': 0.3181818181818182, 'explosiveness': 2.0384740325512953}","{'rate': 0.5104895104895105, 'ppa': 0.33300985097210484, 'totalPPA': 24.309719120963653, 'successRate': 0.5068493150684932, 'explosiveness': 1.1792966577894908}","{'rate': 0.48951048951048953, 'ppa': 0.05773571631595561, 'totalPPA': 4.041500142116893, 'successRate': 0.4142857142857143, 'explosiveness': 1.191574511744606}",132,24,0.09518640477742787,12.56460543062048,0.3787878787878788,1.2931491590624469,0.8,0.10526315789473684,3.26140350877193,186,1.2456140350877194,71,1.912280701754386,0,12,2.4166666666666665,"{'averageStart': 68.6, 'averagePredictedPoints': -1.531}","{'total': 0.136, 'frontSeven': 0.076, 'db': 0.061}","{'rate': 0.6742424242424242, 'ppa': 0.057762221796892395, 'successRate': 0.449438202247191, 'explosiveness': 1.0829561283539362}","{'rate': 0.32575757575757575, 'ppa': 0.17264576024876874, 'totalPPA': 3.5920326390223116, 'successRate': 0.23255813953488372, 'explosiveness': 2.1339212818964906}","{'rate': 0.4318181818181818, 'ppa': 0.15741355774733629, 'totalPPA': 8.972572791598168, 'successRate': 0.42105263157894735, 'explosiveness': 1.1226731803171854}","{'rate': 0.5681818181818182, 'ppa': 0.04789376852029749, 'totalPPA': 3.5920326390223116, 'successRate': 0.3466666666666667, 'explosiveness': 1.45051160098115}"
2025,Florida State,ACC,133,22,0.5655305533589094,75.21556359673495,0.49624060150375937,1.6838389861023528,0.6923076923076923,0.15151515151515152,3.5414141414141413,351,1.4242424242424243,141,2.04040404040404,202,12,5.5,"{'averageStart': 67.5, 'averagePredictedPoints': 1.565}","{'total': 0.098, 'frontSeven': 0.09, 'db': 0.008}","{'rate': 0.7518796992481203, 'ppa': 0.4464387401477926, 'successRate': 0.52, 'explosiveness': 1.3967741469735584}","{'rate': 0.24812030075187969, 'ppa': 0.926414835816839, 'successRate': 0.42424242424242425, 'explosiveness': 2.7500798171521605}","{'rate': 0.7443609022556391, 'ppa': 0.4116012664480002, 'totalPPA': 40.74852537835202, 'successRate': 0.494949494949495, 'explosiveness': 1.3585593829511848}","{'rate': 0.2556390977443609, 'ppa': 1.0137364181877333, 'totalPPA': 34.46703821838293, 'successRate': 0.5, 'explosiveness': 2.621409606949837}",121,23,0.015831985676149397,1.9156702668140768,0.33884297520661155,1.2672376911596728,0.3333333333333333,0.26666666666666666,2.7933333333333334,168,0.9333333333333333,56,0.38333333333333336,0,8,2.5,"{'averageStart': 71.6, 'averagePredictedPoints': -1.23}","{'total': 0.223, 'frontSeven': 0.149, 'db': 0.074}","{'rate': 0.6611570247933884, 'ppa': -0.055010176182259014, 'successRate': 0.4125, 'explosiveness': 0.93621748933445}","{'rate': 0.33884297520661155, 'ppa': 0.15406059418036092, 'totalPPA': 2.305164806828801, 'successRate': 0.1951219512195122, 'explosiveness': 2.6326960236887165}","{'rate': 0.49586776859504134, 'ppa': -0.006491575666912073, 'totalPPA': -0.38949454001472433, 'successRate': 0.31666666666666665, 'explosiveness': 0.8351663103946397}","{'rate': 0.5041322314049587, 'ppa': 0.03778958699719346, 'totalPPA': 2.305164806828801, 'successRate': 0.36065573770491804, 'explosiveness': 1.6403902472749285}"
2025,Fresno State,Mountain West,179,33,0.22027181025713918,39.428654036027915,0.4301675977653631,1.3710370778924457,0.7,0.21782178217821782,2.706930693069307,273,1.3465346534653464,136,1.9603960396039604,198,19,3.5789473684210527,"{'averageStart': 70.2, 'averagePredictedPoints': 1.357}","{'total': 0.173, 'frontSeven': 0.112, 'db': 0.061}","{'rate': 0.6983240223463687, 'ppa': 0.025475394574246163, 'successRate': 0.432, 'explosiveness': 1.0211035487642153}","{'rate': 0.3016759776536313, 'ppa': 0.6711894391527249, 'successRate': 0.42592592592592593, 'explosiveness': 2.192620146280465}","{'rate': 0.5642458100558659, 'ppa': 0.11592194188092245, 'totalPPA': 11.708116129973167, 'successRate': 0.43564356435643564, 'explosiveness': 1.155492798663064}","{'rate': 0.40782122905027934, 'ppa': 0.5014646100271214, 'totalPPA': 36.606916531979856, 'successRate': 0.4520547945205479, 'explosiveness': 1.6584294501982877}",216,31,0.30000347716431114,64.8007510674912,0.4722222222222222,1.2108191514808542,0.75,0.20952380952380953,3.0038095238095237,315,1.2380952380952381,130,0.9523809523809523,0,16,4.75,"{'averageStart': 71, 'averagePredictedPoints': -1.341}","{'total': 0.134, 'frontSeven': 0.065, 'db': 0.069}","{'rate': 0.6759259259259259, 'ppa': 0.24495726427871717, 'successRate': 0.5273972602739726, 'explosiveness': 1.0247768226056566}","{'rate': 0.32407407407407407, 'ppa': 0.4148141497542642, 'totalPPA': 58.501542257195105, 'successRate': 0.35714285714285715, 'explosiveness': 1.7838295244164626}","{'rate': 0.4861111111111111, 'ppa': 0.043198232609408686, 'totalPPA': 4.535814423987913, 'successRate': 0.41904761904761906, 'explosiveness': 0.7480746858144175}","{'rate': 0.5046296296296297, 'ppa': 0.5367113968550009, 'totalPPA': 58.501542257195105, 'successRate': 0.5229357798165137, 'explosiveness': 1.5307706940008021}"
2025,Georgia,SEC,152,24,0.3317206220928784,50.421534558117514,0.5592105263157895,0.9620169977173699,0.75,0.16470588235294117,3.5470588235294116,302,1.3764705882352941,117,0.6352941176470588,54,12,5.5,"{'averageStart': 70.8, 'averagePredictedPoints': 1.367}","{'total': 0.118, 'frontSeven': 0.072, 'db': 0.046}","{'rate': 0.75, 'ppa': 0.36424535436933864, 'successRate': 0.631578947368421, 'explosiveness': 0.9163052937378527}","{'rate': 0.25, 'ppa': 0.23414642526349766, 'successRate': 0.34210526315789475, 'explosiveness': 1.2151895120654657}","{'rate': 0.5592105263157895, 'ppa': 0.26200486807726187, 'totalPPA': 22.270413786567257, 'successRate': 0.5411764705882353, 'explosiveness': 0.8603879075070494}","{'rate': 0.4407894736842105, 'ppa': 0.4201659816649292, 'totalPPA': 28.151120771550257, 'successRate': 0.582089552238806, 'explosiveness': 1.0818872066833891}",102,25,-0.08814309776997072,-8.990595972537013,0.30392156862745096,0.9605971300222347,0.625,0.3333333333333333,1.9298245614035088,110,0.5087719298245614,29,0.017543859649122806,0,4,3.25,"{'averageStart': 75.1, 'averagePredictedPoints': -1.018}","{'total': 0.162, 'frontSeven': 0.113, 'db': 0.049}","{'rate': 0.6666666666666666, 'ppa': -0.16184313601643915, 'successRate': 0.38235294117647056, 'explosiveness': 0.6748778341530094}","{'rate': 0.3333333333333333, 'ppa': 0.05925697872296618, 'totalPPA': 3.456471095555725, 'successRate': 0.14705882352941177, 'explosiveness': 2.446337468542206}","{'rate': 0.5588235294117647, 'ppa': -0.189190113295129, 'totalPPA': -10.783836457822352, 'successRate': 0.2631578947368421, 'explosiveness': 0.5710265486561464}","{'rate': 0.43137254901960786, 'ppa': 0.07855616126263011, 'totalPPA': 3.456471095555725, 'successRate': 0.36363636363636365, 'explosiveness': 1.3258195500529424}"
2025,Georgia Southern,Sun Belt,138,25,0.023545780981676204,3.249317775471316,0.35507246376811596,1.2081249557998324,1.0,0.1568627450980392,3.615686274509804,184,1.0196078431372548,52,0.1568627450980392,8,9,3.888888888888889,"{'averageStart': 76, 'averagePredictedPoints': 0.977}","{'total': 0.145, 'frontSeven': 0.08, 'db': 0.065}","{'rate': 0.6159420289855072, 'ppa': -0.11614791099054908, 'successRate': 0.4117647058823529, 'explosiveness': 0.9394478330808265}","{'rate': 0.38405797101449274, 'ppa': 0.24758283414467902, 'successRate': 0.2641509433962264, 'explosiveness': 1.8798177625973471}","{'rate': 0.3695652173913043, 'ppa': 0.1121428444599269, 'totalPPA': 5.719285067456271, 'successRate': 0.43137254901960786, 'explosiveness': 0.6752130747906507}","{'rate': 0.6159420289855072, 'ppa': -0.00911790819955114, 'totalPPA': -0.7750221969618469, 'successRate': 0.3176470588235294, 'explosiveness': 1.6423494514369432}",149,26,0.5494597471113387,81.86950231958947,0.6375838926174496,1.3122464277080612,0.8888888888888888,0.046511627906976744,4.382558139534884,377,1.8372093023255813,158,3.1627906976744184,0,18,5.166666666666667,"{'averageStart': 70.2, 'averagePredictedPoints': -1.37}","{'total': 0.081, 'frontSeven': 0.047, 'db': 0.034}","{'rate': 0.825503355704698, 'ppa': 0.4965994048355004, 'successRate': 0.6504065040650406, 'explosiveness': 1.2563208293447818}","{'rate': 0.174496644295302, 'ppa': 0.7995298278778045, 'totalPPA': 48.17694043326475, 'successRate': 0.5769230769230769, 'explosiveness': 1.6105162856455517}","{'rate': 0.5771812080536913, 'ppa': 0.5007095131065459, 'totalPPA': 43.06101812716294, 'successRate': 0.686046511627907, 'explosiveness': 1.066534766762522}","{'rate': 0.40268456375838924, 'ppa': 0.8029490072210792, 'totalPPA': 48.17694043326475, 'successRate': 0.6, 'explosiveness': 1.7149405387021392}"
2025,Georgia State,Sun Belt,138,25,0.07076108531760138,9.76502977382899,0.34057971014492755,1.4982699684263134,0.5555555555555556,0.26865671641791045,2.3940298507462687,160,0.9552238805970149,64,1.3582089552238805,91,6,1.1666666666666667,"{'averageStart': 73.6, 'averagePredictedPoints': 1.065}","{'total': 0.196, 'frontSeven': 0.123, 'db': 0.072}","{'rate': 0.644927536231884, 'ppa': -0.030931212278477702, 'successRate': 0.38202247191011235, 'explosiveness': 1.0906558585585402}","{'rate': 0.35507246376811596, 'ppa': 0.25546750340027563, 'successRate': 0.2653061224489796, 'explosiveness': 2.564337640388182}","{'rate': 0.4855072463768116, 'ppa': -0.09777458490703489, 'totalPPA': -6.550897188771338, 'successRate': 0.3283582089552239, 'explosiveness': 1.1380126789483567}","{'rate': 0.5144927536231884, 'ppa': 0.22980178820563843, 'totalPPA': 16.31592696260033, 'successRate': 0.352112676056338, 'explosiveness': 1.8152963831669156}",144,24,0.4153157860519021,59.8054731914739,0.5555555555555556,1.2874651421276204,0.8571428571428571,0.1375,3.48625,279,1.35,108,1.7375,0,17,4.882352941176471,"{'averageStart': 70.8, 'averagePredictedPoints': -1.372}","{'total': 0.16, 'frontSeven': 0.104, 'db': 0.056}","{'rate': 0.7638888888888888, 'ppa': 0.3988582932267321, 'successRate': 0.6, 'explosiveness': 1.1779093347355687}","{'rate': 0.2361111111111111, 'ppa': 0.4685606157803934, 'totalPPA': 35.61036370579259, 'successRate': 0.4117647058823529, 'explosiveness': 1.8039425198330077}","{'rate': 0.5555555555555556, 'ppa': 0.4324149318263466, 'totalPPA': 34.59319454610773, 'successRate': 0.5875, 'explosiveness': 1.0522078310625864}","{'rate': 0.4236111111111111, 'ppa': 0.583776454193321, 'totalPPA': 35.61036370579259, 'successRate': 0.5409836065573771, 'explosiveness': 1.6225285851596387}"
2025,Georgia Tech,ACC,117,21,0.37861823129984873,44.2983330620823,0.5470085470085471,1.1950217071526865,0.8888888888888888,0.10294117647058823,3.8794117647058823,264,1.4117647058823528,96,1.4558823529411764,99,10,2.0,"{'averageStart': 73, 'averagePredictedPoints': 1.231}","{'total': 0.103, 'frontSeven': 0.068, 'db': 0.034}","{'rate': 0.7777777777777778, 'ppa': 0.32445831351550336, 'successRate': 0.5934065934065934, 'explosiveness': 1.0166930641172152}","{'rate': 0.2222222222222222, 'ppa': 0.5681779435450576, 'successRate': 0.38461538461538464, 'explosiveness': 2.1579963795442323}","{'rate': 0.5811965811965812, 'ppa': 0.2726685710395893, 'totalPPA': 18.541462830692073, 'successRate': 0.5735294117647058, 'explosiveness': 0.9343061462875494}","{'rate': 0.4017094017094017, 'ppa': 0.6112627305090347, 'totalPPA': 28.72934833392463, 'successRate': 0.5319148936170213, 'explosiveness': 1.6017379821023003}",128,22,0.0857169919764516,10.971774972985806,0.359375,1.268422834729089,0.6666666666666666,0.19047619047619047,2.7253968253968255,172,0.8571428571428571,54,0.5396825396825397,0,10,2.0,"{'averageStart': 72.9, 'averagePredictedPoints': -1.195}","{'total': 0.195, 'frontSeven': 0.164, 'db': 0.031}","{'rate': 0.65625, 'ppa': 0.02143141615307035, 'successRate': 0.40476190476190477, 'explosiveness': 1.0136544606278888}","{'rate': 0.34375, 'ppa': 0.20844400036654312, 'totalPPA': 4.595937720699295, 'successRate': 0.2727272727272727, 'explosiveness': 1.9902665613491557}","{'rate': 0.4921875, 'ppa': -0.04330446026828547, 'totalPPA': -2.728180996901985, 'successRate': 0.2857142857142857, 'explosiveness': 0.90167678691867}","{'rate': 0.484375, 'ppa': 0.07412802775321443, 'totalPPA': 4.595937720699295, 'successRate': 0.4032258064516129, 'explosiveness': 1.3205299993525412}"
2025,Hawai'i,Mountain West,216,34,0.013576007137440114,2.932417541687065,0.4027777777777778,1.0887005266533767,0.625,0.18181818181818182,2.7415584415584417,211,1.1168831168831168,86,0.7012987012987013,54,18,2.888888888888889,"{'averageStart': 71.9, 'averagePredictedPoints': 1.235}","{'total': 0.176, 'frontSeven': 0.102, 'db': 0.074}","{'rate': 0.6759259259259259, 'ppa': -0.11732758677045449, 'successRate': 0.4452054794520548, 'explosiveness': 0.8294062138765674}","{'rate': 0.32407407407407407, 'ppa': 0.28660350300247744, 'successRate': 0.3142857142857143, 'explosiveness': 1.8547973598575862}","{'rate': 0.35648148148148145, 'ppa': -0.15913935517132347, 'totalPPA': -12.253730348191906, 'successRate': 0.4155844155844156, 'explosiveness': 0.6255320263696303}","{'rate': 0.6435185185185185, 'ppa': 0.1092528625171149, 'totalPPA': 15.18614788987897, 'successRate': 0.39568345323741005, 'explosiveness': 1.3581803813639202}",185,33,0.12394820434888965,22.930417804544586,0.3783783783783784,1.1879529159579176,1.0,0.125,3.5083333333333333,337,1.2708333333333333,122,1.3958333333333333,0,16,3.75,"{'averageStart': 69.8, 'averagePredictedPoints': -1.385}","{'total': 0.141, 'frontSeven': 0.076, 'db': 0.065}","{'rate': 0.654054054054054, 'ppa': 0.14950320540163006, 'successRate': 0.45454545454545453, 'explosiveness': 0.9950282570833444}","{'rate': 0.34594594594594597, 'ppa': 0.07563328048355229, 'totalPPA': 0.10273277224350504, 'successRate': 0.234375, 'explosiveness': 1.8953433318313535}","{'rate': 0.518918918918919, 'ppa': 0.2827734071218136, 'totalPPA': 27.146247083694103, 'successRate': 0.4270833333333333, 'explosiveness': 1.1901133787224738}","{'rate': 0.4756756756756757, 'ppa': 0.0011674178664034664, 'totalPPA': 0.10273277224350504, 'successRate': 0.32954545454545453, 'explosiveness': 1.1848984686011315}"
2025,Houston,Big 12,157,27,0.0817007835969721,12.82702302472462,0.3057324840764331,1.626132755606429,0.5555555555555556,0.1956521739130435,2.7054347826086955,249,0.9021739130434783,83,0.8695652173913043,80,10,4.1,"{'averageStart': 64.3, 'averagePredictedPoints': 1.855}","{'total': 0.146, 'frontSeven': 0.089, 'db': 0.057}","{'rate': 0.6050955414012739, 'ppa': -0.1745160387745286, 'successRate': 0.29473684210526313, 'explosiveness': 1.0948498873879786}","{'rate': 0.39490445859872614, 'ppa': 0.4742910759404006, 'successRate': 0.3225806451612903, 'explosiveness': 2.369928771112259}","{'rate': 0.5859872611464968, 'ppa': -0.05337611864709857, 'totalPPA': -4.910602915533068, 'successRate': 0.2826086956521739, 'explosiveness': 1.1521556463628457}","{'rate': 0.40764331210191085, 'ppa': 0.2824184499104523, 'totalPPA': 18.074780794268946, 'successRate': 0.34375, 'explosiveness': 2.186287521076118}",141,26,-0.1531701239337358,-21.596987474656746,0.2765957446808511,0.7502939436795125,0.8333333333333334,0.2073170731707317,2.348780487804878,193,0.5975609756097561,49,0.18292682926829268,0,3,3.3333333333333335,"{'averageStart': 74.9, 'averagePredictedPoints': -1}","{'total': 0.184, 'frontSeven': 0.106, 'db': 0.078}","{'rate': 0.6453900709219859, 'ppa': -0.14066901167049548, 'successRate': 0.4065934065934066, 'explosiveness': 0.6648217206423971}","{'rate': 0.3546099290780142, 'ppa': -0.1759221482528332, 'totalPPA': -5.362209401881443, 'successRate': 0.04, 'explosiveness': 2.3315300698661483}","{'rate': 0.5815602836879432, 'ppa': -0.1323963247800102, 'totalPPA': -10.856498631960836, 'successRate': 0.36585365853658536, 'explosiveness': 0.5074362258012975}","{'rate': 0.3829787234042553, 'ppa': -0.0993001741089156, 'totalPPA': -5.362209401881443, 'successRate': 0.16666666666666666, 'explosiveness': 1.5598196699402291}"
