season,team,conference,offense,defense
2025,Air Force,Mountain West,"{'plays': 217, 'drives': 32, 'ppa': 0.3644514776556736, 'totalPPA': 79.08597065128117, 'successRate': 0.511520737327189, 'explosiveness': 1.1842853899452341, 'powerSuccess': 0.7307692307692307, 'stuffRate': 0.11728395061728394, 'lineYards': 3.245061728395062, 'lineYardsTotal': 526, 'secondLevelYards': 1.0246913580246915, 'secondLevelYardsTotal': 166, 'openFieldYards': 0.9567901234567902, 'openFieldYardsTotal': 155, 'totalOpportunies': 19, 'pointsPerOpportunity': 5.842105263157895, 'fieldPosition': {'averageStart': 74.6, 'averagePredictedPoints': 1.004}, 'havoc': {'total': 0.092, 'frontSeven': 0.06, 'db': 0.032}, 'standardDowns': {'rate': 0.7557603686635944, 'ppa': 0.3537650836460394, 'successRate': 0.5609756097560976, 'explosiveness': 1.0366027586341573}, 'passingDowns': {'rate': 0.24423963133640553, 'ppa': 0.39751881006284345, 'successRate': 0.3584905660377358, 'explosiveness': 1.8993802362936056}, 'rushingPlays': {'rate': 0.7465437788018433, 'ppa': 0.3221623841212418, 'totalPPA': 52.19030622764118, 'successRate': 0.5246913580246914, 'explosiveness': 0.9597333587979043}, 'passingPlays': {'rate': 0.2534562211981567, 'ppa': 0.4890120804298181, 'totalPPA': 26.895664423639992, 'successRate': 0.4727272727272727, 'explosiveness': 1.9183977994653505}}","{'plays': 173, 'drives': 33, 'ppa': 0.442714510121773, 'totalPPA': 76.58961025106672, 'successRate': 0.4682080924855491, 'explosiveness': 1.59016722004472, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.16483516483516483, 'lineYards': 3.4, 'lineYardsTotal': 309, 'secondLevelYards': 1.3846153846153846, 'secondLevelYardsTotal': 126, 'openFieldYards': 2.197802197802198, 'openFieldYardsTotal': 0, 'totalOpportunies': 15, 'pointsPerOpportunity': 5.533333333333333, 'fieldPosition': {'averageStart': 71.4, 'averagePredictedPoints': -1.311}, 'havoc': {'total': 0.116, 'frontSeven': 0.075, 'db': 0.04}, 'standardDowns': {'rate': 0.6878612716763006, 'ppa': 0.2529900353805572, 'successRate': 0.47058823529411764, 'explosiveness': 1.2832355525503232}, 'passingDowns': {'rate': 0.31213872832369943, 'ppa': 0.8608110377922299, 'totalPPA': 43.30784339550552, 'successRate': 0.46296296296296297, 'explosiveness': 2.2776941552321697}, 'rushingPlays': {'rate': 0.5260115606936416, 'ppa': 0.3657337017094638, 'totalPPA': 33.2817668555612, 'successRate': 0.42857142857142855, 'explosiveness': 1.4469085241648159}, 'passingPlays': {'rate': 0.47398843930635837, 'ppa': 0.5281444316525064, 'totalPPA': 43.30784339550552, 'successRate': 0.5121951219512195, 'explosiveness': 1.7231931519332027}}"
2025,Akron,Mid-American,"{'plays': 270, 'drives': 52, 'ppa': 0.035526592584623776, 'totalPPA': 9.59217999784842, 'successRate': 0.37777777777777777, 'explosiveness': 1.1362937603496928, 'powerSuccess': 0.7, 'stuffRate': 0.14393939393939395, 'lineYards': 3.1363636363636362, 'lineYardsTotal': 414, 'secondLevelYards': 1.3181818181818181, 'secondLevelYardsTotal': 174, 'openFieldYards': 0.9545454545454546, 'openFieldYardsTotal': 126, 'totalOpportunies': 22, 'pointsPerOpportunity': 2.909090909090909, 'fieldPosition': {'averageStart': 70.3, 'averagePredictedPoints': 1.405}, 'havoc': {'total': 0.174, 'frontSeven': 0.089, 'db': 0.085}, 'standardDowns': {'rate': 0.6814814814814815, 'ppa': 0.0609024741029074, 'successRate': 0.4673913043478261, 'explosiveness': 1.034891207695016}, 'passingDowns': {'rate': 0.31851851851851853, 'ppa': -0.018765991128913282, 'successRate': 0.18604651162790697, 'explosiveness': 1.6813324808685803}, 'rushingPlays': {'rate': 0.4888888888888889, 'ppa': 0.07140019347439752, 'totalPPA': 9.424825538620473, 'successRate': 0.45454545454545453, 'explosiveness': 0.8275038074353057}, 'passingPlays': {'rate': 0.5037037037037037, 'ppa': 0.047159627594962485, 'totalPPA': 6.413709352914898, 'successRate': 0.3088235294117647, 'explosiveness': 1.5774222645131029}}","{'plays': 288, 'drives': 52, 'ppa': 0.19153763582446648, 'totalPPA': 55.162839117446346, 'successRate': 0.4270833333333333, 'explosiveness': 1.3394904430900652, 'powerSuccess': 0.5769230769230769, 'stuffRate': 0.18840579710144928, 'lineYards': 2.88768115942029, 'lineYardsTotal': 399, 'secondLevelYards': 1.0144927536231885, 'secondLevelYardsTotal': 140, 'openFieldYards': 1.463768115942029, 'openFieldYardsTotal': 0, 'totalOpportunies': 26, 'pointsPerOpportunity': 3.8461538461538463, 'fieldPosition': {'averageStart': 71.5, 'averagePredictedPoints': -1.316}, 'havoc': {'total': 0.17, 'frontSeven': 0.094, 'db': 0.076}, 'standardDowns': {'rate': 0.7430555555555556, 'ppa': 0.11689261494117152, 'successRate': 0.4672897196261682, 'explosiveness': 1.1446904636718074}, 'passingDowns': {'rate': 0.2569444444444444, 'ppa': 0.4074029664869681, 'totalPPA': 39.87886459900968, 'successRate': 0.3108108108108108, 'explosiveness': 2.18644687534336}, 'rushingPlays': {'rate': 0.4791666666666667, 'ppa': 0.1107534385393961, 'totalPPA': 15.283974518436663, 'successRate': 0.42028985507246375, 'explosiveness': 1.146431947112989}, 'passingPlays': {'rate': 0.5208333333333334, 'ppa': 0.26585909732673124, 'totalPPA': 39.87886459900968, 'successRate': 0.43333333333333335, 'explosiveness': 1.5117580241157642}}"
2025,Alabama,SEC,"{'plays': 193, 'drives': 30, 'ppa': 0.4438375033574074, 'totalPPA': 85.66063814797963, 'successRate': 0.49222797927461137, 'explosiveness': 1.4320854974019357, 'powerSuccess': 0.75, 'stuffRate': 0.11904761904761904, 'lineYards': 3.3321428571428573, 'lineYardsTotal': 280, 'secondLevelYards': 0.8809523809523809, 'secondLevelYardsTotal': 74, 'openFieldYards': 0.9166666666666666, 'openFieldYardsTotal': 77, 'totalOpportunies': 19, 'pointsPerOpportunity': 5.2631578947368425, 'fieldPosition': {'averageStart': 63.7, 'averagePredictedPoints': 1.88}, 'havoc': {'total': 0.088, 'frontSeven': 0.057, 'db': 0.031}, 'standardDowns': {'rate': 0.7046632124352331, 'ppa': 0.3367436808612181, 'successRate': 0.5588235294117647, 'explosiveness': 1.0676742450301828}, 'passingDowns': {'rate': 0.29533678756476683, 'ppa': 0.6993596061553329, 'successRate': 0.3333333333333333, 'explosiveness': 2.889730506888947}, 'rushingPlays': {'rate': 0.43523316062176165, 'ppa': 0.14747246437809008, 'totalPPA': 12.387687007759569, 'successRate': 0.4166666666666667, 'explosiveness': 0.8694220503244517}, 'passingPlays': {'rate': 0.5647668393782384, 'ppa': 0.6722289095433034, 'totalPPA': 73.27295114022006, 'successRate': 0.5504587155963303, 'explosiveness': 1.760305841530468}}","{'plays': 165, 'drives': 31, 'ppa': 0.11074938629831053, 'totalPPA': 18.273648739221237, 'successRate': 0.36363636363636365, 'explosiveness': 1.3617360242136076, 'powerSuccess': 0.8333333333333334, 'stuffRate': 0.17117117117117117, 'lineYards': 2.9414414414414414, 'lineYardsTotal': 327, 'secondLevelYards': 0.918918918918919, 'secondLevelYardsTotal': 102, 'openFieldYards': 0.6126126126126126, 'openFieldYardsTotal': 0, 'totalOpportunies': 7, 'pointsPerOpportunity': 4.428571428571429, 'fieldPosition': {'averageStart': 73.7, 'averagePredictedPoints': -1.089}, 'havoc': {'total': 0.188, 'frontSeven': 0.139, 'db': 0.048}, 'standardDowns': {'rate': 0.6363636363636364, 'ppa': -0.005431989087590968, 'successRate': 0.4, 'explosiveness': 1.0927706891866082}, 'passingDowns': {'rate': 0.36363636363636365, 'ppa': 0.3140667932236382, 'totalPPA': 10.713149093774225, 'successRate': 0.3, 'explosiveness': 1.9893218059432733}, 'rushingPlays': {'rate': 0.6727272727272727, 'ppa': 0.07437043014967945, 'totalPPA': 8.25511774661442, 'successRate': 0.36936936936936937, 'explosiveness': 1.0600480386771622}, 'passingPlays': {'rate': 0.3151515151515151, 'ppa': 0.20602209795719664, 'totalPPA': 10.713149093774225, 'successRate': 0.36538461538461536, 'explosiveness': 2.0127469403712004}}"
2025,App State,Sun Belt,"{'plays': 244, 'drives': 36, 'ppa': 0.10070452064294537, 'totalPPA': 24.57190303687867, 'successRate': 0.47540983606557374, 'explosiveness': 1.0303506842015804, 'powerSuccess': 0.75, 'stuffRate': 0.11538461538461539, 'lineYards': 3.455769230769231, 'lineYardsTotal': 359, 'secondLevelYards': 1.3653846153846154, 'secondLevelYardsTotal': 142, 'openFieldYards': 1.25, 'openFieldYardsTotal': 130, 'totalOpportunies': 19, 'pointsPerOpportunity': 3.210526315789474, 'fieldPosition': {'averageStart': 72, 'averagePredictedPoints': 1.25}, 'havoc': {'total': 0.156, 'frontSeven': 0.061, 'db': 0.094}, 'standardDowns': {'rate': 0.6926229508196722, 'ppa': 0.018951363186008915, 'successRate': 0.5384615384615384, 'explosiveness': 0.8221724645291402}, 'passingDowns': {'rate': 0.3073770491803279, 'ppa': 0.28492163544590887, 'successRate': 0.3333333333333333, 'explosiveness': 1.7881194038092627}, 'rushingPlays': {'rate': 0.4262295081967213, 'ppa': 0.09725875799523921, 'totalPPA': 10.11491083150488, 'successRate': 0.5673076923076923, 'explosiveness': 0.5465068293906755}, 'passingPlays': {'rate': 0.5737704918032787, 'ppa': 0.10326423003838424, 'totalPPA': 14.456992205373792, 'successRate': 0.40714285714285714, 'explosiveness': 1.5311715163742714}}","{'plays': 178, 'drives': 35, 'ppa': 0.13090826609874087, 'totalPPA': 23.301671365575874, 'successRate': 0.37640449438202245, 'explosiveness': 1.3536579769095334, 'powerSuccess': 0.7777777777777778, 'stuffRate': 0.24050632911392406, 'lineYards': 2.2151898734177213, 'lineYardsTotal': 175, 'secondLevelYards': 0.7974683544303798, 'secondLevelYardsTotal': 63, 'openFieldYards': 0.34177215189873417, 'openFieldYardsTotal': 0, 'totalOpportunies': 13, 'pointsPerOpportunity': 4.230769230769231, 'fieldPosition': {'averageStart': 70.4, 'averagePredictedPoints': -1.37}, 'havoc': {'total': 0.275, 'frontSeven': 0.174, 'db': 0.101}, 'standardDowns': {'rate': 0.6067415730337079, 'ppa': -0.02381160280860792, 'successRate': 0.42592592592592593, 'explosiveness': 0.9652568135514599}, 'passingDowns': {'rate': 0.39325842696629215, 'ppa': 0.3696189209843647, 'totalPPA': 28.602054125325747, 'successRate': 0.3, 'explosiveness': 2.204441477598647}, 'rushingPlays': {'rate': 0.4438202247191011, 'ppa': -0.036228936351761894, 'totalPPA': -2.8620859717891896, 'successRate': 0.379746835443038, 'explosiveness': 0.8378097658582796}, 'passingPlays': {'rate': 0.550561797752809, 'ppa': 0.2918576951563852, 'totalPPA': 28.602054125325747, 'successRate': 0.37755102040816324, 'explosiveness': 1.7719132831673068}}"
2025,Arizona,Big 12,"{'plays': 185, 'drives': 34, 'ppa': 0.23518619844355265, 'totalPPA': 43.50944671205724, 'successRate': 0.3945945945945946, 'explosiveness': 1.358619073023889, 'powerSuccess': 0.75, 'stuffRate': 0.18269230769230768, 'lineYards': 3.5653846153846156, 'lineYardsTotal': 371, 'secondLevelYards': 1.5769230769230769, 'secondLevelYardsTotal': 164, 'openFieldYards': 2.019230769230769, 'openFieldYardsTotal': 210, 'totalOpportunies': 20, 'pointsPerOpportunity': 2.5, 'fieldPosition': {'averageStart': 61.9, 'averagePredictedPoints': 1.944}, 'havoc': {'total': 0.135, 'frontSeven': 0.081, 'db': 0.054}, 'standardDowns': {'rate': 0.6756756756756757, 'ppa': 0.201621056168859, 'successRate': 0.472, 'explosiveness': 1.1369636210782854}, 'passingDowns': {'rate': 0.32432432432432434, 'ppa': 0.3051135781824978, 'successRate': 0.23333333333333334, 'explosiveness': 2.2927384776517896}, 'rushingPlays': {'rate': 0.5621621621621622, 'ppa': 0.32928381577675, 'totalPPA': 34.245516840781995, 'successRate': 0.41346153846153844, 'explosiveness': 1.320478358677245}, 'passingPlays': {'rate': 0.43783783783783786, 'ppa': 0.11436950458364502, 'totalPPA': 9.263929871275247, 'successRate': 0.37037037037037035, 'explosiveness': 1.4132874302540783}}","{'plays': 178, 'drives': 33, 'ppa': -0.06353295342518016, 'totalPPA': -11.308865709682069, 'successRate': 0.29213483146067415, 'explosiveness': 1.233907456282842, 'powerSuccess': 0.3333333333333333, 'stuffRate': 0.3088235294117647, 'lineYards': 2.0705882352941174, 'lineYardsTotal': 141, 'secondLevelYards': 1.0735294117647058, 'secondLevelYardsTotal': 73, 'openFieldYards': 1.4117647058823528, 'openFieldYardsTotal': 0, 'totalOpportunies': 10, 'pointsPerOpportunity': 1.6, 'fieldPosition': {'averageStart': 72.5, 'averagePredictedPoints': -1.083}, 'havoc': {'total': 0.281, 'frontSeven': 0.157, 'db': 0.124}, 'standardDowns': {'rate': 0.6292134831460674, 'ppa': -0.16810101348744091, 'successRate': 0.3392857142857143, 'explosiveness': 0.9837112757028682}, 'passingDowns': {'rate': 0.3707865168539326, 'ppa': 0.11391587577138354, 'totalPPA': -8.833969795284537, 'successRate': 0.21212121212121213, 'explosiveness': 1.9130113749999136}, 'rushingPlays': {'rate': 0.38202247191011235, 'ppa': -0.032617786681209196, 'totalPPA': -2.2180094943222253, 'successRate': 0.3382352941176471, 'explosiveness': 1.1762087641399233}, 'passingPlays': {'rate': 0.6123595505617978, 'ppa': -0.08104559445215172, 'totalPPA': -8.833969795284537, 'successRate': 0.26605504587155965, 'explosiveness': 1.2796684879823983}}"
2025,Arizona State,Big 12,"{'plays': 280, 'drives': 47, 'ppa': 0.2353359416867889, 'totalPPA': 65.89406367230089, 'successRate': 0.4392857142857143, 'explosiveness': 1.2463581648032014, 'powerSuccess': 0.7, 'stuffRate': 0.1870967741935484, 'lineYards': 3.3541935483870966, 'lineYardsTotal': 520, 'secondLevelYards': 1.4129032258064516, 'secondLevelYardsTotal': 219, 'openFieldYards': 1.870967741935484, 'openFieldYardsTotal': 290, 'totalOpportunies': 25, 'pointsPerOpportunity': 4.04, 'fieldPosition': {'averageStart': 71.3, 'averagePredictedPoints': 1.358}, 'havoc': {'total': 0.146, 'frontSeven': 0.082, 'db': 0.064}, 'standardDowns': {'rate': 0.6642857142857143, 'ppa': 0.21964074573912643, 'successRate': 0.5268817204301075, 'explosiveness': 1.0380552889638748}, 'passingDowns': {'rate': 0.3357142857142857, 'ppa': 0.2663923932428019, 'successRate': 0.26595744680851063, 'explosiveness': 2.062905438093362}, 'rushingPlays': {'rate': 0.5535714285714286, 'ppa': 0.2391868013843696, 'totalPPA': 37.073954214577284, 'successRate': 0.49032258064516127, 'explosiveness': 1.056635332617332}, 'passingPlays': {'rate': 0.44285714285714284, 'ppa': 0.24224383967701446, 'totalPPA': 30.038236119949794, 'successRate': 0.3790322580645161, 'explosiveness': 1.5531440211037562}}","{'plays': 273, 'drives': 45, 'ppa': 0.12455179382273927, 'totalPPA': 34.00263971360782, 'successRate': 0.4358974358974359, 'explosiveness': 1.2104329964446987, 'powerSuccess': 0.6956521739130435, 'stuffRate': 0.19469026548672566, 'lineYards': 2.6823008849557524, 'lineYardsTotal': 303, 'secondLevelYards': 0.8584070796460177, 'secondLevelYardsTotal': 97, 'openFieldYards': 0.8672566371681416, 'openFieldYardsTotal': 0, 'totalOpportunies': 19, 'pointsPerOpportunity': 3.3684210526315788, 'fieldPosition': {'averageStart': 68.8, 'averagePredictedPoints': -1.478}, 'havoc': {'total': 0.209, 'frontSeven': 0.125, 'db': 0.084}, 'standardDowns': {'rate': 0.673992673992674, 'ppa': -0.013657594349623445, 'successRate': 0.4945652173913043, 'explosiveness': 0.9318903061835185}, 'passingDowns': {'rate': 0.326007326007326, 'ppa': 0.4102880570105454, 'totalPPA': 23.917982690187525, 'successRate': 0.3146067415730337, 'explosiveness': 2.1156967397935342}, 'rushingPlays': {'rate': 0.4139194139194139, 'ppa': 0.11495006716678755, 'totalPPA': 12.989357589846993, 'successRate': 0.4778761061946903, 'explosiveness': 0.972055053517948}, 'passingPlays': {'rate': 0.5824175824175825, 'ppa': 0.15042756408922972, 'totalPPA': 23.917982690187525, 'successRate': 0.4088050314465409, 'explosiveness': 1.4084700567223072}}"
2025,Arkansas,SEC,"{'plays': 271, 'drives': 47, 'ppa': 0.43716900982033174, 'totalPPA': 118.4728016613099, 'successRate': 0.5387453874538746, 'explosiveness': 1.3954117125386656, 'powerSuccess': 1, 'stuffRate': 0.16296296296296298, 'lineYards': 3.5251851851851854, 'lineYardsTotal': 476, 'secondLevelYards': 1.562962962962963, 'secondLevelYardsTotal': 211, 'openFieldYards': 2.3555555555555556, 'openFieldYardsTotal': 318, 'totalOpportunies': 29, 'pointsPerOpportunity': 5.0344827586206895, 'fieldPosition': {'averageStart': 72.3, 'averagePredictedPoints': 1.258}, 'havoc': {'total': 0.133, 'frontSeven': 0.059, 'db': 0.074}, 'standardDowns': {'rate': 0.7011070110701108, 'ppa': 0.3907918485878033, 'successRate': 0.5894736842105263, 'explosiveness': 1.1648711194177013}, 'passingDowns': {'rate': 0.2988929889298893, 'ppa': 0.5459549435756453, 'successRate': 0.41975308641975306, 'explosiveness': 2.1548395487018417}, 'rushingPlays': {'rate': 0.4981549815498155, 'ppa': 0.33928266420382486, 'totalPPA': 45.80315966751636, 'successRate': 0.5407407407407407, 'explosiveness': 1.0914063174827469}, 'passingPlays': {'rate': 0.4981549815498155, 'ppa': 0.5598099448905203, 'totalPPA': 75.57434256022023, 'successRate': 0.5407407407407407, 'explosiveness': 1.6994171075945843}}","{'plays': 271, 'drives': 47, 'ppa': 0.16350611533086992, 'totalPPA': 44.310157254665754, 'successRate': 0.4317343173431734, 'explosiveness': 1.2206998189152003, 'powerSuccess': 0.6956521739130435, 'stuffRate': 0.2517985611510791, 'lineYards': 2.681294964028777, 'lineYardsTotal': 373, 'secondLevelYards': 1.20863309352518, 'secondLevelYardsTotal': 168, 'openFieldYards': 1.3093525179856116, 'openFieldYardsTotal': 0, 'totalOpportunies': 20, 'pointsPerOpportunity': 4.1, 'fieldPosition': {'averageStart': 76, 'averagePredictedPoints': -0.936}, 'havoc': {'total': 0.188, 'frontSeven': 0.118, 'db': 0.07}, 'standardDowns': {'rate': 0.6900369003690037, 'ppa': 0.06394432248375286, 'successRate': 0.46524064171123, 'explosiveness': 1.0323436552983176}, 'passingDowns': {'rate': 0.30996309963099633, 'ppa': 0.38514963035957106, 'totalPPA': 22.96502214426209, 'successRate': 0.35714285714285715, 'explosiveness': 1.7669326934041603}, 'rushingPlays': {'rate': 0.5129151291512916, 'ppa': 0.15356212309642922, 'totalPPA': 21.34513511040366, 'successRate': 0.4892086330935252, 'explosiveness': 0.9479167380064596}, 'passingPlays': {'rate': 0.4870848708487085, 'ppa': 0.17397744048683403, 'totalPPA': 22.96502214426209, 'successRate': 0.3712121212121212, 'explosiveness': 1.5992559311967183}}"
2025,Arkansas State,Sun Belt,"{'plays': 296, 'drives': 45, 'ppa': 0.08719802218005875, 'totalPPA': 25.810614565297385, 'successRate': 0.39864864864864863, 'explosiveness': 1.2275950436583696, 'powerSuccess': 0.625, 'stuffRate': 0.21830985915492956, 'lineYards': 2.4408450704225353, 'lineYardsTotal': 347, 'secondLevelYards': 0.9225352112676056, 'secondLevelYardsTotal': 131, 'openFieldYards': 0.6830985915492958, 'openFieldYardsTotal': 97, 'totalOpportunies': 21, 'pointsPerOpportunity': 3.9523809523809526, 'fieldPosition': {'averageStart': 71.8, 'averagePredictedPoints': 1.267}, 'havoc': {'total': 0.176, 'frontSeven': 0.101, 'db': 0.074}, 'standardDowns': {'rate': 0.706081081081081, 'ppa': -0.033602891473515174, 'successRate': 0.44019138755980863, 'explosiveness': 0.9583221823734425}, 'passingDowns': {'rate': 0.2939189189189189, 'ppa': 0.37739791819841445, 'successRate': 0.2988505747126437, 'explosiveness': 2.180406706666573}, 'rushingPlays': {'rate': 0.4797297297297297, 'ppa': -0.0876342451238547, 'totalPPA': -12.444062807587368, 'successRate': 0.4014084507042254, 'explosiveness': 0.8546870735304916}, 'passingPlays': {'rate': 0.5202702702702703, 'ppa': 0.2484069959278231, 'totalPPA': 38.25467737288476, 'successRate': 0.3961038961038961, 'explosiveness': 1.5760500321385178}}","{'plays': 276, 'drives': 47, 'ppa': 0.32599358229142295, 'totalPPA': 89.97422871243273, 'successRate': 0.5253623188405797, 'explosiveness': 1.2875081448044392, 'powerSuccess': 0.75, 'stuffRate': 0.1875, 'lineYards': 2.8930555555555557, 'lineYardsTotal': 417, 'secondLevelYards': 1.1805555555555556, 'secondLevelYardsTotal': 170, 'openFieldYards': 1.652777777777778, 'openFieldYardsTotal': 0, 'totalOpportunies': 26, 'pointsPerOpportunity': 4, 'fieldPosition': {'averageStart': 73.3, 'averagePredictedPoints': -1.173}, 'havoc': {'total': 0.134, 'frontSeven': 0.08, 'db': 0.054}, 'standardDowns': {'rate': 0.7391304347826086, 'ppa': 0.2711059878558325, 'successRate': 0.5735294117647058, 'explosiveness': 1.1171406417252456}, 'passingDowns': {'rate': 0.2608695652173913, 'ppa': 0.4815084331922624, 'totalPPA': 61.9941840772456, 'successRate': 0.3888888888888889, 'explosiveness': 1.9994009255282126}, 'rushingPlays': {'rate': 0.5217391304347826, 'ppa': 0.21447739723342932, 'totalPPA': 30.88474520161382, 'successRate': 0.5069444444444444, 'explosiveness': 1.0772074553094382}, 'passingPlays': {'rate': 0.4746376811594203, 'ppa': 0.47323804639118777, 'totalPPA': 61.9941840772456, 'successRate': 0.549618320610687, 'explosiveness': 1.5007296772090932}}"
2025,Army,American Athletic,"{'plays': 233, 'drives': 32, 'ppa': 0.20156677461285355, 'totalPPA': 46.96505848479487, 'successRate': 0.4334763948497854, 'explosiveness': 1.1605598499810579, 'powerSuccess': 0.8260869565217391, 'stuffRate': 0.1282051282051282, 'lineYards': 2.914871794871795, 'lineYardsTotal': 568, 'secondLevelYards': 0.8307692307692308, 'secondLevelYardsTotal': 162, 'openFieldYards': 0.9025641025641026, 'openFieldYardsTotal': 176, 'totalOpportunies': 15, 'pointsPerOpportunity': 4.333333333333333, 'fieldPosition': {'averageStart': 70.2, 'averagePredictedPoints': 1.368}, 'havoc': {'total': 0.12, 'frontSeven': 0.094, 'db': 0.026}, 'standardDowns': {'rate': 0.7253218884120172, 'ppa': 0.14735863363079968, 'successRate': 0.47928994082840237, 'explosiveness': 1.0203894794277517}, 'passingDowns': {'rate': 0.27467811158798283, 'ppa': 0.34471014689358953, 'successRate': 0.3125, 'explosiveness': 1.7282498507219477}, 'rushingPlays': {'rate': 0.8369098712446352, 'ppa': 0.12430272212972932, 'totalPPA': 24.239030815297216, 'successRate': 0.4512820512820513, 'explosiveness': 0.9145598553799307}, 'passingPlays': {'rate': 0.1630901287553648, 'ppa': 0.5980533597236225, 'totalPPA': 22.726027669497658, 'successRate': 0.34210526315789475, 'explosiveness': 2.825790582665611}}","{'plays': 178, 'drives': 31, 'ppa': 0.2141573559000817, 'totalPPA': 38.12000935021454, 'successRate': 0.4438202247191011, 'explosiveness': 1.1457350820033707, 'powerSuccess': 0.875, 'stuffRate': 0.2087912087912088, 'lineYards': 3.143956043956044, 'lineYardsTotal': 286, 'secondLevelYards': 1.2197802197802199, 'secondLevelYardsTotal': 111, 'openFieldYards': 0.9560439560439561, 'openFieldYardsTotal': 0, 'totalOpportunies': 17, 'pointsPerOpportunity': 4.411764705882353, 'fieldPosition': {'averageStart': 65, 'averagePredictedPoints': -1.732}, 'havoc': {'total': 0.152, 'frontSeven': 0.084, 'db': 0.067}, 'standardDowns': {'rate': 0.6797752808988764, 'ppa': 0.14907769279475852, 'successRate': 0.5041322314049587, 'explosiveness': 0.8931371528258815}, 'passingDowns': {'rate': 0.3202247191011236, 'ppa': 0.3523089214394519, 'totalPPA': 24.799692907442157, 'successRate': 0.3157894736842105, 'explosiveness': 2.001761397549307}, 'rushingPlays': {'rate': 0.5112359550561798, 'ppa': 0.1463771037667295, 'totalPPA': 13.320316442772382, 'successRate': 0.4175824175824176, 'explosiveness': 1.0513438339432424}, 'passingPlays': {'rate': 0.4887640449438202, 'ppa': 0.2850539414648524, 'totalPPA': 24.799692907442157, 'successRate': 0.47126436781609193, 'explosiveness': 1.2332196533761726}}"
2025,Auburn,SEC,"{'plays': 268, 'drives': 42, 'ppa': 0.286977352398509, 'totalPPA': 76.90993044280042, 'successRate': 0.48880597014925375, 'explosiveness': 1.1383754203510887, 'powerSuccess': 0.92, 'stuffRate': 0.17006802721088435, 'lineYards': 3.2006802721088436, 'lineYardsTotal': 471, 'secondLevelYards': 1.2448979591836735, 'secondLevelYardsTotal': 183, 'openFieldYards': 1.6258503401360545, 'openFieldYardsTotal': 239, 'totalOpportunies': 20, 'pointsPerOpportunity': 5.35, 'fieldPosition': {'averageStart': 73.4, 'averagePredictedPoints': 1.193}, 'havoc': {'total': 0.157, 'frontSeven': 0.116, 'db': 0.041}, 'standardDowns': {'rate': 0.7425373134328358, 'ppa': 0.3109832691550356, 'successRate': 0.5628140703517588, 'explosiveness': 1.0243562067539318}, 'passingDowns': {'rate': 0.2574626865671642, 'ppa': 0.2177428968253382, 'successRate': 0.2753623188405797, 'explosiveness': 1.81048867945012}, 'rushingPlays': {'rate': 0.5485074626865671, 'ppa': 0.3194590375950639, 'totalPPA': 46.9604785264744, 'successRate': 0.5102040816326531, 'explosiveness': 1.0474485769446684}, 'passingPlays': {'rate': 0.44776119402985076, 'ppa': 0.26285896028570127, 'totalPPA': 31.54307523428415, 'successRate': 0.4666666666666667, 'explosiveness': 1.2601524427704018}}","{'plays': 250, 'drives': 43, 'ppa': 0.08368641234984708, 'totalPPA': 20.921603087461772, 'successRate': 0.328, 'explosiveness': 1.4648352207594086, 'powerSuccess': 0.7692307692307693, 'stuffRate': 0.336283185840708, 'lineYards': 1.6327433628318584, 'lineYardsTotal': 185, 'secondLevelYards': 0.5309734513274337, 'secondLevelYardsTotal': 60, 'openFieldYards': 0.35398230088495575, 'openFieldYardsTotal': 0, 'totalOpportunies': 20, 'pointsPerOpportunity': 3.35, 'fieldPosition': {'averageStart': 71.4, 'averagePredictedPoints': -1.21}, 'havoc': {'total': 0.184, 'frontSeven': 0.144, 'db': 0.04}, 'standardDowns': {'rate': 0.62, 'ppa': -0.02872600300426105, 'successRate': 0.3741935483870968, 'explosiveness': 1.1216005481335967}, 'passingDowns': {'rate': 0.38, 'ppa': 0.2670961426644446, 'totalPPA': 39.464867823791316, 'successRate': 0.25263157894736843, 'explosiveness': 2.2943190129384536}, 'rushingPlays': {'rate': 0.452, 'ppa': -0.16409968793211985, 'totalPPA': -18.543264736329544, 'successRate': 0.23008849557522124, 'explosiveness': 1.1015899295645848}, 'passingPlays': {'rate': 0.548, 'ppa': 0.2880647286408125, 'totalPPA': 39.464867823791316, 'successRate': 0.40875912408759124, 'explosiveness': 1.6334848202427197}}"
