season,team,conference,offense,defense
2025,Indiana,Big Ten,"{'plays': 356, 'drives': 60, 'ppa': 0.429537508770872, 'totalPPA': 152.91535312243042, 'successRate': 0.5730337078651685, 'explosiveness': 1.1796759781024946, 'powerSuccess': 0.7368421052631579, 'stuffRate': 0.12037037037037036, 'lineYards': 3.761111111111111, 'lineYardsTotal': 812, 'secondLevelYards': 1.5324074074074074, 'secondLevelYardsTotal': 331, 'openFieldYards': 1.8703703703703705, 'openFieldYardsTotal': 404, 'totalOpportunies': 41, 'pointsPerOpportunity': 4.975609756097561, 'fieldPosition': {'averageStart': 67.6, 'averagePredictedPoints': 1.594}, 'havoc': {'total': 0.096, 'frontSeven': 0.062, 'db': 0.034}, 'standardDowns': {'rate': 0.8286516853932584, 'ppa': 0.38631140181216256, 'successRate': 0.6, 'explosiveness': 1.0689292532885746}, 'passingDowns': {'rate': 0.17134831460674158, 'ppa': 0.6385817965220079, 'successRate': 0.4426229508196721, 'explosiveness': 1.9056822852159698}, 'rushingPlays': {'rate': 0.6067415730337079, 'ppa': 0.316839960767434, 'totalPPA': 68.43743152576573, 'successRate': 0.5509259259259259, 'explosiveness': 0.9264989621878232}, 'passingPlays': {'rate': 0.3904494382022472, 'ppa': 0.6202955646772765, 'totalPPA': 86.22108349014144, 'successRate': 0.6115107913669064, 'explosiveness': 1.5341238003830342}}","{'plays': 262, 'drives': 60, 'ppa': -0.027920131570515327, 'totalPPA': -7.3150744714750155, 'successRate': 0.2900763358778626, 'explosiveness': 1.4346298458082682, 'powerSuccess': 0.5555555555555556, 'stuffRate': 0.3305785123966942, 'lineYards': 2.2024793388429753, 'lineYardsTotal': 267, 'secondLevelYards': 0.8181818181818182, 'secondLevelYardsTotal': 99, 'openFieldYards': 1.6528925619834711, 'openFieldYardsTotal': 0, 'totalOpportunies': 11, 'pointsPerOpportunity': 2, 'fieldPosition': {'averageStart': 74.8, 'averagePredictedPoints': -1.045}, 'havoc': {'total': 0.267, 'frontSeven': 0.195, 'db': 0.073}, 'standardDowns': {'rate': 0.6030534351145038, 'ppa': -0.11099771409035039, 'successRate': 0.3227848101265823, 'explosiveness': 1.1762544026875554}, 'passingDowns': {'rate': 0.3969465648854962, 'ppa': 0.0982938880269264, 'totalPPA': 4.654160992178886, 'successRate': 0.2403846153846154, 'explosiveness': 1.9617157497745223}, 'rushingPlays': {'rate': 0.4618320610687023, 'ppa': -0.040645083623541516, 'totalPPA': -4.918055118448524, 'successRate': 0.2892561983471074, 'explosiveness': 1.251771488353522}, 'passingPlays': {'rate': 0.5305343511450382, 'ppa': 0.03348317260560349, 'totalPPA': 4.654160992178886, 'successRate': 0.2949640287769784, 'explosiveness': 1.5907284436354907}}"
2025,Iowa,Big Ten,"{'plays': 328, 'drives': 51, 'ppa': 0.17218455161903837, 'totalPPA': 56.47653293104458, 'successRate': 0.4573170731707317, 'explosiveness': 1.000481268939062, 'powerSuccess': 0.8666666666666667, 'stuffRate': 0.125, 'lineYards': 3.458854166666667, 'lineYardsTotal': 664, 'secondLevelYards': 1.1302083333333333, 'secondLevelYardsTotal': 217, 'openFieldYards': 0.6614583333333334, 'openFieldYardsTotal': 127, 'totalOpportunies': 30, 'pointsPerOpportunity': 4.4, 'fieldPosition': {'averageStart': 67.6, 'averagePredictedPoints': 1.619}, 'havoc': {'total': 0.11, 'frontSeven': 0.079, 'db': 0.03}, 'standardDowns': {'rate': 0.7439024390243902, 'ppa': 0.20402428335309272, 'successRate': 0.5327868852459017, 'explosiveness': 0.9126328270108718}, 'passingDowns': {'rate': 0.25609756097560976, 'ppa': 0.0796977118201185, 'successRate': 0.23809523809523808, 'explosiveness': 1.5714961414722988}, 'rushingPlays': {'rate': 0.5853658536585366, 'ppa': 0.1398751134371051, 'totalPPA': 26.856021779924177, 'successRate': 0.5104166666666666, 'explosiveness': 0.7539531841325662}, 'passingPlays': {'rate': 0.4146341463414634, 'ppa': 0.21779787611117943, 'totalPPA': 29.620511151120404, 'successRate': 0.38235294117647056, 'explosiveness': 1.4650918903051504}}","{'plays': 285, 'drives': 55, 'ppa': 0.08334693073929773, 'totalPPA': 23.753875260699854, 'successRate': 0.37894736842105264, 'explosiveness': 1.0983572054104422, 'powerSuccess': 0.75, 'stuffRate': 0.22962962962962963, 'lineYards': 2.568888888888889, 'lineYardsTotal': 347, 'secondLevelYards': 0.7185185185185186, 'secondLevelYardsTotal': 97, 'openFieldYards': 0.28888888888888886, 'openFieldYardsTotal': 0, 'totalOpportunies': 18, 'pointsPerOpportunity': 3.944444444444444, 'fieldPosition': {'averageStart': 71.6, 'averagePredictedPoints': -1.239}, 'havoc': {'total': 0.182, 'frontSeven': 0.112, 'db': 0.07}, 'standardDowns': {'rate': 0.6736842105263158, 'ppa': 0.052895806161213525, 'successRate': 0.4635416666666667, 'explosiveness': 0.9202249322749921}, 'passingDowns': {'rate': 0.3263157894736842, 'ppa': 0.1462137685779232, 'totalPPA': 27.438092816389954, 'successRate': 0.20430107526881722, 'explosiveness': 1.9327662743080771}, 'rushingPlays': {'rate': 0.47368421052631576, 'ppa': -0.014378190090469332, 'totalPPA': -1.94105566221336, 'successRate': 0.37037037037037035, 'explosiveness': 0.8207462202145246}, 'passingPlays': {'rate': 0.5228070175438596, 'ppa': 0.18414827393550304, 'totalPPA': 27.438092816389954, 'successRate': 0.38926174496644295, 'explosiveness': 1.3376770202345094}}"
2025,Iowa State,Big 12,"{'plays': 410, 'drives': 67, 'ppa': 0.2544324418378532, 'totalPPA': 104.31730115351981, 'successRate': 0.44878048780487806, 'explosiveness': 1.2452154254007073, 'powerSuccess': 0.7333333333333333, 'stuffRate': 0.16517857142857142, 'lineYards': 2.9486607142857144, 'lineYardsTotal': 661, 'secondLevelYards': 0.9196428571428571, 'secondLevelYardsTotal': 206, 'openFieldYards': 0.7410714285714286, 'openFieldYardsTotal': 166, 'totalOpportunies': 44, 'pointsPerOpportunity': 3.9772727272727275, 'fieldPosition': {'averageStart': 68.4, 'averagePredictedPoints': 1.527}, 'havoc': {'total': 0.144, 'frontSeven': 0.08, 'db': 0.063}, 'standardDowns': {'rate': 0.7, 'ppa': 0.22974816861070702, 'successRate': 0.5017421602787456, 'explosiveness': 1.0417194139290689}, 'passingDowns': {'rate': 0.3, 'ppa': 0.31202907936786095, 'successRate': 0.3252032520325203, 'explosiveness': 1.977801066698605}, 'rushingPlays': {'rate': 0.5463414634146342, 'ppa': 0.13723417577652328, 'totalPPA': 30.740455373941217, 'successRate': 0.4330357142857143, 'explosiveness': 0.9439353126684172}, 'passingPlays': {'rate': 0.45365853658536587, 'ppa': 0.39557443967515377, 'totalPPA': 73.5768457795786, 'successRate': 0.46774193548387094, 'explosiveness': 1.5811254361482028}}","{'plays': 377, 'drives': 63, 'ppa': 0.09567572897538251, 'totalPPA': 36.06974982371921, 'successRate': 0.4005305039787798, 'explosiveness': 1.168263264057765, 'powerSuccess': 0.7142857142857143, 'stuffRate': 0.17318435754189945, 'lineYards': 3.0927374301675976, 'lineYardsTotal': 554, 'secondLevelYards': 1.2122905027932962, 'secondLevelYardsTotal': 217, 'openFieldYards': 0.7988826815642458, 'openFieldYardsTotal': 0, 'totalOpportunies': 29, 'pointsPerOpportunity': 3.413793103448276, 'fieldPosition': {'averageStart': 72.7, 'averagePredictedPoints': -1.211}, 'havoc': {'total': 0.164, 'frontSeven': 0.098, 'db': 0.066}, 'standardDowns': {'rate': 0.6763925729442971, 'ppa': 0.011030031693992021, 'successRate': 0.45098039215686275, 'explosiveness': 0.9676071175359017}, 'passingDowns': {'rate': 0.32360742705570295, 'ppa': 0.27259911263730524, 'totalPPA': 25.044344077097275, 'successRate': 0.29508196721311475, 'explosiveness': 1.8092481765581618}, 'rushingPlays': {'rate': 0.47480106100795755, 'ppa': 0.06247182745838334, 'totalPPA': 11.182457115050617, 'successRate': 0.441340782122905, 'explosiveness': 0.802341199178713}, 'passingPlays': {'rate': 0.5225464190981433, 'ppa': 0.12712865013754962, 'totalPPA': 25.044344077097275, 'successRate': 0.36548223350253806, 'explosiveness': 1.5697610852445028}}"
2025,Jacksonville State,Conference USA,"{'plays': 352, 'drives': 59, 'ppa': 0.2164648028887149, 'totalPPA': 76.19561061682764, 'successRate': 0.45738636363636365, 'explosiveness': 1.2367805645503838, 'powerSuccess': 0.782608695652174, 'stuffRate': 0.17937219730941703, 'lineYards': 3.4246636771300447, 'lineYardsTotal': 764, 'secondLevelYards': 1.4573991031390134, 'secondLevelYardsTotal': 325, 'openFieldYards': 1.73542600896861, 'openFieldYardsTotal': 387, 'totalOpportunies': 28, 'pointsPerOpportunity': 5, 'fieldPosition': {'averageStart': 72.2, 'averagePredictedPoints': 1.254}, 'havoc': {'total': 0.151, 'frontSeven': 0.085, 'db': 0.065}, 'standardDowns': {'rate': 0.7215909090909091, 'ppa': 0.16728316385385086, 'successRate': 0.5, 'explosiveness': 1.0345194095024732}, 'passingDowns': {'rate': 0.2784090909090909, 'ppa': 0.3439355816117298, 'successRate': 0.3469387755102041, 'explosiveness': 1.992285467229344}, 'rushingPlays': {'rate': 0.6335227272727273, 'ppa': 0.33041366559922436, 'totalPPA': 73.68224742862704, 'successRate': 0.5067264573991032, 'explosiveness': 1.2257768981690114}, 'passingPlays': {'rate': 0.3664772727272727, 'ppa': 0.019483435567446552, 'totalPPA': 2.5133631882006053, 'successRate': 0.37209302325581395, 'explosiveness': 1.2626850291565315}}","{'plays': 338, 'drives': 58, 'ppa': 0.21880193466965872, 'totalPPA': 73.95505391834465, 'successRate': 0.4408284023668639, 'explosiveness': 1.3004709819889804, 'powerSuccess': 0.76, 'stuffRate': 0.16580310880829016, 'lineYards': 2.9248704663212437, 'lineYardsTotal': 565, 'secondLevelYards': 1.0621761658031088, 'secondLevelYardsTotal': 205, 'openFieldYards': 1.3471502590673574, 'openFieldYardsTotal': 0, 'totalOpportunies': 24, 'pointsPerOpportunity': 3.8333333333333335, 'fieldPosition': {'averageStart': 72.9, 'averagePredictedPoints': -1.237}, 'havoc': {'total': 0.142, 'frontSeven': 0.083, 'db': 0.059}, 'standardDowns': {'rate': 0.7011834319526628, 'ppa': 0.12262228016737481, 'successRate': 0.48523206751054854, 'explosiveness': 1.0861942152376143}, 'passingDowns': {'rate': 0.2988165680473373, 'ppa': 0.44449082691759223, 'totalPPA': 48.467480597845345, 'successRate': 0.33663366336633666, 'explosiveness': 2.025230634236248}, 'rushingPlays': {'rate': 0.5710059171597633, 'ppa': 0.13205996539118808, 'totalPPA': 25.4875733204993, 'successRate': 0.46113989637305697, 'explosiveness': 1.0215799581692722}, 'passingPlays': {'rate': 0.4289940828402367, 'ppa': 0.334258486881692, 'totalPPA': 48.467480597845345, 'successRate': 0.41379310344827586, 'explosiveness': 1.7141593339882142}}"
2025,James Madison,Sun Belt,"{'plays': 342, 'drives': 55, 'ppa': 0.14712277954509254, 'totalPPA': 50.31599060442165, 'successRate': 0.43567251461988304, 'explosiveness': 1.1842774189583878, 'powerSuccess': 0.7368421052631579, 'stuffRate': 0.19248826291079812, 'lineYards': 3.227230046948357, 'lineYardsTotal': 687, 'secondLevelYards': 1.2863849765258215, 'secondLevelYardsTotal': 274, 'openFieldYards': 1.2112676056338028, 'openFieldYardsTotal': 258, 'totalOpportunies': 32, 'pointsPerOpportunity': 3.90625, 'fieldPosition': {'averageStart': 68, 'averagePredictedPoints': 1.58}, 'havoc': {'total': 0.129, 'frontSeven': 0.076, 'db': 0.053}, 'standardDowns': {'rate': 0.6900584795321637, 'ppa': 0.05901215357124335, 'successRate': 0.4745762711864407, 'explosiveness': 0.9468533454682541}, 'passingDowns': {'rate': 0.30994152046783624, 'ppa': 0.3432936071849832, 'successRate': 0.3490566037735849, 'explosiveness': 1.9029665062798733}, 'rushingPlays': {'rate': 0.6228070175438597, 'ppa': 0.22798878717915017, 'totalPPA': 48.561611669158985, 'successRate': 0.47417840375586856, 'explosiveness': 1.0559419975392283}, 'passingPlays': {'rate': 0.3742690058479532, 'ppa': 0.04640731095578039, 'totalPPA': 5.94013580233989, 'successRate': 0.375, 'explosiveness': 1.4543165348612022}}","{'plays': 259, 'drives': 53, 'ppa': -0.0014822427965768168, 'totalPPA': -0.3839008843133956, 'successRate': 0.28957528957528955, 'explosiveness': 1.3007564065750794, 'powerSuccess': 0.5, 'stuffRate': 0.25984251968503935, 'lineYards': 2.1228346456692915, 'lineYardsTotal': 270, 'secondLevelYards': 0.6377952755905512, 'secondLevelYardsTotal': 81, 'openFieldYards': 0.7559055118110236, 'openFieldYardsTotal': 0, 'totalOpportunies': 14, 'pointsPerOpportunity': 2.7857142857142856, 'fieldPosition': {'averageStart': 73.5, 'averagePredictedPoints': -1.134}, 'havoc': {'total': 0.22, 'frontSeven': 0.139, 'db': 0.081}, 'standardDowns': {'rate': 0.5945945945945946, 'ppa': -0.09795105451070361, 'successRate': 0.33116883116883117, 'explosiveness': 1.1322634024798959}, 'passingDowns': {'rate': 0.40540540540540543, 'ppa': 0.1400053477174758, 'totalPPA': 3.733737871904445, 'successRate': 0.22857142857142856, 'explosiveness': 1.6588040402773443}, 'rushingPlays': {'rate': 0.49034749034749037, 'ppa': -0.032422352411164104, 'totalPPA': -4.117638756217841, 'successRate': 0.33070866141732286, 'explosiveness': 1.0314057592347783}, 'passingPlays': {'rate': 0.5096525096525096, 'ppa': 0.02828589296897307, 'totalPPA': 3.733737871904445, 'successRate': 0.25, 'explosiveness': 1.6435663213718261}}"
2025,Kansas,Big 12,"{'plays': 369, 'drives': 68, 'ppa': 0.3260086063780267, 'totalPPA': 120.29717575349186, 'successRate': 0.5121951219512195, 'explosiveness': 1.15559580189219, 'powerSuccess': 0.6896551724137931, 'stuffRate': 0.11557788944723618, 'lineYards': 3.6487437185929648, 'lineYardsTotal': 726, 'secondLevelYards': 1.4120603015075377, 'secondLevelYardsTotal': 281, 'openFieldYards': 1.2613065326633166, 'openFieldYardsTotal': 251, 'totalOpportunies': 35, 'pointsPerOpportunity': 4.571428571428571, 'fieldPosition': {'averageStart': 70.8, 'averagePredictedPoints': 1.341}, 'havoc': {'total': 0.095, 'frontSeven': 0.068, 'db': 0.027}, 'standardDowns': {'rate': 0.7723577235772358, 'ppa': 0.2916390591071439, 'successRate': 0.5614035087719298, 'explosiveness': 1.0389765521492702}, 'passingDowns': {'rate': 0.22764227642276422, 'ppa': 0.4426195703328078, 'successRate': 0.34523809523809523, 'explosiveness': 1.7990123521979535}, 'rushingPlays': {'rate': 0.5392953929539296, 'ppa': 0.16521175919239459, 'totalPPA': 32.87714007928652, 'successRate': 0.49246231155778897, 'explosiveness': 0.7795190572035814}, 'passingPlays': {'rate': 0.45528455284552843, 'ppa': 0.5649883495883188, 'totalPPA': 94.91804273083756, 'successRate': 0.5416666666666666, 'explosiveness': 1.5606015269414608}}","{'plays': 419, 'drives': 70, 'ppa': 0.158588453912975, 'totalPPA': 66.44856218953652, 'successRate': 0.3914081145584726, 'explosiveness': 1.2836479256538742, 'powerSuccess': 0.7407407407407407, 'stuffRate': 0.23076923076923078, 'lineYards': 2.7115384615384617, 'lineYardsTotal': 564, 'secondLevelYards': 0.9711538461538461, 'secondLevelYardsTotal': 202, 'openFieldYards': 1.5336538461538463, 'openFieldYardsTotal': 0, 'totalOpportunies': 28, 'pointsPerOpportunity': 3.857142857142857, 'fieldPosition': {'averageStart': 76.1, 'averagePredictedPoints': -0.942}, 'havoc': {'total': 0.181, 'frontSeven': 0.117, 'db': 0.064}, 'standardDowns': {'rate': 0.6539379474940334, 'ppa': 0.07215837462305244, 'successRate': 0.4489051094890511, 'explosiveness': 0.9888420665492198}, 'passingDowns': {'rate': 0.3460620525059666, 'ppa': 0.3219115002953114, 'totalPPA': 67.77587939916938, 'successRate': 0.2827586206896552, 'explosiveness': 2.1680655029678375}, 'rushingPlays': {'rate': 0.4964200477326969, 'ppa': 0.008715314364629245, 'totalPPA': 1.8127853878428828, 'successRate': 0.39903846153846156, 'explosiveness': 0.8749166774746528}, 'passingPlays': {'rate': 0.4988066825775656, 'ppa': 0.3242865043022458, 'totalPPA': 67.77587939916938, 'successRate': 0.3875598086124402, 'explosiveness': 1.7024713034177676}}"
2025,Kansas State,Big 12,"{'plays': 380, 'drives': 67, 'ppa': 0.16929393908958892, 'totalPPA': 64.3316968540438, 'successRate': 0.4131578947368421, 'explosiveness': 1.3501969517261159, 'powerSuccess': 0.6538461538461539, 'stuffRate': 0.2655367231638418, 'lineYards': 2.719774011299435, 'lineYardsTotal': 481, 'secondLevelYards': 1.3333333333333333, 'secondLevelYardsTotal': 236, 'openFieldYards': 1.6214689265536724, 'openFieldYardsTotal': 287, 'totalOpportunies': 33, 'pointsPerOpportunity': 3.909090909090909, 'fieldPosition': {'averageStart': 70.2, 'averagePredictedPoints': 1.368}, 'havoc': {'total': 0.179, 'frontSeven': 0.103, 'db': 0.076}, 'standardDowns': {'rate': 0.6684210526315789, 'ppa': 0.16376904945038623, 'successRate': 0.468503937007874, 'explosiveness': 1.2261374244632655}, 'passingDowns': {'rate': 0.33157894736842103, 'ppa': 0.1804314150289341, 'successRate': 0.30158730158730157, 'explosiveness': 1.7386991555229374}, 'rushingPlays': {'rate': 0.46578947368421053, 'ppa': 0.08812010303269138, 'totalPPA': 15.597258236786375, 'successRate': 0.4067796610169492, 'explosiveness': 1.0850529735513927}, 'passingPlays': {'rate': 0.5342105263157895, 'ppa': 0.2400711261933863, 'totalPPA': 48.73443861725742, 'successRate': 0.4187192118226601, 'explosiveness': 1.574789497944705}}","{'plays': 424, 'drives': 72, 'ppa': 0.14387967696636947, 'totalPPA': 61.00498303374065, 'successRate': 0.38207547169811323, 'explosiveness': 1.3466555362373875, 'powerSuccess': 0.6551724137931034, 'stuffRate': 0.22033898305084745, 'lineYards': 2.4148305084745765, 'lineYardsTotal': 570, 'secondLevelYards': 0.9110169491525424, 'secondLevelYardsTotal': 215, 'openFieldYards': 1.4194915254237288, 'openFieldYardsTotal': 0, 'totalOpportunies': 36, 'pointsPerOpportunity': 3.4722222222222223, 'fieldPosition': {'averageStart': 69.8, 'averagePredictedPoints': -1.418}, 'havoc': {'total': 0.165, 'frontSeven': 0.104, 'db': 0.061}, 'standardDowns': {'rate': 0.6533018867924528, 'ppa': 0.05031167645678502, 'successRate': 0.4332129963898917, 'explosiveness': 1.043043895959489}, 'passingDowns': {'rate': 0.3466981132075472, 'ppa': 0.3201948888109606, 'totalPPA': 42.23631019776548, 'successRate': 0.2857142857142857, 'explosiveness': 2.214117365602812}, 'rushingPlays': {'rate': 0.5566037735849056, 'ppa': 0.07952827472870837, 'totalPPA': 18.768672835975178, 'successRate': 0.3771186440677966, 'explosiveness': 1.1271388833093665}, 'passingPlays': {'rate': 0.44339622641509435, 'ppa': 0.22466122445619935, 'totalPPA': 42.23631019776548, 'successRate': 0.3882978723404255, 'explosiveness': 1.614285428163331}}"
2025,Kennesaw State,Conference USA,"{'plays': 324, 'drives': 58, 'ppa': 0.13050664176560284, 'totalPPA': 42.28415193205532, 'successRate': 0.4012345679012346, 'explosiveness': 1.3180303210605053, 'powerSuccess': 0.65, 'stuffRate': 0.2346368715083799, 'lineYards': 2.678212290502793, 'lineYardsTotal': 479, 'secondLevelYards': 1.1787709497206704, 'secondLevelYardsTotal': 211, 'openFieldYards': 0.8212290502793296, 'openFieldYardsTotal': 147, 'totalOpportunies': 30, 'pointsPerOpportunity': 2.566666666666667, 'fieldPosition': {'averageStart': 69.6, 'averagePredictedPoints': 1.462}, 'havoc': {'total': 0.136, 'frontSeven': 0.099, 'db': 0.037}, 'standardDowns': {'rate': 0.6512345679012346, 'ppa': -0.019662100129076383, 'successRate': 0.44549763033175355, 'explosiveness': 1.0086253995647911}, 'passingDowns': {'rate': 0.3487654320987654, 'ppa': 0.41091022176363223, 'successRate': 0.3185840707964602, 'explosiveness': 2.1259209494104256}, 'rushingPlays': {'rate': 0.5524691358024691, 'ppa': 0.09570589678271173, 'totalPPA': 17.1313555241054, 'successRate': 0.40782122905027934, 'explosiveness': 1.094032524796248}, 'passingPlays': {'rate': 0.44753086419753085, 'ppa': 0.1734675614341374, 'totalPPA': 25.152796407949925, 'successRate': 0.3931034482758621, 'explosiveness': 1.6049046917147296}}","{'plays': 350, 'drives': 58, 'ppa': 0.21169648499595875, 'totalPPA': 74.09376974858556, 'successRate': 0.4228571428571429, 'explosiveness': 1.2430355479691146, 'powerSuccess': 0.8, 'stuffRate': 0.19886363636363635, 'lineYards': 2.8727272727272726, 'lineYardsTotal': 506, 'secondLevelYards': 0.9090909090909091, 'secondLevelYardsTotal': 160, 'openFieldYards': 1.2386363636363635, 'openFieldYardsTotal': 0, 'totalOpportunies': 27, 'pointsPerOpportunity': 3.851851851851852, 'fieldPosition': {'averageStart': 73.4, 'averagePredictedPoints': -1.159}, 'havoc': {'total': 0.163, 'frontSeven': 0.103, 'db': 0.06}, 'standardDowns': {'rate': 0.6857142857142857, 'ppa': 0.2075372634940946, 'successRate': 0.49166666666666664, 'explosiveness': 1.0217787913120282}, 'passingDowns': {'rate': 0.3142857142857143, 'ppa': 0.2207711500909351, 'totalPPA': 51.87041715861288, 'successRate': 0.2727272727272727, 'explosiveness': 2.1133121241536545}, 'rushingPlays': {'rate': 0.5028571428571429, 'ppa': 0.12626904880666298, 'totalPPA': 22.223352589972684, 'successRate': 0.375, 'explosiveness': 1.0684302850165086}, 'passingPlays': {'rate': 0.49714285714285716, 'ppa': 0.2981058457391545, 'totalPPA': 51.87041715861288, 'successRate': 0.47126436781609193, 'explosiveness': 1.383571491321212}}"
2025,Kent State,Mid-American,"{'plays': 294, 'drives': 64, 'ppa': -0.026952068679669018, 'totalPPA': -7.923908191822691, 'successRate': 0.282312925170068, 'explosiveness': 1.4214521117439076, 'powerSuccess': 0.65, 'stuffRate': 0.2484472049689441, 'lineYards': 2.1857142857142855, 'lineYardsTotal': 352, 'secondLevelYards': 0.6149068322981367, 'secondLevelYardsTotal': 99, 'openFieldYards': 0.2484472049689441, 'openFieldYardsTotal': 40, 'totalOpportunies': 13, 'pointsPerOpportunity': 2.3846153846153846, 'fieldPosition': {'averageStart': 74.8, 'averagePredictedPoints': 1.054}, 'havoc': {'total': 0.194, 'frontSeven': 0.153, 'db': 0.041}, 'standardDowns': {'rate': 0.5986394557823129, 'ppa': -0.03143165223386984, 'successRate': 0.3522727272727273, 'explosiveness': 1.2638202448651679}, 'passingDowns': {'rate': 0.4013605442176871, 'ppa': -0.020270655920861018, 'successRate': 0.17796610169491525, 'explosiveness': 1.8868414330049488}, 'rushingPlays': {'rate': 0.5476190476190477, 'ppa': -0.11677260198104027, 'totalPPA': -18.800388918947483, 'successRate': 0.2608695652173913, 'explosiveness': 0.9305683641521144}, 'passingPlays': {'rate': 0.4523809523809524, 'ppa': 0.08177805057988564, 'totalPPA': 10.876480727124791, 'successRate': 0.3082706766917293, 'explosiveness': 1.924308633667208}}","{'plays': 360, 'drives': 63, 'ppa': 0.31164085977790396, 'totalPPA': 112.19070952004543, 'successRate': 0.5055555555555555, 'explosiveness': 1.2668166568758985, 'powerSuccess': 0.6451612903225806, 'stuffRate': 0.16923076923076924, 'lineYards': 3.3912820512820514, 'lineYardsTotal': 661, 'secondLevelYards': 1.435897435897436, 'secondLevelYardsTotal': 280, 'openFieldYards': 2.0871794871794873, 'openFieldYardsTotal': 0, 'totalOpportunies': 43, 'pointsPerOpportunity': 4.441860465116279, 'fieldPosition': {'averageStart': 67, 'averagePredictedPoints': -1.665}, 'havoc': {'total': 0.108, 'frontSeven': 0.075, 'db': 0.033}, 'standardDowns': {'rate': 0.7305555555555555, 'ppa': 0.25147963839906085, 'successRate': 0.5361216730038023, 'explosiveness': 1.1226909229996642}, 'passingDowns': {'rate': 0.26944444444444443, 'ppa': 0.474758398155592, 'totalPPA': 57.71996649274877, 'successRate': 0.422680412371134, 'explosiveness': 1.7624685709380703}, 'rushingPlays': {'rate': 0.5416666666666666, 'ppa': 0.27933714372972646, 'totalPPA': 54.47074302729666, 'successRate': 0.5128205128205128, 'explosiveness': 1.1015849626420198}, 'passingPlays': {'rate': 0.4583333333333333, 'ppa': 0.34981797874393195, 'totalPPA': 57.71996649274877, 'successRate': 0.49696969696969695, 'explosiveness': 1.4683187230147754}}"
2025,Kentucky,SEC,"{'plays': 324, 'drives': 61, 'ppa': 0.07704914328331428, 'totalPPA': 24.96392242379382, 'successRate': 0.41358024691358025, 'explosiveness': 1.1252406839991933, 'powerSuccess': 0.7, 'stuffRate': 0.17318435754189945, 'lineYards': 3.2290502793296088, 'lineYardsTotal': 578, 'secondLevelYards': 1.094972067039106, 'secondLevelYardsTotal': 196, 'openFieldYards': 1.23463687150838, 'openFieldYardsTotal': 221, 'totalOpportunies': 28, 'pointsPerOpportunity': 4.107142857142857, 'fieldPosition': {'averageStart': 67.2, 'averagePredictedPoints': 1.6}, 'havoc': {'total': 0.167, 'frontSeven': 0.102, 'db': 0.065}, 'standardDowns': {'rate': 0.6851851851851852, 'ppa': 0.1669855312325474, 'successRate': 0.509009009009009, 'explosiveness': 1.0067942218987889}, 'passingDowns': {'rate': 0.3148148148148148, 'ppa': -0.11869475990031073, 'successRate': 0.20588235294117646, 'explosiveness': 1.762595456253751}, 'rushingPlays': {'rate': 0.5524691358024691, 'ppa': 0.1478217833578021, 'totalPPA': 26.460099221046576, 'successRate': 0.48044692737430167, 'explosiveness': 0.8911818918642707}, 'passingPlays': {'rate': 0.44135802469135804, 'ppa': 0.017365107479001746, 'totalPPA': 2.4832103694972494, 'successRate': 0.3356643356643357, 'explosiveness': 1.5445960199075965}}","{'plays': 343, 'drives': 57, 'ppa': 0.1805562592989495, 'totalPPA': 61.930796939539675, 'successRate': 0.4198250728862974, 'explosiveness': 1.2741831995597293, 'powerSuccess': 0.6666666666666666, 'stuffRate': 0.19895287958115182, 'lineYards': 2.750261780104712, 'lineYardsTotal': 525, 'secondLevelYards': 1.0209424083769634, 'secondLevelYardsTotal': 195, 'openFieldYards': 0.7120418848167539, 'openFieldYardsTotal': 0, 'totalOpportunies': 29, 'pointsPerOpportunity': 4.241379310344827, 'fieldPosition': {'averageStart': 74.1, 'averagePredictedPoints': -1.103}, 'havoc': {'total': 0.117, 'frontSeven': 0.076, 'db': 0.041}, 'standardDowns': {'rate': 0.6763848396501457, 'ppa': 0.0988501190469757, 'successRate': 0.4698275862068966, 'explosiveness': 1.1270835977716314}, 'passingDowns': {'rate': 0.3236151603498542, 'ppa': 0.3513294533391109, 'totalPPA': 49.068906171744196, 'successRate': 0.3153153153153153, 'explosiveness': 1.7322933879855202}, 'rushingPlays': {'rate': 0.5568513119533528, 'ppa': 0.06674332060301308, 'totalPPA': 12.747974235175498, 'successRate': 0.4031413612565445, 'explosiveness': 1.040390535462506}, 'passingPlays': {'rate': 0.4402332361516035, 'ppa': 0.3249596435214847, 'totalPPA': 49.068906171744196, 'successRate': 0.44370860927152317, 'explosiveness': 1.5428702911341503}}"
