season,team,conference,offense,defense
2025,Air Force,Mountain West,"{'plays': 688, 'drives': 102, 'ppa': 0.30756501243856615, 'totalPPA': 211.60472855773352, 'successRate': 0.4811046511627907, 'explosiveness': 1.2106085048782893, 'powerSuccess': 0.796875, 'stuffRate': 0.11531190926275993, 'lineYards': 3.3137996219281662, 'lineYardsTotal': 1753, 'secondLevelYards': 1.0869565217391304, 'secondLevelYardsTotal': 575, 'openFieldYards': 1.0642722117202268, 'openFieldYardsTotal': 563, 'totalOpportunies': 64, 'pointsPerOpportunity': 4.578125, 'fieldPosition': {'averageStart': 72, 'averagePredictedPoints': 1.224}, 'havoc': {'total': 0.089, 'frontSeven': 0.064, 'db': 0.025}, 'standardDowns': {'rate': 0.7558139534883721, 'ppa': 0.27912309982072375, 'successRate': 0.5346153846153846, 'explosiveness': 1.0352035080967137}, 'passingDowns': {'rate': 0.2441860465116279, 'ppa': 0.395599503874745, 'successRate': 0.31547619047619047, 'explosiveness': 2.1306573559212705}, 'rushingPlays': {'rate': 0.7688953488372093, 'ppa': 0.2350117299248077, 'totalPPA': 124.32120513022328, 'successRate': 0.4820415879017013, 'explosiveness': 0.9520131753707589}, 'passingPlays': {'rate': 0.22238372093023256, 'ppa': 0.5692171383225482, 'totalPPA': 87.09022216334986, 'successRate': 0.48366013071895425, 'explosiveness': 2.0684818321034624}}","{'plays': 600, 'drives': 103, 'ppa': 0.4163490169435409, 'totalPPA': 249.80941016612454, 'successRate': 0.49833333333333335, 'explosiveness': 1.3887182476782767, 'powerSuccess': 0.7380952380952381, 'stuffRate': 0.14333333333333334, 'lineYards': 3.2656666666666667, 'lineYardsTotal': 980, 'secondLevelYards': 1.2066666666666668, 'secondLevelYardsTotal': 362, 'openFieldYards': 1.7033333333333334, 'openFieldYardsTotal': 0, 'totalOpportunies': 59, 'pointsPerOpportunity': 4.305084745762712, 'fieldPosition': {'averageStart': 71.8, 'averagePredictedPoints': -1.277}, 'havoc': {'total': 0.107, 'frontSeven': 0.058, 'db': 0.048}, 'standardDowns': {'rate': 0.7316666666666667, 'ppa': 0.2736271186271576, 'successRate': 0.5239179954441914, 'explosiveness': 1.117304327484837}, 'passingDowns': {'rate': 0.2683333333333333, 'ppa': 0.8055099694956667, 'totalPPA': 160.21959424141568, 'successRate': 0.42857142857142855, 'explosiveness': 2.293431314989742}, 'rushingPlays': {'rate': 0.5, 'ppa': 0.2798829958176532, 'totalPPA': 83.96489874529595, 'successRate': 0.44666666666666666, 'explosiveness': 1.1993057482631009}, 'passingPlays': {'rate': 0.4866666666666667, 'ppa': 0.5486972405527935, 'totalPPA': 160.21959424141568, 'successRate': 0.5513698630136986, 'explosiveness': 1.4993474738086459}}"
2025,Akron,Mid-American,"{'plays': 781, 'drives': 142, 'ppa': 0.0794912828521924, 'totalPPA': 62.082691907562264, 'successRate': 0.4033290653008963, 'explosiveness': 1.1555213317543667, 'powerSuccess': 0.6938775510204082, 'stuffRate': 0.1917808219178082, 'lineYards': 2.8747945205479453, 'lineYardsTotal': 1049, 'secondLevelYards': 1.1123287671232878, 'secondLevelYardsTotal': 406, 'openFieldYards': 0.7972602739726027, 'openFieldYardsTotal': 291, 'totalOpportunies': 68, 'pointsPerOpportunity': 3.3088235294117645, 'fieldPosition': {'averageStart': 70.2, 'averagePredictedPoints': 1.397}, 'havoc': {'total': 0.166, 'frontSeven': 0.095, 'db': 0.071}, 'standardDowns': {'rate': 0.6683738796414853, 'ppa': 0.02913962880472449, 'successRate': 0.4616858237547893, 'explosiveness': 0.929427412234791}, 'passingDowns': {'rate': 0.33162612035851474, 'ppa': 0.18097222266986904, 'successRate': 0.2857142857142857, 'explosiveness': 1.891854231811363}, 'rushingPlays': {'rate': 0.4673495518565941, 'ppa': 0.019364976201450987, 'totalPPA': 7.06821631352961, 'successRate': 0.4301369863013699, 'explosiveness': 0.7649461035532331}, 'passingPlays': {'rate': 0.5121638924455826, 'ppa': 0.16878991403784285, 'totalPPA': 67.51596561513713, 'successRate': 0.3875, 'explosiveness': 1.5203343860587404}}","{'plays': 718, 'drives': 139, 'ppa': 0.17692341283859747, 'totalPPA': 127.03101041811298, 'successRate': 0.41225626740947074, 'explosiveness': 1.3324858396727564, 'powerSuccess': 0.5961538461538461, 'stuffRate': 0.21525885558583105, 'lineYards': 2.963215258855586, 'lineYardsTotal': 1088, 'secondLevelYards': 1.114441416893733, 'secondLevelYardsTotal': 409, 'openFieldYards': 1.6130790190735695, 'openFieldYardsTotal': 0, 'totalOpportunies': 65, 'pointsPerOpportunity': 3.8923076923076922, 'fieldPosition': {'averageStart': 69.3, 'averagePredictedPoints': -1.459}, 'havoc': {'total': 0.174, 'frontSeven': 0.113, 'db': 0.061}, 'standardDowns': {'rate': 0.7172701949860725, 'ppa': 0.11779396563812326, 'successRate': 0.46601941747572817, 'explosiveness': 1.1316899996114484}, 'passingDowns': {'rate': 0.2827298050139276, 'ppa': 0.32693161632748524, 'totalPPA': 88.69113931052934, 'successRate': 0.27586206896551724, 'explosiveness': 2.193039439935505}, 'rushingPlays': {'rate': 0.5111420612813371, 'ppa': 0.11769976820327153, 'totalPPA': 43.195814930600655, 'successRate': 0.4305177111716621, 'explosiveness': 1.0508406888596507}, 'passingPlays': {'rate': 0.4832869080779944, 'ppa': 0.2555940614136292, 'totalPPA': 88.69113931052934, 'successRate': 0.3976945244956772, 'explosiveness': 1.6549491282848627}}"
2025,Alabama,SEC,"{'plays': 683, 'drives': 102, 'ppa': 0.26303449225857656, 'totalPPA': 179.6525582126078, 'successRate': 0.4480234260614934, 'explosiveness': 1.3308172901578161, 'powerSuccess': 0.6222222222222222, 'stuffRate': 0.19344262295081968, 'lineYards': 2.7901639344262295, 'lineYardsTotal': 851, 'secondLevelYards': 0.8360655737704918, 'secondLevelYardsTotal': 255, 'openFieldYards': 0.639344262295082, 'openFieldYardsTotal': 195, 'totalOpportunies': 63, 'pointsPerOpportunity': 4.190476190476191, 'fieldPosition': {'averageStart': 69.9, 'averagePredictedPoints': 1.397}, 'havoc': {'total': 0.129, 'frontSeven': 0.081, 'db': 0.048}, 'standardDowns': {'rate': 0.7027818448023426, 'ppa': 0.1530596590590318, 'successRate': 0.48541666666666666, 'explosiveness': 1.0678444287214919}, 'passingDowns': {'rate': 0.2972181551976574, 'ppa': 0.5230735067205544, 'successRate': 0.35960591133004927, 'explosiveness': 2.1701690259751256}, 'rushingPlays': {'rate': 0.4465592972181552, 'ppa': 0.0387236004519593, 'totalPPA': 11.810698137847586, 'successRate': 0.39672131147540984, 'explosiveness': 0.858739170529482}, 'passingPlays': {'rate': 0.5461200585651538, 'ppa': 0.45992587429217935, 'totalPPA': 171.5523511109829, 'successRate': 0.4959785522788204, 'explosiveness': 1.639581898130943}}","{'plays': 590, 'drives': 107, 'ppa': 0.07021672444363858, 'totalPPA': 41.42786742174676, 'successRate': 0.38305084745762713, 'explosiveness': 1.2636371620083802, 'powerSuccess': 0.717391304347826, 'stuffRate': 0.18032786885245902, 'lineYards': 2.7914754098360657, 'lineYardsTotal': 851, 'secondLevelYards': 1.039344262295082, 'secondLevelYardsTotal': 317, 'openFieldYards': 1.4852459016393442, 'openFieldYardsTotal': 0, 'totalOpportunies': 43, 'pointsPerOpportunity': 3.4651162790697674, 'fieldPosition': {'averageStart': 72.2, 'averagePredictedPoints': -1.237}, 'havoc': {'total': 0.175, 'frontSeven': 0.115, 'db': 0.059}, 'standardDowns': {'rate': 0.6542372881355932, 'ppa': 0.015735552596693025, 'successRate': 0.43523316062176165, 'explosiveness': 1.0596152974022588}, 'passingDowns': {'rate': 0.34576271186440677, 'ppa': 0.17330364764423165, 'totalPPA': 21.607187767022406, 'successRate': 0.28431372549019607, 'explosiveness': 1.8545970456950769}, 'rushingPlays': {'rate': 0.5169491525423728, 'ppa': 0.10977177513065414, 'totalPPA': 33.480391414849514, 'successRate': 0.3901639344262295, 'explosiveness': 1.1204905162088346}, 'passingPlays': {'rate': 0.4694915254237288, 'ppa': 0.07800428796758992, 'totalPPA': 21.607187767022406, 'successRate': 0.3862815884476534, 'explosiveness': 1.422837637243389}}"
2025,App State,Sun Belt,"{'plays': 716, 'drives': 118, 'ppa': 0.09688825800546022, 'totalPPA': 69.37199273190953, 'successRate': 0.39804469273743015, 'explosiveness': 1.2552036041574293, 'powerSuccess': 0.7027027027027027, 'stuffRate': 0.175, 'lineYards': 2.947142857142857, 'lineYardsTotal': 825, 'secondLevelYards': 1.0642857142857143, 'secondLevelYardsTotal': 298, 'openFieldYards': 0.9857142857142858, 'openFieldYardsTotal': 276, 'totalOpportunies': 61, 'pointsPerOpportunity': 3.737704918032787, 'fieldPosition': {'averageStart': 72.4, 'averagePredictedPoints': 1.211}, 'havoc': {'total': 0.18, 'frontSeven': 0.082, 'db': 0.098}, 'standardDowns': {'rate': 0.6508379888268156, 'ppa': -0.006104657314418197, 'successRate': 0.44420600858369097, 'explosiveness': 0.9953100422768663}, 'passingDowns': {'rate': 0.34916201117318435, 'ppa': 0.2888670521617136, 'successRate': 0.312, 'explosiveness': 1.944921133763539}, 'rushingPlays': {'rate': 0.39106145251396646, 'ppa': 0.06570133033551893, 'totalPPA': 18.396372493945304, 'successRate': 0.425, 'explosiveness': 0.7870543818411714}, 'passingPlays': {'rate': 0.5963687150837989, 'ppa': 0.1645757160000858, 'totalPPA': 70.27383073203663, 'successRate': 0.3840749414519906, 'explosiveness': 1.594992716268159}}","{'plays': 730, 'drives': 119, 'ppa': 0.1755079884998024, 'totalPPA': 128.12083160485577, 'successRate': 0.436986301369863, 'explosiveness': 1.2540330377395492, 'powerSuccess': 0.72, 'stuffRate': 0.19584569732937684, 'lineYards': 2.7637982195845696, 'lineYardsTotal': 931, 'secondLevelYards': 1, 'secondLevelYardsTotal': 337, 'openFieldYards': 1.0178041543026706, 'openFieldYardsTotal': 0, 'totalOpportunies': 65, 'pointsPerOpportunity': 4.046153846153846, 'fieldPosition': {'averageStart': 68.6, 'averagePredictedPoints': -1.501}, 'havoc': {'total': 0.172, 'frontSeven': 0.1, 'db': 0.072}, 'standardDowns': {'rate': 0.6657534246575343, 'ppa': 0.07050267878140368, 'successRate': 0.49176954732510286, 'explosiveness': 0.9334912117866063}, 'passingDowns': {'rate': 0.33424657534246577, 'ppa': 0.384657908676613, 'totalPPA': 110.5475347564757, 'successRate': 0.32786885245901637, 'explosiveness': 2.211651742773966}, 'rushingPlays': {'rate': 0.46164383561643835, 'ppa': 0.07238515074681133, 'totalPPA': 24.393795801675417, 'successRate': 0.4391691394658754, 'explosiveness': 0.8863861353954641}, 'passingPlays': {'rate': 0.5260273972602739, 'ppa': 0.2878842050949888, 'totalPPA': 110.5475347564757, 'successRate': 0.4401041666666667, 'explosiveness': 1.5661059436852474}}"
2025,Arizona,Big 12,"{'plays': 673, 'drives': 121, 'ppa': 0.18634392534642014, 'totalPPA': 125.40946175814075, 'successRate': 0.424962852897474, 'explosiveness': 1.288342117642393, 'powerSuccess': 0.7567567567567568, 'stuffRate': 0.18553459119496854, 'lineYards': 3.2525157232704403, 'lineYardsTotal': 1034, 'secondLevelYards': 1.29874213836478, 'secondLevelYardsTotal': 413, 'openFieldYards': 1.5880503144654088, 'openFieldYardsTotal': 505, 'totalOpportunies': 65, 'pointsPerOpportunity': 3.6153846153846154, 'fieldPosition': {'averageStart': 66.3, 'averagePredictedPoints': 1.636}, 'havoc': {'total': 0.153, 'frontSeven': 0.097, 'db': 0.056}, 'standardDowns': {'rate': 0.7028231797919762, 'ppa': 0.11287366110176147, 'successRate': 0.4904862579281184, 'explosiveness': 1.0647512852364114}, 'passingDowns': {'rate': 0.2971768202080238, 'ppa': 0.3601011002850379, 'successRate': 0.27, 'explosiveness': 2.2489545827940183}, 'rushingPlays': {'rate': 0.4725111441307578, 'ppa': 0.1661136913854362, 'totalPPA': 52.82415386056871, 'successRate': 0.4339622641509434, 'explosiveness': 1.0461934735486642}, 'passingPlays': {'rate': 0.5230312035661219, 'ppa': 0.20651092118858635, 'totalPPA': 72.6918442583824, 'successRate': 0.41761363636363635, 'explosiveness': 1.5202128894210474}}","{'plays': 668, 'drives': 119, 'ppa': 0.08806864067019513, 'totalPPA': 58.82985196769034, 'successRate': 0.37425149700598803, 'explosiveness': 1.2014690803011512, 'powerSuccess': 0.6888888888888889, 'stuffRate': 0.1907514450867052, 'lineYards': 2.9026011560693643, 'lineYardsTotal': 1004, 'secondLevelYards': 1.0086705202312138, 'secondLevelYardsTotal': 349, 'openFieldYards': 0.7890173410404624, 'openFieldYardsTotal': 0, 'totalOpportunies': 43, 'pointsPerOpportunity': 3.604651162790698, 'fieldPosition': {'averageStart': 72.4, 'averagePredictedPoints': -1.181}, 'havoc': {'total': 0.203, 'frontSeven': 0.114, 'db': 0.089}, 'standardDowns': {'rate': 0.6661676646706587, 'ppa': 0.03949801075904125, 'successRate': 0.43820224719101125, 'explosiveness': 0.9615817150094302}, 'passingDowns': {'rate': 0.3338323353293413, 'ppa': 0.1849920949772062, 'totalPPA': 31.55975552800274, 'successRate': 0.24663677130044842, 'explosiveness': 2.0519788299717985}, 'rushingPlays': {'rate': 0.5179640718562875, 'ppa': 0.107687602815796, 'totalPPA': 37.25991057426541, 'successRate': 0.4421965317919075, 'explosiveness': 0.8803608391316188}, 'passingPlays': {'rate': 0.4625748502994012, 'ppa': 0.10213513115858491, 'totalPPA': 31.55975552800274, 'successRate': 0.3074433656957929, 'explosiveness': 1.7067447443256827}}"
2025,Arizona State,Big 12,"{'plays': 739, 'drives': 119, 'ppa': 0.14075263880232208, 'totalPPA': 104.01620007491601, 'successRate': 0.40324763193504737, 'explosiveness': 1.217571209521286, 'powerSuccess': 0.6808510638297872, 'stuffRate': 0.18904109589041096, 'lineYards': 3.0312328767123287, 'lineYardsTotal': 1106, 'secondLevelYards': 1.2575342465753425, 'secondLevelYardsTotal': 459, 'openFieldYards': 1.536986301369863, 'openFieldYardsTotal': 561, 'totalOpportunies': 66, 'pointsPerOpportunity': 3.257575757575758, 'fieldPosition': {'averageStart': 71.5, 'averagePredictedPoints': 1.324}, 'havoc': {'total': 0.173, 'frontSeven': 0.102, 'db': 0.071}, 'standardDowns': {'rate': 0.6725304465493911, 'ppa': 0.07228176711320357, 'successRate': 0.46277665995975853, 'explosiveness': 1.0114022305481656}, 'passingDowns': {'rate': 0.3274695534506089, 'ppa': 0.28137256950270184, 'successRate': 0.2809917355371901, 'explosiveness': 1.9149074619303703}, 'rushingPlays': {'rate': 0.4939106901217862, 'ppa': 0.14635347991963618, 'totalPPA': 53.4190201706672, 'successRate': 0.4438356164383562, 'explosiveness': 0.9528577647101638}, 'passingPlays': {'rate': 0.4925575101488498, 'ppa': 0.1812380710891636, 'totalPPA': 65.97065787645555, 'successRate': 0.37362637362637363, 'explosiveness': 1.5328916364286524}}","{'plays': 667, 'drives': 118, 'ppa': 0.1325736572832987, 'totalPPA': 88.42662940796023, 'successRate': 0.4122938530734633, 'explosiveness': 1.242504795234052, 'powerSuccess': 0.6896551724137931, 'stuffRate': 0.2, 'lineYards': 2.8384126984126983, 'lineYardsTotal': 894, 'secondLevelYards': 0.9428571428571428, 'secondLevelYardsTotal': 297, 'openFieldYards': 0.8888888888888888, 'openFieldYardsTotal': 0, 'totalOpportunies': 57, 'pointsPerOpportunity': 3.719298245614035, 'fieldPosition': {'averageStart': 68.4, 'averagePredictedPoints': -1.52}, 'havoc': {'total': 0.19, 'frontSeven': 0.108, 'db': 0.081}, 'standardDowns': {'rate': 0.6821589205397302, 'ppa': 0.06740493323196858, 'successRate': 0.46813186813186813, 'explosiveness': 0.9930340625679899}, 'passingDowns': {'rate': 0.31784107946026985, 'ppa': 0.27244049428025724, 'totalPPA': 63.93427977841858, 'successRate': 0.29245283018867924, 'explosiveness': 2.099557473586813}, 'rushingPlays': {'rate': 0.47226386806596704, 'ppa': 0.08277146546332176, 'totalPPA': 26.073011620946357, 'successRate': 0.42857142857142855, 'explosiveness': 0.9671983912345752}, 'passingPlays': {'rate': 0.5172413793103449, 'ppa': 0.18531675298092343, 'totalPPA': 63.93427977841858, 'successRate': 0.39710144927536234, 'explosiveness': 1.5023373242152878}}"
2025,Arkansas,SEC,"{'plays': 652, 'drives': 111, 'ppa': 0.3251155019987371, 'totalPPA': 211.9753073031766, 'successRate': 0.49693251533742333, 'explosiveness': 1.3283994355424606, 'powerSuccess': 0.66, 'stuffRate': 0.2006079027355623, 'lineYards': 3.405775075987842, 'lineYardsTotal': 1121, 'secondLevelYards': 1.5866261398176291, 'secondLevelYardsTotal': 522, 'openFieldYards': 2.5379939209726445, 'openFieldYardsTotal': 835, 'totalOpportunies': 68, 'pointsPerOpportunity': 4.352941176470588, 'fieldPosition': {'averageStart': 72.5, 'averagePredictedPoints': 1.207}, 'havoc': {'total': 0.163, 'frontSeven': 0.095, 'db': 0.068}, 'standardDowns': {'rate': 0.7101226993865031, 'ppa': 0.23837262347451707, 'successRate': 0.5464362850971922, 'explosiveness': 1.0570809133478478}, 'passingDowns': {'rate': 0.2898773006134969, 'ppa': 0.5376126065316149, 'successRate': 0.37566137566137564, 'explosiveness': 2.295210507588053}, 'rushingPlays': {'rate': 0.504601226993865, 'ppa': 0.28487782083671787, 'totalPPA': 93.72480305528018, 'successRate': 0.5227963525835866, 'explosiveness': 1.0791385476824251}, 'passingPlays': {'rate': 0.48619631901840493, 'ppa': 0.40477552862580896, 'totalPPA': 128.31384257438143, 'successRate': 0.47634069400630913, 'explosiveness': 1.6231118924998564}}","{'plays': 692, 'drives': 113, 'ppa': 0.24292072883293372, 'totalPPA': 168.10114435239015, 'successRate': 0.45664739884393063, 'explosiveness': 1.283926233117222, 'powerSuccess': 0.6862745098039216, 'stuffRate': 0.20810810810810812, 'lineYards': 2.937027027027027, 'lineYardsTotal': 1087, 'secondLevelYards': 1.2486486486486486, 'secondLevelYardsTotal': 462, 'openFieldYards': 1.3567567567567569, 'openFieldYardsTotal': 0, 'totalOpportunies': 67, 'pointsPerOpportunity': 4.313432835820896, 'fieldPosition': {'averageStart': 71.6, 'averagePredictedPoints': -1.269}, 'havoc': {'total': 0.162, 'frontSeven': 0.094, 'db': 0.068}, 'standardDowns': {'rate': 0.6777456647398844, 'ppa': 0.1481282304288685, 'successRate': 0.5010660980810234, 'explosiveness': 1.0150578993638535}, 'passingDowns': {'rate': 0.3222543352601156, 'ppa': 0.4422825304091965, 'totalPPA': 121.68865942741249, 'successRate': 0.3632286995515695, 'explosiveness': 2.063976337216501}, 'rushingPlays': {'rate': 0.5346820809248555, 'ppa': 0.17404866294367388, 'totalPPA': 64.39800528915933, 'successRate': 0.4783783783783784, 'explosiveness': 0.9923849112888451}, 'passingPlays': {'rate': 0.4523121387283237, 'ppa': 0.3887816595125, 'totalPPA': 121.68865942741249, 'successRate': 0.44089456869009586, 'explosiveness': 1.6600033254909654}}"
2025,Arkansas State,Sun Belt,"{'plays': 763, 'drives': 118, 'ppa': 0.08836344136365493, 'totalPPA': 67.42130576046871, 'successRate': 0.4233289646133683, 'explosiveness': 1.1542240890476831, 'powerSuccess': 0.6595744680851063, 'stuffRate': 0.21238938053097345, 'lineYards': 2.5589970501474926, 'lineYardsTotal': 868, 'secondLevelYards': 0.9085545722713865, 'secondLevelYardsTotal': 308, 'openFieldYards': 0.8761061946902655, 'openFieldYardsTotal': 297, 'totalOpportunies': 68, 'pointsPerOpportunity': 3.1911764705882355, 'fieldPosition': {'averageStart': 70.5, 'averagePredictedPoints': 1.377}, 'havoc': {'total': 0.179, 'frontSeven': 0.108, 'db': 0.071}, 'standardDowns': {'rate': 0.6985583224115334, 'ppa': -0.007999426969737978, 'successRate': 0.46904315196998125, 'explosiveness': 0.9055577461977575}, 'passingDowns': {'rate': 0.30144167758846657, 'ppa': 0.31167391450147414, 'successRate': 0.3173913043478261, 'explosiveness': 2.005821153602223}, 'rushingPlays': {'rate': 0.4442988204456094, 'ppa': -0.027077271704529768, 'totalPPA': -9.179195107835591, 'successRate': 0.39823008849557523, 'explosiveness': 0.8268459616686352}, 'passingPlays': {'rate': 0.5439056356487549, 'ppa': 0.21909068937201068, 'totalPPA': 90.92263608938444, 'successRate': 0.4433734939759036, 'explosiveness': 1.4007703720608262}}","{'plays': 684, 'drives': 119, 'ppa': 0.19939053190198708, 'totalPPA': 136.38312382095916, 'successRate': 0.44590643274853803, 'explosiveness': 1.2706530314810347, 'powerSuccess': 0.7105263157894737, 'stuffRate': 0.19444444444444445, 'lineYards': 2.7669444444444444, 'lineYardsTotal': 996, 'secondLevelYards': 1.1083333333333334, 'secondLevelYardsTotal': 399, 'openFieldYards': 1.4055555555555557, 'openFieldYardsTotal': 0, 'totalOpportunies': 58, 'pointsPerOpportunity': 3.9310344827586206, 'fieldPosition': {'averageStart': 72.9, 'averagePredictedPoints': -1.218}, 'havoc': {'total': 0.141, 'frontSeven': 0.09, 'db': 0.051}, 'standardDowns': {'rate': 0.7017543859649122, 'ppa': 0.10515625430249369, 'successRate': 0.49583333333333335, 'explosiveness': 1.016664085968091}, 'passingDowns': {'rate': 0.2982456140350877, 'ppa': 0.42111824390079505, 'totalPPA': 93.28801786103546, 'successRate': 0.3284313725490196, 'explosiveness': 2.1728824200195507}, 'rushingPlays': {'rate': 0.5263157894736842, 'ppa': 0.14082683825571568, 'totalPPA': 50.69766177205765, 'successRate': 0.4388888888888889, 'explosiveness': 1.0130839737199644}, 'passingPlays': {'rate': 0.4619883040935672, 'ppa': 0.2952152463956818, 'totalPPA': 93.28801786103546, 'successRate': 0.45569620253164556, 'explosiveness': 1.5175865050006823}}"
2025,Army,American Athletic,"{'plays': 629, 'drives': 88, 'ppa': 0.16944145670796865, 'totalPPA': 106.57867626931228, 'successRate': 0.4260731319554849, 'explosiveness': 1.096864095136384, 'powerSuccess': 0.8148148148148148, 'stuffRate': 0.1261595547309833, 'lineYards': 3.0116883116883115, 'lineYardsTotal': 1623, 'secondLevelYards': 0.7625231910946196, 'secondLevelYardsTotal': 411, 'openFieldYards': 0.6808905380333952, 'openFieldYardsTotal': 367, 'totalOpportunies': 50, 'pointsPerOpportunity': 3.56, 'fieldPosition': {'averageStart': 69.3, 'averagePredictedPoints': 1.43}, 'havoc': {'total': 0.083, 'frontSeven': 0.072, 'db': 0.011}, 'standardDowns': {'rate': 0.7297297297297297, 'ppa': 0.14715655687450607, 'successRate': 0.4749455337690632, 'explosiveness': 0.9656074833685885}, 'passingDowns': {'rate': 0.2702702702702703, 'ppa': 0.22961068625831757, 'successRate': 0.29411764705882354, 'explosiveness': 1.6691429224439713}, 'rushingPlays': {'rate': 0.8569157392686805, 'ppa': 0.1326889962683212, 'totalPPA': 71.51936898862513, 'successRate': 0.4359925788497217, 'explosiveness': 0.9002119841526718}, 'passingPlays': {'rate': 0.13513513513513514, 'ppa': 0.4147584023891239, 'totalPPA': 35.254464203075536, 'successRate': 0.36470588235294116, 'explosiveness': 2.484374409571202}}","{'plays': 538, 'drives': 83, 'ppa': 0.19298477715147203, 'totalPPA': 103.82581010749195, 'successRate': 0.45539033457249073, 'explosiveness': 1.104291358808689, 'powerSuccess': 0.6944444444444444, 'stuffRate': 0.17667844522968199, 'lineYards': 3.006713780918728, 'lineYardsTotal': 851, 'secondLevelYards': 0.9681978798586572, 'secondLevelYardsTotal': 274, 'openFieldYards': 0.734982332155477, 'openFieldYardsTotal': 0, 'totalOpportunies': 47, 'pointsPerOpportunity': 3.7872340425531914, 'fieldPosition': {'averageStart': 69.9, 'averagePredictedPoints': -1.398}, 'havoc': {'total': 0.136, 'frontSeven': 0.082, 'db': 0.054}, 'standardDowns': {'rate': 0.7211895910780669, 'ppa': 0.17623620564177372, 'successRate': 0.5180412371134021, 'explosiveness': 0.9104764415434426}, 'passingDowns': {'rate': 0.2788104089219331, 'ppa': 0.23630774878989166, 'totalPPA': 91.66323659785303, 'successRate': 0.29333333333333333, 'explosiveness': 1.9896731399521996}, 'rushingPlays': {'rate': 0.5260223048327137, 'ppa': 0.05507600609292041, 'totalPPA': 15.586509724296477, 'successRate': 0.4275618374558304, 'explosiveness': 0.8085323994114142}, 'passingPlays': {'rate': 0.46654275092936803, 'ppa': 0.36519217768068934, 'totalPPA': 91.66323659785303, 'successRate': 0.4900398406374502, 'explosiveness': 1.3993034156037505}}"
2025,Auburn,SEC,"{'plays': 693, 'drives': 111, 'ppa': 0.15480830938644016, 'totalPPA': 107.28215840480303, 'successRate': 0.4329004329004329, 'explosiveness': 1.0846334394104706, 'powerSuccess': 0.8301886792452831, 'stuffRate': 0.1671388101983003, 'lineYards': 3.1084985835694052, 'lineYardsTotal': 1097, 'secondLevelYards': 1.2577903682719547, 'secondLevelYardsTotal': 444, 'openFieldYards': 1.2804532577903682, 'openFieldYardsTotal': 452, 'totalOpportunies': 50, 'pointsPerOpportunity': 4.04, 'fieldPosition': {'averageStart': 73.9, 'averagePredictedPoints': 1.143}, 'havoc': {'total': 0.164, 'frontSeven': 0.112, 'db': 0.051}, 'standardDowns': {'rate': 0.6883116883116883, 'ppa': 0.16675508966373137, 'successRate': 0.5115303983228512, 'explosiveness': 0.9266749471903372}, 'passingDowns': {'rate': 0.3116883116883117, 'ppa': 0.12842583627408877, 'successRate': 0.25925925925925924, 'explosiveness': 1.7728811555124804}, 'rushingPlays': {'rate': 0.5093795093795094, 'ppa': 0.22296898837737558, 'totalPPA': 78.70805289721358, 'successRate': 0.46742209631728043, 'explosiveness': 0.9814979652302055}, 'passingPlays': {'rate': 0.47619047619047616, 'ppa': 0.10697051215616302, 'totalPPA': 35.3002690115338, 'successRate': 0.403030303030303, 'explosiveness': 1.1979935654859484}}","{'plays': 655, 'drives': 112, 'ppa': 0.07128994942575156, 'totalPPA': 46.69491687386728, 'successRate': 0.3801526717557252, 'explosiveness': 1.3138933032854947, 'powerSuccess': 0.6571428571428571, 'stuffRate': 0.2848101265822785, 'lineYards': 2.0572784810126583, 'lineYardsTotal': 650, 'secondLevelYards': 0.7563291139240507, 'secondLevelYardsTotal': 239, 'openFieldYards': 0.6487341772151899, 'openFieldYardsTotal': 0, 'totalOpportunies': 55, 'pointsPerOpportunity': 3.309090909090909, 'fieldPosition': {'averageStart': 71.2, 'averagePredictedPoints': -1.274}, 'havoc': {'total': 0.173, 'frontSeven': 0.121, 'db': 0.051}, 'standardDowns': {'rate': 0.6641221374045801, 'ppa': -0.035674183210388406, 'successRate': 0.4160919540229885, 'explosiveness': 1.044372855125369}, 'passingDowns': {'rate': 0.33587786259541985, 'ppa': 0.2827872116835738, 'totalPPA': 106.35358272334517, 'successRate': 0.3090909090909091, 'explosiveness': 2.031293319711711}, 'rushingPlays': {'rate': 0.48244274809160304, 'ppa': -0.14184388502905523, 'totalPPA': -44.82266766918145, 'successRate': 0.31329113924050633, 'explosiveness': 0.8996406004024657}, 'passingPlays': {'rate': 0.5083969465648855, 'ppa': 0.31938012829833384, 'totalPPA': 106.35358272334517, 'successRate': 0.44744744744744747, 'explosiveness': 1.5951054192593703}}"
