id,season,week,season_type,start_date,completed,neutral_site,conference_game,venue_id,venue,home_id,home_team,home_conference,home_points,away_id,away_team,away_conference,away_points
401635525,2024,1,,,1,,,,Aviva Stadium,,,,,,,,
401643697,2024,1,,,1,,,,University Stadium (NM),,,,,,,,
401643696,2024,1,,,1,,,,Mackay Stadium,,,,,,,,
401643858,2024,1,,,1,,,,Clarence T.C. Ching Athletics Complex,,,,,,,,
401628458,2024,1,,,1,,,,SHI Stadium,,,,,,,,
401628582,2024,1,,,1,,,,FBC Mortgage Stadium,,,,,,,,
401644730,2024,1,,,1,,,,Kelly/Shorts Stadium,,,,,,,,
401634299,2024,1,,,1,,,,Carter-Finley Stadium,,,,,,,,
401628581,2024,1,,,1,,,,Allegacy Federal Credit Union Stadium,,,,,,,,
401636387,2024,1,,,1,,,,Malone Stadium,,,,,,,,
401644729,2024,1,,,1,,,,Doyt L. Perry Stadium,,,,,,,,
401644727,2024,1,,,1,,,,UB Stadium,,,,,,,,
401628320,2024,1,,,1,,,,War Memorial Stadium (AR),,,,,,,,
401644728,2024,1,,,1,,,,Glass Bowl,,,,,,,,
401645318,2024,1,,,1,,,,Chapman Stadium,,,,,,,,
401628327,2024,1,,,1,,,,Memorial Stadium,,,,,,,,
401636606,2024,1,,,1,,,,Children's Mercy Park,,,,,,,,
401645317,2024,1,,,1,,,,Yulman Stadium,,,,,,,,
401628448,2024,1,,,1,,,,Huntington Bank Stadium,,,,,,,,
401645316,2024,1,,,1,,,,Protective Stadium,,,,,,,,
401634206,2024,1,,,1,,,,Folsom Field,,,,,,,,
401640998,2024,1,,,1,,,,AmFirst Stadium,,,,,,,,
401654845,2024,1,,,1,,,,"Memorial Stadium (Champaign, IL)",,,,,,,,
401636607,2024,1,,,1,,,,Rice-Eccles Stadium,,,,,,,,
401643698,2024,1,,,1,,,,CEFCU Stadium,,,,,,,,
401645319,2024,1,,,1,,,,Michie Stadium,,,,,,,,
401628453,2024,1,,,1,,,,Spartan Stadium,,,,,,,,
401628328,2024,1,,,1,,,,"Memorial Stadium (Norman, OK)",,,,,,,,
401628584,2024,1,,,1,,,,Wallace Wade Stadium,,,,,,,,
401628461,2024,1,,,1,,,,Camp Randall Stadium,,,,,,,,
401634300,2024,1,,,1,,,,Stanford Stadium,,,,,,,,
401643703,2024,1,,,1,,,,Maverik Stadium,,,,,,,,
401634169,2024,1,,,1,,,,Ross-Ade Stadium,,,,,,,,
401628323,2024,1,,,1,,,,Mercedes-Benz Stadium,,,,,,,,
