id,season,week,season_type,start_date,completed,neutral_site,conference_game,venue_id,venue,home_id,home_team,home_conference,home_points,away_id,away_team,away_conference,away_points
400763593,2015,1,,,1,,,,FBC Mortgage Stadium,,,,,,,,
400603840,2015,1,,,1,,,,Bank of America Stadium,,,,,,,,
400763399,2015,1,,,1,,,,Kelly/Shorts Stadium,,,,,,,,
400756896,2015,1,,,1,,,,Allegacy Federal Credit Union Stadium,,,,,,,,
400787299,2015,1,,,1,,,,Scheumann Stadium,,,,,,,,
400764854,2015,1,,,1,,,,Pratt & Whitney Stadium,,,,,,,,
400756895,2015,1,,,1,,,,Bobby Dodd Stadium,,,,,,,,
400603839,2015,1,,,1,,,,FirstBank Stadium,,,,,,,,
400756883,2015,1,,,1,,,,Rice-Eccles Stadium,,,,,,,,
400763398,2015,1,,,1,,,,Huntington Bank Stadium,,,,,,,,
400787110,2015,1,,,1,,,,Maverik Stadium,,,,,,,,
400787302,2015,1,,,1,,,,Kibbie Dome,,,,,,,,
400756894,2015,1,,,1,,,,Yulman Stadium,,,,,,,,
400756882,2015,1,,,1,,,,Arizona Stadium,,,,,,,,
400799923,2015,1,,,1,,,,Valley Children's Stadium,,,,,,,,
400787109,2015,1,,,1,,,,CEFCU Stadium,,,,,,,,
400787108,2015,1,,,1,,,,Mackay Stadium,,,,,,,,
400787107,2015,1,,,1,,,,Aloha Stadium,,,,,,,,
400763587,2015,1,,,1,,,,Georgia Dome,,,,,,,,
400764855,2015,1,,,1,,,,Gerald J. Ford Stadium,,,,,,,,
400760491,2015,1,,,1,,,,Michie Stadium,,,,,,,,
400756903,2015,1,,,1,,,,JMA Wireless Dome,,,,,,,,
400763470,2015,1,,,1,,,,Waldo Stadium,,,,,,,,
400756887,2015,1,,,1,,,,Reser Stadium,,,,,,,,
400756888,2015,1,,,1,,,,Albertsons Stadium,,,,,,,,
400763473,2015,1,,,1,,,,Kinnick Stadium,,,,,,,,
400763496,2015,1,,,1,,,,High Point Solutions Stadium,,,,,,,,
400756891,2015,1,,,1,,,,Ryan Field,,,,,,,,
400603831,2015,1,,,1,,,,Sanford Stadium,,,,,,,,
400764860,2015,1,,,1,,,,Navy-Marine Corps Memorial Stadium,,,,,,,,
400763401,2015,1,,,1,,,,Memorial Stadium,,,,,,,,
400763494,2015,1,,,1,,,,SECU Stadium,,,,,,,,
400603835,2015,1,,,1,,,,Vaught-Hemingway Stadium,,,,,,,,
400756898,2015,1,,,1,,,,"Memorial Stadium (Clemson, SC)",,,,,,,,
400756902,2015,1,,,1,,,,Acrisure Stadium,,,,,,,,
400756897,2015,1,,,1,,,,"Alumni Stadium (Chestnut Hill, MA)",,,,,,,,
400835430,2015,1,,,1,,,,"Memorial Stadium (Champaign, IL)",,,,,,,,
400756889,2015,1,,,1,,,,Gesa Field,,,,,,,,
400756904,2015,1,,,1,,,,Rose Bowl,,,,,,,,
400787412,2015,1,,,1,,,,Kidd Brewer Stadium,,,,,,,,
400787303,2015,1,,,1,,,,UB Stadium,,,,,,,,
400603829,2015,1,,,1,,,,Georgia Dome,,,,,,,,
400787111,2015,1,,,1,,,,Falcon Stadium,,,,,,,,
400763592,2015,1,,,1,,,,Chapman Stadium,,,,,,,,
400603828,2015,1,,,1,,,,Razorback Stadium,,,,,,,,
400763406,2015,1,,,1,,,,Jones AT&T Stadium,,,,,,,,
400763495,2015,1,,,1,,,,"Memorial Stadium (Lincoln, NE)",,,,,,,,
400763497,2015,1,,,1,,,,Lincoln Financial Field,,,,,,,,
400763588,2015,1,,,1,,,,Rynearson Stadium,,,,,,,,
400787304,2015,1,,,1,,,,Yager Stadium,,,,,,,,
400834350,2015,1,,,1,,,,Nissan Stadium,,,,,,,,
400763472,2015,1,,,1,,,,"Memorial Stadium (Bloomington, IN)",,,,,,,,
400787112,2015,1,,,1,,,,Sonny Lubick Field at Hughes Stadium,,,,,,,,
400787116,2015,1,,,1,,,,War Memorial Stadium,,,,,,,,
400603834,2015,1,,,1,,,,Memorial Stadium,,,,,,,,
400763591,2015,1,,,1,,,,Rice Stadium,,,,,,,,
400756890,2015,1,,,1,,,,California Memorial Stadium,,,,,,,,
400756901,2015,1,,,1,,,,Carter-Finley Stadium,,,,,,,,
400787414,2015,1,,,1,,,,Ladd Peebles Stadium,,,,,,,,
400764857,2015,1,,,1,,,,Dowdy-Ficklen Stadium,,,,,,,,
400756900,2015,1,,,1,,,,Hard Rock Stadium,,,,,,,,
400603838,2015,1,,,1,,,,NRG Stadium,,,,,,,,
