id,season,week,season_type,start_date,completed,neutral_site,conference_game,venue_id,venue,home_id,home_team,home_conference,home_points,away_id,away_team,away_conference,away_points
400547983,2014,3,,,1,,,,Ohio Stadium,,,,,,,,
400547661,2014,3,,,1,,,,Pratt & Whitney Stadium,,,,,,,,
400547773,2014,3,,,1,,,,Bobby Dodd Stadium,,,,,,,,
400547816,2014,3,,,1,,,,Kelly/Shorts Stadium,,,,,,,,
400547917,2014,3,,,1,,,,Doyt L. Perry Stadium,,,,,,,,
400547849,2014,3,,,1,,,,SECU Stadium,,,,,,,,
400547662,2014,3,,,1,,,,Lane Stadium,,,,,,,,
400547809,2014,3,,,1,,,,FIU Stadium,,,,,,,,
400548109,2014,3,,,1,,,,FirstBank Stadium,,,,,,,,
400547781,2014,3,,,1,,,,Scott Stadium,,,,,,,,
400548189,2014,3,,,1,,,,Georgia Dome,,,,,,,,
400548193,2014,3,,,1,,,,Autzen Stadium,,,,,,,,
400548190,2014,3,,,1,,,,Sonny Lubick Field at Hughes Stadium,,,,,,,,
400548107,2014,3,,,1,,,,Scheumann Stadium,,,,,,,,
400547753,2014,3,,,1,,,,Wallace Wade Stadium,,,,,,,,
400547663,2014,3,,,1,,,,Raymond James Stadium,,,,,,,,
400548392,2014,3,,,1,,,,Williams-Brice Stadium,,,,,,,,
400547851,2014,3,,,1,,,,Jones AT&T Stadium,,,,,,,,
400547852,2014,3,,,1,,,,Kinnick Stadium,,,,,,,,
400547945,2014,3,,,1,,,,Michigan Stadium,,,,,,,,
400548025,2014,3,,,1,,,,Legion Field,,,,,,,,
400547788,2014,3,,,1,,,,Hard Rock Stadium,,,,,,,,
400547855,2014,3,,,1,,,,Amon G. Carter Stadium,,,,,,,,
400548391,2014,3,,,1,,,,Ladd Peebles Stadium,,,,,,,,
400547906,2014,3,,,1,,,,Husky Stadium,,,,,,,,
400548390,2014,3,,,1,,,,Vaught-Hemingway Stadium,,,,,,,,
400548265,2014,3,,,1,,,,Stanford Stadium,,,,,,,,
400548110,2014,3,,,1,,,,Kibbie Dome,,,,,,,,
400548022,2014,3,,,1,,,,S.B. Ballard Stadium,,,,,,,,
400548024,2014,3,,,1,,,,Bryant-Denny Stadium,,,,,,,,
400547831,2014,3,,,1,,,,Maverik Stadium,,,,,,,,
400547853,2014,3,,,1,,,,Boone Pickens Stadium,,,,,,,,
400548020,2014,3,,,1,,,,"Johnny ""Red"" Floyd Stadium",,,,,,,,
400548108,2014,3,,,1,,,,Sam Boyd Stadium,,,,,,,,
400548413,2014,3,,,1,,,,Veterans Memorial Stadium (AL),,,,,,,,
400548389,2014,3,,,1,,,,Tiger Stadium (LA),,,,,,,,
400547665,2014,3,,,1,,,,FAU Stadium,,,,,,,,
400547990,2014,3,,,1,,,,Lucas Oil Stadium,,,,,,,,
400548388,2014,3,,,1,,,,Ben Hill Griffin Stadium,,,,,,,,
400547664,2014,3,,,1,,,,Yulman Stadium,,,,,,,,
400547995,2014,3,,,1,,,,High Point Solutions Stadium,,,,,,,,
400548026,2014,3,,,1,,,,Sun Bowl,,,,,,,,
400548412,2014,3,,,1,,,,Bobcat Stadium (TX),,,,,,,,
400547850,2014,3,,,1,,,,"Memorial Stadium (Norman, OK)",,,,,,,,
400548264,2014,3,,,1,,,,Gesa Field,,,,,,,,
400547730,2014,3,,,1,,,,"Alumni Stadium (Chestnut Hill, MA)",,,,,,,,
400547848,2014,3,,,1,,,,AT&T Stadium,,,,,,,,
400548023,2014,3,,,1,,,,Kyle Field,,,,,,,,
400548263,2014,3,,,1,,,,Folsom Field,,,,,,,,
400547970,2014,3,,,1,,,,Valley Children's Stadium,,,,,,,,
400548192,2014,3,,,1,,,,Arizona Stadium,,,,,,,,
400548191,2014,3,,,1,,,,Aloha Stadium,,,,,,,,
400547856,2014,4,,,1,,,,Bill Snyder Family Stadium,,,,,,,,
400547666,2014,4,,,1,,,,Raymond James Stadium,,,,,,,,
400548385,2014,4,,,1,,,,Sanford Stadium,,,,,,,,
400547991,2014,4,,,1,,,,Ross-Ade Stadium,,,,,,,,
400547954,2014,4,,,1,,,,Spartan Stadium,,,,,,,,
400547977,2014,4,,,1,,,,Ryan Field,,,,,,,,
400547774,2014,4,,,1,,,,Lane Stadium,,,,,,,,
400548031,2014,4,,,1,,,,Rice Stadium,,,,,,,,
400547810,2014,4,,,1,,,,Acrisure Stadium,,,,,,,,
400548002,2014,4,,,1,,,,Camp Randall Stadium,,,,,,,,
400547673,2014,4,,,1,,,,Wallace Wade Stadium,,,,,,,,
400547817,2014,4,,,1,,,,JMA Wireless Dome,,,,,,,,
400547672,2014,4,,,1,,,,Lincoln Financial Field,,,,,,,,
400547731,2014,4,,,1,,,,"Alumni Stadium (Chestnut Hill, MA)",,,,,,,,
400548029,2014,4,,,1,,,,InfoCision Stadium,,,,,,,,
400548196,2014,4,,,1,,,,Folsom Field,,,,,,,,
400547782,2014,4,,,1,,,,FIU Stadium,,,,,,,,
400547832,2014,4,,,1,,,,Allegacy Federal Credit Union Stadium,,,,,,,,
400547857,2014,4,,,1,,,,Memorial Stadium,,,,,,,,
400548114,2014,4,,,1,,,,UB Stadium,,,,,,,,
400547822,2014,4,,,1,,,,LaVell Edwards Stadium,,,,,,,,
400547946,2014,4,,,1,,,,Michigan Stadium,,,,,,,,
400547996,2014,4,,,1,,,,Navy-Marine Corps Memorial Stadium,,,,,,,,
400548030,2014,4,,,1,,,,DATCU Stadium,,,,,,,,
400547671,2014,4,,,1,,,,Gerald J. Ford Stadium,,,,,,,,
400548384,2014,4,,,1,,,,Bryant-Denny Stadium,,,,,,,,
400547669,2014,4,,,1,,,,Dowdy-Ficklen Stadium,,,,,,,,
400547907,2014,4,,,1,,,,"Memorial Stadium (Champaign, IL)",,,,,,,,
400547918,2014,4,,,1,,,,Memorial Stadium,,,,,,,,
400547962,2014,4,,,1,,,,Huntington Bank Stadium,,,,,,,,
400547987,2014,4,,,1,,,,Beaver Stadium,,,,,,,,
400548027,2014,4,,,1,,,,War Memorial Stadium,,,,,,,,
400547804,2014,4,,,1,,,,Carter-Finley Stadium,,,,,,,,
400548268,2014,4,,,1,,,,Husky Stadium,,,,,,,,
400547667,2014,4,,,1,,,,FBC Mortgage Stadium,,,,,,,,
400548203,2014,4,,,1,,,,Centennial Bank Stadium,,,,,,,,
400548386,2014,4,,,1,,,,Tiger Stadium (LA),,,,,,,,
400548113,2014,4,,,1,,,,Waldo Stadium,,,,,,,,
400548112,2014,4,,,1,,,,Peden Stadium,,,,,,,,
400548111,2014,4,,,1,,,,Glass Bowl,,,,,,,,
400548032,2014,4,,,1,,,,M. M. Roberts Stadium,,,,,,,,
400547670,2014,4,,,1,,,,Simmons Bank Liberty Stadium,,,,,,,,
400548028,2014,4,,,1,,,,Joe Aillet Stadium,,,,,,,,
400547668,2014,4,,,1,,,,Paul Brown Stadium,,,,,,,,
400548115,2014,4,,,1,,,,Razorback Stadium,,,,,,,,
400547858,2014,4,,,1,,,,Milan Puskar Stadium,,,,,,,,
400548387,2014,4,,,1,,,,FirstBank Stadium,,,,,,,,
400548414,2014,4,,,1,,,,Ladd Peebles Stadium,,,,,,,,
400547789,2014,4,,,1,,,,"Memorial Stadium (Lincoln, NE)",,,,,,,,
400560174,2014,4,,,1,,,,TDECU Stadium,,,,,,,,
400548197,2014,4,,,1,,,,Aggie Memorial Stadium,,,,,,,,
400547742,2014,4,,,1,,,,Doak Campbell Stadium,,,,,,,,
400548266,2014,4,,,1,,,,Arizona Stadium,,,,,,,,
400548195,2014,4,,,1,,,,Valley Children's Stadium,,,,,,,,
400548194,2014,4,,,1,,,,Albertsons Stadium,,,,,,,,
400548267,2014,4,,,1,,,,Gesa Field,,,,,,,,
400548198,2014,4,,,1,,,,Reser Stadium,,,,,,,,
400547859,2014,5,,,1,,,,Boone Pickens Stadium,,,,,,,,
400550418,2014,5,,,1,,,,Allen E. Paulson Stadium,,,,,,,,
400548269,2014,5,,,1,,,,Mountain America Stadium,,,,,,,,
400548200,2014,5,,,1,,,,University Stadium (NM),,,,,,,,
400548036,2014,5,,,1,,,,S.B. Ballard Stadium,,,,,,,,
400547978,2014,5,,,1,,,,Beaver Stadium,,,,,,,,
400547677,2014,5,,,1,,,,Gerald J. Ford Stadium,,,,,,,,
400547679,2014,5,,,1,,,,High Point Solutions Stadium,,,,,,,,
400547930,2014,5,,,1,,,,Ross-Ade Stadium,,,,,,,,
400547955,2014,5,,,1,,,,Spartan Stadium,,,,,,,,
400548381,2014,5,,,1,,,,Sanford Stadium,,,,,,,,
400547678,2014,5,,,1,,,,Camp Randall Stadium,,,,,,,,
400548383,2014,5,,,1,,,,Kroger Field,,,,,,,,
400547861,2014,5,,,1,,,,Bill Snyder Family Stadium,,,,,,,,
400547732,2014,5,,,1,,,,"Alumni Stadium (Chestnut Hill, MA)",,,,,,,,
400547827,2014,5,,,1,,,,Lane Stadium,,,,,,,,
400548459,2014,5,,,1,,,,Yale Bowl,,,,,,,,
400547919,2014,5,,,1,,,,"Memorial Stadium (Bloomington, IN)",,,,,,,,
400547811,2014,5,,,1,,,,Acrisure Stadium,,,,,,,,
400548118,2014,5,,,1,,,,Peden Stadium,,,,,,,,
400548116,2014,5,,,1,,,,Warren McGuirk Alumni Stadium,,,,,,,,
400548033,2014,5,,,1,,,,Legion Field,,,,,,,,
400548119,2014,5,,,1,,,,UB Stadium,,,,,,,,
400547764,2014,5,,,1,,,,Carter-Finley Stadium,,,,,,,,
400548382,2014,5,,,1,,,,AT&T Stadium,,,,,,,,
400547823,2014,5,,,1,,,,Scott Stadium,,,,,,,,
400547833,2014,5,,,1,,,,L&N Federal Credit Union Stadium,,,,,,,,
400547947,2014,5,,,1,,,,Michigan Stadium,,,,,,,,
400548038,2014,5,,,1,,,,Navy-Marine Corps Memorial Stadium,,,,,,,,
400547675,2014,5,,,1,,,,Pratt & Whitney Stadium,,,,,,,,
400548035,2014,5,,,1,,,,Jordan-Hare Stadium,,,,,,,,
400548271,2014,5,,,1,,,,California Memorial Stadium,,,,,,,,
400547862,2014,5,,,1,,,,Memorial Stadium,,,,,,,,
400548273,2014,5,,,1,,,,Husky Stadium,,,,,,,,
400548416,2014,5,,,1,,,,Kibbie Dome,,,,,,,,
400548034,2014,5,,,1,,,,FAU Stadium,,,,,,,,
400547674,2014,5,,,1,,,,Ohio Stadium,,,,,,,,
400548199,2014,5,,,1,,,,Falcon Stadium,,,,,,,,
400548380,2014,5,,,1,,,,Williams-Brice Stadium,,,,,,,,
400547743,2014,5,,,1,,,,"Memorial Stadium (Clemson, SC)",,,,,,,,
400548037,2014,5,,,1,,,,M. M. Roberts Stadium,,,,,,,,
400548117,2014,5,,,1,,,,Glass Bowl,,,,,,,,
400548417,2014,5,,,1,,,,Malone Stadium,,,,,,,,
400548379,2014,5,,,1,,,,Tiger Stadium (LA),,,,,,,,
400547676,2014,5,,,1,,,,Vaught-Hemingway Stadium,,,,,,,,
400547754,2014,5,,,1,,,,Hard Rock Stadium,,,,,,,,
400548272,2014,5,,,1,,,,Rice-Eccles Stadium,,,,,,,,
400547818,2014,5,,,1,,,,MetLife Stadium,,,,,,,,
400547680,2014,5,,,1,,,,Chapman Stadium,,,,,,,,
400548202,2014,5,,,1,,,,Qualcomm Stadium,,,,,,,,
400547860,2014,5,,,1,,,,Jack Trice Stadium,,,,,,,,
400547908,2014,5,,,1,,,,"Memorial Stadium (Lincoln, NE)",,,,,,,,
400548270,2014,5,,,1,,,,Los Angeles Memorial Coliseum,,,,,,,,
400548201,2014,5,,,1,,,,CEFCU Stadium,,,,,,,,
400547682,2014,6,,,1,,,,TDECU Stadium,,,,,,,,
400548039,2014,6,,,1,,,,FIU Stadium,,,,,,,,
400548274,2014,6,,,1,,,,Autzen Stadium,,,,,,,,
400547783,2014,6,,,1,,,,JMA Wireless Dome,,,,,,,,
400548207,2014,6,,,1,,,,Valley Children's Stadium,,,,,,,,
400548204,2014,6,,,1,,,,LaVell Edwards Stadium,,,,,,,,
400547684,2014,6,,,1,,,,Dowdy-Ficklen Stadium,,,,,,,,
400547863,2014,6,,,1,,,,Boone Pickens Stadium,,,,,,,,
400548377,2014,6,,,1,,,,Davis Wade Stadium,,,,,,,,
400547937,2014,6,,,1,,,,SECU Stadium,,,,,,,,
400548376,2014,6,,,1,,,,Neyland Stadium,,,,,,,,
400548120,2014,6,,,1,,,,Michie Stadium,,,,,,,,
400548042,2014,6,,,1,,,,"Johnny ""Red"" Floyd Stadium",,,,,,,,
400548041,2014,6,,,1,,,,S.B. Ballard Stadium,,,,,,,,
400547909,2014,6,,,1,,,,"Memorial Stadium (Champaign, IL)",,,,,,,,
400547797,2014,6,,,1,,,,Kenan Stadium,,,,,,,,
400548122,2014,6,,,1,,,,InfoCision Stadium,,,,,,,,
400547920,2014,6,,,1,,,,"Memorial Stadium (Bloomington, IN)",,,,,,,,
400548126,2014,6,,,1,,,,Yager Stadium,,,,,,,,
400547685,2014,6,,,1,,,,Sonny Lubick Field at Hughes Stadium,,,,,,,,
400548279,2014,6,,,1,,,,Notre Dame Stadium,,,,,,,,
400547979,2014,6,,,1,,,,Ryan Field,,,,,,,,
400548044,2014,6,,,1,,,,Alamodome,,,,,,,,
400547765,2014,6,,,1,,,,Doak Campbell Stadium,,,,,,,,
400548121,2014,6,,,1,,,,Doyt L. Perry Stadium,,,,,,,,
400548124,2014,6,,,1,,,,Kelly/Shorts Stadium,,,,,,,,
400548205,2014,6,,,1,,,,Falcon Stadium,,,,,,,,
400548374,2014,6,,,1,,,,Vaught-Hemingway Stadium,,,,,,,,
400547867,2014,6,,,1,,,,Amon G. Carter Stadium,,,,,,,,
400547865,2014,6,,,1,,,,DKR-Texas Memorial Stadium,,,,,,,,
400547744,2014,6,,,1,,,,"Memorial Stadium (Clemson, SC)",,,,,,,,
400547866,2014,6,,,1,,,,Milan Puskar Stadium,,,,,,,,
400548277,2014,6,,,1,,,,Folsom Field,,,,,,,,
400548378,2014,6,,,1,,,,Sanford Stadium,,,,,,,,
400548123,2014,6,,,1,,,,Huskie Stadium,,,,,,,,
400548418,2014,6,,,1,,,,Kidd Brewer Stadium,,,,,,,,
400548208,2014,6,,,1,,,,Rice Stadium,,,,,,,,
400548373,2014,6,,,1,,,,Jordan-Hare Stadium,,,,,,,,
400548419,2014,6,,,1,,,,Centennial Bank Stadium,,,,,,,,
400547683,2014,6,,,1,,,,Paul Brown Stadium,,,,,,,,
400547997,2014,6,,,1,,,,High Point Solutions Stadium,,,,,,,,
400548040,2014,6,,,1,,,,Joe Aillet Stadium,,,,,,,,
400548043,2014,6,,,1,,,,Houchens Industries-L.T. Smith Stadium,,,,,,,,
400548125,2014,6,,,1,,,,Waldo Stadium,,,,,,,,
400548420,2014,6,,,1,,,,Cajun Field,,,,,,,,
400548422,2014,6,,,1,,,,Bobcat Stadium (TX),,,,,,,,
400547864,2014,6,,,1,,,,Bill Snyder Family Stadium,,,,,,,,
400548275,2014,6,,,1,,,,Los Angeles Memorial Coliseum,,,,,,,,
400547790,2014,6,,,1,,,,Bobby Dodd Stadium,,,,,,,,
400547812,2014,6,,,1,,,,Scott Stadium,,,,,,,,
400548375,2014,6,,,1,,,,Kroger Field,,,,,,,,
400548421,2014,6,,,1,,,,Aggie Memorial Stadium,,,,,,,,
400548209,2014,6,,,1,,,,CEFCU Stadium,,,,,,,,
400547956,2014,6,,,1,,,,Spartan Stadium,,,,,,,,
400548278,2014,6,,,1,,,,Gesa Field,,,,,,,,
400548276,2014,6,,,1,,,,Rose Bowl,,,,,,,,
400548206,2014,6,,,1,,,,Mackay Stadium,,,,,,,,
400547686,2014,7,,,1,,,,FBC Mortgage Stadium,,,,,,,,
400548280,2014,7,,,1,,,,Stanford Stadium,,,,,,,,
400548214,2014,7,,,1,,,,University Stadium (NM),,,,,,,,
400548212,2014,7,,,1,,,,Sam Boyd Stadium,,,,,,,,
400547910,2014,7,,,1,,,,Camp Randall Stadium,,,,,,,,
400547869,2014,7,,,1,,,,Jones AT&T Stadium,,,,,,,,
400547687,2014,7,,,1,,,,Hard Rock Stadium,,,,,,,,
400547691,2014,7,,,1,,,,Lincoln Financial Field,,,,,,,,
400547963,2014,7,,,1,,,,Huntington Bank Stadium,,,,,,,,
