id,season,week,season_type,start_date,completed,neutral_site,conference_game,venue_id,venue,home_id,home_team,home_conference,home_points,away_id,away_team,away_conference,away_points
401110723,2019,1,regular,2019-08-24T23:00:00.000Z,True,True,False,4013,Camping World Stadium,57,Florida,SEC,24,2390,Miami,ACC,20
401114164,2019,1,regular,2019-08-25T02:30:00.000Z,True,False,False,3610,Aloha Stadium,62,Hawai'i,Mountain West,45,12,Arizona,Pac-12,38
401119255,2019,1,regular,2019-08-29T23:00:00.000Z,True,False,False,3965,UB Stadium,2084,Buffalo,Mid-American,38,2523,Robert Morris,NEC,10
401119254,2019,1,regular,2019-08-29T23:00:00.000Z,True,False,False,3700,Doyt L. Perry Stadium,189,Bowling Green,Mid-American,46,2415,Morgan State,MEAC,3
401117854,2019,1,regular,2019-08-29T23:00:00.000Z,True,False,False,3854,Nippert Stadium,2132,Cincinnati,American Athletic,24,26,UCLA,Pac-12,14
401117855,2019,1,regular,2019-08-29T23:00:00.000Z,True,False,False,3892,Pratt & Whitney Stadium,41,UConn,American Athletic,24,2681,Wagner,NEC,21
401114246,2019,1,regular,2019-08-29T23:30:00.000Z,True,False,False,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,Conference USA,28,2110,Central Arkansas,Southland,35
401135910,2019,1,regular,2019-08-29T23:30:00.000Z,True,False,False,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,49,2241,Gardner-Webb,Big South,28
401117853,2019,1,regular,2019-08-29T23:30:00.000Z,True,False,False,3652,FBC Mortgage Stadium,2116,UCF,American Athletic,62,50,Florida A&M,MEAC,0
401114236,2019,1,regular,2019-08-30T00:00:00.000Z,True,False,False,4729,Yulman Stadium,2655,Tulane,American Athletic,42,2229,Florida International,Conference USA,14
401111653,2019,1,regular,2019-08-30T00:00:00.000Z,True,False,True,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,ACC,52,59,Georgia Tech,ACC,14
401114237,2019,1,regular,2019-08-30T00:00:00.000Z,True,False,False,3803,Legion Field,5,UAB,Conference USA,24,2011,Alabama State,SWAC,19
401110731,2019,1,regular,2019-08-30T00:30:00.000Z,True,False,False,3795,Kyle Field,245,Texas A&M,SEC,41,326,Texas State,Sun Belt,7
401119253,2019,1,regular,2019-08-30T00:50:00.000Z,True,False,False,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,38,399,UAlbany,CAA,21
401112229,2019,1,regular,2019-08-30T01:00:00.000Z,True,False,False,3953,Huntington Bank Stadium,135,Minnesota,Big Ten,28,2571,South Dakota State,MVFC,21
401117493,2019,1,regular,2019-08-30T02:00:00.000Z,True,False,False,3935,CEFCU Stadium,23,San José State,Mountain West,35,2458,Northern Colorado,Big Sky,18
401114153,2019,1,regular,2019-08-30T02:00:00.000Z,True,False,False,3947,Mountain America Stadium,9,Arizona State,Pac-12,30,2309,Kent State,Mid-American,7
401114223,2019,1,regular,2019-08-30T02:15:00.000Z,True,False,False,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,12,254,Utah,Pac-12,30
401114238,2019,1,regular,2019-08-30T22:00:00.000Z,True,False,False,3841,Michie Stadium,349,Army,FBS Independents,14,242,Rice,Conference USA,7
401112212,2019,1,regular,2019-08-30T23:00:00.000Z,True,False,False,3936,Spartan Stadium,127,Michigan State,Big Ten,28,202,Tulsa,American Athletic,7
401112264,2019,1,regular,2019-08-30T23:15:00.000Z,True,False,False,3754,High Point Solutions Stadium,164,Rutgers,Big Ten,48,113,Massachusetts,FBS Independents,21
401117856,2019,1,regular,2019-08-30T23:55:00.000Z,True,False,False,3886,Raymond James Stadium,58,South Florida,American Athletic,0,275,Wisconsin,Big Ten,49
401112430,2019,1,regular,2019-08-31T00:00:00.000Z,True,False,False,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,ACC,38,328,Utah State,Mountain West,35
401112262,2019,1,regular,2019-08-31T01:30:00.000Z,True,False,False,3816,Mackay Stadium,2440,Nevada,Mountain West,34,2509,Purdue,Big Ten,31
401114184,2019,1,regular,2019-08-31T02:00:00.000Z,True,True,False,3937,Sports Authority Field at Mile High,38,Colorado,Pac-12,52,36,Colorado State,Mountain West,31
401112122,2019,1,regular,2019-08-31T02:30:00.000Z,True,False,False,3893,Reser Stadium,204,Oregon State,Pac-12,36,197,Oklahoma State,Big 12,52
401112201,2019,1,regular,2019-08-31T16:00:00.000Z,True,False,False,3665,SECU Stadium,120,Maryland,Big Ten,79,47,Howard,MEAC,0
401112085,2019,1,regular,2019-08-31T16:00:00.000Z,True,False,False,3772,Jack Trice Stadium,66,Iowa State,Big 12,29,2460,Northern Iowa,MVFC,26
401112432,2019,1,regular,2019-08-31T16:00:00.000Z,True,False,False,3670,Carter-Finley Stadium,152,NC State,ACC,34,151,East Carolina,American Athletic,6
401112431,2019,1,regular,2019-08-31T16:00:00.000Z,True,False,False,3697,Doak Campbell Stadium,52,Florida State,ACC,31,68,Boise State,Mountain West,36
401112157,2019,1,regular,2019-08-31T16:00:00.000Z,True,True,False,3812,Lucas Oil Stadium,2050,Ball State,Mid-American,24,84,Indiana,Big Ten,34
401112145,2019,1,regular,2019-08-31T16:00:00.000Z,True,False,False,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,Big Ten,42,2006,Akron,Mid-American,3
401110727,2019,1,regular,2019-08-31T16:00:00.000Z,True,True,False,3493,Caesars Superdome,309,Louisiana,Sun Belt,28,344,Mississippi State,SEC,38
401110726,2019,1,regular,2019-08-31T16:00:00.000Z,True,False,False,3805,Simmons Bank Liberty Stadium,235,Memphis,American Athletic,15,145,Ole Miss,SEC,10
401112238,2019,1,regular,2019-08-31T16:00:00.000Z,True,False,False,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,Big Ten,35,6,South Alabama,Sun Belt,21
401112251,2019,1,regular,2019-08-31T16:00:00.000Z,True,False,False,3861,Ohio Stadium,194,Ohio State,Big Ten,45,2226,Florida Atlantic,Conference USA,21
401110724,2019,1,regular,2019-08-31T16:00:00.000Z,True,False,False,3683,Kroger Field,96,Kentucky,SEC,38,2649,Toledo,Mid-American,24
401112096,2019,1,regular,2019-08-31T16:00:00.000Z,True,False,False,3833,Memorial Stadium,2305,Kansas,Big 12,24,282,Indiana State,MVFC,17
401112143,2019,1,regular,2019-08-31T18:00:00.000Z,True,False,False,3842,Milan Puskar Stadium,277,West Virginia,Big 12,20,256,James Madison,CAA,13
401119259,2019,1,regular,2019-08-31T18:00:00.000Z,True,False,False,3876,Peden Stadium,195,Ohio,Mid-American,41,227,Rhode Island,CAA,20
401117859,2019,1,regular,2019-08-31T19:00:00.000Z,True,False,False,3806,Lincoln Financial Field,218,Temple,American Athletic,56,2083,Bucknell,Patriot,12
401114233,2019,1,regular,2019-08-31T19:00:00.000Z,True,False,False,3765,Husky Stadium,264,Washington,Pac-12,47,331,Eastern Washington,Big Sky,14
401110730,2019,1,regular,2019-08-31T19:30:00.000Z,True,False,False,3853,Neyland Stadium,2633,Tennessee,SEC,30,2247,Georgia State,Sun Belt,38
401119256,2019,1,regular,2019-08-31T19:30:00.000Z,True,False,False,3654,Brooks Stadium (SC),324,Coastal Carolina,Sun Belt,23,2199,Eastern Michigan,Mid-American,30
401121934,2019,1,regular,2019-08-31T19:30:00.000Z,True,False,False,3792,Kidd Brewer Stadium,2026,App State,Sun Belt,42,2193,East Tennessee State,Southern,7
401110720,2019,1,regular,2019-08-31T19:30:00.000Z,True,True,False,5348,Mercedes-Benz Stadium,333,Alabama,SEC,42,150,Duke,ACC,3
401117857,2019,1,regular,2019-08-31T19:30:00.000Z,True,False,False,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,45,107,Holy Cross,Patriot,7
401112257,2019,1,regular,2019-08-31T19:30:00.000Z,True,False,False,3632,Beaver Stadium,213,Penn State,Big Ten,79,70,Idaho,Big Sky,7
401110729,2019,1,regular,2019-08-31T19:30:00.000Z,True,True,False,3628,Bank of America Stadium,153,North Carolina,ACC,24,2579,South Carolina,SEC,20
401117494,2019,1,regular,2019-08-31T19:30:00.000Z,True,False,False,3713,Falcon Stadium,2005,Air Force,Mountain West,48,2142,Colgate,Patriot,7
401110721,2019,1,regular,2019-08-31T20:00:00.000Z,True,False,False,3887,Razorback Stadium,8,Arkansas,SEC,20,2502,Portland State,Big Sky,13
401112435,2019,1,regular,2019-08-31T20:00:00.000Z,True,False,True,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,ACC,35,259,Virginia Tech,ACC,28
401112139,2019,1,regular,2019-08-31T20:00:00.000Z,True,False,False,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,45,147,Montana State,Big Sky,10
401112245,2019,1,regular,2019-08-31T20:00:00.000Z,True,False,False,3940,Stanford Stadium,24,Stanford,Pac-12,17,77,Northwestern,Big Ten,7
401121935,2019,1,regular,2019-08-31T22:00:00.000Z,True,False,False,3975,Veterans Memorial Stadium (AL),2653,Troy,Sun Belt,43,2097,Campbell,Big South,14
401114245,2019,1,regular,2019-08-31T22:00:00.000Z,True,False,False,3604,Alamodome,2636,UTSA,Conference USA,35,2916,Incarnate Word,Southland,7
401112434,2019,1,regular,2019-08-31T22:00:00.000Z,True,False,False,3992,Williams Stadium (VA),2335,Liberty,FBS Independents,0,183,Syracuse,ACC,24
401117495,2019,1,regular,2019-08-31T22:00:00.000Z,True,False,False,3971,University Stadium (NM),167,New Mexico,Mountain West,39,2534,Sam Houston,Southland,31
401114174,2019,1,regular,2019-08-31T22:30:00.000Z,True,False,False,3831,California Memorial Stadium,25,California,Pac-12,27,302,UC Davis,Big Sky,13
401114240,2019,1,regular,2019-08-31T22:30:00.000Z,True,False,False,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,56,2678,VMI,Southern,17
401119257,2019,1,regular,2019-08-31T23:00:00.000Z,True,False,False,3764,Huskie Stadium,2459,Northern Illinois,Mid-American,24,2287,Illinois State,MVFC,10
401117858,2019,1,regular,2019-08-31T23:00:00.000Z,True,False,False,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,30,2567,SMU,American Athletic,37
401114242,2019,1,regular,2019-08-31T23:00:00.000Z,True,False,False,3918,S.B. Ballard Stadium,295,Old Dominion,Conference USA,24,2450,Norfolk State,MEAC,21
401119258,2019,1,regular,2019-08-31T23:00:00.000Z,True,False,False,3980,Waldo Stadium,2711,Western Michigan,Mid-American,48,2405,Monmouth,Big South,13
401112106,2019,1,regular,2019-08-31T23:00:00.000Z,True,False,False,3636,Bill Snyder Family Stadium,2306,Kansas State,Big 12,49,2447,Nicholls,Southland,14
