season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2010,7,Marshall,276,Conference USA,14,1265.0,1244.0,UCF,2116,Conference USA,35,1574.0,1595.0,1,-21
2010,7,West Virginia,277,Big East,20,1712.0,1725.0,South Florida,58,Big East,6,1526.0,1513.0,1,14
2010,7,Kansas,2305,Big 12,7,1386.0,1232.0,Kansas State,2306,Big 12,59,1467.0,1621.0,1,-52
2010,7,Louisville,97,Big East,27,1522.0,1518.0,Cincinnati,2132,Big East,35,1665.0,1669.0,1,-8
2010,7,Central Michigan,2117,Mid-American,20,1545.0,1496.0,Miami (OH),193,Mid-American,27,1139.0,1188.0,1,-7
2010,7,Memphis,235,Conference USA,19,973.0,975.0,Southern Miss,2572,Conference USA,41,1541.0,1539.0,1,-22
2010,7,Clemson,228,ACC,31,1683.0,1716.0,Maryland,120,ACC,7,1430.0,1397.0,1,24
2010,7,Syracuse,183,Big East,14,1416.0,1355.0,Pittsburgh,221,Big East,45,1623.0,1684.0,1,-31
2010,7,East Carolina,151,Conference USA,33,1519.0,1530.0,NC State,152,ACC,27,1602.0,1591.0,0,6
2010,7,Harvard,108,Ivy,19,,,Lehigh,2329,Patriot,21,,,0,-2
2010,7,Yale,43,Ivy,7,,,Fordham,2230,Patriot,6,,,0,1
2010,7,Michigan State,127,Big Ten,26,1664.0,1701.0,Illinois,356,Big Ten,6,1570.0,1533.0,1,20
2010,7,Florida State,52,ACC,24,1799.0,1790.0,Boston College,103,ACC,19,1435.0,1444.0,1,5
2010,7,Indiana,84,Big Ten,36,1380.0,1379.0,Arkansas State,2032,Sun Belt,34,1280.0,1281.0,0,2
2010,7,Texas A&M,245,Big 12,9,1587.0,1546.0,Missouri,142,Big 12,30,1704.0,1745.0,1,-21
2010,7,Purdue,2509,Big Ten,28,1459.0,1477.0,Minnesota,135,Big Ten,17,1437.0,1419.0,1,11
2010,7,Maine,311,CAA,18,,,Villanova,222,CAA,48,,,1,-30
2010,7,Monmouth,2405,NEC,21,,,Bryant,2803,NEC,12,,,1,9
2010,7,Duquesne,2184,NEC,37,,,Sacred Heart,2529,NEC,17,,,1,20
2010,7,Robert Morris,2523,NEC,38,,,UAlbany,399,NEC,0,,,1,38
2010,7,Marist,2368,Pioneer,10,,,San Diego,301,Pioneer,14,,,1,-4
2010,7,Pennsylvania,219,Ivy,27,,,Columbia,171,Ivy,13,,,1,14
