season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2014,14,Miami (OH),193,Mid-American,21,1071.0,1076.0,Ohio,195,Mid-American,24,1236.0,1231.0,1,-3
2014,14,Texas A&M,245,SEC,17,1686.0,1685.0,LSU,99,SEC,23,1825.0,1826.0,1,-6
2014,14,Texas,251,Big 12,10,1706.0,1629.0,TCU,2628,Big 12,48,1967.0,2044.0,1,-38
2014,14,Western Michigan,2711,Mid-American,21,1482.0,1459.0,Northern Illinois,2459,Mid-American,31,1458.0,1481.0,1,-10
2014,14,South Florida,58,American Athletic,0,1249.0,1254.0,UCF,2116,American Athletic,16,1713.0,1708.0,1,-16
2014,14,Marshall,276,Conference USA,66,1854.0,1835.0,Western Kentucky,98,Conference USA,67,1514.0,1533.0,1,-1
2014,14,Iowa,2294,Big Ten,34,1645.0,1647.0,Nebraska,158,Big Ten,37,1762.0,1760.0,1,-3
2014,14,SMU,2567,American Athletic,9,936.0,938.0,Houston,248,American Athletic,35,1604.0,1602.0,1,-26
2014,14,Massachusetts,113,Mid-American,21,1141.0,1110.0,Buffalo,2084,Mid-American,41,1322.0,1353.0,1,-20
2014,14,Kent State,2309,Mid-American,27,1157.0,1159.0,Akron,2006,Mid-American,24,1223.0,1221.0,1,3
2014,14,Bowling Green,189,Mid-American,24,1433.0,1385.0,Ball State,2050,Mid-American,41,1367.0,1415.0,1,-17
2014,14,Eastern Michigan,2199,Mid-American,16,818.0,791.0,Toledo,2649,Mid-American,52,1456.0,1483.0,1,-36
2014,14,Missouri,142,SEC,21,1801.0,1813.0,Arkansas,8,SEC,14,1841.0,1829.0,1,7
2014,14,South Alabama,6,Sun Belt,40,1305.0,1318.0,Navy,2426,FBS Independents,42,1602.0,1589.0,0,-2
2014,14,Air Force,2005,Mountain West,27,1384.0,1389.0,Colorado State,36,Mountain West,24,1667.0,1662.0,1,3
2014,14,UCLA,26,Pac-12,10,1826.0,1767.0,Stanford,24,Pac-12,31,1778.0,1837.0,1,-21
2014,14,Arizona,12,Pac-12,42,1805.0,1814.0,Arizona State,9,Pac-12,35,1791.0,1782.0,1,7
2014,14,Virginia Tech,259,ACC,24,1555.0,1556.0,Virginia,258,ACC,20,1492.0,1491.0,1,4
2014,14,Tulsa,202,American Athletic,32,1172.0,1177.0,East Carolina,151,American Athletic,49,1659.0,1654.0,1,-17
2014,14,Temple,218,American Athletic,6,1494.0,1492.0,Cincinnati,2132,American Athletic,14,1673.0,1675.0,1,-8
2014,14,Louisville,97,ACC,44,1813.0,1803.0,Kentucky,96,SEC,40,1341.0,1351.0,0,4
2014,14,Clemson,228,ACC,35,1746.0,1788.0,South Carolina,2579,SEC,17,1759.0,1717.0,0,18
2014,14,Iowa State,66,Big 12,24,1317.0,1317.0,West Virginia,277,Big 12,37,1642.0,1642.0,1,-13
2014,14,Northwestern,77,Big Ten,33,1528.0,1473.0,Illinois,356,Big Ten,47,1309.0,1364.0,1,-14
