Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2012-12-21,1,Florida,SEC,8-1,.9722,118.9,4,84.0,3,63.8,299,-.067,284,.5816,97,99.2,195,96.0,35,.5816,104
2012-12-21,2,Indiana,B10,10-1,.9712,121.9,1,86.5,8,69.7,60,-.046,259,.4458,251,97.6,269,99.7,221,.4458,256
2012-12-21,3,Duke,ACC,10-0,.9665,120.5,2,86.8,13,68.7,91,+.063,81,.7603,8,104.1,20,93.0,6,.7603,8
2012-12-21,4,Louisville,BE,10-1,.9658,111.1,21,80.2,1,69.4,68,+.014,155,.5567,121,101.8,67,99.6,217,.5567,127
2012-12-21,5,Pittsburgh,BE,11-1,.9595,119.8,3,88.0,18,60.7,345,-.033,238,.3819,304,99.0,203,103.8,344,.3819,305
2012-12-21,6,Syracuse,BE,10-0,.9545,112.2,15,83.4,2,70.5,41,+.030,132,.4421,255,97.7,262,100.0,236,.4421,260
2012-12-21,7,Kansas,B12,9-1,.9508,113.5,13,85.0,6,69.2,71,-.025,223,.5719,103,100.2,146,97.4,90,.5719,110
2012-12-21,8,Ohio St.,B10,9-1,.9456,115.2,7,87.2,15,67.8,133,-.024,222,.4192,278,98.1,249,101.3,287,.4192,280
2012-12-21,9,Michigan,B10,11-0,.9449,117.3,5,88.9,23,62.7,326,+.050,96,.5488,130,101.8,70,99.8,226,.5488,136
2012-12-21,10,Virginia Commonwealth,A10,8-3,.9344,112.1,16,86.5,11,67.0,183,-.103,312,.6821,25,103.6,25,96.2,42,.6821,31
2012-12-21,11,Minnesota,B10,11-1,.9311,113.4,14,87.9,17,67.2,173,+.057,88,.6162,66,102.5,43,97.8,111,.6162,75
2012-12-21,12,Arizona,P12,9-0,.9266,113.8,11,88.9,22,67.8,137,+.069,75,.5368,144,101.0,100,99.5,213,.5368,150
2012-12-21,13,Kentucky,SEC,7-3,.9262,110.8,26,86.5,12,68.6,98,-.053,272,.5225,164,102.2,54,101.3,288,.5225,170
2012-12-21,14,Gonzaga,WCC,11-1,.9262,113.5,12,88.7,20,67.7,141,+.008,163,.5231,163,100.6,116,99.7,220,.5231,168
2012-12-21,15,Wisconsin,B10,7-4,.9184,111.5,20,88.1,19,62.5,329,-.091,303,.5292,153,100.5,123,99.4,202,.5292,158
2012-12-21,16,Cincinnati,BE,11-0,.9169,107.0,57,84.7,5,69.7,57,+.054,94,.3430,322,96.0,304,102.3,320,.3430,323
2012-12-21,17,Creighton,MVC,11-1,.9165,114.4,10,90.6,32,67.9,129,+.015,153,.4835,216,99.5,180,100.2,245,.4835,218
2012-12-21,18,Michigan St.,B10,10-2,.9058,107.8,47,86.5,9,65.7,230,+.032,124,.4836,215,99.4,186,100.0,237,.4836,217
2012-12-21,19,Oklahoma St.,B12,9-1,.8870,105.0,78,85.9,7,66.8,194,-.009,193,.4841,214,100.1,149,100.8,271,.4841,216
2012-12-21,20,Miami FL,ACC,7-1,.8831,110.8,25,90.9,37,64.1,289,+.026,136,.5564,122,101.0,97,98.8,166,.5564,128
2012-12-21,21,Nevada Las Vegas,MWC,10-1,.8816,108.1,43,88.9,24,71.7,22,+.045,105,.5251,158,98.9,216,97.9,116,.5251,163
2012-12-21,22,Mississippi,SEC,8-1,.8753,105.5,71,87.3,16,71.4,24,-.028,227,.3401,325,95.5,319,101.8,307,.3401,324
2012-12-21,23,Missouri,SEC,9-1,.8741,111.8,19,92.6,51,67.2,172,+.089,52,.3449,321,95.1,328,101.2,284,.3449,322
2012-12-21,24,Belmont,OVC,8-3,.8732,109.6,32,90.8,35,68.6,97,+.000,178,.7041,17,105.0,12,96.4,47,.7041,21
2012-12-21,25,Notre Dame,BE,11-1,.8683,114.7,9,95.4,102,62.9,323,-.012,197,.3560,314,95.5,318,101.2,286,.3560,316
2012-12-21,26,Wichita St.,MVC,9-1,.8635,108.2,42,90.4,31,66.9,188,+.036,117,.5622,116,100.5,120,98.1,123,.5622,120
2012-12-21,27,UCLA,P12,8-3,.8629,111.9,18,93.5,69,69.1,78,-.029,229,.4889,208,97.9,256,98.3,134,.4889,212
2012-12-21,28,North Carolina St.,ACC,8-2,.8619,115.7,6,96.8,120,68.9,85,+.074,66,.6231,59,101.4,82,96.6,52,.6231,69
2012-12-21,29,New Mexico,MWC,12-0,.8614,110.2,30,92.2,48,67.2,170,+.030,131,.5678,108,99.3,189,96.7,59,.5678,115
2012-12-21,30,San Diego St.,MWC,9-1,.8589,106.4,62,89.2,25,68.2,115,+.049,99,.4891,207,97.8,259,98.2,127,.4891,211
2012-12-21,31,Illinois,B10,12-0,.8572,109.8,31,92.2,47,67.3,165,+.059,84,.4887,209,99.1,202,99.5,211,.4887,213
2012-12-21,32,North Carolina,ACC,8-3,.8563,107.4,52,90.2,30,75.7,2,+.032,125,.5979,82,99.8,163,96.0,36,.5979,89
2012-12-21,33,Virginia,ACC,9-2,.8487,103.1,104,87.2,14,60.7,344,-.043,253,.3981,293,96.2,302,100.1,243,.3981,294
2012-12-21,34,Georgetown,BE,9-1,.8445,102.0,119,86.5,10,64.0,291,+.078,62,.4345,265,98.5,232,101.1,279,.4345,270
2012-12-21,35,Memphis,CUSA,6-3,.8407,109.3,33,93.0,56,69.4,67,-.040,247,.5560,123,100.8,107,98.6,155,.5560,130
2012-12-21,36,St. Mary's,WCC,8-2,.8406,114.8,8,97.6,138,66.5,207,-.020,208,.4378,258,100.0,154,102.5,321,.4378,263
2012-12-21,37,Baylor,B12,7-3,.8394,110.8,23,94.3,82,68.0,125,-.126,330,.5139,184,100.0,156,99.4,205,.5139,183
2012-12-21,38,Middle Tennessee,SB,8-3,.8388,106.5,60,90.7,34,65.9,225,+.040,110,.6267,53,100.5,122,95.6,23,.6365,57
2012-12-21,39,Stanford,P12,7-4,.8313,103.7,95,88.8,21,69.1,76,-.091,304,.5917,88,102.2,53,98.6,152,.5917,95
2012-12-21,40,Iowa St.,B12,9-3,.8305,108.3,40,92.8,54,70.5,42,-.032,236,.4156,279,97.7,267,101.0,277,.4156,281
2012-12-21,41,Texas,B12,7-4,.8296,98.7,174,84.6,4,68.0,122,+.005,170,.4792,219,95.9,309,96.7,56,.4792,223
2012-12-21,42,Oregon,P12,9-2,.8284,106.7,59,91.5,42,70.5,40,+.019,146,.3567,313,94.7,332,100.3,252,.3567,315
2012-12-21,43,Marquette,BE,7-3,.8280,106.8,58,91.6,43,68.0,123,+.024,140,.5198,168,98.2,242,97.5,92,.5198,174
2012-12-21,44,Iowa,B10,10-2,.8272,107.5,51,92.2,49,69.6,61,+.035,121,.3461,319,96.1,303,102.3,318,.3461,320
2012-12-21,45,Bucknell,Pat,11-1,.8258,108.4,38,93.1,63,64.6,262,+.003,174,.5150,183,99.0,207,98.4,143,.5150,182
2012-12-21,46,Illinois St.,MVC,8-3,.8210,108.8,36,93.8,73,69.8,55,-.031,232,.5284,155,100.8,106,99.7,219,.5284,160
2012-12-21,47,Butler,A10,8-2,.8207,110.3,28,95.1,95,64.7,258,+.146,18,.7019,18,104.2,19,95.9,31,.7019,22
2012-12-21,48,Alabama,SEC,7-3,.8169,105.3,73,91.0,39,62.9,318,+.025,137,.6391,45,103.3,30,97.7,105,.6391,55
2012-12-21,49,St. Louis,A10,7-3,.8138,105.9,66,91.7,44,62.7,325,-.024,218,.4749,222,99.8,167,100.8,270,.4749,226
2012-12-21,50,Kansas St.,B12,8-2,.8131,105.2,74,91.1,40,67.1,176,+.086,56,.4946,200,99.9,160,100.1,241,.4946,205
2012-12-21,51,Connecticut,BE,8-2,.8100,107.1,56,93.0,57,64.2,282,+.036,119,.5281,156,99.8,169,98.7,158,.5281,161
2012-12-21,52,Wyoming,MWC,11-0,.8094,107.9,45,93.7,70,62.5,328,+.024,142,.4489,248,98.6,230,100.6,259,.4489,253
2012-12-21,53,Saint Joseph's,A10,5-3,.8082,107.9,46,93.7,72,64.7,260,-.011,195,.6145,67,102.8,37,98.2,130,.6145,76
2012-12-21,54,California,P12,7-3,.7985,106.3,63,92.9,55,69.4,65,+.057,87,.6428,43,102.3,50,96.6,51,.6428,53
2012-12-21,55,North Dakota St.,Sum,9-3,.7963,106.3,64,93.0,60,64.3,277,+.045,103,.5869,92,102.1,57,98.6,157,.6743,35
2012-12-21,56,Maryland,ACC,9-1,.7909,105.3,72,92.5,50,67.1,177,-.046,258,.3100,334,95.6,316,103.3,336,.3100,333
2012-12-21,57,Akron,MAC,5-4,.7904,108.3,39,95.2,97,67.1,180,-.138,335,.6507,38,102.2,52,96.2,41,.6507,47
2012-12-21,58,Providence,BE,8-2,.7897,103.1,105,90.6,33,66.6,201,-.033,237,.3287,327,95.1,329,101.9,311,.3287,326
2012-12-21,59,Ohio,MAC,7-4,.7849,105.6,70,93.1,61,67.7,143,-.053,273,.4927,203,98.7,222,99.0,179,.4927,208
2012-12-21,60,Lehigh,Pat,8-2,.7826,111.9,17,98.8,165,70.0,52,+.110,34,.5220,166,100.8,105,100.0,233,.5220,172
2012-12-21,61,Boise St.,MWC,7-2,.7798,111.0,22,98.1,154,66.6,203,+.064,80,.5675,109,100.4,135,97.8,107,.5675,116
