Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2011-12-25,1,Wisconsin,B10,11-2,.9768,114.0,12,79.2,1,59.1,345,-.053,273,.4905,202,99.9,192,100.3,209,.4905,209
2011-12-25,2,Ohio St.,B10,12-1,.9674,114.3,11,82.1,2,67.3,172,-.023,213,.4591,243,99.7,200,101.4,268,.4591,240
2011-12-25,3,Kentucky,SEC,11-1,.9643,117.7,4,85.3,5,68.7,102,-.008,177,.4903,205,99.6,207,100.0,195,.4903,211
2011-12-25,4,Syracuse,BE,13-0,.9552,119.1,2,88.4,14,67.7,154,+.047,94,.5155,173,100.2,174,99.6,174,.5155,188
2011-12-25,5,North Carolina,ACC,11-2,.9530,116.6,5,86.9,8,74.2,3,-.015,197,.6512,38,104.0,27,97.9,68,.6512,47
2011-12-25,6,Indiana,B10,12-0,.9367,115.8,7,89.0,18,69.3,80,+.045,98,.3917,307,97.5,310,101.7,283,.3917,309
2011-12-25,7,Florida,SEC,10-2,.9306,120.7,1,93.7,61,68.4,118,-.061,285,.5178,169,99.0,245,98.3,90,.5178,182
2011-12-25,8,Kansas,B12,8-3,.9296,111.4,24,86.6,6,70.7,34,-.032,233,.7229,12,105.0,16,95.6,15,.7229,13
2011-12-25,9,Missouri,B12,12-0,.9280,118.8,3,92.6,42,70.5,36,+.013,150,.3103,333,97.0,314,104.8,344,.3103,333
2011-12-25,10,Baylor,B12,12-0,.9225,112.7,16,88.5,15,67.9,144,+.062,71,.4589,245,98.2,287,99.8,184,.4589,242
2011-12-25,11,Duke,ACC,10-1,.9215,115.7,8,91.0,30,70.0,48,+.169,8,.7182,13,106.7,5,97.4,46,.7182,14
2011-12-25,12,Marquette,BE,11-1,.9190,113.6,15,89.7,21,70.2,41,+.053,83,.5243,155,98.4,276,97.4,48,.5243,174
2011-12-25,13,Michigan St.,B10,11-2,.9168,110.3,33,87.2,11,68.6,105,-.022,209,.4913,199,99.6,213,99.9,191,.4913,207
2011-12-25,14,Georgetown,BE,10-1,.9090,111.2,26,88.9,16,65.3,260,+.019,138,.4535,252,98.9,255,100.7,229,.4535,248
2011-12-25,15,St. Louis,A10,11-1,.9088,110.3,31,88.2,12,62.4,334,-.034,237,.4249,286,98.4,275,101.3,267,.4249,287
2011-12-25,16,Louisville,BE,12-0,.9056,106.1,73,85.1,4,67.6,159,+.059,77,.4510,258,99.0,251,100.9,243,.4510,255
2011-12-25,17,California,P12,10-3,.9007,110.3,32,88.9,17,66.8,202,+.013,151,.5129,178,100.5,162,100.0,196,.5129,192
2011-12-25,18,Nevada Las Vegas,MWC,13-2,.9001,112.7,17,90.9,28,70.1,44,+.083,48,.6773,23,103.0,49,95.8,18,.6773,31
2011-12-25,19,Connecticut,BE,10-1,.8975,114.5,10,92.6,44,65.6,243,+.022,134,.5215,161,99.3,230,98.4,96,.5215,179
2011-12-25,20,Brigham Young,WCC,10-3,.8968,111.5,22,90.3,23,72.2,13,-.056,276,.5213,162,100.9,134,100.1,202,.5213,180
2011-12-25,21,Wichita St.,MVC,9-2,.8897,111.4,23,90.9,27,68.3,125,-.019,205,.5268,150,100.5,160,99.5,165,.5268,166
2011-12-25,22,Purdue,B10,10-3,.8894,109.3,40,89.2,19,66.6,207,-.002,169,.4702,226,100.1,181,101.3,262,.4702,226
2011-12-25,23,Alabama,SEC,9-3,.8881,106.4,70,86.9,9,63.6,314,-.008,176,.6513,37,103.8,32,97.6,58,.6513,46
2011-12-25,24,Texas,B12,9-3,.8879,111.3,25,91.0,29,66.7,206,-.033,235,.4664,232,100.5,163,101.8,285,.4664,232
2011-12-25,25,Virginia,ACC,10-1,.8874,106.1,74,86.7,7,61.8,337,-.030,231,.4006,302,97.9,296,101.8,288,.4006,304
2011-12-25,26,Kansas St.,B12,10-1,.8833,109.0,44,89.5,20,69.8,56,+.037,111,.5215,160,99.5,215,98.6,108,.5215,178
2011-12-25,27,St. Mary's,WCC,11-2,.8747,110.1,35,91.1,32,67.0,190,+.005,159,.4499,260,99.2,237,101.1,250,.4499,257
2011-12-25,28,New Mexico,MWC,10-2,.8717,105.1,88,87.2,10,67.7,153,+.005,158,.4554,249,99.8,199,101.5,274,.4554,246
2011-12-25,29,Gonzaga,WCC,9-2,.8652,113.7,14,94.9,83,66.9,196,-.028,227,.6016,74,101.7,101,97.7,59,.6016,86
2011-12-25,30,Stanford,P12,10-2,.8639,105.7,80,88.3,13,67.2,183,-.035,239,.4021,300,99.3,223,103.2,321,.4021,302
2011-12-25,31,West Virginia,BE,9-3,.8555,110.6,29,92.9,51,67.0,192,+.002,164,.5651,108,100.9,139,98.4,92,.5651,122
2011-12-25,32,Belmont,ASun,8-5,.8554,112.6,19,94.7,80,68.7,101,-.114,325,.5821,92,103.3,42,100.0,197,.6576,42
2011-12-25,33,Florida St.,ACC,8-4,.8501,100.1,163,84.5,3,68.8,100,-.041,252,.5622,110,101.9,95,99.5,163,.5622,126
2011-12-25,34,Memphis,CUSA,6-5,.8479,111.8,21,94.5,74,70.9,31,-.105,320,.7120,15,105.5,13,96.6,28,.7120,15
2011-12-25,35,Harvard,Ivy,10-1,.8470,107.8,57,91.2,34,63.0,325,+.092,36,.5667,107,101.3,119,98.6,109,.5667,121
2011-12-25,36,Creighton,MVC,10-1,.8432,116.5,6,98.9,151,69.2,86,+.018,141,.4440,269,98.6,266,100.8,237,.4440,266
2011-12-25,37,Temple,A10,7-3,.8356,110.0,36,93.9,63,67.8,152,+.013,149,.6921,19,104.6,19,96.7,29,.6921,23
2011-12-25,38,Virginia Tech,ACC,10-3,.8352,109.3,41,93.3,55,64.4,291,-.013,193,.4723,222,99.6,212,100.6,226,.4723,222
2011-12-25,39,Pittsburgh,BE,11-2,.8318,115.5,9,98.8,149,62.6,331,+.027,128,.4429,271,100.5,158,102.8,313,.4429,268
2011-12-25,40,Long Beach St.,BW,7-6,.8282,109.6,37,94.0,65,69.3,81,-.084,307,.8348,3,108.5,3,92.6,3,.8348,4
2011-12-25,41,Arizona,P12,9-4,.8211,108.7,50,93.7,62,65.0,273,-.012,189,.5835,89,103.4,37,100.1,201,.5835,103
2011-12-25,42,Minnesota,B10,12-1,.8197,109.5,38,94.5,70,65.1,267,+.089,39,.4521,254,98.3,282,100.2,206,.4521,250
2011-12-25,43,Murray St.,OVC,13-0,.8175,109.4,39,94.5,72,65.5,246,+.047,92,.5178,168,99.8,197,99.1,137,.5795,106
2011-12-25,44,Iona,MAAC,10-2,.8166,113.9,13,98.5,139,72.0,16,+.108,28,.6073,67,103.7,33,99.4,160,.6539,45
2011-12-25,45,Cincinnati,BE,9-3,.8149,109.1,43,94.4,69,65.2,265,-.040,251,.2752,342,92.7,344,101.9,293,.2752,343
2011-12-25,46,Northern Iowa,MVC,10-2,.8147,107.6,58,93.1,52,62.4,333,+.098,31,.6119,61,103.3,40,98.8,116,.6119,74
2011-12-25,47,Ohio,MAC,11-1,.8139,108.1,54,93.6,58,68.3,127,+.044,101,.5452,131,100.0,188,98.2,86,.5452,150
2011-12-25,48,Virginia Commonwealth,CAA,9-3,.8121,108.9,45,94.4,68,66.3,223,+.004,160,.4944,196,98.1,291,98.3,88,.5161,187
2011-12-25,49,Michigan,B10,10-2,.8109,110.5,30,95.9,98,64.5,290,+.026,129,.4703,225,99.6,211,100.7,234,.4703,225
2011-12-25,50,Marshall,CUSA,9-2,.8105,107.5,61,93.3,54,67.1,184,-.025,217,.5593,114,102.1,76,99.8,185,.5593,132
2011-12-25,51,Xavier,A10,9-3,.8042,106.5,68,92.8,45,68.4,119,+.072,60,.5977,79,101.4,112,97.6,54,.5977,93
2011-12-25,52,San Diego St.,MWC,11-2,.8042,105.4,84,91.9,37,68.1,134,+.067,63,.5017,187,100.9,140,100.8,241,.5017,198
2011-12-25,53,Illinois,B10,11-2,.8026,103.6,108,90.3,22,65.6,242,+.075,56,.4572,247,100.5,165,102.2,302,.4572,244
2011-12-25,54,Vanderbilt,SEC,8-4,.8011,108.5,52,94.7,81,69.1,88,-.023,212,.5353,140,101.8,96,100.5,215,.5353,160
2011-12-25,55,Seton Hall,BE,11-1,.8010,107.3,63,93.7,60,67.2,182,+.059,76,.4406,274,98.9,258,101.2,257,.4406,271
2011-12-25,56,Oklahoma,B12,9-1,.7971,109.2,42,95.6,94,68.1,138,+.097,33,.3948,304,99.3,221,103.6,327,.3948,306
2011-12-25,57,Mississippi St.,SEC,12-1,.7944,108.7,51,95.3,88,68.8,98,+.029,127,.3889,308,98.6,268,103.0,319,.3889,310
2011-12-25,58,Middle Tennessee,SB,11-2,.7851,107.9,55,95.1,85,66.0,227,-.014,194,.5375,137,100.5,159,99.1,135,.5375,155
2011-12-25,59,Northwestern,B10,10-2,.7847,112.0,20,98.7,146,65.7,239,+.134,14,.4863,211,99.1,239,99.7,175,.4863,214
2011-12-25,60,Villanova,BE,7-5,.7831,108.8,48,96.0,100,66.6,209,-.072,293,.5315,146,101.6,105,100.4,214,.5315,165
2011-12-25,61,Oregon St.,P12,10-2,.7815,105.7,81,93.3,56,71.9,19,-.035,240,.3121,330,96.7,319,104.5,341,.3121,330
2011-12-25,62,North Carolina St.,ACC,8-4,.7758,112.6,18,99.8,166,68.1,136,+.035,118,.6431,41,102.9,54,97.2,41,.6431,51
2011-12-25,63,Miami FL,ACC,7-4,.7741,110.6,28,98.1,133,63.9,303,+.031,125,.6262,51,102.0,89,97.0,37,.6262,59
2011-12-25,64,Washington,P12,6-5,.7698,108.9,46,96.8,117,72.2,12,-.075,296,.5883,85,102.5,62,99.0,129,.5883,98
2011-12-25,65,Oral Roberts,Sum,9-4,.7586,105.4,85,94.3,67,65.1,271,-.008,178,.5182,166,101.4,111,100.7,231,.5526,141
2011-12-25,66,Saint Joseph's,A10,9-3,.7575,107.5,60,96.2,108,66.8,200,-.035,238,.5891,83,102.1,81,98.6,101,.5891,97
2011-12-25,67,Oklahoma St.,B12,6-5,.7506,103.4,111,92.8,48,67.7,155,-.052,269,.6421,43,102.0,91,96.3,25,.6421,53
2011-12-25,68,Notre Dame,BE,8-5,.7484,108.8,49,97.8,129,66.0,229,-.026,223,.4459,264,100.5,164,102.6,309,.4459,262
2011-12-25,69,La Salle,A10,8-4,.7464,104.0,99,93.6,59,70.1,45,-.119,327,.4431,270,100.6,154,102.9,315,.4431,267
2011-12-25,70,Washington St.,P12,8-4,.7434,104.9,91,94.6,75,68.5,112,-.056,277,.4261,285,99.0,249,101.9,292,.4261,286
2011-12-25,71,Southern Mississippi,CUSA,10-2,.7406,107.9,56,97.4,123,65.5,244,+.063,68,.5991,77,102.0,87,98.1,80,.5991,91
2011-12-25,72,Missouri St.,MVC,7-5,.7385,106.7,67,96.5,112,64.8,278,-.089,310,.6073,66,100.7,146,96.5,26,.6073,78
2011-12-25,73,Iowa St.,B12,9-3,.7379,108.8,47,98.3,138,68.2,130,-.015,196,.4697,228,100.0,185,101.2,260,.4697,227
2011-12-25,74,New Mexico St.,WAC,8-4,.7371,105.7,78,95.6,95,72.1,15,-.098,316,.5550,118,101.9,94,99.7,181,.5550,137
2011-12-25,75,Denver,SB,10-2,.7337,106.1,75,96.1,104,60.8,341,+.067,64,.5218,158,101.5,108,100.6,225,.5218,176
2011-12-25,76,Georgia St.,CAA,9-3,.7309,99.8,174,90.5,24,67.0,193,-.048,265,.2744,343,96.5,323,106.1,345,.3016,334
2011-12-25,77,Lehigh,Pat,9-4,.7266,107.6,59,97.8,128,71.0,27,-.071,292,.4889,208,99.3,222,99.8,183,.4889,213
2011-12-25,78,UCLA,P12,7-5,.7257,106.1,76,96.4,110,64.8,281,-.033,236,.4903,204,100.3,172,100.7,228,.4903,210
2011-12-25,79,Wagner,NEC,8-3,.7231,102.0,132,92.9,50,69.6,64,-.010,183,.5404,133,102.4,68,100.8,235,.5781,107
2011-12-25,80,Georgia Tech,ACC,7-5,.7181,99.7,176,91.0,31,66.8,201,-.083,306,.4607,238,98.3,286,99.8,186,.4607,238
2011-12-25,81,Kent St.,MAC,8-3,.7155,101.6,138,92.9,49,68.8,99,+.009,155,.4811,214,98.1,288,98.9,117,.4811,216
2011-12-25,82,Dayton,A10,9-4,.7143,105.3,87,96.3,109,66.0,228,+.060,75,.5171,170,100.2,178,99.5,167,.5171,184
2011-12-25,83,Texas A&M,B12,8-3,.7133,99.6,179,91.2,33,63.7,310,+.012,153,.2897,339,94.9,340,103.6,326,.2897,340
2011-12-25,84,Wisconsin Milwaukee,Horz,9-4,.7116,100.8,147,92.3,41,65.0,274,+.034,120,.5184,165,99.9,190,99.2,151,.5919,96
2011-12-25,85,Buffalo,MAC,6-3,.7111,104.8,92,96.0,99,69.7,63,-.012,190,.4963,193,99.8,196,100.0,194,.4963,204
2011-12-25,86,Cleveland St.,Horz,11-2,.7088,100.6,151,92.2,40,65.1,268,+.183,5,.6011,75,100.7,148,96.8,33,.6013,87
2011-12-25,87,St. Bonaventure,A10,6-5,.7087,104.8,93,96.0,103,64.9,277,-.131,335,.5530,122,101.0,128,99.0,131,.5530,140
2011-12-25,88,Wyoming,MWC,12-2,.7061,99.7,175,91.6,36,63.1,322,-.011,184,.3104,332,96.4,327,104.2,337,.3104,332
2011-12-25,89,Indiana St.,MVC,9-2,.7055,100.1,161,92.0,38,65.5,248,+.066,66,.4947,194,100.7,149,100.9,244,.4947,205
2011-12-25,90,Louisiana St.,SEC,9-3,.7012,98.7,202,90.8,26,67.2,179,-.012,188,.5030,186,100.4,166,100.3,212,.5030,197
2011-12-25,91,Davidson,SC,7-4,.6962,107.1,65,98.7,147,69.3,79,+.054,80,.6689,30,104.4,22,97.5,50,.7307,10
2011-12-25,92,Mississippi,SEC,9-3,.6960,98.4,210,90.7,25,70.4,37,+.112,26,.4515,255,99.6,210,101.5,272,.4515,252
2011-12-25,93,Clemson,ACC,7-6,.6945,99.9,170,92.2,39,64.2,295,-.122,329,.4020,301,98.5,273,102.4,307,.4020,303
2011-12-25,94,Utah St.,WAC,8-5,.6905,105.7,79,97.8,127,64.0,301,-.024,216,.4463,263,98.6,265,100.7,232,.4463,261
2011-12-25,95,Arkansas,SEC,8-3,.6876,102.3,126,94.7,79,70.4,38,-.001,168,.3142,329,96.4,324,104.1,336,.3142,329
2011-12-25,96,Georgia,SEC,7-5,.6873,102.1,131,94.5,73,63.9,306,+.050,88,.6185,55,102.8,56,98.1,79,.6185,63
2011-12-25,97,Robert Morris,NEC,10-3,.6867,103.6,106,96.0,102,63.5,315,+.014,147,.4601,241,99.2,232,100.8,238,.5648,123
2011-12-25,98,Illinois St.,MVC,8-3,.6863,102.7,121,95.2,86,64.1,297,-.028,226,.2806,341,94.5,341,103.6,331,.2806,342
2011-12-25,99,Akron,MAC,7-5,.6863,102.1,130,94.6,76,69.2,84,-.081,303,.5032,185,100.6,151,100.5,218,.5032,196
2011-12-25,100,UC Santa Barbara,BW,5-5,.6836,107.1,64,99.4,156,66.0,226,-.130,334,.7105,16,106.0,9,97.1,38,.7105,16
2011-12-25,101,George Mason,CAA,8-4,.6832,100.7,149,93.4,57,67.6,163,-.018,202,.3468,323,97.4,311,103.6,330,.3787,318
2011-12-25,102,South Dakota St.,Sum,10-4,.6816,110.9,27,103.0,231,69.4,73,+.074,59,.5612,113,101.2,123,98.8,113,.5597,131
2011-12-25,103,Cal Poly,BW,8-4,.6780,99.8,172,92.8,47,59.8,344,-.035,242,.4986,189,100.4,168,100.5,216,.4986,201
2011-12-25,104,Drexel,CAA,6-4,.6773,99.5,181,92.6,43,63.9,307,-.015,195,.4799,215,99.0,250,99.7,180,.4640,233
2011-12-25,105,Fairfield,MAAC,7-5,.6723,100.8,146,94.0,64,66.3,221,-.022,211,.5743,103,101.1,127,98.2,81,.6169,66
2011-12-25,106,North Dakota St.,Sum,8-3,.6723,101.8,136,94.9,82,68.9,94,-.057,278,.4631,235,99.9,191,101.4,269,.4366,274
2011-12-25,107,Nevada,WAC,9-3,.6714,101.3,142,94.5,71,67.2,181,+.130,16,.4513,257,99.8,198,101.7,282,.4513,254
2011-12-25,108,College of Charleston,SC,10-2,.6638,106.4,69,99.6,163,67.8,147,+.111,27,.4871,209,99.4,217,99.9,192,.5774,110
2011-12-25,109,Richmond,A10,7-6,.6637,106.2,72,99.4,157,65.3,259,-.024,215,.5800,94,102.1,82,98.9,126,.5800,105
2011-12-25,110,Nebraska,B10,8-3,.6603,101.9,133,95.5,93,62.2,335,+.003,163,.3923,306,98.9,256,103.2,320,.3923,308
2011-12-25,111,Duquesne,A10,7-5,.6530,105.8,77,99.5,161,70.6,35,+.017,143,.6092,64,102.1,80,97.8,63,.6092,77
2011-12-25,112,Bucknell,Pat,8-5,.6496,104.6,94,98.5,140,64.9,276,+.048,89,.6053,71,102.5,60,98.3,91,.6053,82
2011-12-25,113,Boise St.,MWC,9-4,.6487,107.5,62,101.2,194,67.8,149,-.022,210,.3845,310,97.5,309,102.1,298,.3845,313
2011-12-25,114,Tulane,CUSA,11-2,.6474,100.0,166,94.3,66,65.1,270,+.082,52,.2266,345,92.0,345,103.7,332,.2266,345
2011-12-25,115,Butler,Horz,6-7,.6452,100.3,156,94.6,77,65.4,250,+.015,146,.6772,24,103.0,47,95.8,19,.7024,19
2011-12-25,116,Mercer,ASun,8-5,.6396,102.2,127,96.6,116,66.6,208,-.011,187,.6091,65,103.3,41,98.9,128,.5680,120
2011-12-25,117,Oregon,P12,9-3,.6360,101.5,139,96.1,107,68.6,109,+.120,21,.4557,248,99.1,240,100.8,240,.4557,245
2011-12-25,118,Idaho,WAC,7-6,.6326,107.1,66,101.5,198,63.7,311,-.204,344,.5040,184,99.3,227,99.1,142,.5040,195
2011-12-25,119,Providence,BE,11-2,.6323,103.6,107,98.3,135,69.0,90,+.090,37,.2930,337,95.4,337,104.0,335,.2930,338
2011-12-25,120,Colorado St.,MWC,7-4,.6288,110.2,34,104.7,267,66.5,211,+.099,30,.6018,73,102.7,57,98.6,105,.6018,85
2011-12-25,121,Lamar,Slnd,8-4,.6273,101.1,143,96.1,106,71.6,20,+.051,86,.6061,70,100.8,142,96.7,30,.6061,81
2011-12-25,122,Tulsa,CUSA,5-7,.6206,100.5,153,95.8,97,66.3,218,-.121,328,.5588,115,101.3,117,99.0,133,.5588,134
2011-12-25,123,Southern California,P12,5-8,.6198,96.0,245,91.6,35,61.2,340,-.111,324,.6327,46,101.5,109,96.2,23,.6327,54
2011-12-25,124,Tennessee,SEC,5-6,.6190,105.7,82,100.8,183,65.7,236,-.175,341,.5495,125,104.0,28,102.0,294,.5495,144
2011-12-25,125,Central Florida,CUSA,8-3,.6180,101.8,135,97.2,120,64.7,283,+.089,40,.4687,229,98.3,281,99.5,169,.4687,228
2011-12-25,126,South Carolina,SEC,5-6,.6166,103.3,112,98.7,142,64.5,288,-.082,305,.5254,152,99.0,243,98.1,77,.5254,170
2011-12-25,127,Iowa,B10,8-5,.6113,104.6,96,100.0,175,69.8,51,-.004,171,.3115,331,96.9,317,104.7,342,.3115,331
2011-12-25,128,Charlotte,A10,7-3,.6104,99.4,182,95.2,87,68.5,115,+.082,51,.4737,220,98.7,264,99.8,182,.4737,219
2011-12-25,129,Massachusetts,A10,10-3,.6014,99.2,184,95.3,89,72.9,10,+.093,35,.3778,316,97.0,315,101.8,286,.3778,319
2011-12-25,130,NC Asheville,BSth,6-5,.5990,103.8,103,99.8,167,69.8,54,-.106,321,.6602,32,105.8,10,99.2,144,.6886,25
2011-12-25,131,Rutgers,BE,7-5,.5948,100.2,159,96.5,114,67.3,177,-.096,315,.3175,328,95.0,339,102.3,306,.3175,328
2011-12-25,132,Texas Arlington,Slnd,6-5,.5937,102.4,123,98.7,144,72.1,14,-.085,308,.5326,145,99.7,204,98.4,97,.5326,164
2011-12-25,133,South Florida,BE,7-6,.5914,100.0,168,96.5,111,61.4,338,-.032,234,.5216,159,99.7,203,98.9,121,.5216,177
2011-12-25,134,Ball St.,MAC,6-4,.5891,98.7,198,95.3,90,64.5,289,-.053,271,.4543,250,98.9,259,100.7,227,.4543,247
2011-12-25,135,Texas El Paso,CUSA,6-6,.5871,103.4,110,99.9,169,64.0,299,-.027,225,.5248,153,99.4,219,98.4,95,.5248,172
2011-12-25,136,Weber St.,BSky,8-3,.5852,106.3,71,102.8,226,67.2,180,+.129,17,.5353,141,100.5,161,99.1,141,.5353,161
2011-12-25,137,Old Dominion,CAA,6-6,.5852,96.0,246,92.8,46,65.0,275,+.044,100,.5513,124,101.6,107,99.5,170,.5519,142
2011-12-25,138,Loyola MD,MAAC,8-3,.5846,103.3,114,99.9,168,67.1,185,+.151,11,.4912,200,99.1,241,99.4,162,.5436,151
2011-12-25,139,Texas San Antonio,Slnd,6-5,.5790,105.5,83,102.2,214,68.6,108,-.068,290,.5802,93,103.4,35,100.2,207,.5802,104
2011-12-25,140,East Carolina,CUSA,7-4,.5767,97.6,224,94.7,78,67.9,141,-.163,339,.4369,278,98.0,292,100.5,217,.4369,273
2011-12-25,141,James Madison,CAA,6-3,.5693,103.1,119,100.4,179,67.7,157,+.087,43,.4635,234,99.3,228,100.7,230,.4482,260
2011-12-25,142,Montana,BSky,7-5,.5604,99.1,188,96.8,118,64.8,282,-.004,172,.5244,154,102.1,79,101.1,251,.5244,173
2011-12-25,143,Princeton,Ivy,6-7,.5597,97.6,222,95.3,91,63.9,304,-.048,266,.5618,111,101.8,97,99.3,157,.5618,128
2011-12-25,144,Florida Atlantic,SB,4-8,.5572,103.7,105,101.4,196,65.8,233,+.016,144,.7535,8,105.5,12,94.6,8,.7535,9
2011-12-25,145,Oakland,Sum,8-6,.5560,108.2,53,105.9,275,74.1,5,+.041,105,.5282,147,100.9,138,99.8,188,.5999,90
2011-12-25,146,Penn St.,B10,8-5,.5559,98.1,216,96.0,101,63.9,305,+.054,81,.4181,291,98.3,279,101.6,275,.4181,291
2011-12-25,147,Western Michigan,MAC,5-7,.5550,101.0,144,98.9,152,68.7,104,-.018,203,.6921,20,106.7,6,98.6,103,.6921,24
