game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
401257813,2020,15,False,True,,Southern Miss,2572,Conference USA,45,Florida Atlantic,2226,Conference USA,31
401261245,2020,15,False,True,11000.0,Georgia Tech,59,ACC,20,Pittsburgh,221,ACC,34
401257816,2020,15,False,True,5612.0,UTEP,2638,Conference USA,43,North Texas,249,Conference USA,45
401249429,2020,15,False,True,0.0,Arizona,12,Pac-12,7,Arizona State,9,Pac-12,70
401249037,2020,15,False,True,0.0,San José State,23,Mountain West,30,Nevada,2440,Mountain West,20
401247345,2020,15,False,True,0.0,Nebraska,158,Big Ten,17,Minnesota,135,Big Ten,24
401249428,2020,15,False,True,0.0,Colorado,38,Pac-12,21,Utah,254,Pac-12,38
401247346,2020,15,False,True,0.0,Penn State,213,Big Ten,39,Michigan State,127,Big Ten,24
401249884,2020,15,False,True,300.0,Eastern Michigan,2199,Mid-American,41,Northern Illinois,2459,Mid-American,33
401249885,2020,15,False,True,823.0,Ball State,2050,Mid-American,30,Western Michigan,2711,Mid-American,27
401247344,2020,15,False,True,0.0,Northwestern,77,Big Ten,28,Illinois,356,Big Ten,10
401247342,2020,15,False,True,0.0,Maryland,120,Big Ten,24,Rutgers,164,Big Ten,27
401266696,2020,15,False,True,10959.0,Louisville,97,ACC,45,Wake Forest,154,ACC,21
401267164,2020,15,False,True,16500.0,Arkansas,8,SEC,3,Alabama,333,SEC,52
401267161,2020,15,False,True,10830.0,Missouri,142,SEC,14,Georgia,61,SEC,49
401257815,2020,15,False,True,2000.0,Rice,242,Conference USA,16,UAB,5,Conference USA,21
401249886,2020,15,False,True,0.0,Buffalo,2084,Mid-American,56,Akron,2006,Mid-American,7
401259671,2020,15,False,True,11000.0,Troy,2653,Sun Belt,38,Coastal Carolina,324,Sun Belt,42
401207203,2020,15,True,False,12722.0,Army,349,FBS Independents,15,Navy,2426,American Athletic,0
401249883,2020,15,False,True,0.0,Toledo,2649,Mid-American,24,Central Michigan,2117,Mid-American,23
401234661,2020,15,False,True,12092.0,Miami,2390,ACC,26,North Carolina,153,ACC,62
401247347,2020,15,False,True,1445.0,Iowa,2294,Big Ten,28,Wisconsin,275,Big Ten,7
401250713,2020,15,False,True,11667.0,Baylor,239,Big 12,3,Oklahoma State,197,Big 12,42
401264084,2020,15,False,True,9475.0,Memphis,235,American Athletic,30,Houston,248,American Athletic,27
401266694,2020,15,False,True,14872.0,Florida State,52,ACC,56,Duke,150,ACC,35
401267163,2020,15,False,True,849.0,Vanderbilt,238,SEC,17,Tennessee,2633,SEC,42
401215309,2020,15,False,True,6228.0,Georgia Southern,290,Sun Belt,26,App State,2026,Sun Belt,34
401249035,2020,15,False,True,2978.0,Wyoming,2751,Mountain West,9,Boise State,68,Mountain West,17
401251100,2020,15,False,True,16610.0,Florida,57,SEC,34,LSU,99,SEC,37
401266711,2020,15,False,False,10472.0,TCU,2628,Big 12,52,Louisiana Tech,2348,Conference USA,10
401249431,2020,15,False,True,0.0,UCLA,26,Pac-12,38,USC,30,Pac-12,43
401260157,2020,15,False,True,12986.0,Mississippi State,344,SEC,10,Auburn,2,SEC,24
401234572,2020,15,False,True,250.0,Virginia Tech,259,ACC,33,Virginia,258,ACC,15
401249435,2020,15,False,False,1099.0,BYU,252,FBS Independents,28,San Diego State,21,Mountain West,14
401249432,2020,15,False,True,0.0,Oregon State,204,Pac-12,24,Stanford,24,Pac-12,27
401249036,2020,15,False,True,250.0,New Mexico,167,Mountain West,49,Fresno State,278,Mountain West,39
401249038,2020,15,False,True,0.0,Hawai'i,62,Mountain West,38,UNLV,2439,Mountain West,21
