game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
401218616,2020,1,True,False,,Central Arkansas,2110,Southland,24,Austin Peay,2046,OVC,17
401238035,2020,1,False,False,12716.0,UAB,5,Conference USA,45,Central Arkansas,2110,Southland,35
401207101,2020,1,False,False,,Southern Miss,2572,Conference USA,21,South Alabama,6,Sun Belt,32
401237353,2020,1,False,False,12001.0,Marshall,276,Conference USA,59,Eastern Kentucky,2198,OVC,0
401235700,2020,1,False,False,5249.0,Army,349,FBS Independents,42,Middle Tennessee,2393,Conference USA,0
401212484,2020,1,False,False,7500.0,Texas State,326,Sun Belt,24,SMU,2567,American Athletic,31
401207098,2020,1,False,False,7611.0,North Texas,249,Conference USA,57,Houston Christian,2277,Southland,31
401212553,2020,1,False,False,4537.0,Memphis,235,American Athletic,37,Arkansas State,2032,Sun Belt,24
401239884,2020,1,False,False,6047.0,UTEP,2638,Conference USA,24,Stephen F. Austin,2617,Southland,14
401234576,2020,1,False,False,0.0,Navy,2426,American Athletic,3,BYU,252,FBS Independents,55
401249856,2020,10,False,True,0.0,Kent State,2309,Mid-American,27,Eastern Michigan,2199,Mid-American,23
401249857,2020,10,False,True,490.0,Akron,2006,Mid-American,13,Western Michigan,2711,Mid-American,58
401249860,2020,10,False,True,757.0,Central Michigan,2117,Mid-American,30,Ohio,195,Mid-American,27
401249859,2020,10,False,True,449.0,Northern Illinois,2459,Mid-American,30,Buffalo,2084,Mid-American,49
401249889,2020,10,False,True,0.0,Miami (OH),193,Mid-American,38,Ball State,2050,Mid-American,31
401249858,2020,10,False,True,0.0,Toledo,2649,Mid-American,38,Bowling Green,189,Mid-American,3
401249009,2020,10,False,True,250.0,Nevada,2440,Mountain West,34,Utah State,328,Mountain West,9
401249010,2020,10,False,True,0.0,Colorado State,36,Mountain West,34,Wyoming,2751,Mountain West,24
401234630,2020,10,False,True,4032.0,NC State,152,ACC,41,Miami,2390,ACC,44
401249008,2020,10,False,True,0.0,San Diego State,21,Mountain West,17,San José State,23,Mountain West,28
401249005,2020,10,False,False,1100.0,Boise State,68,Mountain West,17,BYU,252,FBS Independents,51
401215327,2020,10,False,True,2921.0,Georgia State,2247,Sun Belt,52,UL Monroe,2433,Sun Belt,34
401247307,2020,10,False,True,,Northwestern,77,Big Ten,21,Nebraska,158,Big Ten,13
401212480,2020,10,False,True,10300.0,Memphis,235,American Athletic,34,South Florida,58,American Athletic,33
401253924,2020,10,False,True,5585.0,Louisiana,309,Sun Belt,27,Arkansas State,2032,Sun Belt,20
401234636,2020,10,False,False,1000.0,Virginia Tech,259,ACC,35,Liberty,2335,FBS Independents,38
401212525,2020,10,False,True,3500.0,East Carolina,151,American Athletic,21,Tulane,2655,American Athletic,38
401247313,2020,10,False,True,1441.0,Iowa,2294,Big Ten,49,Michigan State,127,Big Ten,7
401234633,2020,10,False,True,0.0,Duke,150,ACC,24,North Carolina,153,ACC,56
401247309,2020,10,False,True,1034.0,Indiana,84,Big Ten,38,Michigan,130,Big Ten,21
401249400,2020,10,False,True,0.0,USC,30,Pac-12,28,Arizona State,9,Pac-12,27
401212490,2020,10,False,True,2577.0,Temple,218,American Athletic,23,SMU,2567,American Athletic,47
401236022,2020,10,False,True,17843.0,Texas,251,Big 12,17,West Virginia,277,Big 12,13
401215326,2020,10,False,True,5012.0,Georgia Southern,290,Sun Belt,20,Troy,2653,Sun Belt,13
401234631,2020,10,False,True,0.0,Syracuse,183,ACC,13,Boston College,103,ACC,16
401251931,2020,10,False,False,11711.0,Marshall,276,Conference USA,51,Massachusetts,113,FBS Independents,10
401215324,2020,10,False,True,6745.0,Texas State,326,Sun Belt,17,App State,2026,Sun Belt,38
