season,team,conference,offense.plays,offense.drives,offense.ppa,offense.totalPPA,offense.successRate,offense.explosiveness,offense.powerSuccess,offense.stuffRate,offense.lineYards,offense.lineYardsTotal,offense.secondLevelYards,offense.secondLevelYardsTotal,offense.openFieldYards,offense.openFieldYardsTotal,offense.totalOpportunies,offense.pointsPerOpportunity,offense.fieldPosition.averageStart,offense.fieldPosition.averagePredictedPoints,offense.havoc.total,offense.havoc.frontSeven,offense.havoc.db,offense.standardDowns.rate,offense.standardDowns.ppa,offense.standardDowns.successRate,offense.standardDowns.explosiveness,offense.passingDowns.rate,offense.passingDowns.ppa,offense.passingDowns.successRate,offense.passingDowns.explosiveness,offense.rushingPlays.rate,offense.rushingPlays.ppa,offense.rushingPlays.totalPPA,offense.rushingPlays.successRate,offense.rushingPlays.explosiveness,offense.passingPlays.rate,offense.passingPlays.ppa,offense.passingPlays.totalPPA,offense.passingPlays.successRate,offense.passingPlays.explosiveness,defense.plays,defense.drives,defense.ppa,defense.totalPPA,defense.successRate,defense.explosiveness,defense.powerSuccess,defense.stuffRate,defense.lineYards,defense.lineYardsTotal,defense.secondLevelYards,defense.secondLevelYardsTotal,defense.openFieldYards,defense.openFieldYardsTotal,defense.totalOpportunies,defense.pointsPerOpportunity,defense.fieldPosition.averageStart,defense.fieldPosition.averagePredictedPoints,defense.havoc.total,defense.havoc.frontSeven,defense.havoc.db,defense.standardDowns.rate,defense.standardDowns.ppa,defense.standardDowns.successRate,defense.standardDowns.explosiveness,defense.passingDowns.rate,defense.passingDowns.ppa,defense.passingDowns.totalPPA,defense.passingDowns.successRate,defense.passingDowns.explosiveness,defense.rushingPlays.rate,defense.rushingPlays.ppa,defense.rushingPlays.totalPPA,defense.rushingPlays.successRate,defense.rushingPlays.explosiveness,defense.passingPlays.rate,defense.passingPlays.ppa,defense.passingPlays.totalPPA,defense.passingPlays.successRate,defense.passingPlays.explosiveness
2017,Air Force,Mountain West,86,13,0.15445179147355662,13.282854066725868,0.5232558139534884,0.9952985349024832,0.6923076923076923,0.21794871794871795,2.6576923076923076,207,1.4230769230769231,111,0.8974358974358975,70.0,7,5.0,69.0,1.48,0.1511627906976744,0.1511627906976744,0.0,0.7674418604651163,0.2426596121996681,0.5909090909090909,0.8766408853185271,0.23255813953488372,-0.13663401692261135,0.3,1.7665732571981978,0.9069767441860465,0.14202151691943685,11.077678319716073,0.5384615384615384,0.9297972152035174,0.09302325581395349,0.2756469683762244,2.205175747009795,0.375,1.9123170106880039,69,14,0.029349345208277908,2.0251048193711756,0.391304347826087,1.0176313924177893,0.75,0.18421052631578946,3.3394736842105264,127,1.3421052631578947,51,2.4473684210526314,93.0,8,2.875,55.1,-2.452,0.13043478260869565,0.057971014492753624,0.07246376811594203,0.6086956521739131,0.12995661258936855,0.4523809523809524,1.2599338948140153,0.391304347826087,-0.12715084849564084,-4.874325154953667,0.2962962962962963,0.4421629492267528,0.5507246376811594,0.2095211850700514,7.961805032661953,0.4473684210526316,1.1609894152714977,0.4057971014492754,-0.17408304124834523,-4.874325154953667,0.25,1.2573717991431377
2017,Akron,Mid-American,55,10,-0.02762259049157147,-1.5192424770364308,0.3090909090909091,1.3799533170676856,1.0,0.27586206896551724,0.9655172413793104,28,0.6551724137931034,19,1.4482758620689655,42.0,4,3.5,61.2,2.114,0.16363636363636364,0.10909090909090909,0.05454545454545454,0.5454545454545454,-0.3474880197043799,0.3,0.8988928269718859,0.45454545454545453,0.3562159245637987,0.32,1.9211463684254604,0.5272727272727272,-0.11980697295314434,-3.474402215641186,0.3103448275862069,1.1323227984001552,0.4727272727272727,0.07519845148479827,1.955159738604755,0.3076923076923077,1.6585376505686575,84,11,0.047429922735630244,3.9841135097929405,0.44047619047619047,1.0413400572356786,1.0,0.1568627450980392,2.996078431372549,153,1.0588235294117647,54,1.0784313725490196,55.0,9,0.6666666666666666,57.9,-2.351,0.15476190476190477,0.10714285714285714,0.047619047619047616,0.7261904761904762,-0.0025202427377891,0.4918032786885246,0.8837304091868201,0.27380952380952384,0.17990644855643806,1.4701410897684186,0.30434782608695654,1.716809977445072,0.6071428571428571,0.023584299174542994,1.2027992579016926,0.47058823529411764,0.8431060758271617,0.36904761904761907,0.047423906121561894,1.4701410897684186,0.3548387096774194,1.5439875577950362
2017,Alabama,SEC,66,12,0.3312707434228504,21.863869065908126,0.5757575757575758,1.1341309172595664,0.8333333333333334,0.0975609756097561,4.090243902439024,168,1.8048780487804879,74,2.6097560975609757,107.0,8,4.25,65.0,1.769,0.15151515151515152,0.10606060606060606,0.045454545454545456,0.803030303030303,0.35288408151461137,0.6037735849056604,1.0632284334165987,0.19696969696969696,0.24315482658720952,0.46153846153846156,1.5122774977553939,0.6212121212121212,0.44474788067448673,18.234663107653958,0.5853658536585366,1.1367943176700548,0.3484848484848485,0.21013882605074594,4.8331929991671565,0.5217391304347826,1.4181581893912663,73,13,0.0523356214689193,3.820500367231109,0.2602739726027397,1.5795756046490306,0.0,0.2916666666666667,1.975,47,0.5833333333333334,14,0.125,3.0,6,1.6666666666666667,73.3,-1.127,0.2465753424657534,0.1506849315068493,0.0958904109589041,0.547945205479452,-0.23874853792891204,0.2,1.0183902626332468,0.4520547945205479,0.40516490558750273,8.216347737270096,0.3333333333333333,1.9877103988423277,0.3287671232876712,-0.1675313167397609,-4.020751601754262,0.25,0.5706842158428096,0.6575342465753424,0.17117391119312703,8.216347737270096,0.25,2.246910580129954
2017,App State,Sun Belt,65,15,0.07948961617253215,5.16682505121459,0.3230769230769231,1.1550693053109748,1.0,0.3157894736842105,2.25,86,1.0263157894736843,39,0.5263157894736842,20.0,5,3.4,73.7,1.221,0.27692307692307694,0.2153846153846154,0.06153846153846154,0.7076923076923077,0.09063583857677354,0.32608695652173914,1.3380021859114826,0.2923076923076923,0.052504025088579306,0.3157894736842105,0.6977371038097053,0.5846153846153846,0.04272076109320881,1.6233889215419348,0.3157894736842105,1.1073430105853472,0.4,0.1547455666573942,4.023384733092248,0.3076923076923077,1.4310359859907371,66,14,-0.04346119216108525,-2.8684386826316266,0.3939393939393939,0.8462072767064628,0.8,0.2,3.1766666666666667,95,1.5,45,0.8666666666666667,26.0,6,3.3333333333333335,60.1,-2.069,0.30303030303030304,0.21212121212121213,0.09090909090909091,0.5606060606060606,0.06876305793845118,0.4864864864864865,1.0330595326789036,0.4393939393939394,-0.18664385608118347,0.8625328728931984,0.27586206896551724,0.42578970076847106,0.45454545454545453,-0.08193110006899029,-2.457933002069709,0.43333333333333335,0.5358335585471127,0.5151515151515151,0.02536861390862348,0.8625328728931984,0.3235294117647059,1.4825992260646077
2017,Arizona,Big 12,76,12,0.48524125861885864,36.878335655033254,0.5263157894736842,1.2377282260165448,1.0,0.09836065573770492,3.90655737704918,238,1.5081967213114753,92,3.2950819672131146,201.0,7,3.857142857142857,73.6,1.158,0.013157894736842105,0.013157894736842105,0.0,0.7368421052631579,0.481626354472541,0.5892857142857143,1.0841123942226278,0.2631578947368421,0.495362990228548,0.35,1.9619171473307249,0.8026315789473685,0.4303639606837316,26.25220160170763,0.5081967213114754,1.1646675785820473,0.17105263157894737,0.855880221270859,11.126442876521168,0.5384615384615384,1.9863918468305526,72,13,0.09603304617456955,6.9143793245690075,0.5277777777777778,1.155879396465778,0.75,0.18181818181818182,2.824242424242424,93,1.121212121212121,37,2.4545454545454546,81.0,8,3.5,70.4,-1.297,0.20833333333333334,0.125,0.08333333333333333,0.7083333333333334,0.24755147757709028,0.6078431372549019,0.9829470362993932,0.2916666666666667,-0.2719402872315523,-7.5991731426501605,0.3333333333333333,1.9217227057740542,0.4583333333333333,0.43980462021876265,14.513552467219167,0.6363636363636364,1.1235700457410243,0.5416666666666666,-0.19485059340128616,-7.5991731426501605,0.4358974358974359,1.1957909473610624
2017,Arizona State,Big 12,75,11,0.03607602471175567,2.7057018533816755,0.3333333333333333,1.1976793217549702,1.0,0.3,1.1466666666666667,34,0.36666666666666664,11,0.0,,5,2.6,72.8,1.267,0.12,0.09333333333333334,0.02666666666666667,0.6,0.08047410156744329,0.4,1.1485399511383991,0.4,-0.03052109057177576,0.23333333333333334,1.3240377033404385,0.4,-0.1545799732631269,-4.637399197893807,0.3,0.7834343796449367,0.5733333333333334,0.15672009997738837,6.7389642990277,0.32558139534883723,1.5919240624872888,61,11,0.015510711855593207,0.9461534231911857,0.36065573770491804,0.9946574591760247,1.0,0.2222222222222222,2.251851851851852,61,1.222222222222222,33,0.8518518518518519,23.0,5,1.4,63.0,-1.909,0.29508196721311475,0.18032786885245902,0.11475409836065574,0.5901639344262295,-0.0043441995707763715,0.4722222222222222,0.7522767705298614,0.4098360655737705,0.0441017843095654,-1.1544398439847718,0.2,1.8187518005729795,0.4426229508196721,0.07779975063614658,2.1005932671759577,0.3333333333333333,1.082296385499849,0.5573770491803278,-0.033954113058375646,-1.1544398439847718,0.38235294117647056,0.9339843563364539
2017,Arkansas,SEC,73,13,0.0523356214689193,3.820500367231109,0.2602739726027397,1.5795756046490306,0.0,0.2916666666666667,1.975,47,0.5833333333333334,14,0.125,3.0,6,1.6666666666666667,73.3,1.127,0.2465753424657534,0.1506849315068493,0.0958904109589041,0.547945205479452,-0.23874853792891204,0.2,1.0183902626332468,0.4520547945205479,0.40516490558750273,0.3333333333333333,1.9877103988423277,0.3287671232876712,-0.1675313167397609,-4.020751601754262,0.25,0.5706842158428096,0.6575342465753424,0.17117391119312703,8.216347737270096,0.25,2.246910580129954,66,12,0.3312707434228504,21.863869065908126,0.5757575757575758,1.1341309172595664,0.8333333333333334,0.0975609756097561,4.090243902439024,168,1.8048780487804879,74,2.6097560975609757,107.0,8,4.25,65.0,-1.769,0.15151515151515152,0.10606060606060606,0.045454545454545456,0.803030303030303,0.35288408151461137,0.6037735849056604,1.0632284334165987,0.19696969696969696,0.24315482658720952,4.8331929991671565,0.46153846153846156,1.5122774977553939,0.6212121212121212,0.44474788067448673,18.234663107653958,0.5853658536585366,1.1367943176700548,0.3484848484848485,0.21013882605074594,4.8331929991671565,0.5217391304347826,1.4181581893912663
2017,Arkansas State,Sun Belt,77,11,0.29446149024414525,22.673534748799185,0.5194805194805194,0.9557154150123041,0.5,0.1388888888888889,3.6444444444444444,131,1.222222222222222,44,0.8333333333333334,30.0,8,5.5,59.4,2.177,0.07792207792207792,0.025974025974025976,0.05194805194805195,0.7662337662337663,0.25823953784479453,0.559322033898305,0.819436835078966,0.23376623376623376,0.41318900088646154,0.3888888888888889,1.598171577555183,0.4675324675324675,0.07103507587038588,2.557262731333892,0.4166666666666667,0.6143924893961956,0.4935064935064935,0.594807865709306,22.602698896953626,0.5789473684210527,1.4317798245017073,67,13,0.1569766636313879,10.517436463302989,0.417910447761194,1.2922709653774422,1.0,0.17142857142857143,3.1342857142857143,110,1.5714285714285714,55,2.9714285714285715,104.0,7,1.4285714285714286,51.0,-2.891,0.19402985074626866,0.13432835820895522,0.05970149253731343,0.6865671641791045,0.2162607310172653,0.45652173913043476,1.2105865638298863,0.31343283582089554,0.02711632554803736,-0.518034936784542,0.3333333333333333,1.5373241700201108,0.5223880597014925,0.31529918285964376,11.035471400087532,0.4857142857142857,1.2425255007491547,0.47761194029850745,-0.01618859177451694,-0.518034936784542,0.34375,1.3691503198029777
2017,Army,American Athletic,66,8,0.31440034790482474,20.75042296171843,0.5151515151515151,1.0950990297451533,1.0,0.11475409836065574,3.865573770491803,236,1.5081967213114753,92,1.8524590163934427,113.0,5,5.6,63.8,2.051,0.12121212121212122,0.07575757575757576,0.045454545454545456,0.7272727272727273,0.31233828639272276,0.5416666666666666,1.0110700260086507,0.2727272727272727,0.3198991786037633,0.4444444444444444,1.3681932918887867,0.9242424242424242,0.42828339449038316,26.125287063913373,0.5573770491803278,1.0950990297451533,0.07575757575757576,-1.0749728204389877,-5.374864102194938,0.0,,52,7,0.35741069858530033,18.58535632643562,0.46153846153846156,1.3303051900792364,1.0,0.0,3.7884615384615383,99,1.0384615384615385,27,0.7307692307692307,19.0,5,4.2,54.1,-2.576,0.057692307692307696,0.0,0.057692307692307696,0.75,0.14111839593440872,0.4358974358974359,0.8773502770451397,0.25,1.0062876065379753,17.955193625774754,0.5384615384615384,2.4303385503049,0.5,0.02423702694849476,0.6301627006608638,0.38461538461538464,0.6152633160488283,0.5,0.690584370222106,17.955193625774754,0.5384615384615384,1.8410493858152424
2017,Auburn,SEC,73,14,0.19658515210339392,14.350716103547756,0.3835616438356164,1.2294496068977834,0.75,0.17073170731707318,3.5609756097560976,146,1.170731707317073,48,0.5853658536585366,24.0,6,1.5,76.6,0.932,0.2465753424657534,0.0958904109589041,0.1506849315068493,0.6301369863013698,0.1314958125330414,0.43478260869565216,0.9510624606949142,0.3698630136986301,0.30747810100103157,0.2962962962962963,1.9254174724049566,0.5616438356164384,0.143540763774096,5.885171314737936,0.43902439024390244,0.8224125691233977,0.3972602739726027,0.216609219809242,6.281667374468018,0.2413793103448276,2.4910407620821395,66,13,0.0818091893534315,5.399406497326479,0.3939393939393939,1.2394343832086592,0.5,0.2777777777777778,2.513888888888889,91,0.8888888888888888,32,2.694444444444444,97.0,7,2.857142857142857,66.4,-1.6,0.13636363636363635,0.12121212121212122,0.015151515151515152,0.6515151515151515,-0.036129903772607906,0.3953488372093023,1.0378854242941302,0.3484848484848485,0.3023040156325486,7.524925533169067,0.391304347826087,1.620137972269436,0.5454545454545454,-0.039211593238192836,-1.411617356574942,0.3888888888888889,0.8114197148150141,0.42424242424242425,0.26874734047032384,7.524925533169067,0.35714285714285715,2.157931963528259
