week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
11,2025,401772945,2025-11-14T01:15Z,New York Jets,NYJ,14,New England Patriots,NE,27,New England Patriots,13,Final,15,5,10,0,8,14,0,1,57,245,4.3,9,105,15,27,3.6,0,2,11,140,28,5.0,1-2,7,62,1,1,0,28:04,23,16,4,3,6,12,1,1,62,336,5.4,10,271,25,34,7.7,0,1,10,65,27,2.4,3-5,2,20,0,0,0,31:56,64628,Gillette Stadium,Foxborough,MA
11,2025,401772631,2025-11-16T14:30Z,Washington Commanders,WSH,13,Miami Dolphins,MIA,16,Miami Dolphins,3,Final,22,10,9,3,6,13,1,2,64,379,5.9,8,207,20,30,6.7,1,1,6,172,33,5.2,0-3,6,31,2,1,0,32:36,19,8,11,0,3,9,0,2,54,311,5.8,9,142,14,20,6.2,0,3,29,169,31,5.5,1-5,4,39,0,0,0,29:51,78610,Santiago Bernabéu,Madrid,
11,2025,401772882,2025-11-16T18:00Z,Carolina Panthers,CAR,30,Atlanta Falcons,ATL,27,Carolina Panthers,3,Final,22,20,2,0,6,17,3,5,75,486,6.5,12,419,31,45,8.4,0,5,29,67,25,2.7,2-6,8,49,0,0,0,37:07,23,11,8,4,4,11,0,0,58,348,6.0,12,223,19,30,7.4,0,0,0,125,28,4.5,3-3,6,44,1,1,0,27:43,70739,Mercedes-Benz Stadium,Atlanta,GA
11,2025,401772776,2025-11-16T18:00Z,Tampa Bay Buccaneers,TB,32,Buffalo Bills,BUF,44,Buffalo Bills,12,Final,21,6,13,2,9,16,1,1,68,367,5.4,13,165,16,28,5.7,1,1,8,202,39,5.2,2-4,2,30,2,1,0,35:07,19,13,4,2,6,11,1,2,53,414,7.8,11,317,19,30,10.6,2,0,0,97,23,4.2,3-4,7,45,3,1,0,24:53,71005,Highmark Stadium (Old),Orchard Park,NY
11,2025,401772881,2025-11-16T18:00Z,Houston Texans,HOU,16,Tennessee Titans,TEN,13,Houston Texans,3,Final,20,13,5,2,4,13,0,1,68,315,4.6,11,240,26,41,5.3,0,4,34,75,23,3.3,1-3,5,53,0,0,0,31:03,14,10,2,2,6,15,0,0,57,229,4.0,10,171,24,37,4.3,0,3,23,58,17,3.4,1-1,9,62,1,1,0,28:57,55999,Nissan Stadium,Nashville,TN
11,2025,401772880,2025-11-16T18:00Z,Chicago Bears,CHI,19,Minnesota Vikings,MIN,17,Chicago Bears,2,Final,19,6,13,0,7,18,0,0,73,320,4.4,12,180,16,32,5.3,0,2,13,140,39,3.6,1-2,6,40,0,0,0,36:59,15,10,4,1,3,11,1,1,54,265,4.9,12,150,16,32,4.7,2,0,0,115,22,5.2,2-3,2,15,2,0,0,23:01,66952,U.S. Bank Stadium,Minneapolis,MN
11,2025,401772883,2025-11-16T18:00Z,Green Bay Packers,GB,27,New York Giants,NYG,20,Green Bay Packers,7,Final,19,11,7,1,7,11,0,0,51,296,5.8,8,168,15,26,6.0,0,2,12,128,23,5.6,4-4,5,48,0,0,0,24:04,22,10,10,2,7,14,3,4,69,336,4.9,9,194,19,29,6.3,1,2,7,142,38,3.7,3-5,6,77,2,1,0,35:56,82438,MetLife Stadium,East Rutherford,NJ
11,2025,401772774,2025-11-16T18:00Z,Cincinnati Bengals,CIN,12,Pittsburgh Steelers,PIT,34,Pittsburgh Steelers,22,Final,17,9,6,2,7,15,0,1,63,297,4.7,10,192,23,40,4.7,1,1,7,105,22,4.8,0-2,8,67,2,1,0,29:55,22,13,6,3,7,13,1,1,60,343,5.7,8,232,21,31,7.3,0,1,11,111,28,4.0,2-4,8,76,0,0,2,30:05,66132,Acrisure Stadium,Pittsburgh,PA
11,2025,401772775,2025-11-16T18:00Z,Los Angeles Chargers,LAC,6,Jacksonville Jaguars,JAX,35,Jacksonville Jaguars,29,Final,8,4,3,1,3,12,1,3,45,135,3.0,9,93,13,26,3.2,1,3,25,42,16,2.6,0-1,5,71,1,0,0,22:05,30,11,16,3,5,10,3,5,69,345,5.0,10,153,14,22,7.0,1,0,0,192,47,4.1,5-6,1,5,1,0,0,37:55,58461,EverBank Stadium,Jacksonville,FL
11,2025,401772884,2025-11-16T21:05Z,Seattle Seahawks,SEA,19,Los Angeles Rams,LAR,21,Los Angeles Rams,2,Final,26,15,9,2,7,16,1,1,79,414,5.2,12,279,29,44,6.3,4,0,0,135,35,3.9,1-4,6,47,4,0,0,37:49,12,6,5,1,2,11,2,3,50,249,5.0,11,130,15,28,4.6,0,0,0,119,22,5.4,3-4,6,43,1,1,0,22:11,75323,SoFi Stadium,Inglewood,CA
