week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
18,2025,401772969,2026-01-03T21:30Z,Carolina Panthers,CAR,14,Tampa Bay Buccaneers,TB,16,Tampa Bay Buccaneers,2,Final,16,13,1,2,1,8,2,2,49,285,5.8,10,266,24,35,7.6,1,0,0,19,14,1.4,2-2,5,46,3,2,0,22:35,21,12,7,2,8,15,0,0,66,338,5.1,9,198,16,22,8.3,1,2,5,140,42,3.3,1-3,6,45,1,0,0,37:25,65082,Raymond James Stadium,Tampa,FL
18,2025,401772961,2026-01-04T01:00Z,Seattle Seahawks,SEA,13,San Francisco 49ers,SF,3,Seattle Seahawks,10,Final,23,11,10,2,6,13,0,1,67,361,5.4,9,181,20,26,6.5,0,2,17,180,39,4.6,0-3,5,25,0,0,0,37:48,9,8,1,0,2,9,0,2,42,173,4.1,8,120,19,27,4.0,1,3,7,53,12,4.4,0-1,3,31,1,0,0,22:12,71836,Levi's Stadium,Santa Clara,CA
18,2025,401772966,2026-01-04T18:00Z,New Orleans Saints,NO,17,Atlanta Falcons,ATL,19,Atlanta Falcons,2,Final,16,10,5,1,5,16,3,3,65,340,5.2,11,232,23,35,5.9,1,4,27,108,26,4.2,2-3,6,40,2,1,0,31:19,14,11,2,1,4,14,1,1,61,208,3.4,12,159,18,32,4.4,1,4,21,49,25,2.0,1-3,5,42,1,0,0,28:41,69512,Mercedes-Benz Stadium,Atlanta,GA
18,2025,401772964,2026-01-04T18:00Z,Cleveland Browns,CLE,20,Cincinnati Bengals,CIN,18,Cleveland Browns,2,Final,11,4,6,1,5,14,1,1,52,200,3.8,9,82,11,22,2.9,0,6,29,118,24,4.9,0-1,4,40,1,1,2,24:26,24,16,8,0,5,11,1,1,66,364,5.5,10,222,29,39,5.4,1,2,14,142,25,5.7,3-4,6,40,2,1,0,35:34,62230,Paycor Stadium,Cincinnati,OH
18,2025,401772968,2026-01-04T18:00Z,Green Bay Packers,GB,3,Minnesota Vikings,MIN,16,Minnesota Vikings,13,Final,12,1,10,1,3,12,0,0,50,121,2.4,10,-7,6,11,-0.5,0,4,41,128,35,3.7,0-1,4,47,0,0,0,26:30,23,14,8,1,2,10,1,1,64,363,5.7,9,226,21,31,6.8,0,2,13,137,31,4.4,1-4,2,20,1,1,0,33:30,66606,U.S. Bank Stadium,Minneapolis,MN
18,2025,401772963,2026-01-04T18:00Z,Dallas Cowboys,DAL,17,New York Giants,NYG,34,New York Giants,17,Final,18,8,9,1,2,8,1,2,54,286,5.3,11,143,14,24,6.0,1,0,0,143,30,4.8,2-4,9,94,2,1,0,26:53,25,14,8,3,8,14,0,0,69,380,5.5,10,219,22,33,5.9,0,4,11,161,32,5.0,2-5,7,63,1,1,0,33:07,74395,MetLife Stadium,East Rutherford,NJ
18,2025,401772970,2026-01-04T18:00Z,Tennessee Titans,TEN,7,Jacksonville Jaguars,JAX,41,Jacksonville Jaguars,34,Final,10,5,5,0,4,14,1,3,53,194,3.7,10,117,20,33,3.4,1,1,7,77,19,4.1,1-1,6,67,1,0,0,26:57,24,17,4,3,4,9,0,0,58,319,5.5,10,255,24,32,7.5,0,2,16,64,24,2.7,3-3,3,20,0,0,1,33:03,66015,EverBank Stadium,Jacksonville,FL
18,2025,401772962,2026-01-04T18:00Z,Indianapolis Colts,IND,30,Houston Texans,HOU,38,Houston Texans,8,Final,19,11,7,1,8,15,1,1,64,354,5.5,11,278,22,35,7.7,1,1,8,76,28,2.7,2-4,7,81,3,2,0,31:45,22,9,10,3,4,13,0,0,64,339,5.3,11,205,17,32,6.4,0,0,0,134,32,4.2,2-3,7,77,0,0,1,28:15,71133,NRG Stadium,Houston,TX
18,2025,401772967,2026-01-04T21:25Z,New York Jets,NYJ,8,Buffalo Bills,BUF,35,Buffalo Bills,27,Final,9,5,3,1,5,13,1,3,46,122,2.7,8,53,11,22,2.3,0,1,7,69,23,3.0,1-1,4,27,0,0,0,21:40,30,16,13,1,6,13,3,5,72,470,6.5,9,259,22,29,8.9,0,0,0,211,43,4.9,5-6,3,28,0,0,0,38:20,70944,Highmark Stadium (Old),Orchard Park,NY
18,2025,401772965,2026-01-04T21:25Z,Detroit Lions,DET,19,Chicago Bears,CHI,16,Detroit Lions,3,Final,26,17,7,2,6,13,0,0,72,433,6.0,9,311,27,42,6.9,1,3,20,122,27,4.5,1-4,6,35,1,0,0,35:45,16,10,4,2,4,11,1,2,52,270,5.2,8,205,20,33,6.0,1,1,7,65,18,3.6,1-1,4,25,1,0,0,24:15,57036,Soldier Field,Chicago,IL
