season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2012,5,North Carolina A&T,2448,MEAC,18,,,Morgan State,2415,MEAC,21,,,1,-3
2012,5,Texas Southern,2640,SWAC,6,,,Sam Houston,2534,Southland,50,,,0,-44
2012,5,Washington,264,Pac-12,17,1468.0,1486.0,Stanford,24,Pac-12,13,1919.0,1901.0,1,4
2012,5,Harvard,108,Ivy,52,,,Holy Cross,107,Patriot,3,,,0,49
2012,5,BYU,252,FBS Independents,47,1651.0,1738.0,Hawai'i,62,Mountain West,0,1257.0,1170.0,0,47
2012,5,Sacred Heart,2529,NEC,34,,,Central Connecticut,2115,NEC,21,,,1,13
2012,5,West Virginia,277,Big 12,70,1792.0,1796.0,Baylor,239,Big 12,63,1690.0,1686.0,1,7
2012,5,Dartmouth,159,Ivy,21,,,Pennsylvania,219,Ivy,28,,,1,-7
2012,5,Miami,2390,ACC,44,1548.0,1562.0,NC State,152,ACC,37,1617.0,1603.0,1,7
2012,5,Kent State,2309,Mid-American,45,1308.0,1309.0,Ball State,2050,Mid-American,43,1302.0,1301.0,1,2
2012,5,Iowa,2294,Big Ten,31,1567.0,1590.0,Minnesota,135,Big Ten,13,1384.0,1361.0,1,18
2012,5,Yale,43,Ivy,24,,,Colgate,2142,Patriot,47,,,0,-23
2012,5,New Hampshire,160,CAA,34,,,Delaware,48,CAA,14,,,1,20
2012,5,Northwestern,77,Big Ten,44,1542.0,1559.0,Indiana,84,Big Ten,29,1376.0,1359.0,1,15
2012,5,Army,349,FBS Independents,3,,,Stony Brook,2619,Big South,23,,,0,-20
2012,5,Illinois,356,Big Ten,7,1408.0,1356.0,Penn State,213,Big Ten,35,1611.0,1663.0,1,-28
2012,5,UCF,2116,Conference USA,16,1603.0,1593.0,Missouri,142,SEC,21,1585.0,1595.0,0,-5
2012,5,UT Martin,2630,OVC,16,,,Eastern Kentucky,2198,OVC,28,,,1,-12
