Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2016-11-11,1,Duke,ACC,1-0,+30.31,120.9,1,90.6,13,72.2,118,+.000,1,-11.40,164,96.9,139,108.3,194,-11.40,164
2016-11-11,2,Villanova,BE,1-0,+29.01,116.4,2,87.4,3,70.8,221,+.000,1,-16.53,198,95.6,150,112.2,219,-16.53,198
2016-11-11,3,Kentucky,SEC,1-0,+25.73,114.8,4,89.1,6,71.9,150,+.000,1,-2.42,124,98.5,125,100.9,121,-2.42,124
2016-11-11,4,North Carolina,ACC,1-0,+25.31,115.9,3,90.6,14,73.9,39,+.000,1,-0.17,110,98.3,128,98.4,99,-0.17,110
2016-11-11,5,Virginia,ACC,1-0,+25.07,111.8,12,86.8,2,64.5,351,+.000,1,+3.78,98,103.2,84,99.5,109,+3.78,98
2016-11-11,6,Kansas,B12,0-1,+24.99,114.3,5,89.3,7,73.5,52,+.000,1,+19.91,34,114.2,9,94.3,63,+19.91,34
2016-11-11,7,Wisconsin,B10,1-0,+23.59,113.1,9,89.5,8,66.6,347,+.000,1,-21.54,212,91.4,199,112.9,223,-21.54,212
2016-11-11,8,Louisville,ACC,1-0,+23.31,110.0,21,86.7,1,69.9,281,+.000,1,-4.94,130,96.3,143,101.2,123,-4.94,130
2016-11-11,9,Oregon,P12,1-0,+22.86,113.5,8,90.6,15,73.5,56,+.000,1,-17.80,205,91.0,200,108.8,197,-17.80,205
2016-11-11,10,Arizona,P12,1-0,+20.85,111.0,16,90.1,12,70.9,214,+.000,1,+19.23,37,111.7,22,92.4,44,+19.23,37
2016-11-11,11,Syracuse,ACC,1-0,+20.25,109.1,29,88.8,4,69.7,296,+.000,1,-12.07,167,95.1,156,107.2,183,-12.07,167
2016-11-11,12,Indiana,B10,1-0,+19.91,114.2,6,94.2,51,73.2,63,+.000,1,+24.99,8,114.3,8,89.3,14,+24.99,8
2016-11-11,13,Purdue,B10,1-0,+19.76,111.1,15,91.4,19,71.9,151,+.000,1,-17.37,203,93.3,179,110.7,212,-17.37,203
2016-11-11,14,Florida,SEC,1-0,+19.36,108.9,33,89.6,9,71.7,167,+.000,1,+1.28,107,101.6,100,100.3,115,+1.28,107
2016-11-11,15,Michigan St.,B10,0-1,+19.23,111.6,13,92.4,30,69.4,309,+.000,1,+20.85,24,111.0,26,90.2,26,+20.85,24
2016-11-11,16,Xavier,BE,1-0,+19.01,112.1,11,93.1,39,73.9,42,+.000,1,-2.31,123,100.4,112,102.7,135,-2.31,123
2016-11-11,17,Ohio St.,B10,1-0,+18.89,109.6,23,90.7,16,70.7,239,+.000,1,-3.22,128,97.2,135,100.4,117,-3.22,128
2016-11-11,18,Saint Mary's,WCC,1-0,+18.85,113.7,7,94.8,57,65.1,350,+.000,1,-2.31,122,97.4,133,99.7,110,-2.31,122
2016-11-11,19,UCLA,P12,1-0,+18.09,112.6,10,94.5,54,73.9,40,+.000,1,-9.17,153,96.2,145,105.3,162,-9.17,153
