Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2017-01-21,1,Gonzaga,WCC,18-0,+31.60,120.8,5,89.2,4,70.2,114,+.020,139,+1.28,116,105.4,99,104.1,164,+1.55,118
2017-01-21,2,Kentucky,SEC,16-2,+31.17,122.9,2,91.7,15,75.1,11,-.040,260,+5.78,31,108.0,20,102.2,68,+3.31,73
2017-01-21,3,Villanova,BE,18-1,+30.76,122.1,3,91.3,12,65.0,321,+.040,94,+7.42,18,108.6,11,101.2,30,+3.77,67
2017-01-21,4,West Virginia,B12,15-3,+29.07,120.0,6,90.9,9,71.9,60,-.073,309,+0.80,137,104.1,158,103.3,122,-8.20,347
2017-01-21,5,Virginia,ACC,14-3,+28.49,118.2,17,89.7,6,59.6,350,-.000,189,+7.04,22,106.2,60,99.2,6,+0.00,172
2017-01-21,6,North Carolina,ACC,17-3,+28.01,119.0,11,91.0,10,73.9,20,+.006,175,+8.31,13,109.5,2,101.2,29,+4.94,48
2017-01-21,7,Kansas,B12,17-1,+27.59,121.5,4,93.9,29,71.3,76,+.054,72,+7.66,16,108.0,19,100.4,17,+2.58,91
2017-01-21,8,Louisville,ACC,16-3,+27.23,113.1,42,85.9,2,69.3,166,-.004,197,+8.80,10,109.4,3,100.6,20,+4.62,56
2017-01-21,9,Baylor,B12,17-1,+27.08,116.8,21,89.8,7,65.1,317,+.081,36,+7.82,14,107.8,24,100.0,15,+1.96,106
2017-01-21,10,Wisconsin,B10,15-3,+25.08,117.1,19,92.0,17,64.2,336,+.023,131,+3.98,57,106.8,42,102.8,90,-0.43,186
2017-01-21,11,UCLA,P12,19-1,+24.30,124.3,1,100.0,92,75.1,10,+.026,123,+1.26,117,104.8,126,103.5,128,-3.14,264
2017-01-21,12,Duke,ACC,14-4,+24.14,119.1,9,94.9,39,69.7,138,-.012,213,+4.33,46,105.2,104,100.9,24,+0.55,150
2017-01-21,13,Florida,SEC,14-4,+23.80,115.2,28,91.4,13,69.0,182,-.022,224,+9.72,5,109.0,7,99.3,7,+7.75,20
2017-01-21,14,Purdue,B10,15-4,+23.60,116.6,22,93.0,22,70.2,113,-.050,279,+3.23,70,105.7,75,102.5,80,-1.54,214
2017-01-21,15,Arizona,P12,17-2,+23.47,114.9,31,91.5,14,66.9,278,+.021,136,+4.49,45,105.4,97,100.9,25,+1.57,117
2017-01-21,16,Butler,BE,16-3,+23.31,118.7,14,95.4,44,66.7,286,+.032,109,+9.56,7,109.3,4,99.8,12,+5.32,40
2017-01-21,17,Creighton,BE,18-1,+23.31,119.7,7,96.4,49,70.6,97,+.070,53,+5.45,36,107.4,28,102.0,53,-0.82,193
2017-01-21,18,Florida St.,ACC,17-2,+22.98,116.3,23,93.3,24,73.2,26,+.058,65,+4.17,49,107.1,35,102.9,96,-3.03,262
2017-01-21,19,Oregon,P12,17-2,+22.23,114.6,32,92.4,19,67.7,240,+.066,58,+2.46,84,104.9,120,102.4,77,+1.16,131
2017-01-21,20,Saint Mary's,WCC,16-2,+22.13,118.1,18,96.0,48,59.6,351,+.055,68,-1.16,214,103.1,221,104.3,178,-4.27,296
2017-01-21,21,Cincinnati,Amer,16-2,+21.97,111.2,55,89.2,3,65.5,311,+.046,84,+1.82,102,106.4,53,104.6,208,-0.16,179
2017-01-21,22,Notre Dame,ACC,16-3,+21.43,119.4,8,98.0,67,67.8,237,+.055,69,+5.29,39,106.7,44,101.5,36,-3.93,289
2017-01-21,23,SMU,Amer,16-4,+20.31,115.2,27,94.9,40,63.6,342,-.017,217,+0.86,132,103.4,202,102.5,82,-0.37,184
2017-01-21,24,Iowa St.,B12,11-6,+19.92,113.4,40,93.5,26,68.2,223,-.097,329,+6.39,26,108.5,13,102.1,59,-2.59,248
2017-01-21,25,Xavier,BE,13-5,+19.30,113.6,37,94.3,32,69.5,149,+.034,107,+8.32,12,108.2,18,99.9,13,+4.26,61
